,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-05-04,745911,Pop Out,field_out,True,680776,641154,Jarren Duran,Pablo López,0,3bcb0447-8e5a-4886-976b-97863d1d54ed,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.394,0.227,0.11,0.194,1.98,-3.1,-0.94,-2.56,-0.41,94.6,88.4,94.2,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,
1,2024-05-04,745911,Groundout,field_out,True,646240,641154,Rafael Devers,Pablo López,0,2b699e10-ddd5-4b25-b13d-906990b16179,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.394,0.227,0.11,0.194,1.98,-3.1,-0.94,-2.56,-0.41,94.6,88.4,94.2,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,
2,2024-05-04,745911,Double,double,False,641933,641154,Tyler O'Neill,Pablo López,0,94300435-9f56-4901-9afd-5407114abd89,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.394,0.227,0.11,0.194,1.98,-3.1,-0.94,-2.56,-0.41,94.6,88.4,94.2,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,
3,2024-05-04,745911,Single,single,False,677800,641154,Wilyer Abreu,Pablo López,1,532ff355-4249-45ee-aa81-a1d97d07cc7d,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.394,0.227,0.11,0.194,1.98,-3.1,-0.94,-2.56,-0.41,94.6,88.4,94.2,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,
4,2024-05-04,745911,Single,single,False,657136,641154,Connor Wong,Pablo López,1,6abdea16-e780-4913-9d41-5a12651e8f40,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.394,0.227,0.11,0.194,1.98,-3.1,-0.94,-2.56,-0.41,94.6,88.4,94.2,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,
5,2024-05-04,745911,Groundout,field_out,True,642086,641154,Dominic Smith,Pablo López,0,83102bd5-c15b-47d0-a0d4-a29c5926adc8,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,0.076,0.394,0.227,0.11,0.194,1.98,-3.1,-0.94,-2.56,-0.41,94.6,88.4,94.2,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,
6,2024-05-04,745911,Flyout,field_out,True,680777,657514,Ryan Jeffers,Brennan Bernardino,0,9aa25640-b648-4732-929b-85d6fc61eccb,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,2.53,3.54,32.0,98.0,93.0,93.0,0.837,8.16,3.94,7.59,0.28,1.16,0.27,0.348,0.18,0.281,0.515,,,,94.0,95.0,100.0,,,,85.0,104.0,93.0,82.0,99.0,92.0,0.514,,0.051,0.332,,,2.0,2.84,-0.65,,,,91.3,84.4,78.7,,,,0.0,0.0,0.091,,,,0.214,0.357,0.23,0.234,0.297,0.189,124.0,76.0,77.0,0.104,-2.71,87.1,0.429,0.571,0.063,,,,,,,,,
7,2024-05-04,745911,Hit By Pitch,hit_by_pitch,False,669304,657514,Jose Miranda,Brennan Bernardino,0,180cb437-185c-4698-be0b-20fde66f6faf,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,2.53,3.54,32.0,98.0,93.0,93.0,0.837,8.16,3.94,7.59,0.28,1.16,0.27,0.348,0.18,0.281,0.515,,,,94.0,95.0,100.0,,,,85.0,104.0,93.0,82.0,99.0,92.0,0.514,,0.051,0.332,,,2.0,2.84,-0.65,,,,91.3,84.4,78.7,,,,0.0,0.0,0.091,,,,0.214,0.357,0.23,0.234,0.297,0.189,124.0,76.0,77.0,0.104,-2.71,87.1,0.429,0.571,0.063,,,,,,,,,
8,2024-05-04,745911,Single,single,False,650489,657514,Willi Castro,Brennan Bernardino,1,637e2fd9-1e9a-42b7-abd5-c57bf016ec76,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,2.53,3.54,32.0,98.0,93.0,93.0,0.837,8.16,3.94,7.59,0.28,1.16,0.27,0.348,0.18,0.281,0.515,,,,94.0,95.0,100.0,,,,85.0,104.0,93.0,82.0,99.0,92.0,0.514,,0.051,0.332,,,2.0,2.84,-0.65,,,,91.3,84.4,78.7,,,,0.0,0.0,0.091,,,,0.214,0.357,0.23,0.234,0.297,0.189,124.0,76.0,77.0,0.104,-2.71,87.1,0.429,0.571,0.063,,,,,,,,,
9,2024-05-04,745911,Groundout,field_out,True,621043,657514,Carlos Correa,Brennan Bernardino,1,23519420-2884-49df-b491-bdc49a219704,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,2.53,3.54,32.0,98.0,93.0,93.0,0.837,8.16,3.94,7.59,0.28,1.16,0.27,0.348,0.18,0.281,0.515,,,,94.0,95.0,100.0,,,,85.0,104.0,93.0,82.0,99.0,92.0,0.514,,0.051,0.332,,,2.0,2.84,-0.65,,,,91.3,84.4,78.7,,,,0.0,0.0,0.091,,,,0.214,0.357,0.23,0.234,0.297,0.189,124.0,76.0,77.0,0.104,-2.71,87.1,0.429,0.571,0.063,,,,,,,,,
