,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,vFA,vFC,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-09-22,745929,Strikeout,strikeout,True,656976,593423,Pavin Smith,Frankie Montas,0,a8eb5888-6ffd-40be-af8a-9fed04f574f0,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.85,4.62,146.2,101.0,98.0,100.0,0.775,8.71,3.87,8.47,1.41,1.11,0.237,0.377,0.15,0.304,0.417,83.0,105.0,99.0,82.0,100.0,97.0,117.0,103.0,106.0,109.0,95.0,95.0,119.0,98.0,105.0,0.189,0.333,0.186,0.185,0.107,0.03,-1.43,-0.23,1.04,-2.0,95.6,90.4,86.0,94.8,85.3,0.208,0.37,0.231,0.25,0.411,0.118,0.222,0.303,0.427,0.333,0.598,0.224,0.286,0.592,0.325,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-22,745929,Home Run,home_run,False,606466,593423,Ketel Marte,Frankie Montas,0,a51097df-b1cb-4ca0-a201-361ec0802713,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.85,4.62,146.2,101.0,98.0,100.0,0.775,8.71,3.87,8.47,1.41,1.11,0.237,0.377,0.15,0.304,0.417,83.0,105.0,99.0,82.0,100.0,97.0,117.0,103.0,106.0,109.0,95.0,95.0,119.0,98.0,105.0,0.189,0.333,0.186,0.185,0.107,0.03,-1.43,-0.23,1.04,-2.0,95.6,90.4,86.0,94.8,85.3,0.208,0.37,0.231,0.25,0.411,0.118,0.222,0.303,0.427,0.333,0.598,0.224,0.286,0.592,0.325,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-22,745929,Pop Out,field_out,True,592626,593423,Joc Pederson,Frankie Montas,0,c65cb465-2e56-421a-87a1-4c8fb7f77055,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.85,4.62,146.2,101.0,98.0,100.0,0.775,8.71,3.87,8.47,1.41,1.11,0.237,0.377,0.15,0.304,0.417,83.0,105.0,99.0,82.0,100.0,97.0,117.0,103.0,106.0,109.0,95.0,95.0,119.0,98.0,105.0,0.189,0.333,0.186,0.185,0.107,0.03,-1.43,-0.23,1.04,-2.0,95.6,90.4,86.0,94.8,85.3,0.208,0.37,0.231,0.25,0.411,0.118,0.222,0.303,0.427,0.333,0.598,0.224,0.286,0.592,0.325,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-22,745929,Groundout,field_out,True,666971,593423,Lourdes Gurriel Jr.,Frankie Montas,0,a89f155b-5685-41c7-8c7e-e41f86394d6e,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.85,4.62,146.2,101.0,98.0,100.0,0.775,8.71,3.87,8.47,1.41,1.11,0.237,0.377,0.15,0.304,0.417,83.0,105.0,99.0,82.0,100.0,97.0,117.0,103.0,106.0,109.0,95.0,95.0,119.0,98.0,105.0,0.189,0.333,0.186,0.185,0.107,0.03,-1.43,-0.23,1.04,-2.0,95.6,90.4,86.0,94.8,85.3,0.208,0.37,0.231,0.25,0.411,0.118,0.222,0.303,0.427,0.333,0.598,0.224,0.286,0.592,0.325,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-22,745929,Strikeout,strikeout,True,694192,656756,Jackson Chourio,Jordan Montgomery,0,d828b806-6ef2-4187-859a-a898eebdf736,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.23,5.11,117.0,99.0,92.0,96.0,0.748,6.38,3.38,11.46,1.08,1.24,0.194,0.428,0.139,0.346,0.37,66.0,98.0,89.0,89.0,95.0,93.0,103.0,95.0,92.0,,,,,,,0.308,0.173,,,0.018,-0.02,,,-2.1,3.86,92.1,,,91.8,84.2,0.284,0.375,0.184,0.374,0.577,0.159,,,,,,,0.0,0.0,0.5,97.0,100.0,91.0,106.0,102.0,107.0,0.307,0.193,-0.81,-1.92,83.1,79.2,0.27,0.453,0.35,0.321,0.593,0.383,,,,,,
5,2024-09-22,745929,Groundout,field_out,True,663368,656756,Blake Perkins,Jordan Montgomery,0,59b14e05-7f18-4222-8638-99a1536c6e89,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.23,5.11,117.0,99.0,92.0,96.0,0.748,6.38,3.38,11.46,1.08,1.24,0.194,0.428,0.139,0.346,0.37,66.0,98.0,89.0,89.0,95.0,93.0,103.0,95.0,92.0,,,,,,,0.308,0.173,,,0.018,-0.02,,,-2.1,3.86,92.1,,,91.8,84.2,0.284,0.375,0.184,0.374,0.577,0.159,,,,,,,0.0,0.0,0.5,97.0,100.0,91.0,106.0,102.0,107.0,0.307,0.193,-0.81,-1.92,83.1,79.2,0.27,0.453,0.35,0.321,0.593,0.383,,,,,,
6,2024-09-22,745929,Single,single,False,661388,656756,William Contreras,Jordan Montgomery,0,bff385d9-7f47-42a5-be14-e2b60c5ca0b3,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.23,5.11,117.0,99.0,92.0,96.0,0.748,6.38,3.38,11.46,1.08,1.24,0.194,0.428,0.139,0.346,0.37,66.0,98.0,89.0,89.0,95.0,93.0,103.0,95.0,92.0,,,,,,,0.308,0.173,,,0.018,-0.02,,,-2.1,3.86,92.1,,,91.8,84.2,0.284,0.375,0.184,0.374,0.577,0.159,,,,,,,0.0,0.0,0.5,97.0,100.0,91.0,106.0,102.0,107.0,0.307,0.193,-0.81,-1.92,83.1,79.2,0.27,0.453,0.35,0.321,0.593,0.383,,,,,,
7,2024-09-22,745929,Strikeout,strikeout,True,656555,656756,Rhys Hoskins,Jordan Montgomery,0,5edd14f2-80ed-4db8-86bb-cc8530c70721,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.23,5.11,117.0,99.0,92.0,96.0,0.748,6.38,3.38,11.46,1.08,1.24,0.194,0.428,0.139,0.346,0.37,66.0,98.0,89.0,89.0,95.0,93.0,103.0,95.0,92.0,,,,,,,0.308,0.173,,,0.018,-0.02,,,-2.1,3.86,92.1,,,91.8,84.2,0.284,0.375,0.184,0.374,0.577,0.159,,,,,,,0.0,0.0,0.5,97.0,100.0,91.0,106.0,102.0,107.0,0.307,0.193,-0.81,-1.92,83.1,79.2,0.27,0.453,0.35,0.321,0.593,0.383,,,,,,
8,2024-09-22,745929,Strikeout,strikeout,True,664983,593423,Jake McCarthy,Frankie Montas,0,dc44a794-33af-43b2-9ff3-e46feddb5c2d,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.85,4.62,146.2,101.0,98.0,100.0,0.775,8.71,3.87,8.47,1.41,1.11,0.237,0.377,0.15,0.304,0.417,83.0,105.0,99.0,82.0,100.0,97.0,117.0,103.0,106.0,109.0,95.0,95.0,119.0,98.0,105.0,0.189,0.333,0.186,0.185,0.107,0.03,-1.43,-0.23,1.04,-2.0,95.6,90.4,86.0,94.8,85.3,0.208,0.37,0.231,0.25,0.411,0.118,0.222,0.303,0.427,0.333,0.598,0.224,0.286,0.592,0.325,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-22,745929,Groundout,field_out,True,605137,593423,Josh Bell,Frankie Montas,0,6dba14c0-983b-474e-b359-98d99c821e98,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.85,4.62,146.2,101.0,98.0,100.0,0.775,8.71,3.87,8.47,1.41,1.11,0.237,0.377,0.15,0.304,0.417,83.0,105.0,99.0,82.0,100.0,97.0,117.0,103.0,106.0,109.0,95.0,95.0,119.0,98.0,105.0,0.189,0.333,0.186,0.185,0.107,0.03,-1.43,-0.23,1.04,-2.0,95.6,90.4,86.0,94.8,85.3,0.208,0.37,0.231,0.25,0.411,0.118,0.222,0.303,0.427,0.333,0.598,0.224,0.286,0.592,0.325,,,,,,,,,,,,,,,,,,,,,,,,
