,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-20,746340,Single,single,False,673237,542881,Yainer Diaz,Tyler Anderson,0,7baa941a-e06b-4ae3-90e7-98419d52e9f6,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.7,4.32,175.0,100.0,96.0,100.0,0.741,7.2,3.6,7.92,1.23,0.88,0.192,0.505,0.159,0.268,0.397,105.0,100.0,106.0,,,,89.0,100.0,97.0,80.0,141.0,142.0,0.396,0.012,0.001,0.37,-0.69,0.81,-3.11,1.37,89.4,78.9,81.2,71.6,0.272,0.496,0.182,0.0,0.0,0.385,,,,0.183,0.26,0.395,67.0,95.0,83.0,99.0,99.0,97.0,0.034,0.186,-0.62,-3.87,84.2,88.1,0.271,0.466,0.247,0.261,0.696,0.152,,,,,,,,,,,,
11,2024-09-20,746340,Hit By Pitch,hit_by_pitch,False,665161,542881,Jeremy Peña,Tyler Anderson,1,7eeb7250-de4d-4e45-b8be-cf544fd69f71,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.7,4.32,175.0,100.0,96.0,100.0,0.741,7.2,3.6,7.92,1.23,0.88,0.192,0.505,0.159,0.268,0.397,105.0,100.0,106.0,,,,89.0,100.0,97.0,80.0,141.0,142.0,0.396,0.012,0.001,0.37,-0.69,0.81,-3.11,1.37,89.4,78.9,81.2,71.6,0.272,0.496,0.182,0.0,0.0,0.385,,,,0.183,0.26,0.395,67.0,95.0,83.0,99.0,99.0,97.0,0.034,0.186,-0.62,-3.87,84.2,88.1,0.271,0.466,0.247,0.261,0.696,0.152,,,,,,,,,,,,
12,2024-09-20,746340,Single,single,False,605170,542881,Victor Caratini,Tyler Anderson,1,560eba32-b1f9-479a-b5bf-aa15b6e12c75,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.7,4.32,175.0,100.0,96.0,100.0,0.741,7.2,3.6,7.92,1.23,0.88,0.192,0.505,0.159,0.268,0.397,105.0,100.0,106.0,,,,89.0,100.0,97.0,80.0,141.0,142.0,0.396,0.012,0.001,0.37,-0.69,0.81,-3.11,1.37,89.4,78.9,81.2,71.6,0.272,0.496,0.182,0.0,0.0,0.385,,,,0.183,0.26,0.395,67.0,95.0,83.0,99.0,99.0,97.0,0.034,0.186,-0.62,-3.87,84.2,88.1,0.271,0.466,0.247,0.261,0.696,0.152,,,,,,,,,,,,
13,2024-09-20,746340,Pop Out,field_out,True,676694,542881,Jake Meyers,Tyler Anderson,0,544b3ecd-8f81-41db-bfb1-c624ea83b8e0,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.7,4.32,175.0,100.0,96.0,100.0,0.741,7.2,3.6,7.92,1.23,0.88,0.192,0.505,0.159,0.268,0.397,105.0,100.0,106.0,,,,89.0,100.0,97.0,80.0,141.0,142.0,0.396,0.012,0.001,0.37,-0.69,0.81,-3.11,1.37,89.4,78.9,81.2,71.6,0.272,0.496,0.182,0.0,0.0,0.385,,,,0.183,0.26,0.395,67.0,95.0,83.0,99.0,99.0,97.0,0.034,0.186,-0.62,-3.87,84.2,88.1,0.271,0.466,0.247,0.261,0.696,0.152,,,,,,,,,,,,
14,2024-09-20,746340,Sac Fly,sac_fly,True,643289,542881,Mauricio Dubón,Tyler Anderson,1,3f5b7c67-33b3-4bc8-a6cd-2f2a4dd64570,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.7,4.32,175.0,100.0,96.0,100.0,0.741,7.2,3.6,7.92,1.23,0.88,0.192,0.505,0.159,0.268,0.397,105.0,100.0,106.0,,,,89.0,100.0,97.0,80.0,141.0,142.0,0.396,0.012,0.001,0.37,-0.69,0.81,-3.11,1.37,89.4,78.9,81.2,71.6,0.272,0.496,0.182,0.0,0.0,0.385,,,,0.183,0.26,0.395,67.0,95.0,83.0,99.0,99.0,97.0,0.034,0.186,-0.62,-3.87,84.2,88.1,0.271,0.466,0.247,0.261,0.696,0.152,,,,,,,,,,,,
15,2024-09-20,746340,Strikeout,strikeout,True,514888,542881,Jose Altuve,Tyler Anderson,0,6c67e678-18da-4384-b73e-85c58a961646,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.7,4.32,175.0,100.0,96.0,100.0,0.741,7.2,3.6,7.92,1.23,0.88,0.192,0.505,0.159,0.268,0.397,105.0,100.0,106.0,,,,89.0,100.0,97.0,80.0,141.0,142.0,0.396,0.012,0.001,0.37,-0.69,0.81,-3.11,1.37,89.4,78.9,81.2,71.6,0.272,0.496,0.182,0.0,0.0,0.385,,,,0.183,0.26,0.395,67.0,95.0,83.0,99.0,99.0,97.0,0.034,0.186,-0.62,-3.87,84.2,88.1,0.271,0.466,0.247,0.261,0.696,0.152,,,,,,,,,,,,
16,2024-09-20,746340,Strikeout,strikeout,True,642136,434378,Matt Thaiss,Justin Verlander,0,8b97ad05-ada8-412e-bcb8-6359f6201cc4,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.55,4.03,84.1,101.0,118.0,103.0,0.807,7.36,2.88,9.71,1.49,0.55,0.286,0.364,0.171,0.275,0.44,116.0,98.0,102.0,111.0,101.0,97.0,117.0,98.0,102.0,127.0,107.0,112.0,0.494,0.187,0.223,0.097,-0.68,0.38,-1.3,0.21,93.5,84.0,86.7,77.6,0.3,0.506,0.203,0.203,0.342,0.227,0.34,0.511,0.218,0.179,0.25,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-20,746340,Triple,triple,False,672569,434378,Gustavo Campero,Justin Verlander,0,d68f2401-95de-405a-8fde-810c6d904aae,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.55,4.03,84.1,101.0,118.0,103.0,0.807,7.36,2.88,9.71,1.49,0.55,0.286,0.364,0.171,0.275,0.44,116.0,98.0,102.0,111.0,101.0,97.0,117.0,98.0,102.0,127.0,107.0,112.0,0.494,0.187,0.223,0.097,-0.68,0.38,-1.3,0.21,93.5,84.0,86.7,77.6,0.3,0.506,0.203,0.203,0.342,0.227,0.34,0.511,0.218,0.179,0.25,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-20,746340,Single,single,False,605346,434378,Jack López,Justin Verlander,1,2fccd934-2239-4a27-9f9f-0ef2a6cf3080,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.55,4.03,84.1,101.0,118.0,103.0,0.807,7.36,2.88,9.71,1.49,0.55,0.286,0.364,0.171,0.275,0.44,116.0,98.0,102.0,111.0,101.0,97.0,117.0,98.0,102.0,127.0,107.0,112.0,0.494,0.187,0.223,0.097,-0.68,0.38,-1.3,0.21,93.5,84.0,86.7,77.6,0.3,0.506,0.203,0.203,0.342,0.227,0.34,0.511,0.218,0.179,0.25,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-20,746340,Groundout,field_out,True,621493,434378,Taylor Ward,Justin Verlander,1,1b8783e7-0366-4b45-a25b-2830533b0686,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.55,4.03,84.1,101.0,118.0,103.0,0.807,7.36,2.88,9.71,1.49,0.55,0.286,0.364,0.171,0.275,0.44,116.0,98.0,102.0,111.0,101.0,97.0,117.0,98.0,102.0,127.0,107.0,112.0,0.494,0.187,0.223,0.097,-0.68,0.38,-1.3,0.21,93.5,84.0,86.7,77.6,0.3,0.506,0.203,0.203,0.342,0.227,0.34,0.511,0.218,0.179,0.25,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-20,746340,Flyout,field_out,True,687263,434378,Zach Neto,Justin Verlander,0,a4a0cc85-34a6-4e3b-9674-ff31d9025460,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.55,4.03,84.1,101.0,118.0,103.0,0.807,7.36,2.88,9.71,1.49,0.55,0.286,0.364,0.171,0.275,0.44,116.0,98.0,102.0,111.0,101.0,97.0,117.0,98.0,102.0,127.0,107.0,112.0,0.494,0.187,0.223,0.097,-0.68,0.38,-1.3,0.21,93.5,84.0,86.7,77.6,0.3,0.506,0.203,0.203,0.342,0.227,0.34,0.511,0.218,0.179,0.25,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-20,746340,Strikeout,strikeout,True,670541,542881,Yordan Alvarez,Tyler Anderson,0,aac1104e-4f6b-4115-a93a-07bc9f098a15,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.7,4.32,175.0,100.0,96.0,100.0,0.741,7.2,3.6,7.92,1.23,0.88,0.192,0.505,0.159,0.268,0.397,105.0,100.0,106.0,,,,89.0,100.0,97.0,80.0,141.0,142.0,0.396,0.012,0.001,0.37,-0.69,0.81,-3.11,1.37,89.4,78.9,81.2,71.6,0.272,0.496,0.182,0.0,0.0,0.385,,,,0.183,0.26,0.395,67.0,95.0,83.0,99.0,99.0,97.0,0.034,0.186,-0.62,-3.87,84.2,88.1,0.271,0.466,0.247,0.261,0.696,0.152,,,,,,,,,,,,
22,2024-09-20,746340,Single,single,False,663656,542881,Kyle Tucker,Tyler Anderson,0,f1589115-bfa1-473f-a271-25466cd4d5b6,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.7,4.32,175.0,100.0,96.0,100.0,0.741,7.2,3.6,7.92,1.23,0.88,0.192,0.505,0.159,0.268,0.397,105.0,100.0,106.0,,,,89.0,100.0,97.0,80.0,141.0,142.0,0.396,0.012,0.001,0.37,-0.69,0.81,-3.11,1.37,89.4,78.9,81.2,71.6,0.272,0.496,0.182,0.0,0.0,0.385,,,,0.183,0.26,0.395,67.0,95.0,83.0,99.0,99.0,97.0,0.034,0.186,-0.62,-3.87,84.2,88.1,0.271,0.466,0.247,0.261,0.696,0.152,,,,,,,,,,,,
23,2024-09-20,746340,Home Run,home_run,False,608324,542881,Alex Bregman,Tyler Anderson,1,8d512cce-59c3-4a12-b544-6fa1bba4564a,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.7,4.32,175.0,100.0,96.0,100.0,0.741,7.2,3.6,7.92,1.23,0.88,0.192,0.505,0.159,0.268,0.397,105.0,100.0,106.0,,,,89.0,100.0,97.0,80.0,141.0,142.0,0.396,0.012,0.001,0.37,-0.69,0.81,-3.11,1.37,89.4,78.9,81.2,71.6,0.272,0.496,0.182,0.0,0.0,0.385,,,,0.183,0.26,0.395,67.0,95.0,83.0,99.0,99.0,97.0,0.034,0.186,-0.62,-3.87,84.2,88.1,0.271,0.466,0.247,0.261,0.696,0.152,,,,,,,,,,,,
24,2024-09-20,746340,Single,single,False,673237,542881,Yainer Diaz,Tyler Anderson,0,3a65397e-074d-4b5c-ad3d-9a906546edff,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.7,4.32,175.0,100.0,96.0,100.0,0.741,7.2,3.6,7.92,1.23,0.88,0.192,0.505,0.159,0.268,0.397,105.0,100.0,106.0,,,,89.0,100.0,97.0,80.0,141.0,142.0,0.396,0.012,0.001,0.37,-0.69,0.81,-3.11,1.37,89.4,78.9,81.2,71.6,0.272,0.496,0.182,0.0,0.0,0.385,,,,0.183,0.26,0.395,67.0,95.0,83.0,99.0,99.0,97.0,0.034,0.186,-0.62,-3.87,84.2,88.1,0.271,0.466,0.247,0.261,0.696,0.152,,,,,,,,,,,,
25,2024-09-20,746340,Fielders Choice,fielders_choice,False,665161,542881,Jeremy Peña,Tyler Anderson,1,075a2ec8-11c9-4ec1-89f8-882da1b89ae1,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.7,4.32,175.0,100.0,96.0,100.0,0.741,7.2,3.6,7.92,1.23,0.88,0.192,0.505,0.159,0.268,0.397,105.0,100.0,106.0,,,,89.0,100.0,97.0,80.0,141.0,142.0,0.396,0.012,0.001,0.37,-0.69,0.81,-3.11,1.37,89.4,78.9,81.2,71.6,0.272,0.496,0.182,0.0,0.0,0.385,,,,0.183,0.26,0.395,67.0,95.0,83.0,99.0,99.0,97.0,0.034,0.186,-0.62,-3.87,84.2,88.1,0.271,0.466,0.247,0.261,0.696,0.152,,,,,,,,,,,,
26,2024-09-20,746340,Pop Out,field_out,True,605170,542881,Victor Caratini,Tyler Anderson,0,43d32f7b-1084-417e-a206-05c6367e664b,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.7,4.32,175.0,100.0,96.0,100.0,0.741,7.2,3.6,7.92,1.23,0.88,0.192,0.505,0.159,0.268,0.397,105.0,100.0,106.0,,,,89.0,100.0,97.0,80.0,141.0,142.0,0.396,0.012,0.001,0.37,-0.69,0.81,-3.11,1.37,89.4,78.9,81.2,71.6,0.272,0.496,0.182,0.0,0.0,0.385,,,,0.183,0.26,0.395,67.0,95.0,83.0,99.0,99.0,97.0,0.034,0.186,-0.62,-3.87,84.2,88.1,0.271,0.466,0.247,0.261,0.696,0.152,,,,,,,,,,,,
27,2024-09-20,746340,Home Run,home_run,False,676694,542881,Jake Meyers,Tyler Anderson,1,f14a27e3-428f-424f-915e-38398c47eddd,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.7,4.32,175.0,100.0,96.0,100.0,0.741,7.2,3.6,7.92,1.23,0.88,0.192,0.505,0.159,0.268,0.397,105.0,100.0,106.0,,,,89.0,100.0,97.0,80.0,141.0,142.0,0.396,0.012,0.001,0.37,-0.69,0.81,-3.11,1.37,89.4,78.9,81.2,71.6,0.272,0.496,0.182,0.0,0.0,0.385,,,,0.183,0.26,0.395,67.0,95.0,83.0,99.0,99.0,97.0,0.034,0.186,-0.62,-3.87,84.2,88.1,0.271,0.466,0.247,0.261,0.696,0.152,,,,,,,,,,,,
28,2024-09-20,746340,Single,single,False,643289,542881,Mauricio Dubón,Tyler Anderson,0,bd5108e5-0e59-4d5f-9aee-f2231f3daf12,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.7,4.32,175.0,100.0,96.0,100.0,0.741,7.2,3.6,7.92,1.23,0.88,0.192,0.505,0.159,0.268,0.397,105.0,100.0,106.0,,,,89.0,100.0,97.0,80.0,141.0,142.0,0.396,0.012,0.001,0.37,-0.69,0.81,-3.11,1.37,89.4,78.9,81.2,71.6,0.272,0.496,0.182,0.0,0.0,0.385,,,,0.183,0.26,0.395,67.0,95.0,83.0,99.0,99.0,97.0,0.034,0.186,-0.62,-3.87,84.2,88.1,0.271,0.466,0.247,0.261,0.696,0.152,,,,,,,,,,,,
29,2024-09-20,746340,Pop Out,field_out,True,514888,670046,Jose Altuve,Kenny Rosenberg,0,aecc1570-69d0-4896-987c-703875a0e0c2,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.86,6.09,21.0,98.0,79.0,93.0,0.793,5.57,3.43,10.29,2.14,0.81,0.114,0.471,0.114,0.371,0.417,93.0,103.0,100.0,98.0,102.0,93.0,74.0,92.0,86.0,,,,0.496,,0.048,0.313,-1.11,,-3.74,0.46,90.3,81.1,,76.3,0.308,0.538,0.208,,,,,,,0.233,0.5,0.237,,,,58.0,104.0,101.0,,0.144,-1.77,,83.6,,0.308,0.538,0.179,,,,,,,,,,,,,,,
30,2024-09-20,746340,Groundout,field_out,True,694384,434378,Nolan Schanuel,Justin Verlander,0,cbc7770c-56ab-45c7-8bca-d8f1b5a680e0,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.55,4.03,84.1,101.0,118.0,103.0,0.807,7.36,2.88,9.71,1.49,0.55,0.286,0.364,0.171,0.275,0.44,116.0,98.0,102.0,111.0,101.0,97.0,117.0,98.0,102.0,127.0,107.0,112.0,0.494,0.187,0.223,0.097,-0.68,0.38,-1.3,0.21,93.5,84.0,86.7,77.6,0.3,0.506,0.203,0.203,0.342,0.227,0.34,0.511,0.218,0.179,0.25,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-20,746340,Walk,walk,False,607680,434378,Kevin Pillar,Justin Verlander,0,a69831b7-3648-4c9b-a5b5-1eed8c950320,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.55,4.03,84.1,101.0,118.0,103.0,0.807,7.36,2.88,9.71,1.49,0.55,0.286,0.364,0.171,0.275,0.44,116.0,98.0,102.0,111.0,101.0,97.0,117.0,98.0,102.0,127.0,107.0,112.0,0.494,0.187,0.223,0.097,-0.68,0.38,-1.3,0.21,93.5,84.0,86.7,77.6,0.3,0.506,0.203,0.203,0.342,0.227,0.34,0.511,0.218,0.179,0.25,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-20,746340,Strikeout,strikeout,True,694359,434378,Niko Kavadas,Justin Verlander,0,a22bb6ee-c118-4b59-b757-ee8f7dd0023c,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.55,4.03,84.1,101.0,118.0,103.0,0.807,7.36,2.88,9.71,1.49,0.55,0.286,0.364,0.171,0.275,0.44,116.0,98.0,102.0,111.0,101.0,97.0,117.0,98.0,102.0,127.0,107.0,112.0,0.494,0.187,0.223,0.097,-0.68,0.38,-1.3,0.21,93.5,84.0,86.7,77.6,0.3,0.506,0.203,0.203,0.342,0.227,0.34,0.511,0.218,0.179,0.25,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-20,746340,Single,single,False,676572,434378,Eric Wagaman,Justin Verlander,1,d3919533-10f8-4e5b-b057-e5a62c8c086b,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.55,4.03,84.1,101.0,118.0,103.0,0.807,7.36,2.88,9.71,1.49,0.55,0.286,0.364,0.171,0.275,0.44,116.0,98.0,102.0,111.0,101.0,97.0,117.0,98.0,102.0,127.0,107.0,112.0,0.494,0.187,0.223,0.097,-0.68,0.38,-1.3,0.21,93.5,84.0,86.7,77.6,0.3,0.506,0.203,0.203,0.342,0.227,0.34,0.511,0.218,0.179,0.25,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
