,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff
0,2024-04-25,745918,Lineout,field_out,True,670032,680573,Nicky Lopez,Simeon Woods Richardson,0,d8a990e2-b599-42db-866f-4fec1ed8206f,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-25,745918,Strikeout,strikeout,True,664901,680573,Danny Mendick,Simeon Woods Richardson,0,20efbf91-6db5-49ac-a568-65d1b855f2d2,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-25,745918,Strikeout,strikeout,True,657757,680573,Gavin Sheets,Simeon Woods Richardson,0,b8d7f363-01dd-41ee-9a92-2a24d55d6cd8,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-25,745918,Walk,walk,False,666135,647336,Alex Kirilloff,Michael Soroka,0,7fcaa388-a2bf-4080-b4e3-3d6c6e5b438d,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,CHW,5.23,4.92,72.1,95.0,95.0,94.0,0.792,8.83,5.23,7.96,1.62,0.99,0.268,0.478,0.176,0.298,0.402,112.0,84.0,92.0,,,,93.0,97.0,94.0,102.0,99.0,97.0,0.306,0.36,,0.105,-0.14,0.1,,-3.67,93.3,82.1,81.9,,0.206,0.382,0.177,0.185,0.348,0.408,0.333,0.667,0.132,,,,77.0,93.0,89.0,0.229,-1.48,92.3,0.289,0.518,0.08,,,,,,,,,,,,,,,,,,
4,2024-04-25,745918,Flyout,field_out,True,666397,647336,Edouard Julien,Michael Soroka,0,2bb28e41-f91f-41f6-aac2-4fc647d5ba28,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,CHW,5.23,4.92,72.1,95.0,95.0,94.0,0.792,8.83,5.23,7.96,1.62,0.99,0.268,0.478,0.176,0.298,0.402,112.0,84.0,92.0,,,,93.0,97.0,94.0,102.0,99.0,97.0,0.306,0.36,,0.105,-0.14,0.1,,-3.67,93.3,82.1,81.9,,0.206,0.382,0.177,0.185,0.348,0.408,0.333,0.667,0.132,,,,77.0,93.0,89.0,0.229,-1.48,92.3,0.289,0.518,0.08,,,,,,,,,,,,,,,,,,
5,2024-04-25,745918,Flyout,field_out,True,680777,647336,Ryan Jeffers,Michael Soroka,0,a75990d1-fea0-46bd-9e0d-d733b4be9b84,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,CHW,5.23,4.92,72.1,95.0,95.0,94.0,0.792,8.83,5.23,7.96,1.62,0.99,0.268,0.478,0.176,0.298,0.402,112.0,84.0,92.0,,,,93.0,97.0,94.0,102.0,99.0,97.0,0.306,0.36,,0.105,-0.14,0.1,,-3.67,93.3,82.1,81.9,,0.206,0.382,0.177,0.185,0.348,0.408,0.333,0.667,0.132,,,,77.0,93.0,89.0,0.229,-1.48,92.3,0.289,0.518,0.08,,,,,,,,,,,,,,,,,,
6,2024-04-25,745918,Single,single,False,663616,647336,Trevor Larnach,Michael Soroka,1,d62027e6-0739-46ef-b6ee-5efd617b90ce,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,CHW,5.23,4.92,72.1,95.0,95.0,94.0,0.792,8.83,5.23,7.96,1.62,0.99,0.268,0.478,0.176,0.298,0.402,112.0,84.0,92.0,,,,93.0,97.0,94.0,102.0,99.0,97.0,0.306,0.36,,0.105,-0.14,0.1,,-3.67,93.3,82.1,81.9,,0.206,0.382,0.177,0.185,0.348,0.408,0.333,0.667,0.132,,,,77.0,93.0,89.0,0.229,-1.48,92.3,0.289,0.518,0.08,,,,,,,,,,,,,,,,,,
7,2024-04-25,745918,Lineout,field_out,True,596146,647336,Max Kepler,Michael Soroka,0,604172ca-861f-4e8d-b657-3e0f8669f704,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,CHW,5.23,4.92,72.1,95.0,95.0,94.0,0.792,8.83,5.23,7.96,1.62,0.99,0.268,0.478,0.176,0.298,0.402,112.0,84.0,92.0,,,,93.0,97.0,94.0,102.0,99.0,97.0,0.306,0.36,,0.105,-0.14,0.1,,-3.67,93.3,82.1,81.9,,0.206,0.382,0.177,0.185,0.348,0.408,0.333,0.667,0.132,,,,77.0,93.0,89.0,0.229,-1.48,92.3,0.289,0.518,0.08,,,,,,,,,,,,,,,,,,
8,2024-04-25,745918,Walk,walk,False,650391,680573,Eloy Jiménez,Simeon Woods Richardson,0,819cc86d-089a-4d70-991f-0cd546c3fbb3,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-04-25,745918,Single,single,False,543257,680573,Robbie Grossman,Simeon Woods Richardson,1,cce29ca2-76f4-483a-aeca-ff3c6b74d6f1,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,
