,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,CU%,wFC/C,wFS/C,wSI/C,wCU/C,vFC,vFS,vSI,vCU,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-04-21,745759,Strikeout,strikeout,True,668853,661563,Austin Shenton,Luis Gil,0,2dee429b-0e1a-4262-a689-386e3020e7d6,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-21,745759,Groundout,field_out,True,642708,661563,Amed Rosario,Luis Gil,0,acb1affb-7255-48d0-acc3-68a26612c523,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-21,745759,Catcher Interference,catcher_interf,False,678554,661563,Curtis Mead,Luis Gil,0,6f7034f9-e32d-41b2-874b-817ee873831e,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-21,745759,Strikeout,strikeout,True,666163,661563,Ben Rortvedt,Luis Gil,1,e1041dee-7471-4647-bb10-b833f32b5cc2,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-21,745759,Single,single,False,657077,650644,Alex Verdugo,Aaron Civale,0,b4afb2b6-f5ee-4179-9914-148c86dbad97,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,158.0,105.0,117.0,0.091,0.18,,-3.64,0.36,,91.9,,80.3,0.391,0.739,0.125,,,,0.239,0.398,0.288,103.0,102.0,108.0,65.0,93.0,83.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.315,0.021,0.169,-0.11,-3.76,0.25,-0.89,88.1,85.9,92.7,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.226,0.419,0.3,0.417,0.5,0.313,,,,,,
15,2024-04-21,745759,Flyout,field_out,True,624431,650644,Jose Trevino,Aaron Civale,0,d423dfab-9a26-401c-934c-796f09735265,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,158.0,105.0,117.0,0.091,0.18,,-3.64,0.36,,91.9,,80.3,0.391,0.739,0.125,,,,0.239,0.398,0.288,103.0,102.0,108.0,65.0,93.0,83.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.315,0.021,0.169,-0.11,-3.76,0.25,-0.89,88.1,85.9,92.7,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.226,0.419,0.3,0.417,0.5,0.313,,,,,,
16,2024-04-21,745759,Single,single,False,665828,650644,Oswaldo Cabrera,Aaron Civale,1,3c589064-ed48-4311-9ff9-c8362d9c9e05,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,158.0,105.0,117.0,0.091,0.18,,-3.64,0.36,,91.9,,80.3,0.391,0.739,0.125,,,,0.239,0.398,0.288,103.0,102.0,108.0,65.0,93.0,83.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.315,0.021,0.169,-0.11,-3.76,0.25,-0.89,88.1,85.9,92.7,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.226,0.419,0.3,0.417,0.5,0.313,,,,,,
17,2024-04-21,745759,Forceout,force_out,True,683011,650644,Anthony Volpe,Aaron Civale,1,94a5b147-6bde-4a16-a9e6-98787caf8a02,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,158.0,105.0,117.0,0.091,0.18,,-3.64,0.36,,91.9,,80.3,0.391,0.739,0.125,,,,0.239,0.398,0.288,103.0,102.0,108.0,65.0,93.0,83.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.315,0.021,0.169,-0.11,-3.76,0.25,-0.89,88.1,85.9,92.7,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.226,0.419,0.3,0.417,0.5,0.313,,,,,,
18,2024-04-21,745759,Lineout,field_out,True,665742,650644,Juan Soto,Aaron Civale,0,335c2a0e-d5b1-421a-9923-9ab8ddc62d67,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,158.0,105.0,117.0,0.091,0.18,,-3.64,0.36,,91.9,,80.3,0.391,0.739,0.125,,,,0.239,0.398,0.288,103.0,102.0,108.0,65.0,93.0,83.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.315,0.021,0.169,-0.11,-3.76,0.25,-0.89,88.1,85.9,92.7,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.226,0.419,0.3,0.417,0.5,0.313,,,,,,
19,2024-04-21,745759,Double,double,False,676609,661563,José Caballero,Luis Gil,0,cfa6c855-9d94-4d86-b885-894d0e5eccbe,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-21,745759,Strikeout,strikeout,True,650490,661563,Yandy Díaz,Luis Gil,0,2f690e6e-a59f-4aeb-b9fb-d7a8a9fdad2e,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-21,745759,Strikeout,strikeout,True,668227,661563,Randy Arozarena,Luis Gil,1,7cadd410-9019-4bb0-b4cd-e4ac23e63c24,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-21,745759,Strikeout,strikeout,True,680700,661563,Richie Palacios,Luis Gil,1,38934db0-0bd1-4c8c-8ba1-6d7ef52de3ee,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-21,745759,Single,single,False,592450,650644,Aaron Judge,Aaron Civale,0,c5a971dd-0607-4e54-99f8-aafa1ad913c4,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,158.0,105.0,117.0,0.091,0.18,,-3.64,0.36,,91.9,,80.3,0.391,0.739,0.125,,,,0.239,0.398,0.288,103.0,102.0,108.0,65.0,93.0,83.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.315,0.021,0.169,-0.11,-3.76,0.25,-0.89,88.1,85.9,92.7,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.226,0.419,0.3,0.417,0.5,0.313,,,,,,
24,2024-04-21,745759,Flyout,field_out,True,519317,650644,Giancarlo Stanton,Aaron Civale,0,4ac69fea-55bc-4040-9949-d3234a3f26b2,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,158.0,105.0,117.0,0.091,0.18,,-3.64,0.36,,91.9,,80.3,0.391,0.739,0.125,,,,0.239,0.398,0.288,103.0,102.0,108.0,65.0,93.0,83.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.315,0.021,0.169,-0.11,-3.76,0.25,-0.89,88.1,85.9,92.7,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.226,0.419,0.3,0.417,0.5,0.313,,,,,,
25,2024-04-21,745759,Strikeout,strikeout,True,519203,650644,Anthony Rizzo,Aaron Civale,0,7c90c5ce-e026-4fa2-baf2-fe66b1173bb3,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,158.0,105.0,117.0,0.091,0.18,,-3.64,0.36,,91.9,,80.3,0.391,0.739,0.125,,,,0.239,0.398,0.288,103.0,102.0,108.0,65.0,93.0,83.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.315,0.021,0.169,-0.11,-3.76,0.25,-0.89,88.1,85.9,92.7,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.226,0.419,0.3,0.417,0.5,0.313,,,,,,
26,2024-04-21,745759,Single,single,False,650402,650644,Gleyber Torres,Aaron Civale,1,4bdc1d05-b04a-4c3d-9332-321b13d0b4bb,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,158.0,105.0,117.0,0.091,0.18,,-3.64,0.36,,91.9,,80.3,0.391,0.739,0.125,,,,0.239,0.398,0.288,103.0,102.0,108.0,65.0,93.0,83.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.315,0.021,0.169,-0.11,-3.76,0.25,-0.89,88.1,85.9,92.7,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.226,0.419,0.3,0.417,0.5,0.313,,,,,,
27,2024-04-21,745759,Flyout,field_out,True,657077,650644,Alex Verdugo,Aaron Civale,0,4f682e4f-4626-495f-88f2-325ff7b070de,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,158.0,105.0,117.0,0.091,0.18,,-3.64,0.36,,91.9,,80.3,0.391,0.739,0.125,,,,0.239,0.398,0.288,103.0,102.0,108.0,65.0,93.0,83.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.315,0.021,0.169,-0.11,-3.76,0.25,-0.89,88.1,85.9,92.7,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.226,0.419,0.3,0.417,0.5,0.313,,,,,,
28,2024-04-21,745759,Pop Out,field_out,True,670623,661563,Isaac Paredes,Luis Gil,0,93bd7d95-81f8-4d46-aad2-af64ab446ce8,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-21,745759,Lineout,field_out,True,668853,661563,Austin Shenton,Luis Gil,0,8313320e-2ed1-46e2-a2b5-83ec645e3788,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-21,745759,Single,single,False,642708,661563,Amed Rosario,Luis Gil,0,d2bc92a5-bfb4-4746-879f-69c3f545b426,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-04-21,745759,Strikeout,strikeout,True,678554,661563,Curtis Mead,Luis Gil,1,e17e48da-0caf-4c80-b577-6cc61764131f,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-21,745759,Groundout,field_out,True,624431,650644,Jose Trevino,Aaron Civale,0,e0d55655-4273-4ea5-9d89-802d541f19da,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,158.0,105.0,117.0,0.091,0.18,,-3.64,0.36,,91.9,,80.3,0.391,0.739,0.125,,,,0.239,0.398,0.288,103.0,102.0,108.0,65.0,93.0,83.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.315,0.021,0.169,-0.11,-3.76,0.25,-0.89,88.1,85.9,92.7,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.226,0.419,0.3,0.417,0.5,0.313,,,,,,
33,2024-04-21,745759,Strikeout,strikeout,True,665828,650644,Oswaldo Cabrera,Aaron Civale,0,b44dc4ac-da52-4613-ad31-295bc5960ef7,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,158.0,105.0,117.0,0.091,0.18,,-3.64,0.36,,91.9,,80.3,0.391,0.739,0.125,,,,0.239,0.398,0.288,103.0,102.0,108.0,65.0,93.0,83.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.315,0.021,0.169,-0.11,-3.76,0.25,-0.89,88.1,85.9,92.7,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.226,0.419,0.3,0.417,0.5,0.313,,,,,,
