,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vCH,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-08-24,746108,Groundout,field_out,True,650490,477132,Yandy Díaz,Clayton Kershaw,0,0a2a9ddc-4306-4812-ae25-df6c8a6ac6d7,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,107.0,103.0,104.0,61.0,72.0,74.0,0.006,0.344,0.023,0.442,0.161,0.023,-2.18,-4.62,-2.47,0.26,2.44,3.89,89.9,82.9,84.2,90.2,86.0,72.2,0.268,0.393,0.248,0.412,0.5,0.082,0.143,0.19,0.342,0.333,0.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-24,746108,Double,double,False,664040,477132,Brandon Lowe,Clayton Kershaw,0,e9d5a0cc-51c7-4f59-8aa3-025df8aa5ddc,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,107.0,103.0,104.0,61.0,72.0,74.0,0.006,0.344,0.023,0.442,0.161,0.023,-2.18,-4.62,-2.47,0.26,2.44,3.89,89.9,82.9,84.2,90.2,86.0,72.2,0.268,0.393,0.248,0.412,0.5,0.082,0.143,0.19,0.342,0.333,0.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-24,746108,Single,single,False,691406,477132,Junior Caminero,Clayton Kershaw,1,93307c6e-96ad-4564-b687-70b657b77513,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,107.0,103.0,104.0,61.0,72.0,74.0,0.006,0.344,0.023,0.442,0.161,0.023,-2.18,-4.62,-2.47,0.26,2.44,3.89,89.9,82.9,84.2,90.2,86.0,72.2,0.268,0.393,0.248,0.412,0.5,0.082,0.143,0.19,0.342,0.333,0.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-24,746108,Double,double,False,666624,477132,Christopher Morel,Clayton Kershaw,1,c40eeb6a-52b2-4d85-bcc2-4256eb34cae7,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,107.0,103.0,104.0,61.0,72.0,74.0,0.006,0.344,0.023,0.442,0.161,0.023,-2.18,-4.62,-2.47,0.26,2.44,3.89,89.9,82.9,84.2,90.2,86.0,72.2,0.268,0.393,0.248,0.412,0.5,0.082,0.143,0.19,0.342,0.333,0.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-24,746108,Walk,walk,False,666185,477132,Dylan Carlson,Clayton Kershaw,0,f83352b4-784d-4688-864b-9aaf82c441bb,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,107.0,103.0,104.0,61.0,72.0,74.0,0.006,0.344,0.023,0.442,0.161,0.023,-2.18,-4.62,-2.47,0.26,2.44,3.89,89.9,82.9,84.2,90.2,86.0,72.2,0.268,0.393,0.248,0.412,0.5,0.082,0.143,0.19,0.342,0.333,0.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-08-24,746108,Single,single,False,676356,477132,Jonny DeLuca,Clayton Kershaw,1,dc1eb6c5-032e-4d1a-aaaf-cf54b39609d2,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,107.0,103.0,104.0,61.0,72.0,74.0,0.006,0.344,0.023,0.442,0.161,0.023,-2.18,-4.62,-2.47,0.26,2.44,3.89,89.9,82.9,84.2,90.2,86.0,72.2,0.268,0.393,0.248,0.412,0.5,0.082,0.143,0.19,0.342,0.333,0.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-08-24,746108,Flyout,field_out,True,666139,477132,Josh Lowe,Clayton Kershaw,0,ff9568f6-c52c-40b3-84f2-f275dd7fba3f,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,107.0,103.0,104.0,61.0,72.0,74.0,0.006,0.344,0.023,0.442,0.161,0.023,-2.18,-4.62,-2.47,0.26,2.44,3.89,89.9,82.9,84.2,90.2,86.0,72.2,0.268,0.393,0.248,0.412,0.5,0.082,0.143,0.19,0.342,0.333,0.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-08-24,746108,Lineout,field_out,True,676609,477132,José Caballero,Clayton Kershaw,0,25358a5a-daee-4d88-b548-fbb492d00692,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,3.72,3.81,29.0,101.0,101.0,100.0,0.788,7.45,2.48,10.24,0.31,1.16,0.13,0.467,0.141,0.283,0.466,58.0,86.0,76.0,115.0,99.0,106.0,91.0,100.0,95.0,107.0,103.0,104.0,61.0,72.0,74.0,0.006,0.344,0.023,0.442,0.161,0.023,-2.18,-4.62,-2.47,0.26,2.44,3.89,89.9,82.9,84.2,90.2,86.0,72.2,0.268,0.393,0.248,0.412,0.5,0.082,0.143,0.19,0.342,0.333,0.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-24,746108,Single,single,False,660271,671737,Shohei Ohtani,Taj Bradley,0,318ed800-c383-4e0c-8b55-9ad54eefd832,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,,,,101.0,89.0,92.0,127.0,97.0,101.0,,,,122.0,100.0,112.0,,0.419,0.282,,0.096,,0.4,0.83,,,-1.48,,96.3,90.7,,,,79.0,,,,0.261,0.461,0.205,0.227,0.545,0.341,0.188,0.293,0.331,90.0,97.0,96.0,0.203,1.07,90.7,0.197,0.395,0.314,,,,,,,,,,,,,,,,,,
9,2024-08-24,746108,Grounded Into DP,grounded_into_double_play,True,605141,671737,Mookie Betts,Taj Bradley,1,6b740d59-816f-4a8e-aecf-dbe23c0e4237,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,,,,101.0,89.0,92.0,127.0,97.0,101.0,,,,122.0,100.0,112.0,,0.419,0.282,,0.096,,0.4,0.83,,,-1.48,,96.3,90.7,,,,79.0,,,,0.261,0.461,0.205,0.227,0.545,0.341,0.188,0.293,0.331,90.0,97.0,96.0,0.203,1.07,90.7,0.197,0.395,0.314,,,,,,,,,,,,,,,,,,
