,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
0,2024-06-25,746213,Strikeout,strikeout,True,663662,542881,Daz Cameron,Tyler Anderson,0,bd9bdeda-9175-45d2-b0f8-1a85b87a9bc2,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-06-25,746213,Walk,walk,False,668709,542881,JJ Bleday,Tyler Anderson,0,6179aae2-0025-4089-bb07-d217fedfc8a9,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-06-25,746213,Pop Out,field_out,True,609280,542881,Miguel Andujar,Tyler Anderson,0,bf20f251-13d7-442b-9183-f21ec0a9be16,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-06-25,746213,Lineout,field_out,True,667670,542881,Brent Rooker,Tyler Anderson,0,8a04dcd0-5934-4ea4-8b90-053b795b3bac,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-06-25,746213,Flyout,field_out,True,694384,687765,Nolan Schanuel,Mitch Spence,0,450c80fb-48ea-4b0f-b585-0e54e018d34d,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,,,,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,,0.39,0.362,0.019,,-0.32,-0.1,0.7,-10.0,,91.0,88.6,92.2,84.2,0.625,0.875,0.0,,,,0.255,0.491,0.186,0.308,0.308,0.132,102.0,115.0,114.0,0.107,-2.9,79.5,0.248,0.442,0.277,0.256,0.419,0.315,,,,,,,,,,,,
5,2024-06-25,746213,Flyout,field_out,True,650859,687765,Luis Rengifo,Mitch Spence,0,8d70e3d2-516c-4489-a662-d99ca28da10d,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,,,,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,,0.39,0.362,0.019,,-0.32,-0.1,0.7,-10.0,,91.0,88.6,92.2,84.2,0.625,0.875,0.0,,,,0.255,0.491,0.186,0.308,0.308,0.132,102.0,115.0,114.0,0.107,-2.9,79.5,0.248,0.442,0.277,0.256,0.419,0.315,,,,,,,,,,,,
6,2024-06-25,746213,Strikeout,strikeout,True,621493,687765,Taylor Ward,Mitch Spence,0,1146f5c5-1465-4f23-b896-e376da747ed6,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,,,,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,,0.39,0.362,0.019,,-0.32,-0.1,0.7,-10.0,,91.0,88.6,92.2,84.2,0.625,0.875,0.0,,,,0.255,0.491,0.186,0.308,0.308,0.132,102.0,115.0,114.0,0.107,-2.9,79.5,0.248,0.442,0.277,0.256,0.419,0.315,,,,,,,,,,,,
7,2024-06-25,746213,Lineout,field_out,True,663527,542881,Tyler Nevin,Tyler Anderson,0,fbfa257d-2053-43c9-81f6-85b816f9a2af,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-06-25,746213,Flyout,field_out,True,669127,542881,Shea Langeliers,Tyler Anderson,0,a68974dd-dc6d-4e02-9cd5-546f71c49a4c,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-06-25,746213,Groundout,field_out,True,680869,542881,Zack Gelof,Tyler Anderson,0,9966cc61-6c00-42af-a129-5ab10478d367,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,
