,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-08-20,745707,Walk,walk,False,665926,661563,Andrés Giménez,Luis Gil,0,515b1c74-be4b-4055-8460-33b17a1a351f,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-20,745707,Forceout,force_out,True,682177,661563,Daniel Schneemann,Luis Gil,1,fdfcffd8-be49-4da4-b377-ab71facd2071,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-20,745707,Fielders Choice,fielders_choice,False,666310,661563,Bo Naylor,Luis Gil,1,de1b1db7-8246-412c-b8b1-fada53211a89,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-20,745707,Forceout,force_out,True,677587,661563,Brayan Rocchio,Luis Gil,1,4bee9206-532f-437e-8f5a-dbfc57df3e11,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-20,745707,Walk,walk,False,680757,661563,Steven Kwan,Luis Gil,1,266ce1ae-978c-49fb-b88d-8ae405cc4e46,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-20,745707,Strikeout,strikeout,True,608070,661563,José Ramírez,Luis Gil,0,5dde33d8-a5c9-4406-858d-b9bba71006cd,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-20,745707,Walk,walk,False,624431,571510,Jose Trevino,Matthew Boyd,0,5bd8fa77-3e23-491a-8e17-cce5778d1787,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,61.0,97.0,88.0,80.0,100.0,96.0,0.331,0.176,0.249,1.98,3.22,-2.72,92.2,81.5,79.8,0.154,0.154,0.294,0.083,0.167,0.238,0.278,0.556,0.182,84.0,78.0,81.0,78.0,101.0,87.0,0.167,0.078,2.91,1.99,91.9,74.3,0.154,0.385,0.125,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-20,745707,Pop Out,field_out,True,683011,571510,Anthony Volpe,Matthew Boyd,0,cc87db06-98b8-4d88-b1cd-2e67d1a1ea75,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,61.0,97.0,88.0,80.0,100.0,96.0,0.331,0.176,0.249,1.98,3.22,-2.72,92.2,81.5,79.8,0.154,0.154,0.294,0.083,0.167,0.238,0.278,0.556,0.182,84.0,78.0,81.0,78.0,101.0,87.0,0.167,0.078,2.91,1.99,91.9,74.3,0.154,0.385,0.125,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-20,745707,Lineout,field_out,True,518934,571510,DJ LeMahieu,Matthew Boyd,0,d42b9453-3378-43fc-8c05-da1c881e64e1,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,61.0,97.0,88.0,80.0,100.0,96.0,0.331,0.176,0.249,1.98,3.22,-2.72,92.2,81.5,79.8,0.154,0.154,0.294,0.083,0.167,0.238,0.278,0.556,0.182,84.0,78.0,81.0,78.0,101.0,87.0,0.167,0.078,2.91,1.99,91.9,74.3,0.154,0.385,0.125,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-20,745707,Single,single,False,672724,571510,Oswald Peraza,Matthew Boyd,1,664da2d8-02af-4c7c-bff2-cc5cc34f39e7,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,61.0,97.0,88.0,80.0,100.0,96.0,0.331,0.176,0.249,1.98,3.22,-2.72,92.2,81.5,79.8,0.154,0.154,0.294,0.083,0.167,0.238,0.278,0.556,0.182,84.0,78.0,81.0,78.0,101.0,87.0,0.167,0.078,2.91,1.99,91.9,74.3,0.154,0.385,0.125,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-20,745707,Forceout,force_out,True,650402,571510,Gleyber Torres,Matthew Boyd,1,f63d37fb-636a-4e2b-9c93-e9f5f7bf43c6,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,61.0,97.0,88.0,80.0,100.0,96.0,0.331,0.176,0.249,1.98,3.22,-2.72,92.2,81.5,79.8,0.154,0.154,0.294,0.083,0.167,0.238,0.278,0.556,0.182,84.0,78.0,81.0,78.0,101.0,87.0,0.167,0.078,2.91,1.99,91.9,74.3,0.154,0.385,0.125,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-20,745707,Groundout,field_out,True,647304,661563,Josh Naylor,Luis Gil,0,77155bba-d36e-4874-ac77-7bd61d7407a5,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-20,745707,Lineout,field_out,True,686823,661563,Will Brennan,Luis Gil,0,b46ea0a5-632f-490b-a69f-8aa4ef0af0f5,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-20,745707,Walk,walk,False,678877,661563,Jhonkensy Noel,Luis Gil,0,b51f31e4-99bc-4ea9-8eb1-f749d8f8e63c,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-20,745707,Walk,walk,False,665926,661563,Andrés Giménez,Luis Gil,1,7c19f09f-4ca7-4388-8159-437d9679e70d,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-20,745707,Single,single,False,682177,661563,Daniel Schneemann,Luis Gil,1,4e782051-e93b-409e-ae8b-04bc4f79b754,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-20,745707,Strikeout,strikeout,True,666310,661563,Bo Naylor,Luis Gil,0,455ce1b9-d372-4358-8cd0-9c7b555472b0,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-20,745707,Walk,walk,False,665742,571510,Juan Soto,Matthew Boyd,0,63352e88-c961-42a7-becb-93d5a2d5dc9d,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,61.0,97.0,88.0,80.0,100.0,96.0,0.331,0.176,0.249,1.98,3.22,-2.72,92.2,81.5,79.8,0.154,0.154,0.294,0.083,0.167,0.238,0.278,0.556,0.182,84.0,78.0,81.0,78.0,101.0,87.0,0.167,0.078,2.91,1.99,91.9,74.3,0.154,0.385,0.125,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-20,745707,Flyout,field_out,True,592450,571510,Aaron Judge,Matthew Boyd,0,6b2b5c89-8ec8-4beb-aeb1-807946f5f5a4,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,61.0,97.0,88.0,80.0,100.0,96.0,0.331,0.176,0.249,1.98,3.22,-2.72,92.2,81.5,79.8,0.154,0.154,0.294,0.083,0.167,0.238,0.278,0.556,0.182,84.0,78.0,81.0,78.0,101.0,87.0,0.167,0.078,2.91,1.99,91.9,74.3,0.154,0.385,0.125,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-20,745707,Flyout,field_out,True,519317,571510,Giancarlo Stanton,Matthew Boyd,0,77322354-ad9a-4158-834c-e5ddee3085bb,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,61.0,97.0,88.0,80.0,100.0,96.0,0.331,0.176,0.249,1.98,3.22,-2.72,92.2,81.5,79.8,0.154,0.154,0.294,0.083,0.167,0.238,0.278,0.556,0.182,84.0,78.0,81.0,78.0,101.0,87.0,0.167,0.078,2.91,1.99,91.9,74.3,0.154,0.385,0.125,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-20,745707,Flyout,field_out,True,657077,571510,Alex Verdugo,Matthew Boyd,0,fe9aef85-565c-4a55-8873-424335aeef7e,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,61.0,97.0,88.0,80.0,100.0,96.0,0.331,0.176,0.249,1.98,3.22,-2.72,92.2,81.5,79.8,0.154,0.154,0.294,0.083,0.167,0.238,0.278,0.556,0.182,84.0,78.0,81.0,78.0,101.0,87.0,0.167,0.078,2.91,1.99,91.9,74.3,0.154,0.385,0.125,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-20,745707,Home Run,home_run,False,677587,661563,Brayan Rocchio,Luis Gil,0,d3ad4cfb-6ba7-4f60-a729-55f90db4f505,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-20,745707,Walk,walk,False,680757,661563,Steven Kwan,Luis Gil,0,9aaeb005-7176-4760-beb1-5f0036a4413a,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,128.0,95.0,103.0,106.0,93.0,104.0,0.499,0.237,0.264,0.23,1.66,0.43,96.8,91.7,87.9,0.201,0.375,0.283,0.159,0.278,0.321,0.182,0.273,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-20,745707,Lineout,field_out,True,608070,657612,José Ramírez,Tim Hill,1,49137c42-8206-4777-9999-6bcdc93ff98a,657612.0,timhill,"Hill, T",Left,Tim Hill,- - -,3.79,3.49,54.2,104.0,108.0,99.0,0.893,3.62,2.63,11.69,0.33,4.34,0.279,0.365,0.192,0.288,0.499,,,,105.0,106.0,101.0,157.0,89.0,89.0,0.277,0.059,0.002,-1.46,-4.82,0.75,90.7,89.3,82.2,0.288,0.407,0.183,0.571,1.0,0.391,,,,,,,105.0,105.0,100.0,0.661,,0.59,,88.7,,0.307,0.325,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-20,745707,Groundout,field_out,True,647304,657612,Josh Naylor,Tim Hill,0,e45fa9d4-1c04-415e-8573-19298741948d,657612.0,timhill,"Hill, T",Left,Tim Hill,- - -,3.79,3.49,54.2,104.0,108.0,99.0,0.893,3.62,2.63,11.69,0.33,4.34,0.279,0.365,0.192,0.288,0.499,,,,105.0,106.0,101.0,157.0,89.0,89.0,0.277,0.059,0.002,-1.46,-4.82,0.75,90.7,89.3,82.2,0.288,0.407,0.183,0.571,1.0,0.391,,,,,,,105.0,105.0,100.0,0.661,,0.59,,88.7,,0.307,0.325,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-08-20,745707,Groundout,field_out,True,681807,657612,David Fry,Tim Hill,0,b44b1734-e1af-42d0-a117-de9057d1ca39,657612.0,timhill,"Hill, T",Left,Tim Hill,- - -,3.79,3.49,54.2,104.0,108.0,99.0,0.893,3.62,2.63,11.69,0.33,4.34,0.279,0.365,0.192,0.288,0.499,,,,105.0,106.0,101.0,157.0,89.0,89.0,0.277,0.059,0.002,-1.46,-4.82,0.75,90.7,89.3,82.2,0.288,0.407,0.183,0.571,1.0,0.391,,,,,,,105.0,105.0,100.0,0.661,,0.59,,88.7,,0.307,0.325,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
