,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
10,2024-04-14,746404,Flyout,field_out,True,694671,664299,Wyatt Langford,Cristian Javier,0,dc3507d0-aaa5-4447-98c6-0bd1e7723687,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-14,746404,Flyout,field_out,True,641680,664299,Jonah Heim,Cristian Javier,0,2ae4871e-dddf-4cd1-80cd-5b6efd2b7c2a,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-14,746404,Strikeout,strikeout,True,665161,543135,Jeremy Peña,Nathan Eovaldi,0,e48e1933-09ef-4b07-867e-a8423b3934d7,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,112.0,96.0,101.0,,,,0.362,0.037,,,1.48,-4.54,,,95.5,,86.3,,0.183,0.314,0.206,0.412,0.706,0.185,,,,0.27,0.541,0.357,102.0,101.0,102.0,92.0,104.0,97.0,126.0,104.0,112.0,0.148,0.302,0.151,0.94,1.4,-1.43,91.7,88.7,76.9,0.202,0.327,0.361,0.264,0.396,0.161,,,,,,,,,
13,2024-04-14,746404,Strikeout,strikeout,True,605170,543135,Victor Caratini,Nathan Eovaldi,0,e67a11e1-848c-4ff9-8847-e6bf703aaab5,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,112.0,96.0,101.0,,,,0.362,0.037,,,1.48,-4.54,,,95.5,,86.3,,0.183,0.314,0.206,0.412,0.706,0.185,,,,0.27,0.541,0.357,102.0,101.0,102.0,92.0,104.0,97.0,126.0,104.0,112.0,0.148,0.302,0.151,0.94,1.4,-1.43,91.7,88.7,76.9,0.202,0.327,0.361,0.264,0.396,0.161,,,,,,,,,
14,2024-04-14,746404,Groundout,field_out,True,547989,543135,José Abreu,Nathan Eovaldi,0,e507fb99-74df-42aa-9733-f09020cec37a,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,112.0,96.0,101.0,,,,0.362,0.037,,,1.48,-4.54,,,95.5,,86.3,,0.183,0.314,0.206,0.412,0.706,0.185,,,,0.27,0.541,0.357,102.0,101.0,102.0,92.0,104.0,97.0,126.0,104.0,112.0,0.148,0.302,0.151,0.94,1.4,-1.43,91.7,88.7,76.9,0.202,0.327,0.361,0.264,0.396,0.161,,,,,,,,,
15,2024-04-14,746404,Groundout,field_out,True,677649,664299,Ezequiel Duran,Cristian Javier,0,6b543cb2-da01-4205-98f6-fa6bc3e23c49,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-14,746404,Strikeout,strikeout,True,665750,664299,Leody Taveras,Cristian Javier,0,ebed8c53-78b9-4c70-beb3-d49d62c10ea4,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-14,746404,Groundout,field_out,True,543760,664299,Marcus Semien,Cristian Javier,0,0190d70e-34c2-41fa-9446-ce31fe32cc65,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-14,746404,Groundout,field_out,True,643289,543135,Mauricio Dubón,Nathan Eovaldi,0,b147cbdb-9d68-4174-89c7-4c305df7d0c2,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,112.0,96.0,101.0,,,,0.362,0.037,,,1.48,-4.54,,,95.5,,86.3,,0.183,0.314,0.206,0.412,0.706,0.185,,,,0.27,0.541,0.357,102.0,101.0,102.0,92.0,104.0,97.0,126.0,104.0,112.0,0.148,0.302,0.151,0.94,1.4,-1.43,91.7,88.7,76.9,0.202,0.327,0.361,0.264,0.396,0.161,,,,,,,,,
19,2024-04-14,746404,Home Run,home_run,False,514888,543135,Jose Altuve,Nathan Eovaldi,0,6b953fa3-5a7e-4f2c-ba1f-688e6e00e006,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,112.0,96.0,101.0,,,,0.362,0.037,,,1.48,-4.54,,,95.5,,86.3,,0.183,0.314,0.206,0.412,0.706,0.185,,,,0.27,0.541,0.357,102.0,101.0,102.0,92.0,104.0,97.0,126.0,104.0,112.0,0.148,0.302,0.151,0.94,1.4,-1.43,91.7,88.7,76.9,0.202,0.327,0.361,0.264,0.396,0.161,,,,,,,,,
20,2024-04-14,746404,Walk,walk,False,670541,543135,Yordan Alvarez,Nathan Eovaldi,0,e777bddb-b32f-47fb-8740-9b8f79b98945,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,112.0,96.0,101.0,,,,0.362,0.037,,,1.48,-4.54,,,95.5,,86.3,,0.183,0.314,0.206,0.412,0.706,0.185,,,,0.27,0.541,0.357,102.0,101.0,102.0,92.0,104.0,97.0,126.0,104.0,112.0,0.148,0.302,0.151,0.94,1.4,-1.43,91.7,88.7,76.9,0.202,0.327,0.361,0.264,0.396,0.161,,,,,,,,,
21,2024-04-14,746404,Flyout,field_out,True,663656,543135,Kyle Tucker,Nathan Eovaldi,0,d0f907f7-343c-4cb8-bb37-c51cc14ef533,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,112.0,96.0,101.0,,,,0.362,0.037,,,1.48,-4.54,,,95.5,,86.3,,0.183,0.314,0.206,0.412,0.706,0.185,,,,0.27,0.541,0.357,102.0,101.0,102.0,92.0,104.0,97.0,126.0,104.0,112.0,0.148,0.302,0.151,0.94,1.4,-1.43,91.7,88.7,76.9,0.202,0.327,0.361,0.264,0.396,0.161,,,,,,,,,
22,2024-04-14,746404,Flyout,field_out,True,673237,543135,Yainer Diaz,Nathan Eovaldi,0,57b8df42-c466-49fd-9604-31122dfec5cb,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,112.0,96.0,101.0,,,,0.362,0.037,,,1.48,-4.54,,,95.5,,86.3,,0.183,0.314,0.206,0.412,0.706,0.185,,,,0.27,0.541,0.357,102.0,101.0,102.0,92.0,104.0,97.0,126.0,104.0,112.0,0.148,0.302,0.151,0.94,1.4,-1.43,91.7,88.7,76.9,0.202,0.327,0.361,0.264,0.396,0.161,,,,,,,,,
23,2024-04-14,746404,Flyout,field_out,True,608369,664299,Corey Seager,Cristian Javier,0,61f82f4b-add9-43c5-aeac-80f9dcf4bf34,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-14,746404,Home Run,home_run,False,694497,664299,Evan Carter,Cristian Javier,0,2c5361af-89d1-4ba9-8f1d-b1e8ee3ad867,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-14,746404,Flyout,field_out,True,666969,664299,Adolis García,Cristian Javier,0,76164253-414b-4935-adf5-1dc7d2d59beb,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-14,746404,Double,double,False,669701,664299,Josh Smith,Cristian Javier,0,55b22cb2-4ef0-49b9-949f-ef9835b0719a,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-14,746404,Walk,walk,False,694671,664299,Wyatt Langford,Cristian Javier,0,fe3434fe-4d21-44b9-9ea3-585ad292793b,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-14,746404,Strikeout,strikeout,True,641680,664299,Jonah Heim,Cristian Javier,0,c88bea44-e5ef-497d-a5ad-0a312be583ee,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-14,746404,Single,single,False,676801,543135,Chas McCormick,Nathan Eovaldi,0,5bb11fc3-24dd-40ff-b3ea-31812a460e34,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,112.0,96.0,101.0,,,,0.362,0.037,,,1.48,-4.54,,,95.5,,86.3,,0.183,0.314,0.206,0.412,0.706,0.185,,,,0.27,0.541,0.357,102.0,101.0,102.0,92.0,104.0,97.0,126.0,104.0,112.0,0.148,0.302,0.151,0.94,1.4,-1.43,91.7,88.7,76.9,0.202,0.327,0.361,0.264,0.396,0.161,,,,,,,,,
30,2024-04-14,746404,Single,single,False,665161,543135,Jeremy Peña,Nathan Eovaldi,1,87086171-9b06-46f9-9536-fc4b12faf409,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,112.0,96.0,101.0,,,,0.362,0.037,,,1.48,-4.54,,,95.5,,86.3,,0.183,0.314,0.206,0.412,0.706,0.185,,,,0.27,0.541,0.357,102.0,101.0,102.0,92.0,104.0,97.0,126.0,104.0,112.0,0.148,0.302,0.151,0.94,1.4,-1.43,91.7,88.7,76.9,0.202,0.327,0.361,0.264,0.396,0.161,,,,,,,,,
31,2024-04-14,746404,Double,double,False,605170,543135,Victor Caratini,Nathan Eovaldi,1,5576e063-51aa-491b-82e9-5f01b4e4e79f,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,112.0,96.0,101.0,,,,0.362,0.037,,,1.48,-4.54,,,95.5,,86.3,,0.183,0.314,0.206,0.412,0.706,0.185,,,,0.27,0.541,0.357,102.0,101.0,102.0,92.0,104.0,97.0,126.0,104.0,112.0,0.148,0.302,0.151,0.94,1.4,-1.43,91.7,88.7,76.9,0.202,0.327,0.361,0.264,0.396,0.161,,,,,,,,,
32,2024-04-14,746404,Groundout,field_out,True,547989,543135,José Abreu,Nathan Eovaldi,0,a014b651-8fec-4680-ac60-145997a19570,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,112.0,96.0,101.0,,,,0.362,0.037,,,1.48,-4.54,,,95.5,,86.3,,0.183,0.314,0.206,0.412,0.706,0.185,,,,0.27,0.541,0.357,102.0,101.0,102.0,92.0,104.0,97.0,126.0,104.0,112.0,0.148,0.302,0.151,0.94,1.4,-1.43,91.7,88.7,76.9,0.202,0.327,0.361,0.264,0.396,0.161,,,,,,,,,
33,2024-04-14,746404,Double,double,False,643289,543135,Mauricio Dubón,Nathan Eovaldi,1,49fe3db8-3569-4ca3-94f3-cd2bd2a922d4,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,112.0,96.0,101.0,,,,0.362,0.037,,,1.48,-4.54,,,95.5,,86.3,,0.183,0.314,0.206,0.412,0.706,0.185,,,,0.27,0.541,0.357,102.0,101.0,102.0,92.0,104.0,97.0,126.0,104.0,112.0,0.148,0.302,0.151,0.94,1.4,-1.43,91.7,88.7,76.9,0.202,0.327,0.361,0.264,0.396,0.161,,,,,,,,,
