,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
0,2024-07-23,745227,Strikeout,strikeout,True,543685,669302,Anthony Rendon,Logan Gilbert,0,5d500140-3684-423f-923e-235a27f93057,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.72,3.13,139.0,101.0,118.0,104.0,0.721,8.55,1.68,6.09,0.97,1.13,0.246,0.421,0.139,0.325,0.432,109.0,101.0,105.0,95.0,102.0,95.0,76.0,101.0,87.0,148.0,103.0,116.0,118.0,103.0,101.0,110.0,95.0,98.0,0.01,0.316,0.142,0.135,0.31,0.087,1.68,0.78,1.28,0.28,1.96,1.83,96.2,92.2,84.1,94.8,88.2,83.0,0.2,0.344,0.345,0.21,0.363,0.197,0.243,0.443,0.254,0.079,0.159,0.473,0.143,0.262,0.333,0.333,0.333,0.0,,,,,,,,,,,,,,,
1,2024-07-23,745227,Groundout,field_out,True,650859,669302,Luis Rengifo,Logan Gilbert,0,b339f735-2584-4dc9-9f4f-daca56384ab4,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.72,3.13,139.0,101.0,118.0,104.0,0.721,8.55,1.68,6.09,0.97,1.13,0.246,0.421,0.139,0.325,0.432,109.0,101.0,105.0,95.0,102.0,95.0,76.0,101.0,87.0,148.0,103.0,116.0,118.0,103.0,101.0,110.0,95.0,98.0,0.01,0.316,0.142,0.135,0.31,0.087,1.68,0.78,1.28,0.28,1.96,1.83,96.2,92.2,84.1,94.8,88.2,83.0,0.2,0.344,0.345,0.21,0.363,0.197,0.243,0.443,0.254,0.079,0.159,0.473,0.143,0.262,0.333,0.333,0.333,0.0,,,,,,,,,,,,,,,
2,2024-07-23,745227,Groundout,field_out,True,621493,669302,Taylor Ward,Logan Gilbert,0,2f281092-92ba-49b3-aa50-ed549e73c246,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.72,3.13,139.0,101.0,118.0,104.0,0.721,8.55,1.68,6.09,0.97,1.13,0.246,0.421,0.139,0.325,0.432,109.0,101.0,105.0,95.0,102.0,95.0,76.0,101.0,87.0,148.0,103.0,116.0,118.0,103.0,101.0,110.0,95.0,98.0,0.01,0.316,0.142,0.135,0.31,0.087,1.68,0.78,1.28,0.28,1.96,1.83,96.2,92.2,84.1,94.8,88.2,83.0,0.2,0.344,0.345,0.21,0.363,0.197,0.243,0.443,0.254,0.079,0.159,0.473,0.143,0.262,0.333,0.333,0.333,0.0,,,,,,,,,,,,,,,
3,2024-07-23,745227,Strikeout,strikeout,True,668942,667755,Josh Rojas,José Soriano,0,a35dd936-8e4f-4d70-beeb-308fa4b2c917,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.51,4.19,95.0,94.0,100.0,98.0,0.777,7.29,3.51,7.01,0.76,2.47,0.217,0.397,0.146,0.303,0.416,,,,97.0,91.0,86.0,96.0,94.0,95.0,110.0,88.0,94.0,,,,122.0,101.0,112.0,0.443,0.157,,0.09,0.053,,-1.85,,1.48,2.0,0.31,,98.9,,92.9,97.8,91.6,,0.1,0.2,0.484,0.342,0.605,0.11,,,,0.132,0.289,0.338,0.195,0.377,0.409,0.229,0.28,0.147,98.0,96.0,107.0,0.258,-0.28,86.3,,,,,,,,,
4,2024-07-23,745227,Groundout,field_out,True,645302,667755,Victor Robles,José Soriano,0,fa88e824-f686-4fd1-8306-f84d4c7f3262,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.51,4.19,95.0,94.0,100.0,98.0,0.777,7.29,3.51,7.01,0.76,2.47,0.217,0.397,0.146,0.303,0.416,,,,97.0,91.0,86.0,96.0,94.0,95.0,110.0,88.0,94.0,,,,122.0,101.0,112.0,0.443,0.157,,0.09,0.053,,-1.85,,1.48,2.0,0.31,,98.9,,92.9,97.8,91.6,,0.1,0.2,0.484,0.342,0.605,0.11,,,,0.132,0.289,0.338,0.195,0.377,0.409,0.229,0.28,0.147,98.0,96.0,107.0,0.258,-0.28,86.3,,,,,,,,,
5,2024-07-23,745227,Flyout,field_out,True,663728,667755,Cal Raleigh,José Soriano,0,3adc38c8-bc0f-42cf-8f1d-c00b599278d4,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.51,4.19,95.0,94.0,100.0,98.0,0.777,7.29,3.51,7.01,0.76,2.47,0.217,0.397,0.146,0.303,0.416,,,,97.0,91.0,86.0,96.0,94.0,95.0,110.0,88.0,94.0,,,,122.0,101.0,112.0,0.443,0.157,,0.09,0.053,,-1.85,,1.48,2.0,0.31,,98.9,,92.9,97.8,91.6,,0.1,0.2,0.484,0.342,0.605,0.11,,,,0.132,0.289,0.338,0.195,0.377,0.409,0.229,0.28,0.147,98.0,96.0,107.0,0.258,-0.28,86.3,,,,,,,,,
6,2024-07-23,745227,Flyout,field_out,True,681351,669302,Logan O'Hoppe,Logan Gilbert,0,e854a9d0-2237-442a-92ba-244066f2e0f4,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.72,3.13,139.0,101.0,118.0,104.0,0.721,8.55,1.68,6.09,0.97,1.13,0.246,0.421,0.139,0.325,0.432,109.0,101.0,105.0,95.0,102.0,95.0,76.0,101.0,87.0,148.0,103.0,116.0,118.0,103.0,101.0,110.0,95.0,98.0,0.01,0.316,0.142,0.135,0.31,0.087,1.68,0.78,1.28,0.28,1.96,1.83,96.2,92.2,84.1,94.8,88.2,83.0,0.2,0.344,0.345,0.21,0.363,0.197,0.243,0.443,0.254,0.079,0.159,0.473,0.143,0.262,0.333,0.333,0.333,0.0,,,,,,,,,,,,,,,
7,2024-07-23,745227,Groundout,field_out,True,694384,669302,Nolan Schanuel,Logan Gilbert,0,619993db-093c-44f5-9e40-0ed8228ad987,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.72,3.13,139.0,101.0,118.0,104.0,0.721,8.55,1.68,6.09,0.97,1.13,0.246,0.421,0.139,0.325,0.432,109.0,101.0,105.0,95.0,102.0,95.0,76.0,101.0,87.0,148.0,103.0,116.0,118.0,103.0,101.0,110.0,95.0,98.0,0.01,0.316,0.142,0.135,0.31,0.087,1.68,0.78,1.28,0.28,1.96,1.83,96.2,92.2,84.1,94.8,88.2,83.0,0.2,0.344,0.345,0.21,0.363,0.197,0.243,0.443,0.254,0.079,0.159,0.473,0.143,0.262,0.333,0.333,0.333,0.0,,,,,,,,,,,,,,,
8,2024-07-23,745227,Groundout,field_out,True,592273,669302,Brandon Drury,Logan Gilbert,0,c7764017-aafd-4966-94a0-5065aca78739,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.72,3.13,139.0,101.0,118.0,104.0,0.721,8.55,1.68,6.09,0.97,1.13,0.246,0.421,0.139,0.325,0.432,109.0,101.0,105.0,95.0,102.0,95.0,76.0,101.0,87.0,148.0,103.0,116.0,118.0,103.0,101.0,110.0,95.0,98.0,0.01,0.316,0.142,0.135,0.31,0.087,1.68,0.78,1.28,0.28,1.96,1.83,96.2,92.2,84.1,94.8,88.2,83.0,0.2,0.344,0.345,0.21,0.363,0.197,0.243,0.443,0.254,0.079,0.159,0.473,0.143,0.262,0.333,0.333,0.333,0.0,,,,,,,,,,,,,,,
9,2024-07-23,745227,Lineout,field_out,True,593871,667755,Jorge Polanco,José Soriano,0,ed251324-c009-4e3d-be94-75ff1540690b,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.51,4.19,95.0,94.0,100.0,98.0,0.777,7.29,3.51,7.01,0.76,2.47,0.217,0.397,0.146,0.303,0.416,,,,97.0,91.0,86.0,96.0,94.0,95.0,110.0,88.0,94.0,,,,122.0,101.0,112.0,0.443,0.157,,0.09,0.053,,-1.85,,1.48,2.0,0.31,,98.9,,92.9,97.8,91.6,,0.1,0.2,0.484,0.342,0.605,0.11,,,,0.132,0.289,0.338,0.195,0.377,0.409,0.229,0.28,0.147,98.0,96.0,107.0,0.258,-0.28,86.3,,,,,,,,,
