,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-08-29,745945,Pop Out,field_out,True,664774,650644,LaMonte Wade Jr.,Aaron Civale,0,62abc737-bc5c-4268-8921-036e781c9882,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,105.0,102.0,109.0,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.093,0.311,0.021,0.172,0.155,-2.99,0.79,-2.53,0.61,-0.87,-1.21,91.9,88.0,85.6,92.6,80.5,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.247,0.444,0.288,0.361,0.611,0.092,0.357,0.429,0.25,0.25,0.375,0.455,,,,,,,,,,,,,,,
1,2024-08-29,745945,Walk,walk,False,666149,650644,Tyler Fitzgerald,Aaron Civale,0,e0eadcbf-d07e-4baf-8a16-135e56c521f4,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,105.0,102.0,109.0,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.093,0.311,0.021,0.172,0.155,-2.99,0.79,-2.53,0.61,-0.87,-1.21,91.9,88.0,85.6,92.6,80.5,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.247,0.444,0.288,0.361,0.611,0.092,0.357,0.429,0.25,0.25,0.375,0.455,,,,,,,,,,,,,,,
2,2024-08-29,745945,Flyout,field_out,True,671218,650644,Heliot Ramos,Aaron Civale,0,a33897cf-ae27-426a-985a-e671f1bcea22,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,105.0,102.0,109.0,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.093,0.311,0.021,0.172,0.155,-2.99,0.79,-2.53,0.61,-0.87,-1.21,91.9,88.0,85.6,92.6,80.5,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.247,0.444,0.288,0.361,0.611,0.092,0.357,0.429,0.25,0.25,0.375,0.455,,,,,,,,,,,,,,,
3,2024-08-29,745945,Single,single,False,624424,650644,Michael Conforto,Aaron Civale,1,81e1ffb0-3bd9-4fdb-be15-2d711b69629e,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,105.0,102.0,109.0,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.093,0.311,0.021,0.172,0.155,-2.99,0.79,-2.53,0.61,-0.87,-1.21,91.9,88.0,85.6,92.6,80.5,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.247,0.444,0.288,0.361,0.611,0.092,0.357,0.429,0.25,0.25,0.375,0.455,,,,,,,,,,,,,,,
4,2024-08-29,745945,Strikeout,strikeout,True,656305,650644,Matt Chapman,Aaron Civale,0,7c964b8c-61be-4bf1-a120-37933c865652,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,105.0,102.0,109.0,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.093,0.311,0.021,0.172,0.155,-2.99,0.79,-2.53,0.61,-0.87,-1.21,91.9,88.0,85.6,92.6,80.5,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.247,0.444,0.288,0.361,0.611,0.092,0.357,0.429,0.25,0.25,0.375,0.455,,,,,,,,,,,,,,,
5,2024-08-29,745945,Single,single,False,668930,806185,Brice Turang,Hayden Birdsong,0,11a0e97b-b465-4d6d-8f4f-cf398c99a4fb,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,115.0,106.0,107.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,,,,0.423,,,0.189,0.211,-1.14,,,,-0.1,2.01,95.8,,,,86.7,80.7,,,,,,,,,,0.104,0.125,0.357,0.243,0.568,0.186,,,,0.25,0.542,0.417,156.0,91.0,114.0,0.177,-1.4,88.2,0.333,0.455,0.382,,,,,,
6,2024-08-29,745945,Lineout,field_out,True,694192,806185,Jackson Chourio,Hayden Birdsong,0,4e7243ce-e039-487d-a781-09c103cd024f,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,115.0,106.0,107.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,,,,0.423,,,0.189,0.211,-1.14,,,,-0.1,2.01,95.8,,,,86.7,80.7,,,,,,,,,,0.104,0.125,0.357,0.243,0.568,0.186,,,,0.25,0.542,0.417,156.0,91.0,114.0,0.177,-1.4,88.2,0.333,0.455,0.382,,,,,,
7,2024-08-29,745945,Strikeout,strikeout,True,661388,806185,William Contreras,Hayden Birdsong,0,8809d8ed-e3b4-486f-8fcc-2832d9a7de6a,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,115.0,106.0,107.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,,,,0.423,,,0.189,0.211,-1.14,,,,-0.1,2.01,95.8,,,,86.7,80.7,,,,,,,,,,0.104,0.125,0.357,0.243,0.568,0.186,,,,0.25,0.542,0.417,156.0,91.0,114.0,0.177,-1.4,88.2,0.333,0.455,0.382,,,,,,
8,2024-08-29,745945,Strikeout,strikeout,True,656555,806185,Rhys Hoskins,Hayden Birdsong,0,ecdda0fa-6c17-4e47-8f97-7d0f311a32d7,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,115.0,106.0,107.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,,,,0.423,,,0.189,0.211,-1.14,,,,-0.1,2.01,95.8,,,,86.7,80.7,,,,,,,,,,0.104,0.125,0.357,0.243,0.568,0.186,,,,0.25,0.542,0.417,156.0,91.0,114.0,0.177,-1.4,88.2,0.333,0.455,0.382,,,,,,
9,2024-08-29,745945,Strikeout,strikeout,True,672275,650644,Patrick Bailey,Aaron Civale,0,84db072b-3eb7-4e66-8836-e0fa1b5315cc,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,105.0,102.0,109.0,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,93.0,98.0,100.0,63.0,94.0,102.0,0.248,0.093,0.311,0.021,0.172,0.155,-2.99,0.79,-2.53,0.61,-0.87,-1.21,91.9,88.0,85.6,92.6,80.5,77.1,0.249,0.408,0.225,0.224,0.405,0.169,0.262,0.467,0.276,0.247,0.444,0.288,0.361,0.611,0.092,0.357,0.429,0.25,0.25,0.375,0.455,,,,,,,,,,,,,,,
