,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-03-30,746087,Strikeout,strikeout,True,572191,677960,Michael A. Taylor,Ryan Weathers,0,6353ad67-2b8a-48ad-8733-948d437d4a8d,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-03-30,746087,Strikeout,strikeout,True,665862,683003,Jazz Chisholm Jr.,Jared Jones,0,837cd6d7-0cdd-4b2c-aa18-eb19455219fa,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,0.498,0.361,0.068,0.34,,1.59,-3.19,97.3,89.7,,88.6,0.214,0.403,0.273,0.303,0.576,0.241,0.194,0.313,0.398,,,,99.0,96.0,99.0,0.073,-1.54,80.3,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,
12,2024-03-30,746087,Groundout,field_out,True,669394,683003,Jake Burger,Jared Jones,0,8349284c-85e8-4f55-bc3f-9962e8152fda,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,0.498,0.361,0.068,0.34,,1.59,-3.19,97.3,89.7,,88.6,0.214,0.403,0.273,0.303,0.576,0.241,0.194,0.313,0.398,,,,99.0,96.0,99.0,0.073,-1.54,80.3,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,
13,2024-03-30,746087,Field Error,field_error,False,660821,683003,Jesús Sánchez,Jared Jones,0,18052569-5cff-4053-ae14-0c3fb374434b,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,0.498,0.361,0.068,0.34,,1.59,-3.19,97.3,89.7,,88.6,0.214,0.403,0.273,0.303,0.576,0.241,0.194,0.313,0.398,,,,99.0,96.0,99.0,0.073,-1.54,80.3,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,
14,2024-03-30,746087,Lineout,field_out,True,641313,683003,Tim Anderson,Jared Jones,0,9b483f4d-5ed9-46a0-8cf0-b2317b2c302d,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,0.498,0.361,0.068,0.34,,1.59,-3.19,97.3,89.7,,88.6,0.214,0.403,0.273,0.303,0.576,0.241,0.194,0.313,0.398,,,,99.0,96.0,99.0,0.073,-1.54,80.3,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,
15,2024-03-30,746087,Lineout,field_out,True,669261,677960,Jack Suwinski,Ryan Weathers,0,a6ec2fb7-8ace-4216-96b0-1ea37701438c,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-03-30,746087,Single,single,False,656582,677960,Connor Joe,Ryan Weathers,0,ac61cc27-3bd7-4217-b24e-40e45be11f51,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-03-30,746087,Single,single,False,668804,677960,Bryan Reynolds,Ryan Weathers,1,8ee84d18-f262-45a7-b216-4b74493ad290,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-03-30,746087,Forceout,force_out,True,663647,677960,Ke'Bryan Hayes,Ryan Weathers,1,21397f21-5571-41c0-8411-a7b3c85361e7,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-03-30,746087,Single,single,False,658668,677960,Edward Olivares,Ryan Weathers,1,87bec0eb-0a5e-4748-8bd6-b3d4642362d1,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-03-30,746087,Hit By Pitch,hit_by_pitch,False,680779,677960,Henry Davis,Ryan Weathers,1,73072936-3238-4063-a1f1-d214d6105be0,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-03-30,746087,Groundout,field_out,True,665833,677960,Oneil Cruz,Ryan Weathers,0,1eb6ccce-6a35-4cd5-bf90-bd038a72620e,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-03-30,746087,Strikeout,strikeout,True,624503,683003,Nick Gordon,Jared Jones,0,b898b6b4-a6f7-4874-839c-179e9d3464db,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,0.498,0.361,0.068,0.34,,1.59,-3.19,97.3,89.7,,88.6,0.214,0.403,0.273,0.303,0.576,0.241,0.194,0.313,0.398,,,,99.0,96.0,99.0,0.073,-1.54,80.3,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,
23,2024-03-30,746087,Strikeout,strikeout,True,542194,683003,Christian Bethancourt,Jared Jones,0,d5edf4c8-8f55-4dc2-aac8-f168c03ad201,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,0.498,0.361,0.068,0.34,,1.59,-3.19,97.3,89.7,,88.6,0.214,0.403,0.273,0.303,0.576,0.241,0.194,0.313,0.398,,,,99.0,96.0,99.0,0.073,-1.54,80.3,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,
24,2024-03-30,746087,Groundout,field_out,True,650333,683003,Luis Arraez,Jared Jones,0,7b92ecc7-50bf-42ee-b703-881849f8e31a,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,0.498,0.361,0.068,0.34,,1.59,-3.19,97.3,89.7,,88.6,0.214,0.403,0.273,0.303,0.576,0.241,0.194,0.313,0.398,,,,99.0,96.0,99.0,0.073,-1.54,80.3,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,
25,2024-03-30,746087,Strikeout,strikeout,True,669707,677960,Jared Triolo,Ryan Weathers,0,55a400b2-296b-4022-bba0-8d3b08382f75,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-03-30,746087,Double,double,False,572191,677960,Michael A. Taylor,Ryan Weathers,0,3fedf39e-b289-4b22-989b-e799dabe797a,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-03-30,746087,Strikeout,strikeout,True,669261,677960,Jack Suwinski,Ryan Weathers,0,0d00ce2f-73b6-45a9-98c0-5b67db6185e2,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-03-30,746087,Double,double,False,656582,677960,Connor Joe,Ryan Weathers,1,454ee1d1-43b0-4a26-8ed8-acc725a68279,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-03-30,746087,Walk,walk,False,668804,677960,Bryan Reynolds,Ryan Weathers,0,174df444-2642-494e-b0b8-4450885059ae,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-03-30,746087,Single,single,False,663647,677960,Ke'Bryan Hayes,Ryan Weathers,1,07cee1a4-5610-4f51-82e9-6506fbe3e223,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-03-30,746087,Lineout,field_out,True,658668,677960,Edward Olivares,Ryan Weathers,0,5f01ff67-388c-4dd8-bc76-12fd77c7f081,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-03-30,746087,Strikeout,strikeout,True,605137,683003,Josh Bell,Jared Jones,0,8b3f440b-1f9a-415a-adcd-5c318cc8b315,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,0.498,0.361,0.068,0.34,,1.59,-3.19,97.3,89.7,,88.6,0.214,0.403,0.273,0.303,0.576,0.241,0.194,0.313,0.398,,,,99.0,96.0,99.0,0.073,-1.54,80.3,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,
33,2024-03-30,746087,Lineout,field_out,True,650559,683003,Bryan De La Cruz,Jared Jones,0,4c955bcc-d0db-4cce-b101-68ca98d02a77,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,0.498,0.361,0.068,0.34,,1.59,-3.19,97.3,89.7,,88.6,0.214,0.403,0.273,0.303,0.576,0.241,0.194,0.313,0.398,,,,99.0,96.0,99.0,0.073,-1.54,80.3,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,
34,2024-03-30,746087,Walk,walk,False,665862,683003,Jazz Chisholm Jr.,Jared Jones,0,053a3f48-7ad9-46ae-9c10-94f581595b85,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,0.498,0.361,0.068,0.34,,1.59,-3.19,97.3,89.7,,88.6,0.214,0.403,0.273,0.303,0.576,0.241,0.194,0.313,0.398,,,,99.0,96.0,99.0,0.073,-1.54,80.3,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,
35,2024-03-30,746087,Double,double,False,669394,683003,Jake Burger,Jared Jones,1,81300f6a-35ee-4922-94a0-df0ceaf90a2c,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,0.498,0.361,0.068,0.34,,1.59,-3.19,97.3,89.7,,88.6,0.214,0.403,0.273,0.303,0.576,0.241,0.194,0.313,0.398,,,,99.0,96.0,99.0,0.073,-1.54,80.3,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,
36,2024-03-30,746087,Single,single,False,660821,683003,Jesús Sánchez,Jared Jones,1,947c1388-7b8f-4d4b-a823-b19496da4d4e,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,0.498,0.361,0.068,0.34,,1.59,-3.19,97.3,89.7,,88.6,0.214,0.403,0.273,0.303,0.576,0.241,0.194,0.313,0.398,,,,99.0,96.0,99.0,0.073,-1.54,80.3,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,
