,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,KC%,CH%,wKC/C,wCH/C,vCH,vKC,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff
10,2024-07-21,744909,Groundout,field_out,True,676632,592332,Bligh Madris,Kevin Gausman,0,3b254368-33b5-4469-b5bb-19a70ddc2bc2,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.18,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,100.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.11,-0.61,-1.31,-2.38,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-21,744909,Flyout,field_out,True,656716,592332,Zach McKinstry,Kevin Gausman,0,a5fb1d9b-1284-475d-8e94-ba348d5b8b24,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.18,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,100.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.11,-0.61,-1.31,-2.38,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-21,744909,Flyout,field_out,True,643376,672456,Danny Jansen,Keider Montero,0,c31b66ce-073e-4537-b877-c12f2eed3868,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.82,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,93.0,103.0,99.0,,,,106.0,94.0,100.0,,,,,0.444,,0.333,-0.19,,,2.92,95.3,,,83.1,0.265,0.51,0.191,,,,0.103,0.103,0.359,,,,80.0,86.0,85.0,93.0,100.0,109.0,0.12,0.103,-5.91,-8.59,85.9,79.1,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,
13,2024-07-21,744909,Lineout,field_out,True,662139,672456,Daulton Varsho,Keider Montero,0,ae7413e6-f4c0-461d-b53c-fb6781b12d65,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.82,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,93.0,103.0,99.0,,,,106.0,94.0,100.0,,,,,0.444,,0.333,-0.19,,,2.92,95.3,,,83.1,0.265,0.51,0.191,,,,0.103,0.103,0.359,,,,80.0,86.0,85.0,93.0,100.0,109.0,0.12,0.103,-5.91,-8.59,85.9,79.1,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,
14,2024-07-21,744909,Flyout,field_out,True,676914,672456,Davis Schneider,Keider Montero,0,1bfd1346-8bf9-4589-8d9a-a871976568a9,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.82,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,93.0,103.0,99.0,,,,106.0,94.0,100.0,,,,,0.444,,0.333,-0.19,,,2.92,95.3,,,83.1,0.265,0.51,0.191,,,,0.103,0.103,0.359,,,,80.0,86.0,85.0,93.0,100.0,109.0,0.12,0.103,-5.91,-8.59,85.9,79.1,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,
15,2024-07-21,744909,Strikeout,strikeout,True,595879,592332,Javier Báez,Kevin Gausman,0,f1d9044b-5eec-45df-b604-071c7de578c1,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.18,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,100.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.11,-0.61,-1.31,-2.38,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-21,744909,Double,double,False,570482,592332,Gio Urshela,Kevin Gausman,0,a8ef0310-5d1f-4776-b3d9-c9a9575871ea,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.18,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,100.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.11,-0.61,-1.31,-2.38,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-21,744909,Flyout,field_out,True,672761,592332,Wenceel Pérez,Kevin Gausman,0,98173fee-9d59-4bf3-9b4d-2600f3407751,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.18,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,100.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.11,-0.61,-1.31,-2.38,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-21,744909,Strikeout,strikeout,True,690993,592332,Colt Keith,Kevin Gausman,0,81be5e93-5050-4a5f-aae9-6afedfe3447f,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.18,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,100.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.11,-0.61,-1.31,-2.38,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-21,744909,Single,single,False,676391,672456,Ernie Clement,Keider Montero,0,ee258dd6-2905-41e6-9884-1d207a95b24a,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.82,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,93.0,103.0,99.0,,,,106.0,94.0,100.0,,,,,0.444,,0.333,-0.19,,,2.92,95.3,,,83.1,0.265,0.51,0.191,,,,0.103,0.103,0.359,,,,80.0,86.0,85.0,93.0,100.0,109.0,0.12,0.103,-5.91,-8.59,85.9,79.1,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,
20,2024-07-21,744909,Lineout,field_out,True,677870,672456,Leo Jiménez,Keider Montero,0,2f5ef6c2-23b5-4cd8-af8d-890ac7deb954,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.82,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,93.0,103.0,99.0,,,,106.0,94.0,100.0,,,,,0.444,,0.333,-0.19,,,2.92,95.3,,,83.1,0.265,0.51,0.191,,,,0.103,0.103,0.359,,,,80.0,86.0,85.0,93.0,100.0,109.0,0.12,0.103,-5.91,-8.59,85.9,79.1,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,
21,2024-07-21,744909,Home Run,home_run,False,543807,672456,George Springer,Keider Montero,1,dc69d50b-5ade-4059-8cda-9a8d4bca4aaa,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.82,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,93.0,103.0,99.0,,,,106.0,94.0,100.0,,,,,0.444,,0.333,-0.19,,,2.92,95.3,,,83.1,0.265,0.51,0.191,,,,0.103,0.103,0.359,,,,80.0,86.0,85.0,93.0,100.0,109.0,0.12,0.103,-5.91,-8.59,85.9,79.1,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,
22,2024-07-21,744909,Groundout,field_out,True,687462,672456,Spencer Horwitz,Keider Montero,0,3db01fbe-dfc9-4439-b0e7-83f16c9c4fcf,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.82,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,93.0,103.0,99.0,,,,106.0,94.0,100.0,,,,,0.444,,0.333,-0.19,,,2.92,95.3,,,83.1,0.265,0.51,0.191,,,,0.103,0.103,0.359,,,,80.0,86.0,85.0,93.0,100.0,109.0,0.12,0.103,-5.91,-8.59,85.9,79.1,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,
23,2024-07-21,744909,Pop Out,field_out,True,665489,672456,Vladimir Guerrero Jr.,Keider Montero,0,4704eaea-7f80-4589-b0a3-d7a5e6d1c47d,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.82,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,93.0,103.0,99.0,,,,106.0,94.0,100.0,,,,,0.444,,0.333,-0.19,,,2.92,95.3,,,83.1,0.265,0.51,0.191,,,,0.103,0.103,0.359,,,,80.0,86.0,85.0,93.0,100.0,109.0,0.12,0.103,-5.91,-8.59,85.9,79.1,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,
24,2024-07-21,744909,Pop Out,field_out,True,669234,592332,Justyn-Henry Malloy,Kevin Gausman,0,c4e6d994-3cbc-46db-91c9-e3c2e31ac210,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.18,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,100.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.11,-0.61,-1.31,-2.38,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-21,744909,Flyout,field_out,True,682985,592332,Riley Greene,Kevin Gausman,0,5022b00f-6f64-4d04-ad19-7a04fc8a59e9,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.18,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,100.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.11,-0.61,-1.31,-2.38,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-21,744909,Single,single,False,608348,592332,Carson Kelly,Kevin Gausman,0,94453bf0-2ed7-409c-aa78-07b51bce01c8,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.18,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,100.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.11,-0.61,-1.31,-2.38,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-21,744909,Strikeout,strikeout,True,676632,592332,Bligh Madris,Kevin Gausman,0,d252daad-9cb1-4715-9266-d150a7f96bfe,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.18,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,100.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.11,-0.61,-1.31,-2.38,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-21,744909,Strikeout,strikeout,True,457759,672456,Justin Turner,Keider Montero,0,9c3573aa-e76d-41a2-9683-e0a2a7dd5959,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.82,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,93.0,103.0,99.0,,,,106.0,94.0,100.0,,,,,0.444,,0.333,-0.19,,,2.92,95.3,,,83.1,0.265,0.51,0.191,,,,0.103,0.103,0.359,,,,80.0,86.0,85.0,93.0,100.0,109.0,0.12,0.103,-5.91,-8.59,85.9,79.1,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,
29,2024-07-21,744909,Strikeout,strikeout,True,643376,672456,Danny Jansen,Keider Montero,0,7b0b9b46-a60c-4959-978e-9dc42fd4f381,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.82,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,93.0,103.0,99.0,,,,106.0,94.0,100.0,,,,,0.444,,0.333,-0.19,,,2.92,95.3,,,83.1,0.265,0.51,0.191,,,,0.103,0.103,0.359,,,,80.0,86.0,85.0,93.0,100.0,109.0,0.12,0.103,-5.91,-8.59,85.9,79.1,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,
30,2024-07-21,744909,Single,single,False,662139,672456,Daulton Varsho,Keider Montero,0,cfdd68fd-4f6a-4c69-94d6-bb632c93cc93,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.82,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,93.0,103.0,99.0,,,,106.0,94.0,100.0,,,,,0.444,,0.333,-0.19,,,2.92,95.3,,,83.1,0.265,0.51,0.191,,,,0.103,0.103,0.359,,,,80.0,86.0,85.0,93.0,100.0,109.0,0.12,0.103,-5.91,-8.59,85.9,79.1,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,
31,2024-07-21,744909,Single,single,False,676914,672456,Davis Schneider,Keider Montero,1,1b2a627e-95ff-41d9-9e4e-972f9544b2a8,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.82,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,93.0,103.0,99.0,,,,106.0,94.0,100.0,,,,,0.444,,0.333,-0.19,,,2.92,95.3,,,83.1,0.265,0.51,0.191,,,,0.103,0.103,0.359,,,,80.0,86.0,85.0,93.0,100.0,109.0,0.12,0.103,-5.91,-8.59,85.9,79.1,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,
32,2024-07-21,744909,Lineout,field_out,True,676391,672456,Ernie Clement,Keider Montero,0,4f02d5a0-5674-4e07-82ed-f324e63e2d79,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.82,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,93.0,103.0,99.0,,,,106.0,94.0,100.0,,,,,0.444,,0.333,-0.19,,,2.92,95.3,,,83.1,0.265,0.51,0.191,,,,0.103,0.103,0.359,,,,80.0,86.0,85.0,93.0,100.0,109.0,0.12,0.103,-5.91,-8.59,85.9,79.1,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,
33,2024-07-21,744909,Single,single,False,656716,592332,Zach McKinstry,Kevin Gausman,0,1562f452-9f41-4132-bf9e-2e41c6c0a57c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.18,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,100.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.11,-0.61,-1.31,-2.38,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-21,744909,Strikeout,strikeout,True,595879,592332,Javier Báez,Kevin Gausman,0,37d8080d-aea0-460d-ac38-2e5814f3c771,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.18,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,100.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.11,-0.61,-1.31,-2.38,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-07-21,744909,Flyout,field_out,True,570482,592332,Gio Urshela,Kevin Gausman,0,15295f24-6111-4df8-bcd2-b8200943bf51,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.18,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,100.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.11,-0.61,-1.31,-2.38,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
