,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-10-16,775305,Single,single,False,669257,622663,Will Smith,Luis Severino,1,263264ea-742a-4505-89cc-8403def1c62b,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,101.0,104.0,102.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.355,0.081,0.242,0.075,0.15,1.05,1.24,0.26,-3.63,96.2,92.6,86.1,95.6,85.6,0.243,0.392,0.218,0.278,0.414,0.122,0.139,0.238,0.386,0.2,0.3,0.26,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-10-16,775305,Sac Fly,sac_fly,True,669242,622663,Tommy Edman,Luis Severino,1,11b0656c-6489-49bc-bf1c-e28f266e6664,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,101.0,104.0,102.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.355,0.081,0.242,0.075,0.15,1.05,1.24,0.26,-3.63,96.2,92.6,86.1,95.6,85.6,0.243,0.392,0.218,0.278,0.414,0.122,0.139,0.238,0.386,0.2,0.3,0.26,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-10-16,775305,Strikeout,strikeout,True,571771,622663,Enrique Hernández,Luis Severino,0,41bfb4fd-2070-4916-b015-91528df3d491,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,101.0,104.0,102.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.355,0.081,0.242,0.075,0.15,1.05,1.24,0.26,-3.63,96.2,92.6,86.1,95.6,85.6,0.243,0.392,0.218,0.278,0.414,0.122,0.139,0.238,0.386,0.2,0.3,0.26,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-10-16,775305,Groundout,field_out,True,516782,621111,Starling Marte,Walker Buehler,0,9461a230-84f9-4935-ac5f-fdc740ea1b29,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,103.0,103.0,100.0,0.163,0.29,0.208,0.095,0.052,-2.43,1.62,-0.74,-0.87,-5.9,95.0,91.2,90.0,94.8,82.9,0.342,0.696,0.169,0.291,0.327,0.115,0.121,0.303,0.294,0.238,0.397,0.215,0.455,0.773,0.088,1.0,2.5,0.25,100.0,98.0,105.0,0.192,-1.56,78.0,0.278,0.481,0.267,,,,,,,,,,,,,,,
14,2024-10-16,775305,Walk,walk,False,502110,621111,J.D. Martinez,Walker Buehler,0,d5ef22e7-b654-43c8-b1fc-86e88ea7bfd8,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,103.0,103.0,100.0,0.163,0.29,0.208,0.095,0.052,-2.43,1.62,-0.74,-0.87,-5.9,95.0,91.2,90.0,94.8,82.9,0.342,0.696,0.169,0.291,0.327,0.115,0.121,0.303,0.294,0.238,0.397,0.215,0.455,0.773,0.088,1.0,2.5,0.25,100.0,98.0,105.0,0.192,-1.56,78.0,0.278,0.481,0.267,,,,,,,,,,,,,,,
15,2024-10-16,775305,Single,single,False,578428,621111,Jose Iglesias,Walker Buehler,1,e1423f1e-9b3c-4036-9a44-9ef954b37a3c,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,103.0,103.0,100.0,0.163,0.29,0.208,0.095,0.052,-2.43,1.62,-0.74,-0.87,-5.9,95.0,91.2,90.0,94.8,82.9,0.342,0.696,0.169,0.291,0.327,0.115,0.121,0.303,0.294,0.238,0.397,0.215,0.455,0.773,0.088,1.0,2.5,0.25,100.0,98.0,105.0,0.192,-1.56,78.0,0.278,0.481,0.267,,,,,,,,,,,,,,,
16,2024-10-16,775305,Walk,walk,False,621438,621111,Tyrone Taylor,Walker Buehler,1,df286784-8bb2-4990-b738-5ab3ec270591,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,103.0,103.0,100.0,0.163,0.29,0.208,0.095,0.052,-2.43,1.62,-0.74,-0.87,-5.9,95.0,91.2,90.0,94.8,82.9,0.342,0.696,0.169,0.291,0.327,0.115,0.121,0.303,0.294,0.238,0.397,0.215,0.455,0.773,0.088,1.0,2.5,0.25,100.0,98.0,105.0,0.192,-1.56,78.0,0.278,0.481,0.267,,,,,,,,,,,,,,,
17,2024-10-16,775305,Strikeout,strikeout,True,682626,621111,Francisco Alvarez,Walker Buehler,0,68d3dcf9-53b9-4e08-b6c7-43265ebdd075,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,103.0,103.0,100.0,0.163,0.29,0.208,0.095,0.052,-2.43,1.62,-0.74,-0.87,-5.9,95.0,91.2,90.0,94.8,82.9,0.342,0.696,0.169,0.291,0.327,0.115,0.121,0.303,0.294,0.238,0.397,0.215,0.455,0.773,0.088,1.0,2.5,0.25,100.0,98.0,105.0,0.192,-1.56,78.0,0.278,0.481,0.267,,,,,,,,,,,,,,,
18,2024-10-16,775305,Strikeout,strikeout,True,596019,621111,Francisco Lindor,Walker Buehler,0,8d1fbfb5-00c9-4770-9d2d-d1e7d8c0e62b,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,103.0,103.0,100.0,0.163,0.29,0.208,0.095,0.052,-2.43,1.62,-0.74,-0.87,-5.9,95.0,91.2,90.0,94.8,82.9,0.342,0.696,0.169,0.291,0.327,0.115,0.121,0.303,0.294,0.238,0.397,0.215,0.455,0.773,0.088,1.0,2.5,0.25,100.0,98.0,105.0,0.192,-1.56,78.0,0.278,0.481,0.267,,,,,,,,,,,,,,,
19,2024-10-16,775305,Walk,walk,False,660271,622663,Shohei Ohtani,Luis Severino,0,2ff8c5a1-3938-4405-bbe3-ded761dd2c23,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,101.0,104.0,102.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.355,0.081,0.242,0.075,0.15,1.05,1.24,0.26,-3.63,96.2,92.6,86.1,95.6,85.6,0.243,0.392,0.218,0.278,0.414,0.122,0.139,0.238,0.386,0.2,0.3,0.26,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-10-16,775305,Walk,walk,False,605141,622663,Mookie Betts,Luis Severino,1,0df40fba-ab43-4120-a48f-9a1cd2cbc474,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,101.0,104.0,102.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.355,0.081,0.242,0.075,0.15,1.05,1.24,0.26,-3.63,96.2,92.6,86.1,95.6,85.6,0.243,0.392,0.218,0.278,0.414,0.122,0.139,0.238,0.386,0.2,0.3,0.26,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-10-16,775305,Flyout,field_out,True,518692,622663,Freddie Freeman,Luis Severino,0,372cb710-1a24-4c85-a7c1-84b57e4d9356,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,101.0,104.0,102.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.355,0.081,0.242,0.075,0.15,1.05,1.24,0.26,-3.63,96.2,92.6,86.1,95.6,85.6,0.243,0.392,0.218,0.278,0.414,0.122,0.139,0.238,0.386,0.2,0.3,0.26,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-10-16,775305,Single,single,False,571970,622663,Max Muncy,Luis Severino,1,309c7541-289f-4f0c-bd24-8d546b6049c7,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,101.0,104.0,102.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.355,0.081,0.242,0.075,0.15,1.05,1.24,0.26,-3.63,96.2,92.6,86.1,95.6,85.6,0.243,0.392,0.218,0.278,0.414,0.122,0.139,0.238,0.386,0.2,0.3,0.26,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-10-16,775305,Lineout,field_out,True,606192,622663,Teoscar Hernández,Luis Severino,0,24c65b4b-6c49-4cf0-a43c-0855e240754f,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,101.0,104.0,102.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.355,0.081,0.242,0.075,0.15,1.05,1.24,0.26,-3.63,96.2,92.6,86.1,95.6,85.6,0.243,0.392,0.218,0.278,0.414,0.122,0.139,0.238,0.386,0.2,0.3,0.26,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-10-16,775305,Groundout,field_out,True,666158,622663,Gavin Lux,Luis Severino,0,2b4ef863-0b53-4e9d-98fe-e6313d2fef66,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,101.0,104.0,102.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.355,0.081,0.242,0.075,0.15,1.05,1.24,0.26,-3.63,96.2,92.6,86.1,95.6,85.6,0.243,0.392,0.218,0.278,0.414,0.122,0.139,0.238,0.386,0.2,0.3,0.26,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-10-16,775305,Single,single,False,668901,621111,Mark Vientos,Walker Buehler,0,b0554ce1-31fe-48b9-83eb-1a827d4a2785,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,103.0,103.0,100.0,0.163,0.29,0.208,0.095,0.052,-2.43,1.62,-0.74,-0.87,-5.9,95.0,91.2,90.0,94.8,82.9,0.342,0.696,0.169,0.291,0.327,0.115,0.121,0.303,0.294,0.238,0.397,0.215,0.455,0.773,0.088,1.0,2.5,0.25,100.0,98.0,105.0,0.192,-1.56,78.0,0.278,0.481,0.267,,,,,,,,,,,,,,,
26,2024-10-16,775305,Lineout,field_out,True,607043,621111,Brandon Nimmo,Walker Buehler,0,ef025729-d538-4d6e-b360-2c2734aa1c04,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,103.0,103.0,100.0,0.163,0.29,0.208,0.095,0.052,-2.43,1.62,-0.74,-0.87,-5.9,95.0,91.2,90.0,94.8,82.9,0.342,0.696,0.169,0.291,0.327,0.115,0.121,0.303,0.294,0.238,0.397,0.215,0.455,0.773,0.088,1.0,2.5,0.25,100.0,98.0,105.0,0.192,-1.56,78.0,0.278,0.481,0.267,,,,,,,,,,,,,,,
27,2024-10-16,775305,Flyout,field_out,True,624413,621111,Pete Alonso,Walker Buehler,0,78e7a1d2-f691-4832-b9d0-7890afd7250d,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,103.0,103.0,100.0,0.163,0.29,0.208,0.095,0.052,-2.43,1.62,-0.74,-0.87,-5.9,95.0,91.2,90.0,94.8,82.9,0.342,0.696,0.169,0.291,0.327,0.115,0.121,0.303,0.294,0.238,0.397,0.215,0.455,0.773,0.088,1.0,2.5,0.25,100.0,98.0,105.0,0.192,-1.56,78.0,0.278,0.481,0.267,,,,,,,,,,,,,,,
28,2024-10-16,775305,Hit By Pitch,hit_by_pitch,False,516782,621111,Starling Marte,Walker Buehler,1,72cddafc-de45-4222-abd8-1337b6519cd6,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,103.0,103.0,100.0,0.163,0.29,0.208,0.095,0.052,-2.43,1.62,-0.74,-0.87,-5.9,95.0,91.2,90.0,94.8,82.9,0.342,0.696,0.169,0.291,0.327,0.115,0.121,0.303,0.294,0.238,0.397,0.215,0.455,0.773,0.088,1.0,2.5,0.25,100.0,98.0,105.0,0.192,-1.56,78.0,0.278,0.481,0.267,,,,,,,,,,,,,,,
29,2024-10-16,775305,Strikeout,strikeout,True,502110,621111,J.D. Martinez,Walker Buehler,0,bdecc2e1-870c-481c-8fac-2d2e4aabeb2e,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,103.0,103.0,100.0,0.163,0.29,0.208,0.095,0.052,-2.43,1.62,-0.74,-0.87,-5.9,95.0,91.2,90.0,94.8,82.9,0.342,0.696,0.169,0.291,0.327,0.115,0.121,0.303,0.294,0.238,0.397,0.215,0.455,0.773,0.088,1.0,2.5,0.25,100.0,98.0,105.0,0.192,-1.56,78.0,0.278,0.481,0.267,,,,,,,,,,,,,,,
30,2024-10-16,775305,Pop Out,field_out,True,669257,622663,Will Smith,Luis Severino,0,29f76bb7-e10d-477b-8030-6d7309404881,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,101.0,104.0,102.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.355,0.081,0.242,0.075,0.15,1.05,1.24,0.26,-3.63,96.2,92.6,86.1,95.6,85.6,0.243,0.392,0.218,0.278,0.414,0.122,0.139,0.238,0.386,0.2,0.3,0.26,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,,,,,,,
