,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,CU%,wCU/C,vCU
10,2024-03-30,745436,Double,double,False,608596,656302,Tom Murphy,Dylan Cease,1,cf77f94a-3b17-47cb-b717-7d70bc371295,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,
11,2024-03-30,745436,Lineout,field_out,True,605113,656302,Nick Ahmed,Dylan Cease,0,bcfbfd0b-ff90-469c-a19f-5348f7529292,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,
12,2024-03-30,745436,Flyout,field_out,True,592518,663855,Manny Machado,Jordan Hicks,0,5818fb92-1761-4813-8d3a-b36a58a92401,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,123.0,98.0,104.0,,,,,,,0.052,,0.23,,,-3.81,,0.18,,,95.5,,,81.0,,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.507,0.21,-0.21,0.19,84.2,94.4,0.337,0.484,0.122,0.165,0.271,0.399,,,
13,2024-03-30,745436,Strikeout,strikeout,True,673490,663855,Ha-Seong Kim,Jordan Hicks,0,e6cc5a5f-2ad7-4468-99b9-e202ecfe76a6,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,123.0,98.0,104.0,,,,,,,0.052,,0.23,,,-3.81,,0.18,,,95.5,,,81.0,,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.507,0.21,-0.21,0.19,84.2,94.4,0.337,0.484,0.122,0.165,0.271,0.399,,,
14,2024-03-30,745436,Hit By Pitch,hit_by_pitch,False,595777,663855,Jurickson Profar,Jordan Hicks,0,6a73fc0d-92dc-4d3a-b04c-96dc2710334e,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,123.0,98.0,104.0,,,,,,,0.052,,0.23,,,-3.81,,0.18,,,95.5,,,81.0,,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.507,0.21,-0.21,0.19,84.2,94.4,0.337,0.484,0.122,0.165,0.271,0.399,,,
15,2024-03-30,745436,Walk,walk,False,642180,663855,Tyler Wade,Jordan Hicks,1,5eb87eb2-f4b8-4283-939e-599cfd7a73fc,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,123.0,98.0,104.0,,,,,,,0.052,,0.23,,,-3.81,,0.18,,,95.5,,,81.0,,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.507,0.21,-0.21,0.19,84.2,94.4,0.337,0.484,0.122,0.165,0.271,0.399,,,
16,2024-03-30,745436,Strikeout,strikeout,True,701538,663855,Jackson Merrill,Jordan Hicks,0,91ccb82c-be99-4cfc-bf6b-ef167461d2e2,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,123.0,98.0,104.0,,,,,,,0.052,,0.23,,,-3.81,,0.18,,,95.5,,,81.0,,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.507,0.21,-0.21,0.19,84.2,94.4,0.337,0.484,0.122,0.165,0.271,0.399,,,
17,2024-03-30,745436,Groundout,field_out,True,808982,656302,Jung Hoo Lee,Dylan Cease,0,bda922bf-4965-42ef-bdf5-7b6714e6d10c,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,
18,2024-03-30,745436,Strikeout,strikeout,True,624585,656302,Jorge Soler,Dylan Cease,0,1bbde6ac-2cb8-42d2-880a-eb094be9190f,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,
19,2024-03-30,745436,Strikeout,strikeout,True,664774,656302,LaMonte Wade Jr.,Dylan Cease,0,bfffeacd-a80d-4900-8472-9952f5974168,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,
20,2024-03-30,745436,Strikeout,strikeout,True,543309,663855,Kyle Higashioka,Jordan Hicks,0,401ae263-eca6-4952-96a9-197c2cb9a6f1,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,123.0,98.0,104.0,,,,,,,0.052,,0.23,,,-3.81,,0.18,,,95.5,,,81.0,,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.507,0.21,-0.21,0.19,84.2,94.4,0.337,0.484,0.122,0.165,0.271,0.399,,,
21,2024-03-30,745436,Groundout,field_out,True,593428,663855,Xander Bogaerts,Jordan Hicks,0,85b9207e-14fe-487a-859b-db9e5ec4ad0b,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,123.0,98.0,104.0,,,,,,,0.052,,0.23,,,-3.81,,0.18,,,95.5,,,81.0,,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.507,0.21,-0.21,0.19,84.2,94.4,0.337,0.484,0.122,0.165,0.271,0.399,,,
22,2024-03-30,745436,Groundout,field_out,True,665487,663855,Fernando Tatis Jr.,Jordan Hicks,0,1db2f827-aea4-4a7c-97d1-988369252197,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,123.0,98.0,104.0,,,,,,,0.052,,0.23,,,-3.81,,0.18,,,95.5,,,81.0,,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.507,0.21,-0.21,0.19,84.2,94.4,0.337,0.484,0.122,0.165,0.271,0.399,,,
23,2024-03-30,745436,Pop Out,field_out,True,656305,656302,Matt Chapman,Dylan Cease,0,fd8e8cac-fbc2-4b67-a6cb-4b96fafa2bdf,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,
24,2024-03-30,745436,Flyout,field_out,True,527038,656302,Wilmer Flores,Dylan Cease,0,2363b905-62a8-4de3-a389-6f5a7f9c3341,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,
25,2024-03-30,745436,Strikeout,strikeout,True,624424,656302,Michael Conforto,Dylan Cease,0,dbf16aae-308a-4ce4-8304-511259facf4f,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,
26,2024-03-30,745436,Single,single,False,630105,663855,Jake Cronenworth,Jordan Hicks,0,daae2d12-0ebd-4b36-8901-0c7cc3f3e1a6,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,123.0,98.0,104.0,,,,,,,0.052,,0.23,,,-3.81,,0.18,,,95.5,,,81.0,,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.507,0.21,-0.21,0.19,84.2,94.4,0.337,0.484,0.122,0.165,0.271,0.399,,,
27,2024-03-30,745436,Single,single,False,592518,663855,Manny Machado,Jordan Hicks,1,7c7b9c3f-180e-4edb-9a30-277640fb7985,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,123.0,98.0,104.0,,,,,,,0.052,,0.23,,,-3.81,,0.18,,,95.5,,,81.0,,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.507,0.21,-0.21,0.19,84.2,94.4,0.337,0.484,0.122,0.165,0.271,0.399,,,
28,2024-03-30,745436,Pop Out,field_out,True,673490,663855,Ha-Seong Kim,Jordan Hicks,0,a2c78c98-314f-48ba-b364-78e4546aca49,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,123.0,98.0,104.0,,,,,,,0.052,,0.23,,,-3.81,,0.18,,,95.5,,,81.0,,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.507,0.21,-0.21,0.19,84.2,94.4,0.337,0.484,0.122,0.165,0.271,0.399,,,
29,2024-03-30,745436,Single,single,False,595777,663855,Jurickson Profar,Jordan Hicks,1,bcb68677-827f-4b61-b150-383d5d03045a,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,123.0,98.0,104.0,,,,,,,0.052,,0.23,,,-3.81,,0.18,,,95.5,,,81.0,,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.507,0.21,-0.21,0.19,84.2,94.4,0.337,0.484,0.122,0.165,0.271,0.399,,,
30,2024-03-30,745436,Strikeout,strikeout,True,642180,663855,Tyler Wade,Jordan Hicks,0,5d224ae2-0160-47f3-bc59-6f57afd8a334,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,123.0,98.0,104.0,,,,,,,0.052,,0.23,,,-3.81,,0.18,,,95.5,,,81.0,,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.507,0.21,-0.21,0.19,84.2,94.4,0.337,0.484,0.122,0.165,0.271,0.399,,,
31,2024-03-30,745436,Lineout,field_out,True,701538,663855,Jackson Merrill,Jordan Hicks,0,350ff8f8-6625-459b-a81c-d5581231502e,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,123.0,98.0,104.0,,,,,,,0.052,,0.23,,,-3.81,,0.18,,,95.5,,,81.0,,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.507,0.21,-0.21,0.19,84.2,94.4,0.337,0.484,0.122,0.165,0.271,0.399,,,
32,2024-03-30,745436,Pop Out,field_out,True,642731,656302,Thairo Estrada,Dylan Cease,0,49649bb1-ef59-4268-a86a-dd52d48ad5ab,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,
33,2024-03-30,745436,Walk,walk,False,608596,656302,Tom Murphy,Dylan Cease,0,e2a0eb6a-b602-458d-85d0-cd745bf4214f,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.182,0.273,0.379,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,,,,
