,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,KC%,wFS/C,wSI/C,wKC/C,vFS,vSI,vKC,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff
0,2024-08-14,746598,Single,single,False,664023,502171,Ian Happ,Alex Cobb,0,745edb43-fcb6-4179-b754-295a23d72596,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,85.0,104.0,97.0,123.0,91.0,97.0,117.0,107.0,109.0,0.438,0.426,0.136,3.15,-3.54,-0.23,89.0,93.6,83.0,0.227,0.318,0.125,0.462,0.769,0.045,0.333,0.333,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-14,746598,Grounded Into DP,grounded_into_double_play,True,683737,502171,Michael Busch,Alex Cobb,1,4bdbcc71-4f12-499f-ac7c-093f3ee969f8,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,85.0,104.0,97.0,123.0,91.0,97.0,117.0,107.0,109.0,0.438,0.426,0.136,3.15,-3.54,-0.23,89.0,93.6,83.0,0.227,0.318,0.125,0.462,0.769,0.045,0.333,0.333,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-14,746598,Strikeout,strikeout,True,673548,502171,Seiya Suzuki,Alex Cobb,0,6f82a693-c1cd-4739-a91d-ea1d16ea3c4d,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,85.0,104.0,97.0,123.0,91.0,97.0,117.0,107.0,109.0,0.438,0.426,0.136,3.15,-3.54,-0.23,89.0,93.6,83.0,0.227,0.318,0.125,0.462,0.769,0.045,0.333,0.333,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-14,746598,Flyout,field_out,True,680757,592791,Steven Kwan,Jameson Taillon,0,a0e8e412-630f-4f8a-b236-a341ecaa8c8b,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,74.0,102.0,91.0,,,,,,,0.093,,,,0.74,,,92.7,,,,,0.268,0.39,0.093,0.253,0.462,0.229,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,103.0,117.0,121.0,94.0,104.0,99.0,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.75,-1.53,-4.08,92.4,86.6,86.1,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.32,0.68,0.116,,,
4,2024-08-14,746598,Flyout,field_out,True,686823,592791,Will Brennan,Jameson Taillon,0,2759b4d8-c803-4ddf-9de0-5cf9feb4a5fe,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,74.0,102.0,91.0,,,,,,,0.093,,,,0.74,,,92.7,,,,,0.268,0.39,0.093,0.253,0.462,0.229,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,103.0,117.0,121.0,94.0,104.0,99.0,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.75,-1.53,-4.08,92.4,86.6,86.1,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.32,0.68,0.116,,,
5,2024-08-14,746598,Flyout,field_out,True,608070,592791,José Ramírez,Jameson Taillon,0,4691fe43-0078-4411-84e5-b7d0bd3ecd0a,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,74.0,102.0,91.0,,,,,,,0.093,,,,0.74,,,92.7,,,,,0.268,0.39,0.093,0.253,0.462,0.229,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,103.0,117.0,121.0,94.0,104.0,99.0,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.75,-1.53,-4.08,92.4,86.6,86.1,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.32,0.68,0.116,,,
6,2024-08-14,746598,Flyout,field_out,True,641355,502171,Cody Bellinger,Alex Cobb,0,7e716dfb-99f9-4bf0-b515-8450a403c28d,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,85.0,104.0,97.0,123.0,91.0,97.0,117.0,107.0,109.0,0.438,0.426,0.136,3.15,-3.54,-0.23,89.0,93.6,83.0,0.227,0.318,0.125,0.462,0.769,0.045,0.333,0.333,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-08-14,746598,Flyout,field_out,True,670623,502171,Isaac Paredes,Alex Cobb,0,206d35a1-cdbe-4c33-b45a-5319fc4d62e2,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,85.0,104.0,97.0,123.0,91.0,97.0,117.0,107.0,109.0,0.438,0.426,0.136,3.15,-3.54,-0.23,89.0,93.6,83.0,0.227,0.318,0.125,0.462,0.769,0.045,0.333,0.333,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-14,746598,Flyout,field_out,True,663538,502171,Nico Hoerner,Alex Cobb,0,eb380e33-151b-4f9f-a634-c156ec92e744,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,85.0,104.0,97.0,123.0,91.0,97.0,117.0,107.0,109.0,0.438,0.426,0.136,3.15,-3.54,-0.23,89.0,93.6,83.0,0.227,0.318,0.125,0.462,0.769,0.045,0.333,0.333,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-14,746598,Flyout,field_out,True,647304,592791,Josh Naylor,Jameson Taillon,0,c317c9e4-0003-4dea-90f1-f15d8f20ad41,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,74.0,102.0,91.0,,,,,,,0.093,,,,0.74,,,92.7,,,,,0.268,0.39,0.093,0.253,0.462,0.229,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,103.0,117.0,121.0,94.0,104.0,99.0,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.75,-1.53,-4.08,92.4,86.6,86.1,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.32,0.68,0.116,,,
10,2024-08-14,746598,Walk,walk,False,657041,592791,Lane Thomas,Jameson Taillon,0,7c47a688-e2b0-4973-a254-e1fe6277ede7,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,74.0,102.0,91.0,,,,,,,0.093,,,,0.74,,,92.7,,,,,0.268,0.39,0.093,0.253,0.462,0.229,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,103.0,117.0,121.0,94.0,104.0,99.0,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.75,-1.53,-4.08,92.4,86.6,86.1,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.32,0.68,0.116,,,
11,2024-08-14,746598,Single,single,False,665926,592791,Andrés Giménez,Jameson Taillon,1,a9d32997-035b-4918-8357-aace35998fb6,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,74.0,102.0,91.0,,,,,,,0.093,,,,0.74,,,92.7,,,,,0.268,0.39,0.093,0.253,0.462,0.229,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,103.0,117.0,121.0,94.0,104.0,99.0,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.75,-1.53,-4.08,92.4,86.6,86.1,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.32,0.68,0.116,,,
12,2024-08-14,746598,Strikeout,strikeout,True,678877,592791,Jhonkensy Noel,Jameson Taillon,0,09c74374-e830-40d9-be99-d8269b3d452b,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,74.0,102.0,91.0,,,,,,,0.093,,,,0.74,,,92.7,,,,,0.268,0.39,0.093,0.253,0.462,0.229,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,103.0,117.0,121.0,94.0,104.0,99.0,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.75,-1.53,-4.08,92.4,86.6,86.1,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.32,0.68,0.116,,,
13,2024-08-14,746598,Groundout,field_out,True,677587,592791,Brayan Rocchio,Jameson Taillon,0,52afc863-4701-49ca-ad5d-6a061d0b5030,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,74.0,102.0,91.0,,,,,,,0.093,,,,0.74,,,92.7,,,,,0.268,0.39,0.093,0.253,0.462,0.229,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,103.0,117.0,121.0,94.0,104.0,99.0,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.75,-1.53,-4.08,92.4,86.6,86.1,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.32,0.68,0.116,,,
14,2024-08-14,746598,Strikeout,strikeout,True,621020,502171,Dansby Swanson,Alex Cobb,0,fac49f42-12b8-4b15-ba39-cbdcff3eb929,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,85.0,104.0,97.0,123.0,91.0,97.0,117.0,107.0,109.0,0.438,0.426,0.136,3.15,-3.54,-0.23,89.0,93.6,83.0,0.227,0.318,0.125,0.462,0.769,0.045,0.333,0.333,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-14,746598,Flyout,field_out,True,691718,502171,Pete Crow-Armstrong,Alex Cobb,0,18138b1d-f827-4439-b509-fcef57f39977,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,85.0,104.0,97.0,123.0,91.0,97.0,117.0,107.0,109.0,0.438,0.426,0.136,3.15,-3.54,-0.23,89.0,93.6,83.0,0.227,0.318,0.125,0.462,0.769,0.045,0.333,0.333,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-14,746598,Double,double,False,665804,502171,Miguel Amaya,Alex Cobb,0,60502932-7621-43a4-935f-c104ddb8a236,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,85.0,104.0,97.0,123.0,91.0,97.0,117.0,107.0,109.0,0.438,0.426,0.136,3.15,-3.54,-0.23,89.0,93.6,83.0,0.227,0.318,0.125,0.462,0.769,0.045,0.333,0.333,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-14,746598,Strikeout,strikeout,True,664023,502171,Ian Happ,Alex Cobb,0,febefe2a-4d1a-43e0-80ee-face34b40979,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,85.0,104.0,97.0,123.0,91.0,97.0,117.0,107.0,109.0,0.438,0.426,0.136,3.15,-3.54,-0.23,89.0,93.6,83.0,0.227,0.318,0.125,0.462,0.769,0.045,0.333,0.333,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-14,746598,Strikeout,strikeout,True,595978,592791,Austin Hedges,Jameson Taillon,0,ed70a112-024d-44a1-9a2a-de7efe79045a,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,74.0,102.0,91.0,,,,,,,0.093,,,,0.74,,,92.7,,,,,0.268,0.39,0.093,0.253,0.462,0.229,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,103.0,117.0,121.0,94.0,104.0,99.0,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.75,-1.53,-4.08,92.4,86.6,86.1,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.32,0.68,0.116,,,
19,2024-08-14,746598,Flyout,field_out,True,680757,592791,Steven Kwan,Jameson Taillon,0,c92c45c5-c999-4d8e-99aa-3eda8bdfdf53,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,74.0,102.0,91.0,,,,,,,0.093,,,,0.74,,,92.7,,,,,0.268,0.39,0.093,0.253,0.462,0.229,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,103.0,117.0,121.0,94.0,104.0,99.0,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.75,-1.53,-4.08,92.4,86.6,86.1,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.32,0.68,0.116,,,
20,2024-08-14,746598,Strikeout,strikeout,True,686823,592791,Will Brennan,Jameson Taillon,0,304dce61-532b-4378-b2e1-9f7594742014,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,74.0,102.0,91.0,,,,,,,0.093,,,,0.74,,,92.7,,,,,0.268,0.39,0.093,0.253,0.462,0.229,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,103.0,117.0,121.0,94.0,104.0,99.0,0.304,0.239,0.162,0.158,0.043,-0.42,2.08,0.75,-1.53,-4.08,92.4,86.6,86.1,80.6,79.7,0.292,0.518,0.139,0.266,0.323,0.186,0.186,0.314,0.34,0.32,0.68,0.116,,,
21,2024-08-14,746598,Groundout,field_out,True,683737,502171,Michael Busch,Alex Cobb,0,b204710c-53a8-4f2b-85fc-167592a95e8d,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,85.0,104.0,97.0,123.0,91.0,97.0,117.0,107.0,109.0,0.438,0.426,0.136,3.15,-3.54,-0.23,89.0,93.6,83.0,0.227,0.318,0.125,0.462,0.769,0.045,0.333,0.333,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-14,746598,Triple,triple,False,673548,502171,Seiya Suzuki,Alex Cobb,0,e48c29b2-848d-45ce-a14d-8167c60dba01,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,85.0,104.0,97.0,123.0,91.0,97.0,117.0,107.0,109.0,0.438,0.426,0.136,3.15,-3.54,-0.23,89.0,93.6,83.0,0.227,0.318,0.125,0.462,0.769,0.045,0.333,0.333,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-14,746598,Sac Fly,sac_fly,True,641355,502171,Cody Bellinger,Alex Cobb,1,07cb5683-58e2-432e-9f2d-7d9ba01556fb,502171.0,alexcobb,Cobb,Right,Alex Cobb,CLE,4.35,8.17,10.1,104.0,104.0,102.0,0.942,3.48,2.61,10.45,0.87,1.5,0.171,0.429,0.114,0.429,0.414,85.0,104.0,97.0,123.0,91.0,97.0,117.0,107.0,109.0,0.438,0.426,0.136,3.15,-3.54,-0.23,89.0,93.6,83.0,0.227,0.318,0.125,0.462,0.769,0.045,0.333,0.333,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
