,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-03,746608,Strikeout,strikeout,True,681297,676282,Colton Cowser,Joey Cantillo,0,97961d29-9072-4d6d-8af7-836439bb4095,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,91.0,110.0,98.0,99.0,92.0,89.0,122.0,100.0,98.0,0.476,0.113,0.172,0.239,-4.26,2.04,1.51,-0.77,92.3,78.2,82.2,76.0,0.438,0.938,0.203,0.167,0.333,0.222,0.167,0.25,0.457,0.167,0.417,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-03,746608,Pop Out,field_out,True,657041,621107,Lane Thomas,Zach Eflin,0,7ac64ce5-a241-4dcb-8b21-433d7d08e6eb,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,86.0,100.0,100.0,109.0,115.0,110.0,61.0,106.0,95.0,120.0,107.0,111.0,0.103,0.092,0.185,0.044,-0.4,1.26,-1.79,-4.15,92.4,85.0,79.8,79.0,0.25,0.385,0.241,0.303,0.486,0.319,0.29,0.548,0.114,,,,90.0,109.0,105.0,87.0,105.0,97.0,0.305,0.271,1.45,0.63,87.9,91.7,0.267,0.378,0.139,0.224,0.358,0.217,0.2,0.45,0.213,,,,,,,,,
12,2024-08-03,746608,Flyout,field_out,True,665926,621107,Andrés Giménez,Zach Eflin,0,475d03ac-d784-4311-861e-b2a8a954c299,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,86.0,100.0,100.0,109.0,115.0,110.0,61.0,106.0,95.0,120.0,107.0,111.0,0.103,0.092,0.185,0.044,-0.4,1.26,-1.79,-4.15,92.4,85.0,79.8,79.0,0.25,0.385,0.241,0.303,0.486,0.319,0.29,0.548,0.114,,,,90.0,109.0,105.0,87.0,105.0,97.0,0.305,0.271,1.45,0.63,87.9,91.7,0.267,0.378,0.139,0.224,0.358,0.217,0.2,0.45,0.213,,,,,,,,,
13,2024-08-03,746608,Double,double,False,682177,621107,Daniel Schneemann,Zach Eflin,0,b2875d4d-0f14-41f2-a610-f2b16f2478cd,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,86.0,100.0,100.0,109.0,115.0,110.0,61.0,106.0,95.0,120.0,107.0,111.0,0.103,0.092,0.185,0.044,-0.4,1.26,-1.79,-4.15,92.4,85.0,79.8,79.0,0.25,0.385,0.241,0.303,0.486,0.319,0.29,0.548,0.114,,,,90.0,109.0,105.0,87.0,105.0,97.0,0.305,0.271,1.45,0.63,87.9,91.7,0.267,0.378,0.139,0.224,0.358,0.217,0.2,0.45,0.213,,,,,,,,,
14,2024-08-03,746608,Groundout,field_out,True,666310,621107,Bo Naylor,Zach Eflin,0,9edaa4c7-bc96-4b37-86d6-e72bd515c1a2,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,86.0,100.0,100.0,109.0,115.0,110.0,61.0,106.0,95.0,120.0,107.0,111.0,0.103,0.092,0.185,0.044,-0.4,1.26,-1.79,-4.15,92.4,85.0,79.8,79.0,0.25,0.385,0.241,0.303,0.486,0.319,0.29,0.548,0.114,,,,90.0,109.0,105.0,87.0,105.0,97.0,0.305,0.271,1.45,0.63,87.9,91.7,0.267,0.378,0.139,0.224,0.358,0.217,0.2,0.45,0.213,,,,,,,,,
15,2024-08-03,746608,Groundout,field_out,True,543510,676282,James McCann,Joey Cantillo,0,889c5403-4471-481b-9b72-6c4b6a493bfe,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,91.0,110.0,98.0,99.0,92.0,89.0,122.0,100.0,98.0,0.476,0.113,0.172,0.239,-4.26,2.04,1.51,-0.77,92.3,78.2,82.2,76.0,0.438,0.938,0.203,0.167,0.333,0.222,0.167,0.25,0.457,0.167,0.417,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-03,746608,Flyout,field_out,True,702616,676282,Jackson Holliday,Joey Cantillo,0,d5d76456-9430-414c-b60c-5263fc875acc,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,91.0,110.0,98.0,99.0,92.0,89.0,122.0,100.0,98.0,0.476,0.113,0.172,0.239,-4.26,2.04,1.51,-0.77,92.3,78.2,82.2,76.0,0.438,0.938,0.203,0.167,0.333,0.222,0.167,0.25,0.457,0.167,0.417,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-03,746608,Strikeout,strikeout,True,596103,676282,Austin Slater,Joey Cantillo,0,a0a48efe-b245-4641-8208-8333ce0d30ba,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,91.0,110.0,98.0,99.0,92.0,89.0,122.0,100.0,98.0,0.476,0.113,0.172,0.239,-4.26,2.04,1.51,-0.77,92.3,78.2,82.2,76.0,0.438,0.938,0.203,0.167,0.333,0.222,0.167,0.25,0.457,0.167,0.417,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-03,746608,Bunt Groundout,field_out,True,677587,621107,Brayan Rocchio,Zach Eflin,0,90a984fd-2a71-47cf-b787-9b1540fe257e,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,86.0,100.0,100.0,109.0,115.0,110.0,61.0,106.0,95.0,120.0,107.0,111.0,0.103,0.092,0.185,0.044,-0.4,1.26,-1.79,-4.15,92.4,85.0,79.8,79.0,0.25,0.385,0.241,0.303,0.486,0.319,0.29,0.548,0.114,,,,90.0,109.0,105.0,87.0,105.0,97.0,0.305,0.271,1.45,0.63,87.9,91.7,0.267,0.378,0.139,0.224,0.358,0.217,0.2,0.45,0.213,,,,,,,,,
19,2024-08-03,746608,Walk,walk,False,680757,621107,Steven Kwan,Zach Eflin,0,4e1c04a8-d6b6-41f0-93d5-5c6644714d96,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,86.0,100.0,100.0,109.0,115.0,110.0,61.0,106.0,95.0,120.0,107.0,111.0,0.103,0.092,0.185,0.044,-0.4,1.26,-1.79,-4.15,92.4,85.0,79.8,79.0,0.25,0.385,0.241,0.303,0.486,0.319,0.29,0.548,0.114,,,,90.0,109.0,105.0,87.0,105.0,97.0,0.305,0.271,1.45,0.63,87.9,91.7,0.267,0.378,0.139,0.224,0.358,0.217,0.2,0.45,0.213,,,,,,,,,
20,2024-08-03,746608,Home Run,home_run,False,682657,621107,Angel Martínez,Zach Eflin,1,c201d78b-050f-40f0-9753-a9eac075c4b8,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,86.0,100.0,100.0,109.0,115.0,110.0,61.0,106.0,95.0,120.0,107.0,111.0,0.103,0.092,0.185,0.044,-0.4,1.26,-1.79,-4.15,92.4,85.0,79.8,79.0,0.25,0.385,0.241,0.303,0.486,0.319,0.29,0.548,0.114,,,,90.0,109.0,105.0,87.0,105.0,97.0,0.305,0.271,1.45,0.63,87.9,91.7,0.267,0.378,0.139,0.224,0.358,0.217,0.2,0.45,0.213,,,,,,,,,
21,2024-08-03,746608,Groundout,field_out,True,608070,621107,José Ramírez,Zach Eflin,0,2bab572f-5d7e-4400-9332-a46733499d53,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,86.0,100.0,100.0,109.0,115.0,110.0,61.0,106.0,95.0,120.0,107.0,111.0,0.103,0.092,0.185,0.044,-0.4,1.26,-1.79,-4.15,92.4,85.0,79.8,79.0,0.25,0.385,0.241,0.303,0.486,0.319,0.29,0.548,0.114,,,,90.0,109.0,105.0,87.0,105.0,97.0,0.305,0.271,1.45,0.63,87.9,91.7,0.267,0.378,0.139,0.224,0.358,0.217,0.2,0.45,0.213,,,,,,,,,
22,2024-08-03,746608,Groundout,field_out,True,647304,621107,Josh Naylor,Zach Eflin,0,ebc008e8-b11c-46b4-a1e0-50f6f6ad8635,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,86.0,100.0,100.0,109.0,115.0,110.0,61.0,106.0,95.0,120.0,107.0,111.0,0.103,0.092,0.185,0.044,-0.4,1.26,-1.79,-4.15,92.4,85.0,79.8,79.0,0.25,0.385,0.241,0.303,0.486,0.319,0.29,0.548,0.114,,,,90.0,109.0,105.0,87.0,105.0,97.0,0.305,0.271,1.45,0.63,87.9,91.7,0.267,0.378,0.139,0.224,0.358,0.217,0.2,0.45,0.213,,,,,,,,,
23,2024-08-03,746608,Groundout,field_out,True,663624,676282,Ryan Mountcastle,Joey Cantillo,0,9035c041-7cc4-4ee1-b881-da004cb435cd,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,91.0,110.0,98.0,99.0,92.0,89.0,122.0,100.0,98.0,0.476,0.113,0.172,0.239,-4.26,2.04,1.51,-0.77,92.3,78.2,82.2,76.0,0.438,0.938,0.203,0.167,0.333,0.222,0.167,0.25,0.457,0.167,0.417,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-03,746608,Single,single,False,683002,676282,Gunnar Henderson,Joey Cantillo,0,81597d7e-d365-400f-83ba-b218550d0533,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,91.0,110.0,98.0,99.0,92.0,89.0,122.0,100.0,98.0,0.476,0.113,0.172,0.239,-4.26,2.04,1.51,-0.77,92.3,78.2,82.2,76.0,0.438,0.938,0.203,0.167,0.333,0.222,0.167,0.25,0.457,0.167,0.417,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-03,746608,Single,single,False,623993,676282,Anthony Santander,Joey Cantillo,1,96a206ea-70dc-499f-8c82-edc046a552d4,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,91.0,110.0,98.0,99.0,92.0,89.0,122.0,100.0,98.0,0.476,0.113,0.172,0.239,-4.26,2.04,1.51,-0.77,92.3,78.2,82.2,76.0,0.438,0.938,0.203,0.167,0.333,0.222,0.167,0.25,0.457,0.167,0.417,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-03,746608,Single,single,False,650391,676282,Eloy Jiménez,Joey Cantillo,1,0d20cb49-6cd7-4136-97ed-f7e596b5173a,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,91.0,110.0,98.0,99.0,92.0,89.0,122.0,100.0,98.0,0.476,0.113,0.172,0.239,-4.26,2.04,1.51,-0.77,92.3,78.2,82.2,76.0,0.438,0.938,0.203,0.167,0.333,0.222,0.167,0.25,0.457,0.167,0.417,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-03,746608,Groundout,field_out,True,691723,676282,Coby Mayo,Joey Cantillo,1,fe223f4f-3d6e-479f-9e37-f82864058ad7,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,91.0,110.0,98.0,99.0,92.0,89.0,122.0,100.0,98.0,0.476,0.113,0.172,0.239,-4.26,2.04,1.51,-0.77,92.3,78.2,82.2,76.0,0.438,0.938,0.203,0.167,0.333,0.222,0.167,0.25,0.457,0.167,0.417,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-03,746608,Single,single,False,681297,676282,Colton Cowser,Joey Cantillo,1,94783b68-aa9f-4fe0-8323-f1b932f75cb8,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,91.0,110.0,98.0,99.0,92.0,89.0,122.0,100.0,98.0,0.476,0.113,0.172,0.239,-4.26,2.04,1.51,-0.77,92.3,78.2,82.2,76.0,0.438,0.938,0.203,0.167,0.333,0.222,0.167,0.25,0.457,0.167,0.417,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-03,746608,Flyout,field_out,True,543510,676282,James McCann,Joey Cantillo,0,5311eb2b-e338-40f1-b628-d081851e7f24,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,91.0,110.0,98.0,99.0,92.0,89.0,122.0,100.0,98.0,0.476,0.113,0.172,0.239,-4.26,2.04,1.51,-0.77,92.3,78.2,82.2,76.0,0.438,0.938,0.203,0.167,0.333,0.222,0.167,0.25,0.457,0.167,0.417,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-03,746608,Pop Out,field_out,True,657041,621107,Lane Thomas,Zach Eflin,0,d6a1e3cb-1fee-451d-97df-4fcc7cfbd7c7,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,86.0,100.0,100.0,109.0,115.0,110.0,61.0,106.0,95.0,120.0,107.0,111.0,0.103,0.092,0.185,0.044,-0.4,1.26,-1.79,-4.15,92.4,85.0,79.8,79.0,0.25,0.385,0.241,0.303,0.486,0.319,0.29,0.548,0.114,,,,90.0,109.0,105.0,87.0,105.0,97.0,0.305,0.271,1.45,0.63,87.9,91.7,0.267,0.378,0.139,0.224,0.358,0.217,0.2,0.45,0.213,,,,,,,,,
31,2024-08-03,746608,Single,single,False,665926,621107,Andrés Giménez,Zach Eflin,0,8b579f60-f56d-4485-aad8-6d2ca71d0540,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,86.0,100.0,100.0,109.0,115.0,110.0,61.0,106.0,95.0,120.0,107.0,111.0,0.103,0.092,0.185,0.044,-0.4,1.26,-1.79,-4.15,92.4,85.0,79.8,79.0,0.25,0.385,0.241,0.303,0.486,0.319,0.29,0.548,0.114,,,,90.0,109.0,105.0,87.0,105.0,97.0,0.305,0.271,1.45,0.63,87.9,91.7,0.267,0.378,0.139,0.224,0.358,0.217,0.2,0.45,0.213,,,,,,,,,
32,2024-08-03,746608,Forceout,force_out,True,682177,621107,Daniel Schneemann,Zach Eflin,1,50186e1b-90a6-4acc-98f4-fd3ffc00cff9,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.72,3.27,135.1,108.0,92.0,103.0,0.809,7.45,1.0,9.24,1.13,1.12,0.222,0.454,0.162,0.319,0.455,86.0,100.0,100.0,109.0,115.0,110.0,61.0,106.0,95.0,120.0,107.0,111.0,0.103,0.092,0.185,0.044,-0.4,1.26,-1.79,-4.15,92.4,85.0,79.8,79.0,0.25,0.385,0.241,0.303,0.486,0.319,0.29,0.548,0.114,,,,90.0,109.0,105.0,87.0,105.0,97.0,0.305,0.271,1.45,0.63,87.9,91.7,0.267,0.378,0.139,0.224,0.358,0.217,0.2,0.45,0.213,,,,,,,,,
