,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-04-28,746237,Strikeout,strikeout,True,543305,641154,Aaron Hicks,Pablo López,0,61246c80-1d82-4455-bbb5-b0be5a3a545d,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-28,746237,Flyout,field_out,True,681351,641154,Logan O'Hoppe,Pablo López,0,6a966ca9-6b43-4768-b931-80ce11366840,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-28,746237,Flyout,field_out,True,543877,672282,Christian Vázquez,Reid Detmers,0,3a9ed78d-d518-48af-a97c-dbedde7dfa24,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,0.458,0.235,0.149,0.158,-0.61,-0.84,-2.14,1.15,94.0,84.6,86.0,75.4,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-28,746237,Flyout,field_out,True,571657,672282,Kyle Farmer,Reid Detmers,0,68e7d7e8-f39f-4758-9876-ea5bde1ec534,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,0.458,0.235,0.149,0.158,-0.61,-0.84,-2.14,1.15,94.0,84.6,86.0,75.4,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-28,746237,Flyout,field_out,True,668885,672282,Austin Martin,Reid Detmers,0,f0a787bf-1c23-44bb-9ba4-2fdd5b886221,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,0.458,0.235,0.149,0.158,-0.61,-0.84,-2.14,1.15,94.0,84.6,86.0,75.4,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-28,746237,Strikeout,strikeout,True,666176,641154,Jo Adell,Pablo López,0,827684a3-3894-4971-acdd-75b30c876c7a,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-28,746237,Strikeout,strikeout,True,650859,641154,Luis Rengifo,Pablo López,0,0ca081e1-365e-426d-8c4d-a8d4f6026661,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-28,746237,Strikeout,strikeout,True,694384,641154,Nolan Schanuel,Pablo López,0,7d2ce1b5-9d46-4f22-a1bb-d05aaf6e2319,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-28,746237,Double,double,False,680777,672282,Ryan Jeffers,Reid Detmers,0,98cb0cf0-5248-4892-ab0e-19578659bfc2,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,0.458,0.235,0.149,0.158,-0.61,-0.84,-2.14,1.15,94.0,84.6,86.0,75.4,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-28,746237,Field Error,field_error,False,621439,672282,Byron Buxton,Reid Detmers,0,f33c0cbf-14e1-433b-a444-33b51621bb21,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,0.458,0.235,0.149,0.158,-0.61,-0.84,-2.14,1.15,94.0,84.6,86.0,75.4,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-28,746237,Grounded Into DP,grounded_into_double_play,True,622534,672282,Manuel Margot,Reid Detmers,1,f7d831a9-03c9-4402-8124-9b82456594a2,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,0.458,0.235,0.149,0.158,-0.61,-0.84,-2.14,1.15,94.0,84.6,86.0,75.4,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-28,746237,Single,single,False,669304,672282,Jose Miranda,Reid Detmers,1,dcef2c60-d046-41e4-9fce-17d4bcbaae21,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,0.458,0.235,0.149,0.158,-0.61,-0.84,-2.14,1.15,94.0,84.6,86.0,75.4,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-28,746237,Single,single,False,467793,672282,Carlos Santana,Reid Detmers,1,b3421c6a-c379-46c2-b23a-bf6e5630d8d6,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,0.458,0.235,0.149,0.158,-0.61,-0.84,-2.14,1.15,94.0,84.6,86.0,75.4,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-28,746237,Lineout,field_out,True,650489,672282,Willi Castro,Reid Detmers,0,2a0db540-3bc3-4d96-8ec7-b7f1fbae2a77,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,0.458,0.235,0.149,0.158,-0.61,-0.84,-2.14,1.15,94.0,84.6,86.0,75.4,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-28,746237,Groundout,field_out,True,545361,641154,Mike Trout,Pablo López,0,aa013db7-c063-47b1-b8ec-c20211598d46,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-28,746237,Strikeout,strikeout,True,687263,641154,Zach Neto,Pablo López,0,cf21d10e-e430-47f3-90f4-51eb2b35ca53,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-28,746237,Strikeout,strikeout,True,621493,641154,Taylor Ward,Pablo López,0,aedc3de2-eb50-435c-bbdc-3f7879a4b1aa,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.293,0.387,0.25,0.255,0.574,0.338,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-28,746237,Single,single,False,543877,672282,Christian Vázquez,Reid Detmers,0,c7cbb9ac-d32b-4540-be32-dc82d690fe45,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,0.458,0.235,0.149,0.158,-0.61,-0.84,-2.14,1.15,94.0,84.6,86.0,75.4,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-28,746237,Double,double,False,571657,672282,Kyle Farmer,Reid Detmers,1,c554a62d-102b-426c-8c0a-30f4a37cd2d5,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,0.458,0.235,0.149,0.158,-0.61,-0.84,-2.14,1.15,94.0,84.6,86.0,75.4,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-28,746237,Single,single,False,668885,672282,Austin Martin,Reid Detmers,1,3b0fb185-d3d0-4ae7-8cc8-7069d0788139,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,0.458,0.235,0.149,0.158,-0.61,-0.84,-2.14,1.15,94.0,84.6,86.0,75.4,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-28,746237,Double,double,False,680777,672282,Ryan Jeffers,Reid Detmers,1,dcfa9da8-e1b6-43f2-90eb-6c3a7425d0af,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,0.458,0.235,0.149,0.158,-0.61,-0.84,-2.14,1.15,94.0,84.6,86.0,75.4,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-04-28,746237,Strikeout,strikeout,True,621439,672282,Byron Buxton,Reid Detmers,1,3ee20d68-e76a-4dba-b65b-d784ce8d5e84,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,0.458,0.235,0.149,0.158,-0.61,-0.84,-2.14,1.15,94.0,84.6,86.0,75.4,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-28,746237,Sac Fly,sac_fly,True,622534,672282,Manuel Margot,Reid Detmers,1,fd33fd31-b989-4542-9b12-7222c53ac5fe,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,0.458,0.235,0.149,0.158,-0.61,-0.84,-2.14,1.15,94.0,84.6,86.0,75.4,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-28,746237,Double,double,False,669304,672282,Jose Miranda,Reid Detmers,0,9a2f08f3-318b-46a7-ae3e-8e8ca7ac9c70,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,0.458,0.235,0.149,0.158,-0.61,-0.84,-2.14,1.15,94.0,84.6,86.0,75.4,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-28,746237,Groundout,field_out,True,467793,672282,Carlos Santana,Reid Detmers,1,c8aba25e-bef3-4244-98cd-c5c7c63e16aa,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,90.0,102.0,104.0,90.0,95.0,92.0,116.0,102.0,106.0,0.458,0.235,0.149,0.158,-0.61,-0.84,-2.14,1.15,94.0,84.6,86.0,75.4,0.253,0.483,0.276,0.247,0.383,0.343,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
