,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
11,2024-08-04,746844,Walk,walk,False,670623,571945,Isaac Paredes,Miles Mikolas,0,76b3bd0f-f542-45ae-8a9c-9cfe58710b73,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.09,0.2,2.24,-1.19,-1.85,-3.0,93.1,85.6,92.4,85.5,76.3,0.284,0.463,0.173,0.31,0.517,0.153,0.225,0.344,0.111,0.362,0.672,0.168,0.267,0.55,0.232,0.004,0.23,68.4,0.25,0.438,0.255,,,,,,,,,,,,,,,
12,2024-08-04,746844,Grounded Into DP,grounded_into_double_play,True,643565,571945,Mike Tauchman,Miles Mikolas,1,b5805aec-0b4a-4541-b6b8-785bb190192b,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.09,0.2,2.24,-1.19,-1.85,-3.0,93.1,85.6,92.4,85.5,76.3,0.284,0.463,0.173,0.31,0.517,0.153,0.225,0.344,0.111,0.362,0.672,0.168,0.267,0.55,0.232,0.004,0.23,68.4,0.25,0.438,0.255,,,,,,,,,,,,,,,
13,2024-08-04,746844,Single,single,False,621020,571945,Dansby Swanson,Miles Mikolas,0,52ae00f1-9f2f-479d-9c29-8b471615f0d3,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.09,0.2,2.24,-1.19,-1.85,-3.0,93.1,85.6,92.4,85.5,76.3,0.284,0.463,0.173,0.31,0.517,0.153,0.225,0.344,0.111,0.362,0.672,0.168,0.267,0.55,0.232,0.004,0.23,68.4,0.25,0.438,0.255,,,,,,,,,,,,,,,
14,2024-08-04,746844,Double,double,False,691718,571945,Pete Crow-Armstrong,Miles Mikolas,1,168f7c1e-3cc5-415d-a3f5-0ea1e7bc3b7a,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.09,0.2,2.24,-1.19,-1.85,-3.0,93.1,85.6,92.4,85.5,76.3,0.284,0.463,0.173,0.31,0.517,0.153,0.225,0.344,0.111,0.362,0.672,0.168,0.267,0.55,0.232,0.004,0.23,68.4,0.25,0.438,0.255,,,,,,,,,,,,,,,
15,2024-08-04,746844,Strikeout,strikeout,True,665804,571945,Miguel Amaya,Miles Mikolas,0,2d30e4bc-9c63-4a67-97a2-a6f08f8b2524,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.09,0.2,2.24,-1.19,-1.85,-3.0,93.1,85.6,92.4,85.5,76.3,0.284,0.463,0.173,0.31,0.517,0.153,0.225,0.344,0.111,0.362,0.672,0.168,0.267,0.55,0.232,0.004,0.23,68.4,0.25,0.438,0.255,,,,,,,,,,,,,,,
16,2024-08-04,746844,Single,single,False,663457,657006,Lars Nootbaar,Justin Steele,0,8fd50087-e5fd-4454-a581-bd09226aecaa,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,0.053,0.596,0.297,0.022,0.032,0.35,2.29,1.79,2.93,0.23,91.6,86.4,91.7,83.2,79.9,0.257,0.406,0.221,0.157,0.239,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
17,2024-08-04,746844,Flyout,field_out,True,686780,657006,Pedro Pagés,Justin Steele,0,89cdcd64-3b98-4334-8ebd-7ca9a043039f,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,0.053,0.596,0.297,0.022,0.032,0.35,2.29,1.79,2.93,0.23,91.6,86.4,91.7,83.2,79.9,0.257,0.406,0.221,0.157,0.239,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
18,2024-08-04,746844,Home Run,home_run,False,691026,657006,Masyn Winn,Justin Steele,1,f18bdb94-d62a-4cef-923d-c22ea80bc580,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,0.053,0.596,0.297,0.022,0.032,0.35,2.29,1.79,2.93,0.23,91.6,86.4,91.7,83.2,79.9,0.257,0.406,0.221,0.157,0.239,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
19,2024-08-04,746844,Walk,walk,False,575929,657006,Willson Contreras,Justin Steele,0,03d6500f-1c3f-4879-b8d7-f0d2eb0df8bf,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,0.053,0.596,0.297,0.022,0.032,0.35,2.29,1.79,2.93,0.23,91.6,86.4,91.7,83.2,79.9,0.257,0.406,0.221,0.157,0.239,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
20,2024-08-04,746844,Strikeout,strikeout,True,502671,657006,Paul Goldschmidt,Justin Steele,0,29110e35-4204-4369-b5cc-f3e9b7f50fc5,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,0.053,0.596,0.297,0.022,0.032,0.35,2.29,1.79,2.93,0.23,91.6,86.4,91.7,83.2,79.9,0.257,0.406,0.221,0.157,0.239,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
21,2024-08-04,746844,Strikeout,strikeout,True,571448,657006,Nolan Arenado,Justin Steele,0,3f640114-89ac-4bdc-b26f-b681433df9a5,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,0.053,0.596,0.297,0.022,0.032,0.35,2.29,1.79,2.93,0.23,91.6,86.4,91.7,83.2,79.9,0.257,0.406,0.221,0.157,0.239,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
22,2024-08-04,746844,Strikeout,strikeout,True,663538,571945,Nico Hoerner,Miles Mikolas,0,32351557-d832-4182-bb02-a9ade35a09eb,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.09,0.2,2.24,-1.19,-1.85,-3.0,93.1,85.6,92.4,85.5,76.3,0.284,0.463,0.173,0.31,0.517,0.153,0.225,0.344,0.111,0.362,0.672,0.168,0.267,0.55,0.232,0.004,0.23,68.4,0.25,0.438,0.255,,,,,,,,,,,,,,,
23,2024-08-04,746844,Pop Out,field_out,True,683737,571945,Michael Busch,Miles Mikolas,0,2d57beae-7f59-4f92-b22f-71c4f5c67036,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.09,0.2,2.24,-1.19,-1.85,-3.0,93.1,85.6,92.4,85.5,76.3,0.284,0.463,0.173,0.31,0.517,0.153,0.225,0.344,0.111,0.362,0.672,0.168,0.267,0.55,0.232,0.004,0.23,68.4,0.25,0.438,0.255,,,,,,,,,,,,,,,
24,2024-08-04,746844,Groundout,field_out,True,673548,571945,Seiya Suzuki,Miles Mikolas,0,41ce12e3-71ef-446e-af65-abe9d0c1e086,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.09,0.2,2.24,-1.19,-1.85,-3.0,93.1,85.6,92.4,85.5,76.3,0.284,0.463,0.173,0.31,0.517,0.153,0.225,0.344,0.111,0.362,0.672,0.168,0.267,0.55,0.232,0.004,0.23,68.4,0.25,0.438,0.255,,,,,,,,,,,,,,,
25,2024-08-04,746844,Lineout,field_out,True,502054,657006,Tommy Pham,Justin Steele,0,5c300fe9-3bf2-4aaf-a997-b7e35fad669c,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,0.053,0.596,0.297,0.022,0.032,0.35,2.29,1.79,2.93,0.23,91.6,86.4,91.7,83.2,79.9,0.257,0.406,0.221,0.157,0.239,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
26,2024-08-04,746844,Groundout,field_out,True,676475,657006,Alec Burleson,Justin Steele,0,3e95d592-38dc-4766-83d4-8ef896682c0b,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,0.053,0.596,0.297,0.022,0.032,0.35,2.29,1.79,2.93,0.23,91.6,86.4,91.7,83.2,79.9,0.257,0.406,0.221,0.157,0.239,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
27,2024-08-04,746844,Groundout,field_out,True,680977,657006,Brendan Donovan,Justin Steele,0,d8a11381-0625-43e1-a48e-286c4f0f01f7,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,62.0,104.0,96.0,131.0,105.0,110.0,0.053,0.596,0.297,0.022,0.032,0.35,2.29,1.79,2.93,0.23,91.6,86.4,91.7,83.2,79.9,0.257,0.406,0.221,0.157,0.239,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
28,2024-08-04,746844,Strikeout,strikeout,True,641355,571945,Cody Bellinger,Miles Mikolas,0,f9e173c5-838a-4230-97e4-d4bd58dee1dd,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.09,0.2,2.24,-1.19,-1.85,-3.0,93.1,85.6,92.4,85.5,76.3,0.284,0.463,0.173,0.31,0.517,0.153,0.225,0.344,0.111,0.362,0.672,0.168,0.267,0.55,0.232,0.004,0.23,68.4,0.25,0.438,0.255,,,,,,,,,,,,,,,
29,2024-08-04,746844,Single,single,False,670623,571945,Isaac Paredes,Miles Mikolas,0,31ca92b1-4e56-4d52-be05-10deac2781e1,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.09,0.2,2.24,-1.19,-1.85,-3.0,93.1,85.6,92.4,85.5,76.3,0.284,0.463,0.173,0.31,0.517,0.153,0.225,0.344,0.111,0.362,0.672,0.168,0.267,0.55,0.232,0.004,0.23,68.4,0.25,0.438,0.255,,,,,,,,,,,,,,,
30,2024-08-04,746844,Double,double,False,643565,571945,Mike Tauchman,Miles Mikolas,1,8100140d-d3e9-42fb-87df-649168ab3f60,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.09,0.2,2.24,-1.19,-1.85,-3.0,93.1,85.6,92.4,85.5,76.3,0.284,0.463,0.173,0.31,0.517,0.153,0.225,0.344,0.111,0.362,0.672,0.168,0.267,0.55,0.232,0.004,0.23,68.4,0.25,0.438,0.255,,,,,,,,,,,,,,,
31,2024-08-04,746844,Groundout,field_out,True,621020,571945,Dansby Swanson,Miles Mikolas,1,9b5b8e24-140b-485c-81e1-537e5ac46f3c,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.09,0.2,2.24,-1.19,-1.85,-3.0,93.1,85.6,92.4,85.5,76.3,0.284,0.463,0.173,0.31,0.517,0.153,0.225,0.344,0.111,0.362,0.672,0.168,0.267,0.55,0.232,0.004,0.23,68.4,0.25,0.438,0.255,,,,,,,,,,,,,,,
32,2024-08-04,746844,Pop Out,field_out,True,691718,571945,Pete Crow-Armstrong,Miles Mikolas,1,926fbaec-a448-408b-9b35-8287e2000359,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.09,0.2,2.24,-1.19,-1.85,-3.0,93.1,85.6,92.4,85.5,76.3,0.284,0.463,0.173,0.31,0.517,0.153,0.225,0.344,0.111,0.362,0.672,0.168,0.267,0.55,0.232,0.004,0.23,68.4,0.25,0.438,0.255,,,,,,,,,,,,,,,
