,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-07-24,745634,Groundout,field_out,True,647351,686613,Abraham Toro,Hunter Brown,0,ecf890e5-95e7-4be8-a7b4-692f378111e3,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.0,3.46,110.1,101.0,104.0,102.0,0.769,9.63,3.43,8.89,1.14,1.51,0.313,0.326,0.208,0.251,0.428,88.0,102.0,105.0,106.0,101.0,100.0,90.0,101.0,98.0,114.0,104.0,106.0,0.139,0.371,0.07,0.134,-0.66,0.56,1.91,1.49,95.8,88.5,95.5,89.1,0.28,0.484,0.289,0.214,0.214,0.246,0.196,0.255,0.349,0.279,0.328,0.185,131.0,99.0,106.0,95.0,107.0,105.0,0.162,0.124,-0.1,-1.88,92.3,82.4,0.234,0.364,0.204,0.28,0.5,0.289,,,,,,
11,2024-07-24,745634,Strikeout,strikeout,True,643289,676664,Mauricio Dubón,JP Sears,0,9104d66c-d21c-456b-b186-8e0e3d969919,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.81,4.64,112.1,99.0,98.0,96.0,0.802,6.65,2.56,9.05,1.36,0.83,0.236,0.424,0.154,0.354,0.457,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,118.0,101.0,106.0,0.117,0.322,0.384,0.177,-1.88,0.56,-0.01,0.13,92.2,84.3,90.1,78.9,0.256,0.541,0.246,0.242,0.636,0.25,0.313,0.41,0.213,0.302,0.434,0.12,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-24,745634,Field Error,field_error,False,572138,676664,Jon Singleton,JP Sears,1,3594dc51-9609-49c7-a90a-fb62a4945be4,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.81,4.64,112.1,99.0,98.0,96.0,0.802,6.65,2.56,9.05,1.36,0.83,0.236,0.424,0.154,0.354,0.457,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,118.0,101.0,106.0,0.117,0.322,0.384,0.177,-1.88,0.56,-0.01,0.13,92.2,84.3,90.1,78.9,0.256,0.541,0.246,0.242,0.636,0.25,0.313,0.41,0.213,0.302,0.434,0.12,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-24,745634,Groundout,field_out,True,676801,676664,Chas McCormick,JP Sears,0,9785db43-ef33-49aa-9ef9-b0a3b07be8a3,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.81,4.64,112.1,99.0,98.0,96.0,0.802,6.65,2.56,9.05,1.36,0.83,0.236,0.424,0.154,0.354,0.457,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,118.0,101.0,106.0,0.117,0.322,0.384,0.177,-1.88,0.56,-0.01,0.13,92.2,84.3,90.1,78.9,0.256,0.541,0.246,0.242,0.636,0.25,0.313,0.41,0.213,0.302,0.434,0.12,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-24,745634,Single,single,True,514888,676664,Jose Altuve,JP Sears,1,4fd76145-de7f-4e43-9543-1ef520161744,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.81,4.64,112.1,99.0,98.0,96.0,0.802,6.65,2.56,9.05,1.36,0.83,0.236,0.424,0.154,0.354,0.457,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,118.0,101.0,106.0,0.117,0.322,0.384,0.177,-1.88,0.56,-0.01,0.13,92.2,84.3,90.1,78.9,0.256,0.541,0.246,0.242,0.636,0.25,0.313,0.41,0.213,0.302,0.434,0.12,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-24,745634,Single,single,False,664913,686613,Seth Brown,Hunter Brown,0,67b699d3-754f-4025-a86f-af72b517fd01,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.0,3.46,110.1,101.0,104.0,102.0,0.769,9.63,3.43,8.89,1.14,1.51,0.313,0.326,0.208,0.251,0.428,88.0,102.0,105.0,106.0,101.0,100.0,90.0,101.0,98.0,114.0,104.0,106.0,0.139,0.371,0.07,0.134,-0.66,0.56,1.91,1.49,95.8,88.5,95.5,89.1,0.28,0.484,0.289,0.214,0.214,0.246,0.196,0.255,0.349,0.279,0.328,0.185,131.0,99.0,106.0,95.0,107.0,105.0,0.162,0.124,-0.1,-1.88,92.3,82.4,0.234,0.364,0.204,0.28,0.5,0.289,,,,,,
16,2024-07-24,745634,Strikeout,strikeout,True,680869,686613,Zack Gelof,Hunter Brown,0,367c9e4a-e03a-4358-951d-5701d5e428d2,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.0,3.46,110.1,101.0,104.0,102.0,0.769,9.63,3.43,8.89,1.14,1.51,0.313,0.326,0.208,0.251,0.428,88.0,102.0,105.0,106.0,101.0,100.0,90.0,101.0,98.0,114.0,104.0,106.0,0.139,0.371,0.07,0.134,-0.66,0.56,1.91,1.49,95.8,88.5,95.5,89.1,0.28,0.484,0.289,0.214,0.214,0.246,0.196,0.255,0.349,0.279,0.328,0.185,131.0,99.0,106.0,95.0,107.0,105.0,0.162,0.124,-0.1,-1.88,92.3,82.4,0.234,0.364,0.204,0.28,0.5,0.289,,,,,,
17,2024-07-24,745634,Strikeout,strikeout,True,668832,686613,Kyle McCann,Hunter Brown,0,521a735d-f642-479e-bfa4-bc115e07f731,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.0,3.46,110.1,101.0,104.0,102.0,0.769,9.63,3.43,8.89,1.14,1.51,0.313,0.326,0.208,0.251,0.428,88.0,102.0,105.0,106.0,101.0,100.0,90.0,101.0,98.0,114.0,104.0,106.0,0.139,0.371,0.07,0.134,-0.66,0.56,1.91,1.49,95.8,88.5,95.5,89.1,0.28,0.484,0.289,0.214,0.214,0.246,0.196,0.255,0.349,0.279,0.328,0.185,131.0,99.0,106.0,95.0,107.0,105.0,0.162,0.124,-0.1,-1.88,92.3,82.4,0.234,0.364,0.204,0.28,0.5,0.289,,,,,,
18,2024-07-24,745634,Single,single,False,680474,686613,Max Schuemann,Hunter Brown,1,db0d1162-a229-4eed-bb06-ddc392cd6645,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.0,3.46,110.1,101.0,104.0,102.0,0.769,9.63,3.43,8.89,1.14,1.51,0.313,0.326,0.208,0.251,0.428,88.0,102.0,105.0,106.0,101.0,100.0,90.0,101.0,98.0,114.0,104.0,106.0,0.139,0.371,0.07,0.134,-0.66,0.56,1.91,1.49,95.8,88.5,95.5,89.1,0.28,0.484,0.289,0.214,0.214,0.246,0.196,0.255,0.349,0.279,0.328,0.185,131.0,99.0,106.0,95.0,107.0,105.0,0.162,0.124,-0.1,-1.88,92.3,82.4,0.234,0.364,0.204,0.28,0.5,0.289,,,,,,
19,2024-07-24,745634,Strikeout,strikeout,True,671732,686613,Lawrence Butler,Hunter Brown,0,d69dfb65-3e8c-4ad7-b6ab-07e9d2a88838,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.0,3.46,110.1,101.0,104.0,102.0,0.769,9.63,3.43,8.89,1.14,1.51,0.313,0.326,0.208,0.251,0.428,88.0,102.0,105.0,106.0,101.0,100.0,90.0,101.0,98.0,114.0,104.0,106.0,0.139,0.371,0.07,0.134,-0.66,0.56,1.91,1.49,95.8,88.5,95.5,89.1,0.28,0.484,0.289,0.214,0.214,0.246,0.196,0.255,0.349,0.279,0.328,0.185,131.0,99.0,106.0,95.0,107.0,105.0,0.162,0.124,-0.1,-1.88,92.3,82.4,0.234,0.364,0.204,0.28,0.5,0.289,,,,,,
20,2024-07-24,745634,Groundout,field_out,True,608324,676664,Alex Bregman,JP Sears,0,1ab502f7-1224-4ca4-a918-8259f7219b2b,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.81,4.64,112.1,99.0,98.0,96.0,0.802,6.65,2.56,9.05,1.36,0.83,0.236,0.424,0.154,0.354,0.457,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,118.0,101.0,106.0,0.117,0.322,0.384,0.177,-1.88,0.56,-0.01,0.13,92.2,84.3,90.1,78.9,0.256,0.541,0.246,0.242,0.636,0.25,0.313,0.41,0.213,0.302,0.434,0.12,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-24,745634,Strikeout,strikeout,True,670541,676664,Yordan Alvarez,JP Sears,0,ef58f059-866d-4ff5-a993-5fe225d1204c,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.81,4.64,112.1,99.0,98.0,96.0,0.802,6.65,2.56,9.05,1.36,0.83,0.236,0.424,0.154,0.354,0.457,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,118.0,101.0,106.0,0.117,0.322,0.384,0.177,-1.88,0.56,-0.01,0.13,92.2,84.3,90.1,78.9,0.256,0.541,0.246,0.242,0.636,0.25,0.313,0.41,0.213,0.302,0.434,0.12,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-24,745634,Groundout,field_out,True,673237,676664,Yainer Diaz,JP Sears,0,ab762d13-be78-43d6-bb19-becc887a33f3,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.81,4.64,112.1,99.0,98.0,96.0,0.802,6.65,2.56,9.05,1.36,0.83,0.236,0.424,0.154,0.354,0.457,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,118.0,101.0,106.0,0.117,0.322,0.384,0.177,-1.88,0.56,-0.01,0.13,92.2,84.3,90.1,78.9,0.256,0.541,0.246,0.242,0.636,0.25,0.313,0.41,0.213,0.302,0.434,0.12,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-24,745634,Groundout,field_out,True,609280,686613,Miguel Andujar,Hunter Brown,0,c4e5de1e-8deb-4e16-a853-5119404dcf5d,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.0,3.46,110.1,101.0,104.0,102.0,0.769,9.63,3.43,8.89,1.14,1.51,0.313,0.326,0.208,0.251,0.428,88.0,102.0,105.0,106.0,101.0,100.0,90.0,101.0,98.0,114.0,104.0,106.0,0.139,0.371,0.07,0.134,-0.66,0.56,1.91,1.49,95.8,88.5,95.5,89.1,0.28,0.484,0.289,0.214,0.214,0.246,0.196,0.255,0.349,0.279,0.328,0.185,131.0,99.0,106.0,95.0,107.0,105.0,0.162,0.124,-0.1,-1.88,92.3,82.4,0.234,0.364,0.204,0.28,0.5,0.289,,,,,,
24,2024-07-24,745634,Flyout,field_out,True,668709,686613,JJ Bleday,Hunter Brown,0,e8bb3fe1-c2a8-4d0d-8fa6-57bc1c933dfd,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.0,3.46,110.1,101.0,104.0,102.0,0.769,9.63,3.43,8.89,1.14,1.51,0.313,0.326,0.208,0.251,0.428,88.0,102.0,105.0,106.0,101.0,100.0,90.0,101.0,98.0,114.0,104.0,106.0,0.139,0.371,0.07,0.134,-0.66,0.56,1.91,1.49,95.8,88.5,95.5,89.1,0.28,0.484,0.289,0.214,0.214,0.246,0.196,0.255,0.349,0.279,0.328,0.185,131.0,99.0,106.0,95.0,107.0,105.0,0.162,0.124,-0.1,-1.88,92.3,82.4,0.234,0.364,0.204,0.28,0.5,0.289,,,,,,
25,2024-07-24,745634,Single,single,False,667670,686613,Brent Rooker,Hunter Brown,0,54dea466-dbd2-4b3d-8305-ba514434adda,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.0,3.46,110.1,101.0,104.0,102.0,0.769,9.63,3.43,8.89,1.14,1.51,0.313,0.326,0.208,0.251,0.428,88.0,102.0,105.0,106.0,101.0,100.0,90.0,101.0,98.0,114.0,104.0,106.0,0.139,0.371,0.07,0.134,-0.66,0.56,1.91,1.49,95.8,88.5,95.5,89.1,0.28,0.484,0.289,0.214,0.214,0.246,0.196,0.255,0.349,0.279,0.328,0.185,131.0,99.0,106.0,95.0,107.0,105.0,0.162,0.124,-0.1,-1.88,92.3,82.4,0.234,0.364,0.204,0.28,0.5,0.289,,,,,,
26,2024-07-24,745634,Groundout,field_out,True,647351,686613,Abraham Toro,Hunter Brown,0,db1aa84d-0f95-4110-b078-b050cd4a8821,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.0,3.46,110.1,101.0,104.0,102.0,0.769,9.63,3.43,8.89,1.14,1.51,0.313,0.326,0.208,0.251,0.428,88.0,102.0,105.0,106.0,101.0,100.0,90.0,101.0,98.0,114.0,104.0,106.0,0.139,0.371,0.07,0.134,-0.66,0.56,1.91,1.49,95.8,88.5,95.5,89.1,0.28,0.484,0.289,0.214,0.214,0.246,0.196,0.255,0.349,0.279,0.328,0.185,131.0,99.0,106.0,95.0,107.0,105.0,0.162,0.124,-0.1,-1.88,92.3,82.4,0.234,0.364,0.204,0.28,0.5,0.289,,,,,,
27,2024-07-24,745634,Flyout,field_out,True,665161,676664,Jeremy Peña,JP Sears,0,7287f211-f5aa-4c97-acfb-a467c927a48a,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.81,4.64,112.1,99.0,98.0,96.0,0.802,6.65,2.56,9.05,1.36,0.83,0.236,0.424,0.154,0.354,0.457,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,118.0,101.0,106.0,0.117,0.322,0.384,0.177,-1.88,0.56,-0.01,0.13,92.2,84.3,90.1,78.9,0.256,0.541,0.246,0.242,0.636,0.25,0.313,0.41,0.213,0.302,0.434,0.12,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-24,745634,Pop Out,field_out,True,676694,676664,Jake Meyers,JP Sears,0,ed30d2f7-8adc-4090-bc28-e0e29a109428,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.81,4.64,112.1,99.0,98.0,96.0,0.802,6.65,2.56,9.05,1.36,0.83,0.236,0.424,0.154,0.354,0.457,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,118.0,101.0,106.0,0.117,0.322,0.384,0.177,-1.88,0.56,-0.01,0.13,92.2,84.3,90.1,78.9,0.256,0.541,0.246,0.242,0.636,0.25,0.313,0.41,0.213,0.302,0.434,0.12,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-24,745634,Flyout,field_out,True,643289,676664,Mauricio Dubón,JP Sears,0,3f2abaa1-fd62-433e-ad53-fbde602c6fd9,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.81,4.64,112.1,99.0,98.0,96.0,0.802,6.65,2.56,9.05,1.36,0.83,0.236,0.424,0.154,0.354,0.457,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,118.0,101.0,106.0,0.117,0.322,0.384,0.177,-1.88,0.56,-0.01,0.13,92.2,84.3,90.1,78.9,0.256,0.541,0.246,0.242,0.636,0.25,0.313,0.41,0.213,0.302,0.434,0.12,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-24,745634,Single,single,False,664913,686613,Seth Brown,Hunter Brown,0,0d133850-bc61-4702-b98c-071bd47efb21,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.0,3.46,110.1,101.0,104.0,102.0,0.769,9.63,3.43,8.89,1.14,1.51,0.313,0.326,0.208,0.251,0.428,88.0,102.0,105.0,106.0,101.0,100.0,90.0,101.0,98.0,114.0,104.0,106.0,0.139,0.371,0.07,0.134,-0.66,0.56,1.91,1.49,95.8,88.5,95.5,89.1,0.28,0.484,0.289,0.214,0.214,0.246,0.196,0.255,0.349,0.279,0.328,0.185,131.0,99.0,106.0,95.0,107.0,105.0,0.162,0.124,-0.1,-1.88,92.3,82.4,0.234,0.364,0.204,0.28,0.5,0.289,,,,,,
31,2024-07-24,745634,Strikeout,strikeout,True,680869,686613,Zack Gelof,Hunter Brown,0,7034bd3c-005d-40e3-9e6d-7f39a46e7ae4,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.0,3.46,110.1,101.0,104.0,102.0,0.769,9.63,3.43,8.89,1.14,1.51,0.313,0.326,0.208,0.251,0.428,88.0,102.0,105.0,106.0,101.0,100.0,90.0,101.0,98.0,114.0,104.0,106.0,0.139,0.371,0.07,0.134,-0.66,0.56,1.91,1.49,95.8,88.5,95.5,89.1,0.28,0.484,0.289,0.214,0.214,0.246,0.196,0.255,0.349,0.279,0.328,0.185,131.0,99.0,106.0,95.0,107.0,105.0,0.162,0.124,-0.1,-1.88,92.3,82.4,0.234,0.364,0.204,0.28,0.5,0.289,,,,,,
32,2024-07-24,745634,Strikeout,strikeout,True,668832,686613,Kyle McCann,Hunter Brown,0,e9717b5f-8643-4619-8297-e3d64bdb77a6,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.0,3.46,110.1,101.0,104.0,102.0,0.769,9.63,3.43,8.89,1.14,1.51,0.313,0.326,0.208,0.251,0.428,88.0,102.0,105.0,106.0,101.0,100.0,90.0,101.0,98.0,114.0,104.0,106.0,0.139,0.371,0.07,0.134,-0.66,0.56,1.91,1.49,95.8,88.5,95.5,89.1,0.28,0.484,0.289,0.214,0.214,0.246,0.196,0.255,0.349,0.279,0.328,0.185,131.0,99.0,106.0,95.0,107.0,105.0,0.162,0.124,-0.1,-1.88,92.3,82.4,0.234,0.364,0.204,0.28,0.5,0.289,,,,,,
33,2024-07-24,745634,Strikeout,strikeout,True,680474,686613,Max Schuemann,Hunter Brown,0,d953713b-e9a6-4dff-bbdc-2b739726e457,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.0,3.46,110.1,101.0,104.0,102.0,0.769,9.63,3.43,8.89,1.14,1.51,0.313,0.326,0.208,0.251,0.428,88.0,102.0,105.0,106.0,101.0,100.0,90.0,101.0,98.0,114.0,104.0,106.0,0.139,0.371,0.07,0.134,-0.66,0.56,1.91,1.49,95.8,88.5,95.5,89.1,0.28,0.484,0.289,0.214,0.214,0.246,0.196,0.255,0.349,0.279,0.328,0.185,131.0,99.0,106.0,95.0,107.0,105.0,0.162,0.124,-0.1,-1.88,92.3,82.4,0.234,0.364,0.204,0.28,0.5,0.289,,,,,,
