,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-06-05,745007,Groundout,field_out,True,690993,570632,Colt Keith,José Ureña,0,65ec0603-132f-4c79-90ae-2f4edc592a8f,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-05,745007,Flyout,field_out,True,656716,570632,Zach McKinstry,José Ureña,0,a60af229-cf95-47b0-b394-7e28c1e69ac6,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-05,745007,Single,single,False,641680,666214,Jonah Heim,Joey Wentz,0,a71eaea9-b6ec-4ec7-a03c-4059563cb74d,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,101.0,95.0,99.0,84.0,96.0,92.0,,,,,,,,0.373,0.001,0.196,-1.7,,-2.43,-1.05,94.0,85.8,,80.4,,,,,,,0.29,0.387,0.409,0.345,0.5,0.186,94.0,110.0,105.0,88.0,99.0,95.0,0.299,0.131,-0.74,1.03,86.1,79.4,0.231,0.423,0.336,0.211,0.211,0.289,,,,,,,,,,,,,,,
13,2024-06-05,745007,Forceout,force_out,True,608671,666214,Travis Jankowski,Joey Wentz,1,3f0c4bd6-3e0a-483d-8cd6-bf8b5d30837b,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,101.0,95.0,99.0,84.0,96.0,92.0,,,,,,,,0.373,0.001,0.196,-1.7,,-2.43,-1.05,94.0,85.8,,80.4,,,,,,,0.29,0.387,0.409,0.345,0.5,0.186,94.0,110.0,105.0,88.0,99.0,95.0,0.299,0.131,-0.74,1.03,86.1,79.4,0.231,0.423,0.336,0.211,0.211,0.289,,,,,,,,,,,,,,,
14,2024-06-05,745007,Groundout,field_out,True,665750,666214,Leody Taveras,Joey Wentz,1,8b722329-a2d3-40e9-9d70-644cc0c6e951,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,101.0,95.0,99.0,84.0,96.0,92.0,,,,,,,,0.373,0.001,0.196,-1.7,,-2.43,-1.05,94.0,85.8,,80.4,,,,,,,0.29,0.387,0.409,0.345,0.5,0.186,94.0,110.0,105.0,88.0,99.0,95.0,0.299,0.131,-0.74,1.03,86.1,79.4,0.231,0.423,0.336,0.211,0.211,0.289,,,,,,,,,,,,,,,
15,2024-06-05,745007,Walk,walk,False,543760,666214,Marcus Semien,Joey Wentz,0,6a699bd2-32b8-4cb5-a033-2ff04c62cba6,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,101.0,95.0,99.0,84.0,96.0,92.0,,,,,,,,0.373,0.001,0.196,-1.7,,-2.43,-1.05,94.0,85.8,,80.4,,,,,,,0.29,0.387,0.409,0.345,0.5,0.186,94.0,110.0,105.0,88.0,99.0,95.0,0.299,0.131,-0.74,1.03,86.1,79.4,0.231,0.423,0.336,0.211,0.211,0.289,,,,,,,,,,,,,,,
16,2024-06-05,745007,Single,single,False,608369,666214,Corey Seager,Joey Wentz,1,3bc506ec-cd3e-4df3-94d0-45d319058bc3,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,101.0,95.0,99.0,84.0,96.0,92.0,,,,,,,,0.373,0.001,0.196,-1.7,,-2.43,-1.05,94.0,85.8,,80.4,,,,,,,0.29,0.387,0.409,0.345,0.5,0.186,94.0,110.0,105.0,88.0,99.0,95.0,0.299,0.131,-0.74,1.03,86.1,79.4,0.231,0.423,0.336,0.211,0.211,0.289,,,,,,,,,,,,,,,
17,2024-06-05,745007,Pickoff Caught Stealing 2B,pickoff_caught_stealing_2b,True,669701,666214,Josh Smith,Joey Wentz,0,2588e52c-6d61-4b7a-8b4b-bebc510021bb,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,101.0,95.0,99.0,84.0,96.0,92.0,,,,,,,,0.373,0.001,0.196,-1.7,,-2.43,-1.05,94.0,85.8,,80.4,,,,,,,0.29,0.387,0.409,0.345,0.5,0.186,94.0,110.0,105.0,88.0,99.0,95.0,0.299,0.131,-0.74,1.03,86.1,79.4,0.231,0.423,0.336,0.211,0.211,0.289,,,,,,,,,,,,,,,
18,2024-06-05,745007,Flyout,field_out,True,669234,570632,Justyn-Henry Malloy,José Ureña,0,2ef09ce4-954a-4673-9625-9ed343eb19b0,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-05,745007,Strikeout,strikeout,True,595879,570632,Javier Báez,José Ureña,0,75ee93de-6692-40f4-b761-077b18fb0e2e,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-05,745007,Groundout,field_out,True,668670,570632,Jake Rogers,José Ureña,0,3b4ec0da-2f29-4bf1-b312-f4ade8c36db2,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-05,745007,Home Run,home_run,False,669701,666214,Josh Smith,Joey Wentz,0,6762876f-740f-4b93-8d98-35558a70b4db,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,101.0,95.0,99.0,84.0,96.0,92.0,,,,,,,,0.373,0.001,0.196,-1.7,,-2.43,-1.05,94.0,85.8,,80.4,,,,,,,0.29,0.387,0.409,0.345,0.5,0.186,94.0,110.0,105.0,88.0,99.0,95.0,0.299,0.131,-0.74,1.03,86.1,79.4,0.231,0.423,0.336,0.211,0.211,0.289,,,,,,,,,,,,,,,
22,2024-06-05,745007,Strikeout,strikeout,True,666969,666214,Adolis García,Joey Wentz,0,99ef24cc-696e-4831-9ce6-a60880e1331c,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,101.0,95.0,99.0,84.0,96.0,92.0,,,,,,,,0.373,0.001,0.196,-1.7,,-2.43,-1.05,94.0,85.8,,80.4,,,,,,,0.29,0.387,0.409,0.345,0.5,0.186,94.0,110.0,105.0,88.0,99.0,95.0,0.299,0.131,-0.74,1.03,86.1,79.4,0.231,0.423,0.336,0.211,0.211,0.289,,,,,,,,,,,,,,,
23,2024-06-05,745007,Single,single,False,663993,666214,Nathaniel Lowe,Joey Wentz,0,77c191ca-6a91-4a9a-9df6-9a595098c567,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,101.0,95.0,99.0,84.0,96.0,92.0,,,,,,,,0.373,0.001,0.196,-1.7,,-2.43,-1.05,94.0,85.8,,80.4,,,,,,,0.29,0.387,0.409,0.345,0.5,0.186,94.0,110.0,105.0,88.0,99.0,95.0,0.299,0.131,-0.74,1.03,86.1,79.4,0.231,0.423,0.336,0.211,0.211,0.289,,,,,,,,,,,,,,,
24,2024-06-05,745007,Pop Out,field_out,True,694671,666214,Wyatt Langford,Joey Wentz,0,d9967eee-5752-4c06-9792-83d226394154,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,101.0,95.0,99.0,84.0,96.0,92.0,,,,,,,,0.373,0.001,0.196,-1.7,,-2.43,-1.05,94.0,85.8,,80.4,,,,,,,0.29,0.387,0.409,0.345,0.5,0.186,94.0,110.0,105.0,88.0,99.0,95.0,0.299,0.131,-0.74,1.03,86.1,79.4,0.231,0.423,0.336,0.211,0.211,0.289,,,,,,,,,,,,,,,
25,2024-06-05,745007,Home Run,home_run,False,641680,669438,Jonah Heim,Mason Englert,1,412b4b59-d73e-495e-be37-162d4c2c3306,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.95,5.22,19.2,101.0,94.0,102.0,0.74,6.41,1.83,10.07,1.83,0.83,0.242,0.485,0.106,0.303,0.373,123.0,110.0,114.0,75.0,96.0,88.0,79.0,91.0,89.0,103.0,104.0,116.0,0.111,0.274,0.127,0.292,-1.7,-7.72,2.82,-0.87,92.7,86.0,91.1,84.5,0.375,1.0,0.167,0.214,0.214,0.52,0.278,0.5,0.36,0.292,0.667,0.085,83.0,111.0,119.0,,,,0.148,0.048,-1.66,2.47,88.5,81.5,0.3,0.7,0.261,0.167,0.333,0.3,,,,,,,,,,,,,,,
26,2024-06-05,745007,Flyout,field_out,True,608671,669438,Travis Jankowski,Mason Englert,0,6ca7df1b-1ca7-4594-838e-eea9dec3fc72,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.95,5.22,19.2,101.0,94.0,102.0,0.74,6.41,1.83,10.07,1.83,0.83,0.242,0.485,0.106,0.303,0.373,123.0,110.0,114.0,75.0,96.0,88.0,79.0,91.0,89.0,103.0,104.0,116.0,0.111,0.274,0.127,0.292,-1.7,-7.72,2.82,-0.87,92.7,86.0,91.1,84.5,0.375,1.0,0.167,0.214,0.214,0.52,0.278,0.5,0.36,0.292,0.667,0.085,83.0,111.0,119.0,,,,0.148,0.048,-1.66,2.47,88.5,81.5,0.3,0.7,0.261,0.167,0.333,0.3,,,,,,,,,,,,,,,
27,2024-06-05,745007,Strikeout,strikeout,True,663837,570632,Matt Vierling,José Ureña,0,3b59c77c-b470-469d-a9c5-17b6004516b1,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-05,745007,Flyout,field_out,True,682985,570632,Riley Greene,José Ureña,0,42372fc5-a18e-44c4-9c49-dece683c2af9,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-05,745007,Strikeout,strikeout,True,592192,570632,Mark Canha,José Ureña,0,48b0c56b-fe45-4c88-a6a8-0bcd02268bdf,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-05,745007,Pop Out,field_out,True,665750,669438,Leody Taveras,Mason Englert,0,a390f886-3172-45ca-b249-d3e07842da46,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.95,5.22,19.2,101.0,94.0,102.0,0.74,6.41,1.83,10.07,1.83,0.83,0.242,0.485,0.106,0.303,0.373,123.0,110.0,114.0,75.0,96.0,88.0,79.0,91.0,89.0,103.0,104.0,116.0,0.111,0.274,0.127,0.292,-1.7,-7.72,2.82,-0.87,92.7,86.0,91.1,84.5,0.375,1.0,0.167,0.214,0.214,0.52,0.278,0.5,0.36,0.292,0.667,0.085,83.0,111.0,119.0,,,,0.148,0.048,-1.66,2.47,88.5,81.5,0.3,0.7,0.261,0.167,0.333,0.3,,,,,,,,,,,,,,,
31,2024-06-05,745007,Pop Out,field_out,True,543760,669438,Marcus Semien,Mason Englert,0,8c8b7c4e-1357-4cf1-944d-d4b5be625ae8,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.95,5.22,19.2,101.0,94.0,102.0,0.74,6.41,1.83,10.07,1.83,0.83,0.242,0.485,0.106,0.303,0.373,123.0,110.0,114.0,75.0,96.0,88.0,79.0,91.0,89.0,103.0,104.0,116.0,0.111,0.274,0.127,0.292,-1.7,-7.72,2.82,-0.87,92.7,86.0,91.1,84.5,0.375,1.0,0.167,0.214,0.214,0.52,0.278,0.5,0.36,0.292,0.667,0.085,83.0,111.0,119.0,,,,0.148,0.048,-1.66,2.47,88.5,81.5,0.3,0.7,0.261,0.167,0.333,0.3,,,,,,,,,,,,,,,
32,2024-06-05,745007,Flyout,field_out,True,677649,669438,Ezequiel Duran,Mason Englert,0,2a4d22cf-11c6-4c3b-8d9e-3c47a1ccd708,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.95,5.22,19.2,101.0,94.0,102.0,0.74,6.41,1.83,10.07,1.83,0.83,0.242,0.485,0.106,0.303,0.373,123.0,110.0,114.0,75.0,96.0,88.0,79.0,91.0,89.0,103.0,104.0,116.0,0.111,0.274,0.127,0.292,-1.7,-7.72,2.82,-0.87,92.7,86.0,91.1,84.5,0.375,1.0,0.167,0.214,0.214,0.52,0.278,0.5,0.36,0.292,0.667,0.085,83.0,111.0,119.0,,,,0.148,0.048,-1.66,2.47,88.5,81.5,0.3,0.7,0.261,0.167,0.333,0.3,,,,,,,,,,,,,,,
33,2024-06-05,745007,Groundout,field_out,True,570482,570632,Gio Urshela,José Ureña,0,5208807d-afe9-4b31-acfd-3339296533c3,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-06-05,745007,Lineout,field_out,True,690993,570632,Colt Keith,José Ureña,0,636e7291-9579-4102-8884-65ce3107114f,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
