,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,wFA/C,wSL/C,wKC/C,vFA,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC
10,2024-08-09,745308,Sac Fly,sac_fly,True,668723,592662,Ryan Vilade,Robbie Ray,1,d7172295-c800-4091-a34b-b5ea2fd0ae6b,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-09,745308,Strikeout,strikeout,True,595879,592662,Javier Báez,Robbie Ray,0,bc276f07-9cc9-4eb2-86cc-e1554d66b9e2,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-09,745308,Groundout,field_out,True,656716,592662,Zach McKinstry,Robbie Ray,0,e47f3f40-df33-4380-8dda-b40aab4a8cc4,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-09,745308,Groundout,field_out,True,656305,689225,Matt Chapman,Beau Brieske,0,4a07801b-61f8-41bc-b93c-d6f29b3060f8,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,4.44,3.57,50.2,103.0,108.0,103.0,0.779,9.59,3.38,8.7,0.53,0.98,0.191,0.348,0.156,0.333,0.409,115.0,101.0,100.0,124.0,96.0,102.0,,,,0.369,0.197,,0.67,-1.81,,95.9,86.1,,0.254,0.317,0.204,0.269,0.615,0.258,,,,101.0,108.0,112.0,86.0,106.0,98.0,0.17,0.264,1.62,0.06,88.4,95.5,0.242,0.403,0.324,0.262,0.333,0.149,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-09,745308,Flyout,field_out,True,573262,689225,Mike Yastrzemski,Beau Brieske,0,750d5dde-8748-45b8-b9ae-3c19ec524302,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,4.44,3.57,50.2,103.0,108.0,103.0,0.779,9.59,3.38,8.7,0.53,0.98,0.191,0.348,0.156,0.333,0.409,115.0,101.0,100.0,124.0,96.0,102.0,,,,0.369,0.197,,0.67,-1.81,,95.9,86.1,,0.254,0.317,0.204,0.269,0.615,0.258,,,,101.0,108.0,112.0,86.0,106.0,98.0,0.17,0.264,1.62,0.06,88.4,95.5,0.242,0.403,0.324,0.262,0.333,0.149,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-09,745308,Strikeout,strikeout,True,592192,689225,Mark Canha,Beau Brieske,0,6c00e9e7-b31b-4454-8df7-43d4b8a9ce39,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,4.44,3.57,50.2,103.0,108.0,103.0,0.779,9.59,3.38,8.7,0.53,0.98,0.191,0.348,0.156,0.333,0.409,115.0,101.0,100.0,124.0,96.0,102.0,,,,0.369,0.197,,0.67,-1.81,,95.9,86.1,,0.254,0.317,0.204,0.269,0.615,0.258,,,,101.0,108.0,112.0,86.0,106.0,98.0,0.17,0.264,1.62,0.06,88.4,95.5,0.242,0.403,0.324,0.262,0.333,0.149,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-09,745308,Walk,walk,False,628451,592662,Andy Ibáñez,Robbie Ray,0,615cacda-2e49-4575-b16c-5142bd1b3620,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-09,745308,Walk,walk,False,669234,592662,Justyn-Henry Malloy,Robbie Ray,1,80827c9a-9c7a-4404-a06f-d4c75fdfab9b,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-09,745308,Lineout,field_out,True,690993,592662,Colt Keith,Robbie Ray,0,81d811e5-3594-4ce3-b7ca-91d11b6feb18,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-09,745308,Flyout,field_out,True,668670,592662,Jake Rogers,Robbie Ray,0,ed066be8-9db0-47ad-ab17-303f32c8d816,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-09,745308,Flyout,field_out,True,689172,689225,Brett Wisely,Beau Brieske,0,1ba03042-0515-4847-85b8-5731126b1c11,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,4.44,3.57,50.2,103.0,108.0,103.0,0.779,9.59,3.38,8.7,0.53,0.98,0.191,0.348,0.156,0.333,0.409,115.0,101.0,100.0,124.0,96.0,102.0,,,,0.369,0.197,,0.67,-1.81,,95.9,86.1,,0.254,0.317,0.204,0.269,0.615,0.258,,,,101.0,108.0,112.0,86.0,106.0,98.0,0.17,0.264,1.62,0.06,88.4,95.5,0.242,0.403,0.324,0.262,0.333,0.149,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-09,745308,Strikeout,strikeout,True,592200,689225,Curt Casali,Beau Brieske,0,4ea9a93c-f63a-4f1d-8be7-795598fc1b27,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,4.44,3.57,50.2,103.0,108.0,103.0,0.779,9.59,3.38,8.7,0.53,0.98,0.191,0.348,0.156,0.333,0.409,115.0,101.0,100.0,124.0,96.0,102.0,,,,0.369,0.197,,0.67,-1.81,,95.9,86.1,,0.254,0.317,0.204,0.269,0.615,0.258,,,,101.0,108.0,112.0,86.0,106.0,98.0,0.17,0.264,1.62,0.06,88.4,95.5,0.242,0.403,0.324,0.262,0.333,0.149,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-09,745308,Strikeout,strikeout,True,664774,689225,LaMonte Wade Jr.,Beau Brieske,0,ce7d8b59-d9b9-4fcd-90d5-237b267b464b,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,4.44,3.57,50.2,103.0,108.0,103.0,0.779,9.59,3.38,8.7,0.53,0.98,0.191,0.348,0.156,0.333,0.409,115.0,101.0,100.0,124.0,96.0,102.0,,,,0.369,0.197,,0.67,-1.81,,95.9,86.1,,0.254,0.317,0.204,0.269,0.615,0.258,,,,101.0,108.0,112.0,86.0,106.0,98.0,0.17,0.264,1.62,0.06,88.4,95.5,0.242,0.403,0.324,0.262,0.333,0.149,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-09,745308,Flyout,field_out,True,570482,592662,Gio Urshela,Robbie Ray,0,ccdf9c89-2fee-4b88-9ff0-0f2f25542f10,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-09,745308,Strikeout,strikeout,True,672761,592662,Wenceel Pérez,Robbie Ray,0,7ffc2bc8-5dbf-4b5c-9433-62231560392d,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-09,745308,Strikeout,strikeout,True,668723,592662,Ryan Vilade,Robbie Ray,0,78ec1ee0-5cd0-4bd1-ab39-80db5ab7650f,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-09,745308,Groundout,field_out,True,666149,628317,Tyler Fitzgerald,Kenta Maeda,0,8e7ca322-2e9f-43fd-a607-7c0e02e19adb,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,67.0,98.0,90.0,97.0,95.0,96.0,,,,0.236,0.367,,-3.07,-0.43,,90.7,81.7,,0.394,0.732,0.127,0.299,0.535,0.264,0.667,1.0,0.0,,,,61.0,105.0,94.0,0.072,,0.65,,,90.4,,,,0.258,0.29,0.127,80.0,77.0,79.0,109.0,105.0,110.0,0.309,0.017,-0.21,-5.18,83.9,76.5,0.213,0.409,0.289,0.289,0.421,0.221,,,,,,
27,2024-08-09,745308,Groundout,field_out,True,671218,628317,Heliot Ramos,Kenta Maeda,0,1e2bd769-b365-4469-a48d-b7e7d3a6e7d5,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,67.0,98.0,90.0,97.0,95.0,96.0,,,,0.236,0.367,,-3.07,-0.43,,90.7,81.7,,0.394,0.732,0.127,0.299,0.535,0.264,0.667,1.0,0.0,,,,61.0,105.0,94.0,0.072,,0.65,,,90.4,,,,0.258,0.29,0.127,80.0,77.0,79.0,109.0,105.0,110.0,0.309,0.017,-0.21,-5.18,83.9,76.5,0.213,0.409,0.289,0.289,0.421,0.221,,,,,,
28,2024-08-09,745308,Flyout,field_out,True,624424,628317,Michael Conforto,Kenta Maeda,0,4e914da1-ee3c-4e84-ab06-f4b597a1d200,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,67.0,98.0,90.0,97.0,95.0,96.0,,,,0.236,0.367,,-3.07,-0.43,,90.7,81.7,,0.394,0.732,0.127,0.299,0.535,0.264,0.667,1.0,0.0,,,,61.0,105.0,94.0,0.072,,0.65,,,90.4,,,,0.258,0.29,0.127,80.0,77.0,79.0,109.0,105.0,110.0,0.309,0.017,-0.21,-5.18,83.9,76.5,0.213,0.409,0.289,0.289,0.421,0.221,,,,,,
29,2024-08-09,745308,Double,double,False,595879,592662,Javier Báez,Robbie Ray,0,b72969a4-83a5-47d6-8eb4-43f8582216eb,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-09,745308,Strikeout,strikeout,True,656716,592662,Zach McKinstry,Robbie Ray,0,aa31cb6a-56c9-4d62-9af0-8db3345af7f6,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-09,745308,Single,single,False,628451,592662,Andy Ibáñez,Robbie Ray,1,e289ed51-41bc-4c77-9548-012dfdcd32b1,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-09,745308,Grounded Into DP,grounded_into_double_play,True,669234,592662,Justyn-Henry Malloy,Robbie Ray,1,7108220b-dc92-4d21-946b-77ed9a50d30f,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-09,745308,Pop Out,field_out,True,656305,628317,Matt Chapman,Kenta Maeda,0,7eab7284-ea7a-44bd-aa15-2df484f77442,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,67.0,98.0,90.0,97.0,95.0,96.0,,,,0.236,0.367,,-3.07,-0.43,,90.7,81.7,,0.394,0.732,0.127,0.299,0.535,0.264,0.667,1.0,0.0,,,,61.0,105.0,94.0,0.072,,0.65,,,90.4,,,,0.258,0.29,0.127,80.0,77.0,79.0,109.0,105.0,110.0,0.309,0.017,-0.21,-5.18,83.9,76.5,0.213,0.409,0.289,0.289,0.421,0.221,,,,,,
34,2024-08-09,745308,Pop Out,field_out,True,573262,628317,Mike Yastrzemski,Kenta Maeda,0,70494d9d-3f4e-4085-bdfc-15b4de155728,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,67.0,98.0,90.0,97.0,95.0,96.0,,,,0.236,0.367,,-3.07,-0.43,,90.7,81.7,,0.394,0.732,0.127,0.299,0.535,0.264,0.667,1.0,0.0,,,,61.0,105.0,94.0,0.072,,0.65,,,90.4,,,,0.258,0.29,0.127,80.0,77.0,79.0,109.0,105.0,110.0,0.309,0.017,-0.21,-5.18,83.9,76.5,0.213,0.409,0.289,0.289,0.421,0.221,,,,,,
35,2024-08-09,745308,Groundout,field_out,True,592192,628317,Mark Canha,Kenta Maeda,0,6a423bd4-c516-4e47-8f3f-c93907f753a8,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,67.0,98.0,90.0,97.0,95.0,96.0,,,,0.236,0.367,,-3.07,-0.43,,90.7,81.7,,0.394,0.732,0.127,0.299,0.535,0.264,0.667,1.0,0.0,,,,61.0,105.0,94.0,0.072,,0.65,,,90.4,,,,0.258,0.29,0.127,80.0,77.0,79.0,109.0,105.0,110.0,0.309,0.017,-0.21,-5.18,83.9,76.5,0.213,0.409,0.289,0.289,0.421,0.221,,,,,,
36,2024-08-09,745308,Single,single,False,690993,592662,Colt Keith,Robbie Ray,0,95926756-075f-46fd-b4e2-bc2e2e0fb077,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
