,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,CH%,wFC/C,wSI/C,wKC/C,wCH/C,vFC,vCH,vSI,vKC,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff
10,2024-04-21,744866,Groundout,field_out,True,608324,680730,Alex Bregman,Mitchell Parker,0,78dd4525-8274-496b-ad05-eb7487484cbf,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-21,744866,Flyout,field_out,True,665161,680730,Jeremy Peña,Mitchell Parker,0,e617cd9c-78a7-4ca0-8c54-39d91329b061,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-21,744866,Single,single,False,676801,680730,Chas McCormick,Mitchell Parker,0,843ddde3-20e8-45a8-8187-bcce0114eafc,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-21,744866,Groundout,field_out,True,572138,680730,Jon Singleton,Mitchell Parker,0,e9d571f9-102b-4cf4-b562-6260b3b4e04b,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-21,744866,Strikeout,strikeout,True,669222,686613,Nick Senzel,Hunter Brown,0,bad67aed-dc05-477c-813b-eac733584554,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,114.0,105.0,107.0,,,,0.376,,0.071,,-0.55,,1.74,,95.7,,89.0,,0.272,0.483,0.287,0.28,0.5,0.281,,,,0.192,0.192,0.25,88.0,102.0,105.0,90.0,100.0,98.0,130.0,99.0,106.0,95.0,107.0,105.0,0.134,0.157,0.127,0.134,0.16,0.46,-1.93,1.13,92.3,88.4,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172,0.208,0.271,0.327
15,2024-04-21,744866,Strikeout,strikeout,True,696285,686613,Jacob Young,Hunter Brown,0,ef6aeab2-09cc-4d0d-aab8-a2ee055c5cf5,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,114.0,105.0,107.0,,,,0.376,,0.071,,-0.55,,1.74,,95.7,,89.0,,0.272,0.483,0.287,0.28,0.5,0.281,,,,0.192,0.192,0.25,88.0,102.0,105.0,90.0,100.0,98.0,130.0,99.0,106.0,95.0,107.0,105.0,0.134,0.157,0.127,0.134,0.16,0.46,-1.93,1.13,92.3,88.4,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172,0.208,0.271,0.327
16,2024-04-21,744866,Strikeout,strikeout,True,682928,686613,CJ Abrams,Hunter Brown,0,decfda82-47be-4e9a-b910-634da777d6f1,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,114.0,105.0,107.0,,,,0.376,,0.071,,-0.55,,1.74,,95.7,,89.0,,0.272,0.483,0.287,0.28,0.5,0.281,,,,0.192,0.192,0.25,88.0,102.0,105.0,90.0,100.0,98.0,130.0,99.0,106.0,95.0,107.0,105.0,0.134,0.157,0.127,0.134,0.16,0.46,-1.93,1.13,92.3,88.4,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172,0.208,0.271,0.327
17,2024-04-21,744866,Groundout,field_out,True,676694,680730,Jake Meyers,Mitchell Parker,0,c6a8fc86-cb18-4485-b888-d8ae7504cd2c,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-21,744866,Groundout,field_out,True,605170,680730,Victor Caratini,Mitchell Parker,0,9b0656fe-a8f2-4627-be37-423b310d8164,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-21,744866,Groundout,field_out,True,514888,680730,Jose Altuve,Mitchell Parker,0,3fd566f2-3994-4f22-a118-4c4f269ab82c,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-21,744866,Groundout,field_out,True,608385,686613,Jesse Winker,Hunter Brown,0,ec3da6c9-e4e2-4382-9828-fd30e963263c,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,114.0,105.0,107.0,,,,0.376,,0.071,,-0.55,,1.74,,95.7,,89.0,,0.272,0.483,0.287,0.28,0.5,0.281,,,,0.192,0.192,0.25,88.0,102.0,105.0,90.0,100.0,98.0,130.0,99.0,106.0,95.0,107.0,105.0,0.134,0.157,0.127,0.134,0.16,0.46,-1.93,1.13,92.3,88.4,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172,0.208,0.271,0.327
21,2024-04-21,744866,Walk,walk,False,657041,686613,Lane Thomas,Hunter Brown,0,c4a1234b-a7eb-453d-bafe-0587f179f7ab,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,114.0,105.0,107.0,,,,0.376,,0.071,,-0.55,,1.74,,95.7,,89.0,,0.272,0.483,0.287,0.28,0.5,0.281,,,,0.192,0.192,0.25,88.0,102.0,105.0,90.0,100.0,98.0,130.0,99.0,106.0,95.0,107.0,105.0,0.134,0.157,0.127,0.134,0.16,0.46,-1.93,1.13,92.3,88.4,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172,0.208,0.271,0.327
22,2024-04-21,744866,Fielders Choice Out,fielders_choice_out,True,671277,686613,Luis García Jr.,Hunter Brown,1,195a1437-b7a6-48d6-920b-f14d6fe3fea4,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,114.0,105.0,107.0,,,,0.376,,0.071,,-0.55,,1.74,,95.7,,89.0,,0.272,0.483,0.287,0.28,0.5,0.281,,,,0.192,0.192,0.25,88.0,102.0,105.0,90.0,100.0,98.0,130.0,99.0,106.0,95.0,107.0,105.0,0.134,0.157,0.127,0.134,0.16,0.46,-1.93,1.13,92.3,88.4,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172,0.208,0.271,0.327
23,2024-04-21,744866,Strikeout,strikeout,True,608841,686613,Joey Meneses,Hunter Brown,1,0bc0da52-f243-457f-b768-4f168119d26e,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,114.0,105.0,107.0,,,,0.376,,0.071,,-0.55,,1.74,,95.7,,89.0,,0.272,0.483,0.287,0.28,0.5,0.281,,,,0.192,0.192,0.25,88.0,102.0,105.0,90.0,100.0,98.0,130.0,99.0,106.0,95.0,107.0,105.0,0.134,0.157,0.127,0.134,0.16,0.46,-1.93,1.13,92.3,88.4,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172,0.208,0.271,0.327
24,2024-04-21,744866,Flyout,field_out,True,670541,680730,Yordan Alvarez,Mitchell Parker,0,7e6171d5-f8f8-4266-9482-2762a160683e,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-21,744866,Flyout,field_out,True,663656,680730,Kyle Tucker,Mitchell Parker,0,8fb62774-0fa9-4618-a782-b8cb629605d5,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-21,744866,Groundout,field_out,True,608324,680730,Alex Bregman,Mitchell Parker,0,6a0d24a2-8d15-4d01-aa50-4a8880d72656,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-21,744866,Single,single,False,656180,686613,Riley Adams,Hunter Brown,0,e8e959ee-182b-43fa-99f8-2ad40b860351,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,114.0,105.0,107.0,,,,0.376,,0.071,,-0.55,,1.74,,95.7,,89.0,,0.272,0.483,0.287,0.28,0.5,0.281,,,,0.192,0.192,0.25,88.0,102.0,105.0,90.0,100.0,98.0,130.0,99.0,106.0,95.0,107.0,105.0,0.134,0.157,0.127,0.134,0.16,0.46,-1.93,1.13,92.3,88.4,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172,0.208,0.271,0.327
28,2024-04-21,744866,Grounded Into DP,grounded_into_double_play,True,545121,686613,Ildemaro Vargas,Hunter Brown,1,60e86d48-f2ea-43a6-9a9c-d7a0842ea637,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,114.0,105.0,107.0,,,,0.376,,0.071,,-0.55,,1.74,,95.7,,89.0,,0.272,0.483,0.287,0.28,0.5,0.281,,,,0.192,0.192,0.25,88.0,102.0,105.0,90.0,100.0,98.0,130.0,99.0,106.0,95.0,107.0,105.0,0.134,0.157,0.127,0.134,0.16,0.46,-1.93,1.13,92.3,88.4,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172,0.208,0.271,0.327
29,2024-04-21,744866,Strikeout,strikeout,True,669222,686613,Nick Senzel,Hunter Brown,0,14aa0890-8d6b-4340-bc96-6c8baef7a9d6,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,114.0,105.0,107.0,,,,0.376,,0.071,,-0.55,,1.74,,95.7,,89.0,,0.272,0.483,0.287,0.28,0.5,0.281,,,,0.192,0.192,0.25,88.0,102.0,105.0,90.0,100.0,98.0,130.0,99.0,106.0,95.0,107.0,105.0,0.134,0.157,0.127,0.134,0.16,0.46,-1.93,1.13,92.3,88.4,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172,0.208,0.271,0.327
30,2024-04-21,744866,Strikeout,strikeout,True,665161,680730,Jeremy Peña,Mitchell Parker,0,f0909253-ae1b-4776-819b-475e844478ce,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-04-21,744866,Single,single,False,676801,680730,Chas McCormick,Mitchell Parker,0,5e67f684-fdc5-4569-ae61-8fa946836d27,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-21,744866,Flyout,field_out,True,572138,680730,Jon Singleton,Mitchell Parker,0,3d740c97-5fac-46b3-a48f-c58439b45ba1,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
