,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-07-10,747179,Walk,walk,False,672284,677944,Jarred Kelenic,Slade Cecconi,0,1a8965c4-1f5d-4d5f-b1ff-b6d80210806d,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-10,747179,Flyout,field_out,True,645277,677944,Ozzie Albies,Slade Cecconi,0,d7aae68d-3399-4cf0-b05a-58225fad11c2,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-10,747179,Strikeout,strikeout,True,663586,677944,Austin Riley,Slade Cecconi,0,650c05c8-08d4-410a-84d6-e4a7fa6cedf8,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-10,747179,Flyout,field_out,True,621566,677944,Matt Olson,Slade Cecconi,0,a6cada5c-bf18-49d8-8b50-2eb4c747c5f8,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-07-10,747179,Flyout,field_out,True,682998,450203,Corbin Carroll,Charlie Morton,0,ac4b072d-e5ee-49eb-a5e7-4373745a8d77,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,,,,0.277,,0.412,0.123,-2.02,,1.39,0.94,93.8,85.0,,81.4,0.292,0.563,0.182,,,,0.186,0.302,0.347,0.179,0.256,0.336,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.095,-1.28,0.73,88.6,93.4,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,
5,2024-07-10,747179,Lineout,field_out,True,606466,450203,Ketel Marte,Charlie Morton,0,9de87b2a-85f8-4f44-a340-a79ece914758,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,,,,0.277,,0.412,0.123,-2.02,,1.39,0.94,93.8,85.0,,81.4,0.292,0.563,0.182,,,,0.186,0.302,0.347,0.179,0.256,0.336,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.095,-1.28,0.73,88.6,93.4,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,
6,2024-07-10,747179,Strikeout,strikeout,True,592626,450203,Joc Pederson,Charlie Morton,0,76f92845-9245-4f44-9f4e-eb50a55a11e3,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,,,,0.277,,0.412,0.123,-2.02,,1.39,0.94,93.8,85.0,,81.4,0.292,0.563,0.182,,,,0.186,0.302,0.347,0.179,0.256,0.336,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.095,-1.28,0.73,88.6,93.4,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,
7,2024-07-10,747179,Single,single,False,542303,677944,Marcell Ozuna,Slade Cecconi,0,5e43d419-bd8a-43fe-8fe3-7f06068b404d,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-07-10,747179,Strikeout,strikeout,True,594807,677944,Adam Duvall,Slade Cecconi,0,c70f5bae-0291-4102-bb67-b238816e2b29,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-07-10,747179,Double,double,False,592696,677944,Eddie Rosario,Slade Cecconi,1,e1fe9cd4-5525-4fd4-80c1-207b71fb3ee4,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-07-10,747179,Double,double,False,518595,677944,Travis d'Arnaud,Slade Cecconi,1,d478d604-0a55-4949-a83f-d721e0612e79,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-10,747179,Pop Out,field_out,True,606115,677944,Orlando Arcia,Slade Cecconi,0,22c93e7a-1137-4719-b4fd-0231d60d00b8,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-10,747179,Lineout,field_out,True,672284,677944,Jarred Kelenic,Slade Cecconi,0,5d6b391d-4a0e-42bc-ba52-68249447bdb2,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-10,747179,Strikeout,strikeout,True,572233,450203,Christian Walker,Charlie Morton,0,9d540c5f-76b7-48f7-ab5a-dc4ee02d5062,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,,,,0.277,,0.412,0.123,-2.02,,1.39,0.94,93.8,85.0,,81.4,0.292,0.563,0.182,,,,0.186,0.302,0.347,0.179,0.256,0.336,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.095,-1.28,0.73,88.6,93.4,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,
14,2024-07-10,747179,Pop Out,field_out,True,666971,450203,Lourdes Gurriel Jr.,Charlie Morton,0,e8b9c0b5-29db-4120-bbd9-a419bfc7edb3,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,,,,0.277,,0.412,0.123,-2.02,,1.39,0.94,93.8,85.0,,81.4,0.292,0.563,0.182,,,,0.186,0.302,0.347,0.179,0.256,0.336,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.095,-1.28,0.73,88.6,93.4,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,
