,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2024-08-25,744892,Flyout,field_out,True,621493,592332,Taylor Ward,Kevin Gausman,0,60d8bdae-e335-4c1c-a7ca-6b6409bf0d0e,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-25,744892,Groundout,field_out,True,687263,592332,Zach Neto,Kevin Gausman,0,31833560-9c5b-45e9-bfdb-eeec87834c1a,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-25,744892,Strikeout,strikeout,True,607680,592332,Kevin Pillar,Kevin Gausman,0,d480bea5-3b14-427b-a39e-c6656f00df77,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-25,744892,Groundout,field_out,True,543807,542881,George Springer,Tyler Anderson,0,16f2fb13-0551-4fd5-bab1-5bf47847e02c,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,,,,0.036,0.394,,0.003,-0.42,,-2.23,-4.22,89.4,,88.1,76.7,0.258,0.479,0.179,,,,,,,0.227,0.545,0.163,105.0,101.0,107.0,100.0,100.0,97.0,0.197,0.371,-0.56,1.68,84.1,78.8,0.174,0.234,0.389,0.259,0.457,0.245,,,,,,,,,,,,,,,
4,2024-08-25,744892,Walk,walk,False,694388,542881,Joey Loperfido,Tyler Anderson,0,cd691f70-3a46-40bb-8882-8397274a9c34,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,,,,0.036,0.394,,0.003,-0.42,,-2.23,-4.22,89.4,,88.1,76.7,0.258,0.479,0.179,,,,,,,0.227,0.545,0.163,105.0,101.0,107.0,100.0,100.0,97.0,0.197,0.371,-0.56,1.68,84.1,78.8,0.174,0.234,0.389,0.259,0.457,0.245,,,,,,,,,,,,,,,
5,2024-08-25,744892,Pop Out,field_out,True,665489,542881,Vladimir Guerrero Jr.,Tyler Anderson,0,ca632fb8-d401-439a-a373-1340faafe116,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,,,,0.036,0.394,,0.003,-0.42,,-2.23,-4.22,89.4,,88.1,76.7,0.258,0.479,0.179,,,,,,,0.227,0.545,0.163,105.0,101.0,107.0,100.0,100.0,97.0,0.197,0.371,-0.56,1.68,84.1,78.8,0.174,0.234,0.389,0.259,0.457,0.245,,,,,,,,,,,,,,,
6,2024-08-25,744892,Forceout,force_out,True,672386,542881,Alejandro Kirk,Tyler Anderson,1,23dc4863-b30f-4257-9b51-11c5725cd75a,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.41,4.2,158.1,100.0,96.0,100.0,0.746,6.93,3.52,7.5,1.08,0.9,0.197,0.503,0.155,0.265,0.4,89.0,101.0,98.0,66.0,95.0,82.0,66.0,61.0,77.0,,,,0.036,0.394,,0.003,-0.42,,-2.23,-4.22,89.4,,88.1,76.7,0.258,0.479,0.179,,,,,,,0.227,0.545,0.163,105.0,101.0,107.0,100.0,100.0,97.0,0.197,0.371,-0.56,1.68,84.1,78.8,0.174,0.234,0.389,0.259,0.457,0.245,,,,,,,,,,,,,,,
7,2024-08-25,744892,Flyout,field_out,True,666176,592332,Jo Adell,Kevin Gausman,0,bc83d187-d6fa-4ef5-85d7-37ceb45ec892,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-25,744892,Groundout,field_out,True,666160,592332,Mickey Moniak,Kevin Gausman,0,9ae9ec76-51a5-4e55-a67d-a1396d335d53,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-25,744892,Groundout,field_out,True,681351,592332,Logan O'Hoppe,Kevin Gausman,0,a194020e-f227-4c49-82a9-7bdef69388d0,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,90.0,108.0,108.0,0.056,0.527,0.336,0.08,0.27,0.34,-2.96,-1.81,93.9,85.8,93.4,82.9,0.281,0.493,0.187,0.172,0.278,0.32,0.294,0.5,0.277,0.303,0.606,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
