,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-06-09,745736,Strikeout,strikeout,True,666158,661563,Gavin Lux,Luis Gil,0,fbdb488f-c619-4aab-9e58-794cc7dce1b4,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-09,745736,Pop Out,field_out,True,519317,607192,Giancarlo Stanton,Tyler Glasnow,0,09943fe6-2b45-4da2-b72d-e7911b6d442b,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,,1.01,0.56,,96.3,,90.1,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,0.182,2.5,2.05,96.5,83.8,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
12,2024-06-09,745736,Walk,walk,False,663757,607192,Trent Grisham,Tyler Glasnow,0,823a5681-9336-4991-959a-43e17d3f57d1,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,,1.01,0.56,,96.3,,90.1,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,0.182,2.5,2.05,96.5,83.8,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
13,2024-06-09,745736,Groundout,field_out,True,650402,607192,Gleyber Torres,Tyler Glasnow,1,cd1983c8-08ea-42c2-a189-65c0484d89d4,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,,1.01,0.56,,96.3,,90.1,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,0.182,2.5,2.05,96.5,83.8,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
14,2024-06-09,745736,Strikeout,strikeout,True,518934,607192,DJ LeMahieu,Tyler Glasnow,0,dc0efe7f-fcdb-4437-b827-3bccd7f188c0,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,,1.01,0.56,,96.3,,90.1,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,0.182,2.5,2.05,96.5,83.8,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
15,2024-06-09,745736,Pop Out,field_out,True,571771,661563,Enrique Hernández,Luis Gil,0,2be54819-6bce-4b6a-8eca-53824c4f1745,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-09,745736,Groundout,field_out,True,605141,661563,Mookie Betts,Luis Gil,0,2c8a4eb4-1044-4712-8a06-dd435eeb6201,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-09,745736,Lineout,field_out,True,660271,661563,Shohei Ohtani,Luis Gil,0,9f1a8ed1-0ed2-41a5-8fa1-e9a4887787d7,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-09,745736,Home Run,home_run,False,665828,607192,Oswaldo Cabrera,Tyler Glasnow,0,ada9a068-4cf6-48fa-9c88-7d7842552aa3,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,,1.01,0.56,,96.3,,90.1,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,0.182,2.5,2.05,96.5,83.8,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
19,2024-06-09,745736,Lineout,field_out,True,624431,607192,Jose Trevino,Tyler Glasnow,0,6e79da05-3bb1-4d73-9f86-92f92451a875,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,,1.01,0.56,,96.3,,90.1,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,0.182,2.5,2.05,96.5,83.8,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
20,2024-06-09,745736,Groundout,field_out,True,683011,607192,Anthony Volpe,Tyler Glasnow,0,597b2631-d2d6-4bb9-b644-ef7403543f37,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,,1.01,0.56,,96.3,,90.1,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,0.182,2.5,2.05,96.5,83.8,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
21,2024-06-09,745736,Double,double,False,657077,607192,Alex Verdugo,Tyler Glasnow,0,c850e710-06d0-44c8-b7d6-e84503cb0fd5,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,,1.01,0.56,,96.3,,90.1,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,0.182,2.5,2.05,96.5,83.8,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
22,2024-06-09,745736,Double,double,False,592450,607192,Aaron Judge,Tyler Glasnow,1,2977580d-d833-4e20-b368-65398f5c0935,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,,1.01,0.56,,96.3,,90.1,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,0.182,2.5,2.05,96.5,83.8,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
23,2024-06-09,745736,Strikeout,strikeout,True,519317,607192,Giancarlo Stanton,Tyler Glasnow,0,42118d81-e010-4b3b-96a9-97876eedf6e9,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,,1.01,0.56,,96.3,,90.1,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,0.182,2.5,2.05,96.5,83.8,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
24,2024-06-09,745736,Lineout,field_out,True,518692,661563,Freddie Freeman,Luis Gil,0,12f240a4-5be0-49a0-b6cd-98a93c71de1c,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-09,745736,Pop Out,field_out,True,669257,661563,Will Smith,Luis Gil,0,11aa0454-903d-4492-9863-04b748af6861,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-09,745736,Groundout,field_out,True,606192,661563,Teoscar Hernández,Luis Gil,0,8e2332de-604c-4ac6-87fc-79e1a6eb6d27,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-09,745736,Strikeout,strikeout,True,663757,607192,Trent Grisham,Tyler Glasnow,0,dfb17d51-2dee-4167-bb39-5f354d844f90,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,,1.01,0.56,,96.3,,90.1,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,0.182,2.5,2.05,96.5,83.8,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
28,2024-06-09,745736,Strikeout,strikeout,True,650402,607192,Gleyber Torres,Tyler Glasnow,0,05688257-023b-46df-b34e-eab3c67f6da2,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,,1.01,0.56,,96.3,,90.1,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,0.182,2.5,2.05,96.5,83.8,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
29,2024-06-09,745736,Single,single,False,518934,607192,DJ LeMahieu,Tyler Glasnow,0,e9e61634-4d19-4d50-8784-f27685e440bf,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,,1.01,0.56,,96.3,,90.1,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,0.182,2.5,2.05,96.5,83.8,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
30,2024-06-09,745736,Caught Stealing 2B,caught_stealing_2b,True,665828,607192,Oswaldo Cabrera,Tyler Glasnow,0,275acc3f-fcf4-46c0-9117-4014f3d3f64f,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,,1.01,0.56,,96.3,,90.1,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,0.182,2.5,2.05,96.5,83.8,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
31,2024-06-09,745736,Strikeout,strikeout,True,518792,661563,Jason Heyward,Luis Gil,0,e1ec9427-a3fa-4079-a2fe-3b5fd1bec636,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-09,745736,Double,double,False,681624,661563,Andy Pages,Luis Gil,0,95772cf4-3b09-4a1f-97b5-ad5441ef8db8,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-06-09,745736,Single,single,False,666158,661563,Gavin Lux,Luis Gil,1,de0d0a81-bdd3-4159-992d-8023deaf2023,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-06-09,745736,Strikeout,strikeout,True,571771,661563,Enrique Hernández,Luis Gil,1,7d65427b-e687-42bf-8e53-8f53fab35153,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-06-09,745736,Double,double,False,605141,661563,Mookie Betts,Luis Gil,1,b218bd07-566d-427d-9e30-89c2d492d1e6,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-06-09,745736,Flyout,field_out,True,660271,661563,Shohei Ohtani,Luis Gil,0,02bcffde-4bf3-4d1e-be75-0ed859641bed,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-06-09,745736,Strikeout,strikeout,True,665828,607192,Oswaldo Cabrera,Tyler Glasnow,0,9ccb4153-379b-43c9-bf81-ad1647f7dcd9,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,,1.01,0.56,,96.3,,90.1,0.208,0.404,0.209,,,,0.215,0.364,0.412,139.0,99.0,112.0,98.0,107.0,109.0,0.076,0.182,2.5,2.05,96.5,83.8,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
