,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff
10,2024-09-25,746420,Strikeout,strikeout,True,690993,641793,Colt Keith,Zack Littell,0,18617ec4-d7cd-4a51-bcf6-4ef2156b74f7,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.31,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.142,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,,,,0.148,0.221,0.399,,,0.58,-0.6,0.45,,,92.4,,91.6,85.7,,0.245,0.358,0.191,0.257,0.427,0.227,,,,,,,0.265,0.439,0.141,104.0,106.0,112.0,0.232,-0.84,83.0,0.258,0.423,0.344,0.406,0.594,0.115,,,,,,,,,,,,,,,
11,2024-09-25,746420,Single,single,False,666139,672456,Josh Lowe,Keider Montero,0,203aca49-9df9-4836-912d-f037404eb677,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.76,5.1,98.1,100.0,96.0,100.0,0.805,7.05,2.84,9.15,1.74,1.07,0.236,0.442,0.133,0.346,0.467,83.0,95.0,94.0,92.0,100.0,96.0,90.0,101.0,97.0,110.0,99.0,104.0,95.0,102.0,111.0,0.078,0.421,0.28,0.112,0.109,-0.19,1.09,0.02,-3.94,-2.78,94.8,86.0,94.1,83.5,78.8,0.27,0.486,0.18,0.235,0.391,0.259,0.269,0.615,0.224,0.289,0.474,0.329,0.32,0.32,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-25,746420,Strikeout,strikeout,True,666624,672456,Christopher Morel,Keider Montero,0,2a9be503-749f-4b95-b8a2-42dbeb6de017,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.76,5.1,98.1,100.0,96.0,100.0,0.805,7.05,2.84,9.15,1.74,1.07,0.236,0.442,0.133,0.346,0.467,83.0,95.0,94.0,92.0,100.0,96.0,90.0,101.0,97.0,110.0,99.0,104.0,95.0,102.0,111.0,0.078,0.421,0.28,0.112,0.109,-0.19,1.09,0.02,-3.94,-2.78,94.8,86.0,94.1,83.5,78.8,0.27,0.486,0.18,0.235,0.391,0.259,0.269,0.615,0.224,0.289,0.474,0.329,0.32,0.32,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-25,746420,Single,single,False,686482,672456,Logan Driscoll,Keider Montero,1,20e58c06-a6ee-48a6-bd89-d786c71a0c45,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.76,5.1,98.1,100.0,96.0,100.0,0.805,7.05,2.84,9.15,1.74,1.07,0.236,0.442,0.133,0.346,0.467,83.0,95.0,94.0,92.0,100.0,96.0,90.0,101.0,97.0,110.0,99.0,104.0,95.0,102.0,111.0,0.078,0.421,0.28,0.112,0.109,-0.19,1.09,0.02,-3.94,-2.78,94.8,86.0,94.1,83.5,78.8,0.27,0.486,0.18,0.235,0.391,0.259,0.269,0.615,0.224,0.289,0.474,0.329,0.32,0.32,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-25,746420,Pop Out,field_out,True,676609,672456,José Caballero,Keider Montero,0,57f3918f-a0ac-481a-823a-e9aa30b9c5e9,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.76,5.1,98.1,100.0,96.0,100.0,0.805,7.05,2.84,9.15,1.74,1.07,0.236,0.442,0.133,0.346,0.467,83.0,95.0,94.0,92.0,100.0,96.0,90.0,101.0,97.0,110.0,99.0,104.0,95.0,102.0,111.0,0.078,0.421,0.28,0.112,0.109,-0.19,1.09,0.02,-3.94,-2.78,94.8,86.0,94.1,83.5,78.8,0.27,0.486,0.18,0.235,0.391,0.259,0.269,0.615,0.224,0.289,0.474,0.329,0.32,0.32,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-25,746420,Walk,walk,False,680700,672456,Richie Palacios,Keider Montero,1,3c406f6b-d6f7-47c0-b0d5-f56e65fe5cd4,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.76,5.1,98.1,100.0,96.0,100.0,0.805,7.05,2.84,9.15,1.74,1.07,0.236,0.442,0.133,0.346,0.467,83.0,95.0,94.0,92.0,100.0,96.0,90.0,101.0,97.0,110.0,99.0,104.0,95.0,102.0,111.0,0.078,0.421,0.28,0.112,0.109,-0.19,1.09,0.02,-3.94,-2.78,94.8,86.0,94.1,83.5,78.8,0.27,0.486,0.18,0.235,0.391,0.259,0.269,0.615,0.224,0.289,0.474,0.329,0.32,0.32,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-25,746420,Groundout,field_out,True,664040,672456,Brandon Lowe,Keider Montero,0,10a78ceb-3452-4173-b8e4-c13a155cf72a,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.76,5.1,98.1,100.0,96.0,100.0,0.805,7.05,2.84,9.15,1.74,1.07,0.236,0.442,0.133,0.346,0.467,83.0,95.0,94.0,92.0,100.0,96.0,90.0,101.0,97.0,110.0,99.0,104.0,95.0,102.0,111.0,0.078,0.421,0.28,0.112,0.109,-0.19,1.09,0.02,-3.94,-2.78,94.8,86.0,94.1,83.5,78.8,0.27,0.486,0.18,0.235,0.391,0.259,0.269,0.615,0.224,0.289,0.474,0.329,0.32,0.32,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-25,746420,Strikeout,strikeout,True,679529,641793,Spencer Torkelson,Zack Littell,0,b62f4d6b-c3e6-466b-9664-ef3fb526f169,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.31,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.142,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,,,,0.148,0.221,0.399,,,0.58,-0.6,0.45,,,92.4,,91.6,85.7,,0.245,0.358,0.191,0.257,0.427,0.227,,,,,,,0.265,0.439,0.141,104.0,106.0,112.0,0.232,-0.84,83.0,0.258,0.423,0.344,0.406,0.594,0.115,,,,,,,,,,,,,,,
18,2024-09-25,746420,Groundout,field_out,True,700242,641793,Trey Sweeney,Zack Littell,0,695cfb52-36f0-42a0-a847-3be5df9f8d1a,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.31,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.142,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,,,,0.148,0.221,0.399,,,0.58,-0.6,0.45,,,92.4,,91.6,85.7,,0.245,0.358,0.191,0.257,0.427,0.227,,,,,,,0.265,0.439,0.141,104.0,106.0,112.0,0.232,-0.84,83.0,0.258,0.423,0.344,0.406,0.594,0.115,,,,,,,,,,,,,,,
19,2024-09-25,746420,Groundout,field_out,True,693307,641793,Dillon Dingler,Zack Littell,0,555df7b4-bd03-4b48-b53f-bb43d788aa18,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.31,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.142,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,,,,0.148,0.221,0.399,,,0.58,-0.6,0.45,,,92.4,,91.6,85.7,,0.245,0.358,0.191,0.257,0.427,0.227,,,,,,,0.265,0.439,0.141,104.0,106.0,112.0,0.232,-0.84,83.0,0.258,0.423,0.344,0.406,0.594,0.115,,,,,,,,,,,,,,,
20,2024-09-25,746420,Home Run,home_run,False,691406,672456,Junior Caminero,Keider Montero,0,7678fba3-3883-4d95-8e29-7046ab342cce,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.76,5.1,98.1,100.0,96.0,100.0,0.805,7.05,2.84,9.15,1.74,1.07,0.236,0.442,0.133,0.346,0.467,83.0,95.0,94.0,92.0,100.0,96.0,90.0,101.0,97.0,110.0,99.0,104.0,95.0,102.0,111.0,0.078,0.421,0.28,0.112,0.109,-0.19,1.09,0.02,-3.94,-2.78,94.8,86.0,94.1,83.5,78.8,0.27,0.486,0.18,0.235,0.391,0.259,0.269,0.615,0.224,0.289,0.474,0.329,0.32,0.32,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-25,746420,Groundout,field_out,True,666018,672456,Jonathan Aranda,Keider Montero,0,09672012-c7ff-45b9-8690-2350182cbe9a,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.76,5.1,98.1,100.0,96.0,100.0,0.805,7.05,2.84,9.15,1.74,1.07,0.236,0.442,0.133,0.346,0.467,83.0,95.0,94.0,92.0,100.0,96.0,90.0,101.0,97.0,110.0,99.0,104.0,95.0,102.0,111.0,0.078,0.421,0.28,0.112,0.109,-0.19,1.09,0.02,-3.94,-2.78,94.8,86.0,94.1,83.5,78.8,0.27,0.486,0.18,0.235,0.391,0.259,0.269,0.615,0.224,0.289,0.474,0.329,0.32,0.32,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-25,746420,Pop Out,field_out,True,676356,672456,Jonny DeLuca,Keider Montero,0,ae41b99f-a6d3-45bd-bdb9-08f59781d077,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.76,5.1,98.1,100.0,96.0,100.0,0.805,7.05,2.84,9.15,1.74,1.07,0.236,0.442,0.133,0.346,0.467,83.0,95.0,94.0,92.0,100.0,96.0,90.0,101.0,97.0,110.0,99.0,104.0,95.0,102.0,111.0,0.078,0.421,0.28,0.112,0.109,-0.19,1.09,0.02,-3.94,-2.78,94.8,86.0,94.1,83.5,78.8,0.27,0.486,0.18,0.235,0.391,0.259,0.269,0.615,0.224,0.289,0.474,0.329,0.32,0.32,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-25,746420,Strikeout,strikeout,True,666139,674944,Josh Lowe,Sean Guenther,0,ddb81491-c8f4-4555-add0-4ad4bce98e33,674944.0,seanguenther,Guenther,Left,Sean Guenther,DET,0.86,2.05,21.0,104.0,72.0,102.0,0.819,5.14,0.86,3.86,0.0,2.25,0.105,0.544,0.14,0.298,0.424,,,,62.0,102.0,99.0,74.0,103.0,95.0,113.0,111.0,114.0,,,,0.379,0.033,0.276,,,3.18,5.02,5.3,,,90.3,,90.1,79.7,,,,,0.045,0.045,0.265,,,,,,,0.136,0.136,0.103,34.0,98.0,101.0,0.313,0.53,82.2,0.217,0.391,0.225,,,,,,,,,,,,,,,,,,
24,2024-09-25,746420,Single,single,False,678009,641793,Parker Meadows,Zack Littell,0,9315a857-279d-4981-85e1-0a928712af41,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.31,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.142,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,,,,0.148,0.221,0.399,,,0.58,-0.6,0.45,,,92.4,,91.6,85.7,,0.245,0.358,0.191,0.257,0.427,0.227,,,,,,,0.265,0.439,0.141,104.0,106.0,112.0,0.232,-0.84,83.0,0.258,0.423,0.344,0.406,0.594,0.115,,,,,,,,,,,,,,,
25,2024-09-25,746420,Flyout,field_out,True,681481,641793,Kerry Carpenter,Zack Littell,0,7e2d45ac-b213-4bc4-9e6f-598c3b8f5e0a,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.31,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.142,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,,,,0.148,0.221,0.399,,,0.58,-0.6,0.45,,,92.4,,91.6,85.7,,0.245,0.358,0.191,0.257,0.427,0.227,,,,,,,0.265,0.439,0.141,104.0,106.0,112.0,0.232,-0.84,83.0,0.258,0.423,0.344,0.406,0.594,0.115,,,,,,,,,,,,,,,
26,2024-09-25,746420,Single,single,False,663837,641793,Matt Vierling,Zack Littell,1,d8e09ce7-c4eb-42ce-8b3e-421247511768,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.31,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.142,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,,,,0.148,0.221,0.399,,,0.58,-0.6,0.45,,,92.4,,91.6,85.7,,0.245,0.358,0.191,0.257,0.427,0.227,,,,,,,0.265,0.439,0.141,104.0,106.0,112.0,0.232,-0.84,83.0,0.258,0.423,0.344,0.406,0.594,0.115,,,,,,,,,,,,,,,
27,2024-09-25,746420,Single,single,False,682985,641793,Riley Greene,Zack Littell,1,22e28929-5349-482e-b885-a78df7280907,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.31,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.142,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,,,,0.148,0.221,0.399,,,0.58,-0.6,0.45,,,92.4,,91.6,85.7,,0.245,0.358,0.191,0.257,0.427,0.227,,,,,,,0.265,0.439,0.141,104.0,106.0,112.0,0.232,-0.84,83.0,0.258,0.423,0.344,0.406,0.594,0.115,,,,,,,,,,,,,,,
28,2024-09-25,746420,Strikeout,strikeout,True,672761,641793,Wenceel Pérez,Zack Littell,0,ffbe6a23-f97a-434b-9fba-3358dd829de5,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.31,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.142,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,,,,0.148,0.221,0.399,,,0.58,-0.6,0.45,,,92.4,,91.6,85.7,,0.245,0.358,0.191,0.257,0.427,0.227,,,,,,,0.265,0.439,0.141,104.0,106.0,112.0,0.232,-0.84,83.0,0.258,0.423,0.344,0.406,0.594,0.115,,,,,,,,,,,,,,,
29,2024-09-25,746420,Strikeout,strikeout,True,690993,641793,Colt Keith,Zack Littell,0,095ff558-adb9-42d4-8a77-281cbe3f7b6b,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.31,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.142,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,,,,0.148,0.221,0.399,,,0.58,-0.6,0.45,,,92.4,,91.6,85.7,,0.245,0.358,0.191,0.257,0.427,0.227,,,,,,,0.265,0.439,0.141,104.0,106.0,112.0,0.232,-0.84,83.0,0.258,0.423,0.344,0.406,0.594,0.115,,,,,,,,,,,,,,,
30,2024-09-25,746420,Lineout,field_out,True,666624,674944,Christopher Morel,Sean Guenther,0,2a770027-6fc2-428b-be39-3d77d2739f74,674944.0,seanguenther,Guenther,Left,Sean Guenther,DET,0.86,2.05,21.0,104.0,72.0,102.0,0.819,5.14,0.86,3.86,0.0,2.25,0.105,0.544,0.14,0.298,0.424,,,,62.0,102.0,99.0,74.0,103.0,95.0,113.0,111.0,114.0,,,,0.379,0.033,0.276,,,3.18,5.02,5.3,,,90.3,,90.1,79.7,,,,,0.045,0.045,0.265,,,,,,,0.136,0.136,0.103,34.0,98.0,101.0,0.313,0.53,82.2,0.217,0.391,0.225,,,,,,,,,,,,,,,,,,
31,2024-09-25,746420,Strikeout,strikeout,True,686482,674944,Logan Driscoll,Sean Guenther,0,34f5dd43-7365-4f88-a768-d423c890bf8d,674944.0,seanguenther,Guenther,Left,Sean Guenther,DET,0.86,2.05,21.0,104.0,72.0,102.0,0.819,5.14,0.86,3.86,0.0,2.25,0.105,0.544,0.14,0.298,0.424,,,,62.0,102.0,99.0,74.0,103.0,95.0,113.0,111.0,114.0,,,,0.379,0.033,0.276,,,3.18,5.02,5.3,,,90.3,,90.1,79.7,,,,,0.045,0.045,0.265,,,,,,,0.136,0.136,0.103,34.0,98.0,101.0,0.313,0.53,82.2,0.217,0.391,0.225,,,,,,,,,,,,,,,,,,
32,2024-09-25,746420,Strikeout,strikeout,True,676609,674944,José Caballero,Sean Guenther,0,7fa6550f-0147-49c8-a2ca-9ec7d8881c26,674944.0,seanguenther,Guenther,Left,Sean Guenther,DET,0.86,2.05,21.0,104.0,72.0,102.0,0.819,5.14,0.86,3.86,0.0,2.25,0.105,0.544,0.14,0.298,0.424,,,,62.0,102.0,99.0,74.0,103.0,95.0,113.0,111.0,114.0,,,,0.379,0.033,0.276,,,3.18,5.02,5.3,,,90.3,,90.1,79.7,,,,,0.045,0.045,0.265,,,,,,,0.136,0.136,0.103,34.0,98.0,101.0,0.313,0.53,82.2,0.217,0.391,0.225,,,,,,,,,,,,,,,,,,
33,2024-09-25,746420,Strikeout,strikeout,True,679529,641793,Spencer Torkelson,Zack Littell,0,97801096-8566-4cc6-b4ee-6dd3ac2fa3ba,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.31,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.142,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,,,,0.148,0.221,0.399,,,0.58,-0.6,0.45,,,92.4,,91.6,85.7,,0.245,0.358,0.191,0.257,0.427,0.227,,,,,,,0.265,0.439,0.141,104.0,106.0,112.0,0.232,-0.84,83.0,0.258,0.423,0.344,0.406,0.594,0.115,,,,,,,,,,,,,,,
