,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff
10,2024-05-10,745264,Strikeout,strikeout,True,663728,621112,Cal Raleigh,Paul Blackburn,0,9740e143-da68-46f9-9072-0eafa2101b66,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.191,-1.7,-1.74,1.33,2.4,92.1,85.5,91.4,81.6,0.233,0.7,0.18,0.409,0.545,0.086,0.162,0.189,0.317,0.129,0.258,0.288,94.0,107.0,107.0,104.0,107.0,100.0,0.199,0.112,0.5,1.8,89.2,79.6,0.316,0.421,0.272,0.125,0.25,0.324
11,2024-05-10,745264,Flyout,field_out,True,641598,621112,Mitch Garver,Paul Blackburn,0,58a9412b-b55c-40a8-9f76-59aa56f8b5bf,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.191,-1.7,-1.74,1.33,2.4,92.1,85.5,91.4,81.6,0.233,0.7,0.18,0.409,0.545,0.086,0.162,0.189,0.317,0.129,0.258,0.288,94.0,107.0,107.0,104.0,107.0,100.0,0.199,0.112,0.5,1.8,89.2,79.6,0.316,0.421,0.272,0.125,0.25,0.324
12,2024-05-10,745264,Hit By Pitch,hit_by_pitch,False,670042,621112,Luke Raley,Paul Blackburn,0,65167fbb-d71d-4509-b76e-1c99eed215e0,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.191,-1.7,-1.74,1.33,2.4,92.1,85.5,91.4,81.6,0.233,0.7,0.18,0.409,0.545,0.086,0.162,0.189,0.317,0.129,0.258,0.288,94.0,107.0,107.0,104.0,107.0,100.0,0.199,0.112,0.5,1.8,89.2,79.6,0.316,0.421,0.272,0.125,0.25,0.324
13,2024-05-10,745264,Forceout,force_out,True,664034,621112,Ty France,Paul Blackburn,1,4f4aaefc-9140-4b6c-8275-5a4da6b16c6d,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.191,-1.7,-1.74,1.33,2.4,92.1,85.5,91.4,81.6,0.233,0.7,0.18,0.409,0.545,0.086,0.162,0.189,0.317,0.129,0.258,0.288,94.0,107.0,107.0,104.0,107.0,100.0,0.199,0.112,0.5,1.8,89.2,79.6,0.316,0.421,0.272,0.125,0.25,0.324
14,2024-05-10,745264,Strikeout,strikeout,True,671732,693433,Lawrence Butler,Bryan Woo,0,4fa34a56-f3d1-4093-81b9-7cf579cd726f,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,0.268,0.521,0.14,0.072,0.7,3.01,1.72,3.51,94.7,89.5,94.5,84.1,0.253,0.373,0.21,0.188,0.25,0.132,0.1,0.2,0.13,0.2,0.2,0.313,,,,,,,,,,,,,,,,,,
15,2024-05-10,745264,Lineout,field_out,True,695391,693433,Brett Harris,Bryan Woo,0,e6ecb922-b321-46c4-a07a-85609aea4aa2,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,0.268,0.521,0.14,0.072,0.7,3.01,1.72,3.51,94.7,89.5,94.5,84.1,0.253,0.373,0.21,0.188,0.25,0.132,0.1,0.2,0.13,0.2,0.2,0.313,,,,,,,,,,,,,,,,,,
16,2024-05-10,745264,Single,single,False,647351,693433,Abraham Toro,Bryan Woo,0,75ad9c0d-305f-4cda-8926-be79a44b7118,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,0.268,0.521,0.14,0.072,0.7,3.01,1.72,3.51,94.7,89.5,94.5,84.1,0.253,0.373,0.21,0.188,0.25,0.132,0.1,0.2,0.13,0.2,0.2,0.313,,,,,,,,,,,,,,,,,,
17,2024-05-10,745264,Groundout,field_out,True,668709,693433,JJ Bleday,Bryan Woo,0,8a1dfff0-97ff-4384-a34f-e55aafd02056,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,0.268,0.521,0.14,0.072,0.7,3.01,1.72,3.51,94.7,89.5,94.5,84.1,0.253,0.373,0.21,0.188,0.25,0.132,0.1,0.2,0.13,0.2,0.2,0.313,,,,,,,,,,,,,,,,,,
18,2024-05-10,745264,Lineout,field_out,True,664238,621112,Dylan Moore,Paul Blackburn,0,ed1735a2-4738-417f-8054-0e6f39d56568,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.191,-1.7,-1.74,1.33,2.4,92.1,85.5,91.4,81.6,0.233,0.7,0.18,0.409,0.545,0.086,0.162,0.189,0.317,0.129,0.258,0.288,94.0,107.0,107.0,104.0,107.0,100.0,0.199,0.112,0.5,1.8,89.2,79.6,0.316,0.421,0.272,0.125,0.25,0.324
19,2024-05-10,745264,Single,single,False,649966,621112,Luis Urías,Paul Blackburn,0,ab859805-6ec4-45b9-8d67-1895d90b11dc,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.191,-1.7,-1.74,1.33,2.4,92.1,85.5,91.4,81.6,0.233,0.7,0.18,0.409,0.545,0.086,0.162,0.189,0.317,0.129,0.258,0.288,94.0,107.0,107.0,104.0,107.0,100.0,0.199,0.112,0.5,1.8,89.2,79.6,0.316,0.421,0.272,0.125,0.25,0.324
20,2024-05-10,745264,Lineout,field_out,True,668942,621112,Josh Rojas,Paul Blackburn,0,6d05af41-c819-476a-8e4d-359c99d58108,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.191,-1.7,-1.74,1.33,2.4,92.1,85.5,91.4,81.6,0.233,0.7,0.18,0.409,0.545,0.086,0.162,0.189,0.317,0.129,0.258,0.288,94.0,107.0,107.0,104.0,107.0,100.0,0.199,0.112,0.5,1.8,89.2,79.6,0.316,0.421,0.272,0.125,0.25,0.324
21,2024-05-10,745264,Groundout,field_out,True,677594,621112,Julio Rodríguez,Paul Blackburn,0,c475f040-8658-4fd2-9ac0-e51e150f4763,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.191,-1.7,-1.74,1.33,2.4,92.1,85.5,91.4,81.6,0.233,0.7,0.18,0.409,0.545,0.086,0.162,0.189,0.317,0.129,0.258,0.288,94.0,107.0,107.0,104.0,107.0,100.0,0.199,0.112,0.5,1.8,89.2,79.6,0.316,0.421,0.272,0.125,0.25,0.324
22,2024-05-10,745264,Groundout,field_out,True,667670,693433,Brent Rooker,Bryan Woo,0,17d6ca7f-6036-4fc0-b991-3bc0990661d4,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,0.268,0.521,0.14,0.072,0.7,3.01,1.72,3.51,94.7,89.5,94.5,84.1,0.253,0.373,0.21,0.188,0.25,0.132,0.1,0.2,0.13,0.2,0.2,0.313,,,,,,,,,,,,,,,,,,
23,2024-05-10,745264,Flyout,field_out,True,664913,693433,Seth Brown,Bryan Woo,0,0da5fb47-d43c-410d-9752-8b883c4108c1,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,0.268,0.521,0.14,0.072,0.7,3.01,1.72,3.51,94.7,89.5,94.5,84.1,0.253,0.373,0.21,0.188,0.25,0.132,0.1,0.2,0.13,0.2,0.2,0.313,,,,,,,,,,,,,,,,,,
24,2024-05-10,745264,Groundout,field_out,True,669127,693433,Shea Langeliers,Bryan Woo,0,47626a1a-07f7-4510-9753-f49a46cd68c4,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,0.268,0.521,0.14,0.072,0.7,3.01,1.72,3.51,94.7,89.5,94.5,84.1,0.253,0.373,0.21,0.188,0.25,0.132,0.1,0.2,0.13,0.2,0.2,0.313,,,,,,,,,,,,,,,,,,
25,2024-05-10,745264,Walk,walk,False,571745,621112,Mitch Haniger,Paul Blackburn,0,ca70d9c7-f117-4414-b24e-92aeffb9222a,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.191,-1.7,-1.74,1.33,2.4,92.1,85.5,91.4,81.6,0.233,0.7,0.18,0.409,0.545,0.086,0.162,0.189,0.317,0.129,0.258,0.288,94.0,107.0,107.0,104.0,107.0,100.0,0.199,0.112,0.5,1.8,89.2,79.6,0.316,0.421,0.272,0.125,0.25,0.324
26,2024-05-10,745264,Walk,walk,False,663728,621112,Cal Raleigh,Paul Blackburn,1,5330068d-a4b5-4927-9c0b-4fab20b6d094,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.191,-1.7,-1.74,1.33,2.4,92.1,85.5,91.4,81.6,0.233,0.7,0.18,0.409,0.545,0.086,0.162,0.189,0.317,0.129,0.258,0.288,94.0,107.0,107.0,104.0,107.0,100.0,0.199,0.112,0.5,1.8,89.2,79.6,0.316,0.421,0.272,0.125,0.25,0.324
27,2024-05-10,745264,Strikeout,strikeout,True,641598,621112,Mitch Garver,Paul Blackburn,0,81d497ed-33ab-428c-ab24-b4a07c9103cb,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.191,-1.7,-1.74,1.33,2.4,92.1,85.5,91.4,81.6,0.233,0.7,0.18,0.409,0.545,0.086,0.162,0.189,0.317,0.129,0.258,0.288,94.0,107.0,107.0,104.0,107.0,100.0,0.199,0.112,0.5,1.8,89.2,79.6,0.316,0.421,0.272,0.125,0.25,0.324
28,2024-05-10,745264,Double,double,False,670042,621112,Luke Raley,Paul Blackburn,1,8dafb4ff-a94f-4b46-8191-5a89c3483581,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.191,-1.7,-1.74,1.33,2.4,92.1,85.5,91.4,81.6,0.233,0.7,0.18,0.409,0.545,0.086,0.162,0.189,0.317,0.129,0.258,0.288,94.0,107.0,107.0,104.0,107.0,100.0,0.199,0.112,0.5,1.8,89.2,79.6,0.316,0.421,0.272,0.125,0.25,0.324
29,2024-05-10,745264,Double,double,False,664034,621112,Ty France,Paul Blackburn,1,6e929256-4bca-4130-909d-e1ffd9985f05,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.191,-1.7,-1.74,1.33,2.4,92.1,85.5,91.4,81.6,0.233,0.7,0.18,0.409,0.545,0.086,0.162,0.189,0.317,0.129,0.258,0.288,94.0,107.0,107.0,104.0,107.0,100.0,0.199,0.112,0.5,1.8,89.2,79.6,0.316,0.421,0.272,0.125,0.25,0.324
30,2024-05-10,745264,Home Run,home_run,False,664238,621112,Dylan Moore,Paul Blackburn,1,d5041b74-0751-4837-b2dd-42aaaca410c5,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.191,-1.7,-1.74,1.33,2.4,92.1,85.5,91.4,81.6,0.233,0.7,0.18,0.409,0.545,0.086,0.162,0.189,0.317,0.129,0.258,0.288,94.0,107.0,107.0,104.0,107.0,100.0,0.199,0.112,0.5,1.8,89.2,79.6,0.316,0.421,0.272,0.125,0.25,0.324
31,2024-05-10,745264,Pop Out,field_out,True,649966,621112,Luis Urías,Paul Blackburn,0,87910508-beb9-43f5-95eb-67d2c7ed7aed,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.191,-1.7,-1.74,1.33,2.4,92.1,85.5,91.4,81.6,0.233,0.7,0.18,0.409,0.545,0.086,0.162,0.189,0.317,0.129,0.258,0.288,94.0,107.0,107.0,104.0,107.0,100.0,0.199,0.112,0.5,1.8,89.2,79.6,0.316,0.421,0.272,0.125,0.25,0.324
32,2024-05-10,745264,Single,single,False,668942,621112,Josh Rojas,Paul Blackburn,0,d46db982-555e-4e28-9194-e7690d79457f,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.191,-1.7,-1.74,1.33,2.4,92.1,85.5,91.4,81.6,0.233,0.7,0.18,0.409,0.545,0.086,0.162,0.189,0.317,0.129,0.258,0.288,94.0,107.0,107.0,104.0,107.0,100.0,0.199,0.112,0.5,1.8,89.2,79.6,0.316,0.421,0.272,0.125,0.25,0.324
33,2024-05-10,745264,Strikeout,strikeout,True,677594,621112,Julio Rodríguez,Paul Blackburn,1,9ff7f4e2-8355-4bae-b736-1255edf66a91,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.191,-1.7,-1.74,1.33,2.4,92.1,85.5,91.4,81.6,0.233,0.7,0.18,0.409,0.545,0.086,0.162,0.189,0.317,0.129,0.258,0.288,94.0,107.0,107.0,104.0,107.0,100.0,0.199,0.112,0.5,1.8,89.2,79.6,0.316,0.421,0.272,0.125,0.25,0.324
34,2024-05-10,745264,Pop Out,field_out,True,691016,693433,Tyler Soderstrom,Bryan Woo,0,939ed012-68b4-4886-a5d3-582d0d66546a,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,0.268,0.521,0.14,0.072,0.7,3.01,1.72,3.51,94.7,89.5,94.5,84.1,0.253,0.373,0.21,0.188,0.25,0.132,0.1,0.2,0.13,0.2,0.2,0.313,,,,,,,,,,,,,,,,,,
