,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,FA%,KC%,wFA/C,wKC/C,vFA,vKC,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-06,745611,Groundout,field_out,True,700242,687765,Trey Sweeney,Mitch Spence,0,22fa8a09-e8b2-4c62-b101-2a15a34b5ac2,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,67.0,84.0,80.0,114.0,118.0,116.0,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,0.391,0.337,0.116,0.014,-0.5,-0.46,-0.04,0.21,-8.94,90.8,88.5,92.0,84.3,80.2,0.281,0.478,0.183,0.272,0.489,0.266,0.177,0.266,0.336,0.292,0.338,0.154,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-06,745611,Groundout,field_out,True,668709,669373,JJ Bleday,Tarik Skubal,0,e81e7833-e9cd-4368-958c-640a77ea21c1,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.53,2.76,174.0,103.0,103.0,106.0,0.72,10.76,1.71,6.88,0.72,1.25,0.258,0.386,0.174,0.258,0.478,97.0,104.0,114.0,,,,95.0,105.0,104.0,109.0,98.0,102.0,,,,0.216,,0.152,,0.267,,1.28,0.54,,1.14,,86.2,96.6,88.7,,,,,0.181,0.389,0.352,0.118,0.118,0.184,0.208,0.312,0.162,0.222,0.34,0.479,112.0,103.0,103.0,95.0,90.0,100.0,0.321,0.045,1.48,2.49,96.9,78.5,0.211,0.311,0.251,,,,,,,,,,,,
12,2024-09-06,745611,Pop Out,field_out,True,663527,669373,Tyler Nevin,Tarik Skubal,0,322a3387-9b93-4064-8f8c-ef6c580576da,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.53,2.76,174.0,103.0,103.0,106.0,0.72,10.76,1.71,6.88,0.72,1.25,0.258,0.386,0.174,0.258,0.478,97.0,104.0,114.0,,,,95.0,105.0,104.0,109.0,98.0,102.0,,,,0.216,,0.152,,0.267,,1.28,0.54,,1.14,,86.2,96.6,88.7,,,,,0.181,0.389,0.352,0.118,0.118,0.184,0.208,0.312,0.162,0.222,0.34,0.479,112.0,103.0,103.0,95.0,90.0,100.0,0.321,0.045,1.48,2.49,96.9,78.5,0.211,0.311,0.251,,,,,,,,,,,,
13,2024-09-06,745611,Strikeout,strikeout,True,663662,669373,Daz Cameron,Tarik Skubal,0,2ff94c2e-e414-4f84-8584-c0088d3ff07a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.53,2.76,174.0,103.0,103.0,106.0,0.72,10.76,1.71,6.88,0.72,1.25,0.258,0.386,0.174,0.258,0.478,97.0,104.0,114.0,,,,95.0,105.0,104.0,109.0,98.0,102.0,,,,0.216,,0.152,,0.267,,1.28,0.54,,1.14,,86.2,96.6,88.7,,,,,0.181,0.389,0.352,0.118,0.118,0.184,0.208,0.312,0.162,0.222,0.34,0.479,112.0,103.0,103.0,95.0,90.0,100.0,0.321,0.045,1.48,2.49,96.9,78.5,0.211,0.311,0.251,,,,,,,,,,,,
14,2024-09-06,745611,Flyout,field_out,True,668670,687765,Jake Rogers,Mitch Spence,0,f47f597b-07a0-44d1-9659-1fc267c23868,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,67.0,84.0,80.0,114.0,118.0,116.0,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,0.391,0.337,0.116,0.014,-0.5,-0.46,-0.04,0.21,-8.94,90.8,88.5,92.0,84.3,80.2,0.281,0.478,0.183,0.272,0.489,0.266,0.177,0.266,0.336,0.292,0.338,0.154,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-06,745611,Strikeout,strikeout,True,678009,687765,Parker Meadows,Mitch Spence,0,e900465d-b041-4754-97ed-9c22a7a98ed9,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,67.0,84.0,80.0,114.0,118.0,116.0,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,0.391,0.337,0.116,0.014,-0.5,-0.46,-0.04,0.21,-8.94,90.8,88.5,92.0,84.3,80.2,0.281,0.478,0.183,0.272,0.489,0.266,0.177,0.266,0.336,0.292,0.338,0.154,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-06,745611,Single,single,False,690291,687765,Jace Jung,Mitch Spence,0,afa3f12a-956e-4adc-89ff-dfe29e1ad5a9,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,67.0,84.0,80.0,114.0,118.0,116.0,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,0.391,0.337,0.116,0.014,-0.5,-0.46,-0.04,0.21,-8.94,90.8,88.5,92.0,84.3,80.2,0.281,0.478,0.183,0.272,0.489,0.266,0.177,0.266,0.336,0.292,0.338,0.154,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-06,745611,Single,single,False,682985,687765,Riley Greene,Mitch Spence,1,b08d9a34-283a-46f5-abf0-0566f0e1e185,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,67.0,84.0,80.0,114.0,118.0,116.0,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,0.391,0.337,0.116,0.014,-0.5,-0.46,-0.04,0.21,-8.94,90.8,88.5,92.0,84.3,80.2,0.281,0.478,0.183,0.272,0.489,0.266,0.177,0.266,0.336,0.292,0.338,0.154,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-06,745611,Groundout,field_out,True,681481,687765,Kerry Carpenter,Mitch Spence,0,08dfc25f-9aa8-40da-9243-48e3b8106716,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,67.0,84.0,80.0,114.0,118.0,116.0,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,0.391,0.337,0.116,0.014,-0.5,-0.46,-0.04,0.21,-8.94,90.8,88.5,92.0,84.3,80.2,0.281,0.478,0.183,0.272,0.489,0.266,0.177,0.266,0.336,0.292,0.338,0.154,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-06,745611,Flyout,field_out,True,680869,669373,Zack Gelof,Tarik Skubal,0,4fd147b0-532e-41d6-8d50-49558a37e790,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.53,2.76,174.0,103.0,103.0,106.0,0.72,10.76,1.71,6.88,0.72,1.25,0.258,0.386,0.174,0.258,0.478,97.0,104.0,114.0,,,,95.0,105.0,104.0,109.0,98.0,102.0,,,,0.216,,0.152,,0.267,,1.28,0.54,,1.14,,86.2,96.6,88.7,,,,,0.181,0.389,0.352,0.118,0.118,0.184,0.208,0.312,0.162,0.222,0.34,0.479,112.0,103.0,103.0,95.0,90.0,100.0,0.321,0.045,1.48,2.49,96.9,78.5,0.211,0.311,0.251,,,,,,,,,,,,
20,2024-09-06,745611,Strikeout,strikeout,True,680474,669373,Max Schuemann,Tarik Skubal,0,27eb30a7-9646-4096-995c-fdf65308bfba,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.53,2.76,174.0,103.0,103.0,106.0,0.72,10.76,1.71,6.88,0.72,1.25,0.258,0.386,0.174,0.258,0.478,97.0,104.0,114.0,,,,95.0,105.0,104.0,109.0,98.0,102.0,,,,0.216,,0.152,,0.267,,1.28,0.54,,1.14,,86.2,96.6,88.7,,,,,0.181,0.389,0.352,0.118,0.118,0.184,0.208,0.312,0.162,0.222,0.34,0.479,112.0,103.0,103.0,95.0,90.0,100.0,0.321,0.045,1.48,2.49,96.9,78.5,0.211,0.311,0.251,,,,,,,,,,,,
21,2024-09-06,745611,Strikeout,strikeout,True,805779,669373,Jacob Wilson,Tarik Skubal,0,4d9d7866-9be5-4419-b7f0-4aadfb9993c3,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.53,2.76,174.0,103.0,103.0,106.0,0.72,10.76,1.71,6.88,0.72,1.25,0.258,0.386,0.174,0.258,0.478,97.0,104.0,114.0,,,,95.0,105.0,104.0,109.0,98.0,102.0,,,,0.216,,0.152,,0.267,,1.28,0.54,,1.14,,86.2,96.6,88.7,,,,,0.181,0.389,0.352,0.118,0.118,0.184,0.208,0.312,0.162,0.222,0.34,0.479,112.0,103.0,103.0,95.0,90.0,100.0,0.321,0.045,1.48,2.49,96.9,78.5,0.211,0.311,0.251,,,,,,,,,,,,
22,2024-09-06,745611,Strikeout,strikeout,True,690993,687765,Colt Keith,Mitch Spence,0,83557cf1-72e2-4394-bced-bb94f73698fb,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,67.0,84.0,80.0,114.0,118.0,116.0,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,0.391,0.337,0.116,0.014,-0.5,-0.46,-0.04,0.21,-8.94,90.8,88.5,92.0,84.3,80.2,0.281,0.478,0.183,0.272,0.489,0.266,0.177,0.266,0.336,0.292,0.338,0.154,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-06,745611,Strikeout,strikeout,True,679529,687765,Spencer Torkelson,Mitch Spence,0,a2817aeb-47dc-416c-84ef-5ffac8881649,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,67.0,84.0,80.0,114.0,118.0,116.0,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,0.391,0.337,0.116,0.014,-0.5,-0.46,-0.04,0.21,-8.94,90.8,88.5,92.0,84.3,80.2,0.281,0.478,0.183,0.272,0.489,0.266,0.177,0.266,0.336,0.292,0.338,0.154,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-06,745611,Single,single,False,656716,687765,Zach McKinstry,Mitch Spence,0,978a19db-a345-4ac1-839e-b0eb059b8a48,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,67.0,84.0,80.0,114.0,118.0,116.0,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,0.391,0.337,0.116,0.014,-0.5,-0.46,-0.04,0.21,-8.94,90.8,88.5,92.0,84.3,80.2,0.281,0.478,0.183,0.272,0.489,0.266,0.177,0.266,0.336,0.292,0.338,0.154,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-06,745611,Strikeout,strikeout,True,700242,687765,Trey Sweeney,Mitch Spence,0,7d4e81ba-da2c-4db6-b58b-0289857c0cb2,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,67.0,84.0,80.0,114.0,118.0,116.0,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,0.391,0.337,0.116,0.014,-0.5,-0.46,-0.04,0.21,-8.94,90.8,88.5,92.0,84.3,80.2,0.281,0.478,0.183,0.272,0.489,0.266,0.177,0.266,0.336,0.292,0.338,0.154,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-06,745611,Single,single,False,671732,669373,Lawrence Butler,Tarik Skubal,0,b0786bce-4a22-476b-90f8-539c436fcd1a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.53,2.76,174.0,103.0,103.0,106.0,0.72,10.76,1.71,6.88,0.72,1.25,0.258,0.386,0.174,0.258,0.478,97.0,104.0,114.0,,,,95.0,105.0,104.0,109.0,98.0,102.0,,,,0.216,,0.152,,0.267,,1.28,0.54,,1.14,,86.2,96.6,88.7,,,,,0.181,0.389,0.352,0.118,0.118,0.184,0.208,0.312,0.162,0.222,0.34,0.479,112.0,103.0,103.0,95.0,90.0,100.0,0.321,0.045,1.48,2.49,96.9,78.5,0.211,0.311,0.251,,,,,,,,,,,,
27,2024-09-06,745611,Single,single,False,667670,669373,Brent Rooker,Tarik Skubal,1,716a31bf-16b7-44f4-a824-52c4b829d7be,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.53,2.76,174.0,103.0,103.0,106.0,0.72,10.76,1.71,6.88,0.72,1.25,0.258,0.386,0.174,0.258,0.478,97.0,104.0,114.0,,,,95.0,105.0,104.0,109.0,98.0,102.0,,,,0.216,,0.152,,0.267,,1.28,0.54,,1.14,,86.2,96.6,88.7,,,,,0.181,0.389,0.352,0.118,0.118,0.184,0.208,0.312,0.162,0.222,0.34,0.479,112.0,103.0,103.0,95.0,90.0,100.0,0.321,0.045,1.48,2.49,96.9,78.5,0.211,0.311,0.251,,,,,,,,,,,,
28,2024-09-06,745611,Flyout,field_out,True,669127,669373,Shea Langeliers,Tarik Skubal,0,ec60b44f-5b0e-453c-9088-b2507391c5da,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.53,2.76,174.0,103.0,103.0,106.0,0.72,10.76,1.71,6.88,0.72,1.25,0.258,0.386,0.174,0.258,0.478,97.0,104.0,114.0,,,,95.0,105.0,104.0,109.0,98.0,102.0,,,,0.216,,0.152,,0.267,,1.28,0.54,,1.14,,86.2,96.6,88.7,,,,,0.181,0.389,0.352,0.118,0.118,0.184,0.208,0.312,0.162,0.222,0.34,0.479,112.0,103.0,103.0,95.0,90.0,100.0,0.321,0.045,1.48,2.49,96.9,78.5,0.211,0.311,0.251,,,,,,,,,,,,
29,2024-09-06,745611,Single,single,True,668709,669373,JJ Bleday,Tarik Skubal,1,dbd05da2-610d-42d4-b507-3a1b8e5461eb,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.53,2.76,174.0,103.0,103.0,106.0,0.72,10.76,1.71,6.88,0.72,1.25,0.258,0.386,0.174,0.258,0.478,97.0,104.0,114.0,,,,95.0,105.0,104.0,109.0,98.0,102.0,,,,0.216,,0.152,,0.267,,1.28,0.54,,1.14,,86.2,96.6,88.7,,,,,0.181,0.389,0.352,0.118,0.118,0.184,0.208,0.312,0.162,0.222,0.34,0.479,112.0,103.0,103.0,95.0,90.0,100.0,0.321,0.045,1.48,2.49,96.9,78.5,0.211,0.311,0.251,,,,,,,,,,,,
30,2024-09-06,745611,Strikeout,strikeout,True,663527,669373,Tyler Nevin,Tarik Skubal,0,40f64cbf-8f88-4e08-9654-f9a7f108a6bc,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.53,2.76,174.0,103.0,103.0,106.0,0.72,10.76,1.71,6.88,0.72,1.25,0.258,0.386,0.174,0.258,0.478,97.0,104.0,114.0,,,,95.0,105.0,104.0,109.0,98.0,102.0,,,,0.216,,0.152,,0.267,,1.28,0.54,,1.14,,86.2,96.6,88.7,,,,,0.181,0.389,0.352,0.118,0.118,0.184,0.208,0.312,0.162,0.222,0.34,0.479,112.0,103.0,103.0,95.0,90.0,100.0,0.321,0.045,1.48,2.49,96.9,78.5,0.211,0.311,0.251,,,,,,,,,,,,
31,2024-09-06,745611,Flyout,field_out,True,668670,687765,Jake Rogers,Mitch Spence,0,53010386-f656-46d2-af29-d95117021d0f,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,67.0,84.0,80.0,114.0,118.0,116.0,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,0.391,0.337,0.116,0.014,-0.5,-0.46,-0.04,0.21,-8.94,90.8,88.5,92.0,84.3,80.2,0.281,0.478,0.183,0.272,0.489,0.266,0.177,0.266,0.336,0.292,0.338,0.154,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-06,745611,Single,single,False,678009,687765,Parker Meadows,Mitch Spence,0,b97d3496-83d8-4df3-943f-565abdbbecb1,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,67.0,84.0,80.0,114.0,118.0,116.0,41.0,97.0,85.0,122.0,104.0,109.0,100.0,98.0,95.0,0.141,0.391,0.337,0.116,0.014,-0.5,-0.46,-0.04,0.21,-8.94,90.8,88.5,92.0,84.3,80.2,0.281,0.478,0.183,0.272,0.489,0.266,0.177,0.266,0.336,0.292,0.338,0.154,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
