,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
0,2024-04-13,746490,Walk,walk,False,666397,666159,Edouard Julien,Matt Manning,0,79f4f497-fa00-4586-9442-94e2e15e05bb,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-13,746490,Walk,walk,False,680777,666159,Ryan Jeffers,Matt Manning,1,d2b8644e-095c-4b9a-8e24-d8879707e642,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-13,746490,Forceout,force_out,True,666135,666159,Alex Kirilloff,Matt Manning,1,caf82429-02cc-47df-8da4-246567007edc,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-13,746490,Sac Fly,sac_fly,True,621439,666159,Byron Buxton,Matt Manning,1,1d1d8002-eddd-411e-8d1b-f4e9a5f269d3,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-04-13,746490,Strikeout,strikeout,True,668885,666159,Austin Martin,Matt Manning,0,8ad34895-c376-4637-84b5-2dd2662592fb,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-04-13,746490,Strikeout,strikeout,True,682985,680573,Riley Greene,Simeon Woods Richardson,0,2bafe68d-def9-49da-ad3d-a1be916020e2,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,,,,0.4,,0.309,0.078,1.41,,1.55,0.19,93.1,,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.278,0.556,0.225,,,,101.0,107.0,112.0,0.213,-2.69,82.9,0.268,0.571,0.18,,,,,,,,,,,,,,,,,,
6,2024-04-13,746490,Flyout,field_out,True,592192,680573,Mark Canha,Simeon Woods Richardson,0,2ca81b96-0320-4233-a83d-584dffcdc528,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,,,,0.4,,0.309,0.078,1.41,,1.55,0.19,93.1,,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.278,0.556,0.225,,,,101.0,107.0,112.0,0.213,-2.69,82.9,0.268,0.571,0.18,,,,,,,,,,,,,,,,,,
7,2024-04-13,746490,Strikeout,strikeout,True,679529,680573,Spencer Torkelson,Simeon Woods Richardson,0,7e162e6d-7229-4a1a-8b2e-78a165127cad,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,,,,0.4,,0.309,0.078,1.41,,1.55,0.19,93.1,,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.278,0.556,0.225,,,,101.0,107.0,112.0,0.213,-2.69,82.9,0.268,0.571,0.18,,,,,,,,,,,,,,,,,,
8,2024-04-13,746490,Strikeout,strikeout,True,650489,666159,Willi Castro,Matt Manning,0,c69b7dcc-9b97-4eb2-8c88-e11e88382fea,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-04-13,746490,Strikeout,strikeout,True,670242,666159,Matt Wallner,Matt Manning,0,fa462303-5881-46a4-b87a-8c05bd89dc35,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
