,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FS%,wFS/C,vFS
0,2024-04-25,745755,Pop Out,field_out,True,665923,641482,Esteury Ruiz,Nestor Cortes,0,8cd9d189-b30b-4a87-ba7e-6b59bac82175,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,
1,2024-04-25,745755,Groundout,field_out,True,663527,641482,Tyler Nevin,Nestor Cortes,0,bd722f4f-191f-4339-a853-500b3b7a596d,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,
2,2024-04-25,745755,Strikeout,strikeout,True,667670,641482,Brent Rooker,Nestor Cortes,0,1d5d0726-c7c9-4ad3-a6e1-54223c4053f7,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,
3,2024-04-25,745755,Single,single,False,683011,622072,Anthony Volpe,Alex Wood,0,e636cf9a-15ff-4d91-abb2-100ef4498d07,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,83.0,100.0,94.0,74.0,94.0,91.0,,,,0.462,,,0.315,0.224,,,-1.94,-0.4,-2.72,,,84.5,90.5,81.4,,,,,,,0.205,0.25,0.288,0.4,0.6,0.149,0.351,0.635,0.199,,,
4,2024-04-25,745755,Double,double,False,665742,622072,Juan Soto,Alex Wood,1,602449c5-e31d-4e38-8648-15d2c14792b5,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,83.0,100.0,94.0,74.0,94.0,91.0,,,,0.462,,,0.315,0.224,,,-1.94,-0.4,-2.72,,,84.5,90.5,81.4,,,,,,,0.205,0.25,0.288,0.4,0.6,0.149,0.351,0.635,0.199,,,
5,2024-04-25,745755,Walk,walk,False,592450,622072,Aaron Judge,Alex Wood,0,856663d8-0952-4c06-ac04-2a8389c02de9,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,83.0,100.0,94.0,74.0,94.0,91.0,,,,0.462,,,0.315,0.224,,,-1.94,-0.4,-2.72,,,84.5,90.5,81.4,,,,,,,0.205,0.25,0.288,0.4,0.6,0.149,0.351,0.635,0.199,,,
6,2024-04-25,745755,Strikeout,strikeout,True,519317,622072,Giancarlo Stanton,Alex Wood,0,8aab8bb7-9bea-4bf2-8cbb-a43690474ac1,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,83.0,100.0,94.0,74.0,94.0,91.0,,,,0.462,,,0.315,0.224,,,-1.94,-0.4,-2.72,,,84.5,90.5,81.4,,,,,,,0.205,0.25,0.288,0.4,0.6,0.149,0.351,0.635,0.199,,,
7,2024-04-25,745755,Grounded Into DP,grounded_into_double_play,True,519203,622072,Anthony Rizzo,Alex Wood,1,2b7fc524-07dc-4581-9a7f-61c79c3cbd65,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,83.0,100.0,94.0,74.0,94.0,91.0,,,,0.462,,,0.315,0.224,,,-1.94,-0.4,-2.72,,,84.5,90.5,81.4,,,,,,,0.205,0.25,0.288,0.4,0.6,0.149,0.351,0.635,0.199,,,
8,2024-04-25,745755,Groundout,field_out,True,669127,641482,Shea Langeliers,Nestor Cortes,0,68cc8936-b86e-4561-bf68-a2c67b3983f0,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,
9,2024-04-25,745755,Flyout,field_out,True,647351,641482,Abraham Toro,Nestor Cortes,0,8f878db3-a762-41a0-a855-bfb5a62bdd9f,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,
