,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff
12,2024-06-28,745560,Flyout,field_out,True,665019,667725,Kody Clemens,Kyle Tyler,1,5088d06b-862d-4294-b258-8d23f198a3b3,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.38,3.88,16.0,91.0,108.0,93.0,0.78,5.63,4.5,6.19,0.56,1.86,0.244,0.356,0.156,0.267,0.402,54.0,93.0,76.0,,,,118.0,83.0,86.0,108.0,92.0,94.0,,0.48,0.13,0.016,-0.16,,2.45,-4.9,90.7,87.3,,81.8,,,,,,,0.2,0.3,0.222,113.0,91.0,93.0,92.0,94.0,96.0,0.122,0.252,3.67,1.28,91.1,76.9,0.25,0.417,0.191,0.182,0.182,0.414,0.1,0.1,0.059
13,2024-06-28,745560,Groundout,field_out,True,593160,667725,Whit Merrifield,Kyle Tyler,0,26024ef5-f7f9-4cc8-b223-588316df4a96,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.38,3.88,16.0,91.0,108.0,93.0,0.78,5.63,4.5,6.19,0.56,1.86,0.244,0.356,0.156,0.267,0.402,54.0,93.0,76.0,,,,118.0,83.0,86.0,108.0,92.0,94.0,,0.48,0.13,0.016,-0.16,,2.45,-4.9,90.7,87.3,,81.8,,,,,,,0.2,0.3,0.222,113.0,91.0,93.0,92.0,94.0,96.0,0.122,0.252,3.67,1.28,91.1,76.9,0.25,0.417,0.191,0.182,0.182,0.414,0.1,0.1,0.059
14,2024-06-28,745560,Single,single,False,660644,650911,Vidal Bruján,Cristopher Sánchez,0,dc1bfad4-98a0-461d-86e5-41b4ccd83cd5,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
15,2024-06-28,745560,Double Play,double_play,True,645305,650911,Ali Sánchez,Cristopher Sánchez,1,c1554918-5353-4f02-9dd5-1b44cc461f50,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
16,2024-06-28,745560,Groundout,field_out,True,650559,650911,Bryan De La Cruz,Cristopher Sánchez,0,b1d8c5b9-7e2f-43e5-8e0c-c7410d72dcd2,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
17,2024-06-28,745560,Walk,walk,False,596117,667725,Garrett Stubbs,Kyle Tyler,0,5d8a94cb-3137-4207-a8f4-20282a07414e,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.38,3.88,16.0,91.0,108.0,93.0,0.78,5.63,4.5,6.19,0.56,1.86,0.244,0.356,0.156,0.267,0.402,54.0,93.0,76.0,,,,118.0,83.0,86.0,108.0,92.0,94.0,,0.48,0.13,0.016,-0.16,,2.45,-4.9,90.7,87.3,,81.8,,,,,,,0.2,0.3,0.222,113.0,91.0,93.0,92.0,94.0,96.0,0.122,0.252,3.67,1.28,91.1,76.9,0.25,0.417,0.191,0.182,0.182,0.414,0.1,0.1,0.059
18,2024-06-28,745560,Strikeout,strikeout,True,679032,667725,Johan Rojas,Kyle Tyler,0,51626cd4-18e4-4485-a04d-a9304ea0cdac,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.38,3.88,16.0,91.0,108.0,93.0,0.78,5.63,4.5,6.19,0.56,1.86,0.244,0.356,0.156,0.267,0.402,54.0,93.0,76.0,,,,118.0,83.0,86.0,108.0,92.0,94.0,,0.48,0.13,0.016,-0.16,,2.45,-4.9,90.7,87.3,,81.8,,,,,,,0.2,0.3,0.222,113.0,91.0,93.0,92.0,94.0,96.0,0.122,0.252,3.67,1.28,91.1,76.9,0.25,0.417,0.191,0.182,0.182,0.414,0.1,0.1,0.059
19,2024-06-28,745560,Grounded Into DP,grounded_into_double_play,True,681082,667725,Bryson Stott,Kyle Tyler,1,cd3dd465-b51f-45b7-ad2a-ae25413abc3a,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.38,3.88,16.0,91.0,108.0,93.0,0.78,5.63,4.5,6.19,0.56,1.86,0.244,0.356,0.156,0.267,0.402,54.0,93.0,76.0,,,,118.0,83.0,86.0,108.0,92.0,94.0,,0.48,0.13,0.016,-0.16,,2.45,-4.9,90.7,87.3,,81.8,,,,,,,0.2,0.3,0.222,113.0,91.0,93.0,92.0,94.0,96.0,0.122,0.252,3.67,1.28,91.1,76.9,0.25,0.417,0.191,0.182,0.182,0.414,0.1,0.1,0.059
20,2024-06-28,745560,Flyout,field_out,True,605137,650911,Josh Bell,Cristopher Sánchez,0,c0de2e66-8090-487e-988c-dae2bbbb8860,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
21,2024-06-28,745560,Lineout,field_out,True,669394,650911,Jake Burger,Cristopher Sánchez,0,31aa5315-e787-4dc7-9258-2819d23c023c,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
22,2024-06-28,745560,Groundout,field_out,True,667472,650911,Dane Myers,Cristopher Sánchez,0,44ed768a-01af-4c21-a613-df90fc30ca82,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
23,2024-06-28,745560,Double,double,False,607208,667725,Trea Turner,Kyle Tyler,0,81ca97b7-f77c-4108-bbe9-3c3f4c07a3c5,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.38,3.88,16.0,91.0,108.0,93.0,0.78,5.63,4.5,6.19,0.56,1.86,0.244,0.356,0.156,0.267,0.402,54.0,93.0,76.0,,,,118.0,83.0,86.0,108.0,92.0,94.0,,0.48,0.13,0.016,-0.16,,2.45,-4.9,90.7,87.3,,81.8,,,,,,,0.2,0.3,0.222,113.0,91.0,93.0,92.0,94.0,96.0,0.122,0.252,3.67,1.28,91.1,76.9,0.25,0.417,0.191,0.182,0.182,0.414,0.1,0.1,0.059
24,2024-06-28,745560,Groundout,field_out,True,664761,667725,Alec Bohm,Kyle Tyler,1,96c42fbe-b79b-43a8-9f02-c1ff73bae71c,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.38,3.88,16.0,91.0,108.0,93.0,0.78,5.63,4.5,6.19,0.56,1.86,0.244,0.356,0.156,0.267,0.402,54.0,93.0,76.0,,,,118.0,83.0,86.0,108.0,92.0,94.0,,0.48,0.13,0.016,-0.16,,2.45,-4.9,90.7,87.3,,81.8,,,,,,,0.2,0.3,0.222,113.0,91.0,93.0,92.0,94.0,96.0,0.122,0.252,3.67,1.28,91.1,76.9,0.25,0.417,0.191,0.182,0.182,0.414,0.1,0.1,0.059
25,2024-06-28,745560,Walk,walk,False,669016,667725,Brandon Marsh,Kyle Tyler,0,04fad77c-d103-43b5-a9b1-7550c95dc965,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.38,3.88,16.0,91.0,108.0,93.0,0.78,5.63,4.5,6.19,0.56,1.86,0.244,0.356,0.156,0.267,0.402,54.0,93.0,76.0,,,,118.0,83.0,86.0,108.0,92.0,94.0,,0.48,0.13,0.016,-0.16,,2.45,-4.9,90.7,87.3,,81.8,,,,,,,0.2,0.3,0.222,113.0,91.0,93.0,92.0,94.0,96.0,0.122,0.252,3.67,1.28,91.1,76.9,0.25,0.417,0.191,0.182,0.182,0.414,0.1,0.1,0.059
26,2024-06-28,745560,Flyout,field_out,True,592206,667725,Nick Castellanos,Kyle Tyler,0,d5ae6236-4407-4746-9e03-ec62b7a2a15e,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.38,3.88,16.0,91.0,108.0,93.0,0.78,5.63,4.5,6.19,0.56,1.86,0.244,0.356,0.156,0.267,0.402,54.0,93.0,76.0,,,,118.0,83.0,86.0,108.0,92.0,94.0,,0.48,0.13,0.016,-0.16,,2.45,-4.9,90.7,87.3,,81.8,,,,,,,0.2,0.3,0.222,113.0,91.0,93.0,92.0,94.0,96.0,0.122,0.252,3.67,1.28,91.1,76.9,0.25,0.417,0.191,0.182,0.182,0.414,0.1,0.1,0.059
27,2024-06-28,745560,Strikeout,strikeout,True,665019,667725,Kody Clemens,Kyle Tyler,1,2677e47d-4232-4b22-a1ec-95747430162d,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.38,3.88,16.0,91.0,108.0,93.0,0.78,5.63,4.5,6.19,0.56,1.86,0.244,0.356,0.156,0.267,0.402,54.0,93.0,76.0,,,,118.0,83.0,86.0,108.0,92.0,94.0,,0.48,0.13,0.016,-0.16,,2.45,-4.9,90.7,87.3,,81.8,,,,,,,0.2,0.3,0.222,113.0,91.0,93.0,92.0,94.0,96.0,0.122,0.252,3.67,1.28,91.1,76.9,0.25,0.417,0.191,0.182,0.182,0.414,0.1,0.1,0.059
28,2024-06-28,745560,Strikeout,strikeout,True,672640,650911,Otto Lopez,Cristopher Sánchez,0,be362339-8b4c-4f60-bb0f-5eeac770f78f,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
29,2024-06-28,745560,Groundout,field_out,True,641313,650911,Tim Anderson,Cristopher Sánchez,0,83bd2f68-c895-4bfc-aa74-56c6bf1383e4,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
30,2024-06-28,745560,Groundout,field_out,True,656896,650911,Emmanuel Rivera,Cristopher Sánchez,0,127f847c-aab7-40cc-8713-5d89ffd92a39,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
31,2024-06-28,745560,Single,single,False,593160,667725,Whit Merrifield,Kyle Tyler,0,c8ce9b7c-2eb8-4039-935e-91e50a62fd28,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.38,3.88,16.0,91.0,108.0,93.0,0.78,5.63,4.5,6.19,0.56,1.86,0.244,0.356,0.156,0.267,0.402,54.0,93.0,76.0,,,,118.0,83.0,86.0,108.0,92.0,94.0,,0.48,0.13,0.016,-0.16,,2.45,-4.9,90.7,87.3,,81.8,,,,,,,0.2,0.3,0.222,113.0,91.0,93.0,92.0,94.0,96.0,0.122,0.252,3.67,1.28,91.1,76.9,0.25,0.417,0.191,0.182,0.182,0.414,0.1,0.1,0.059
32,2024-06-28,745560,Single,single,False,596117,667725,Garrett Stubbs,Kyle Tyler,1,fb5c5807-4cb7-443e-928f-7cee70dd7e48,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.38,3.88,16.0,91.0,108.0,93.0,0.78,5.63,4.5,6.19,0.56,1.86,0.244,0.356,0.156,0.267,0.402,54.0,93.0,76.0,,,,118.0,83.0,86.0,108.0,92.0,94.0,,0.48,0.13,0.016,-0.16,,2.45,-4.9,90.7,87.3,,81.8,,,,,,,0.2,0.3,0.222,113.0,91.0,93.0,92.0,94.0,96.0,0.122,0.252,3.67,1.28,91.1,76.9,0.25,0.417,0.191,0.182,0.182,0.414,0.1,0.1,0.059
33,2024-06-28,745560,Strikeout,strikeout,True,679032,667725,Johan Rojas,Kyle Tyler,0,429cd691-2041-4124-97f0-01806198987e,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.38,3.88,16.0,91.0,108.0,93.0,0.78,5.63,4.5,6.19,0.56,1.86,0.244,0.356,0.156,0.267,0.402,54.0,93.0,76.0,,,,118.0,83.0,86.0,108.0,92.0,94.0,,0.48,0.13,0.016,-0.16,,2.45,-4.9,90.7,87.3,,81.8,,,,,,,0.2,0.3,0.222,113.0,91.0,93.0,92.0,94.0,96.0,0.122,0.252,3.67,1.28,91.1,76.9,0.25,0.417,0.191,0.182,0.182,0.414,0.1,0.1,0.059
34,2024-06-28,745560,Forceout,force_out,True,681082,667725,Bryson Stott,Kyle Tyler,1,8919eac0-a9ea-44a4-8758-923a44fd07bf,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.38,3.88,16.0,91.0,108.0,93.0,0.78,5.63,4.5,6.19,0.56,1.86,0.244,0.356,0.156,0.267,0.402,54.0,93.0,76.0,,,,118.0,83.0,86.0,108.0,92.0,94.0,,0.48,0.13,0.016,-0.16,,2.45,-4.9,90.7,87.3,,81.8,,,,,,,0.2,0.3,0.222,113.0,91.0,93.0,92.0,94.0,96.0,0.122,0.252,3.67,1.28,91.1,76.9,0.25,0.417,0.191,0.182,0.182,0.414,0.1,0.1,0.059
35,2024-06-28,745560,Caught Stealing 2B,caught_stealing_2b,True,607208,686539,Trea Turner,Declan Cronin,0,63631549-74a4-487d-a239-a0b393b84f85,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,66.0,99.0,88.0,74.0,91.0,98.0,,,,0.41,,0.544,,,0.02,0.85,,,,93.3,86.8,0.328,0.418,0.157,,,,0.262,0.291,0.341,,,,120.0,107.0,112.0,0.046,,2.05,,93.5,,,,,,,,0.111,0.111,0.313
36,2024-06-28,745560,Strikeout,strikeout,True,660644,650911,Vidal Bruján,Cristopher Sánchez,0,6dcb4677-19d6-4695-81d6-353ff0191efd,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
