,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,CU%,wCU/C,vCU
10,2024-10-08,775321,Groundout,field_out,True,669242,650633,Tommy Edman,Michael King,0,8e3e282c-4d56-4e01-9b39-9615fb362f0e,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.189,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-10-08,775321,Single,single,False,592518,621111,Manny Machado,Walker Buehler,0,5d35f714-969f-40f5-b870-a25792d13f71,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,0.163,0.29,0.095,0.052,-2.43,-0.74,-0.87,-5.9,95.0,90.0,94.8,82.9,0.455,0.773,0.088,0.291,0.327,0.115,0.342,0.696,0.169,0.121,0.303,0.294,1.0,2.5,0.25,100.0,98.0,105.0,103.0,103.0,100.0,0.208,0.192,1.62,-1.56,91.2,78.0,0.238,0.397,0.215,0.278,0.481,0.267,,,,,,,,,,,,
12,2024-10-08,775321,Fielders Choice,fielders_choice,False,701538,621111,Jackson Merrill,Walker Buehler,1,4fbd2315-a9bb-409a-ba46-929cec0abd51,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,0.163,0.29,0.095,0.052,-2.43,-0.74,-0.87,-5.9,95.0,90.0,94.8,82.9,0.455,0.773,0.088,0.291,0.327,0.115,0.342,0.696,0.169,0.121,0.303,0.294,1.0,2.5,0.25,100.0,98.0,105.0,103.0,103.0,100.0,0.208,0.192,1.62,-1.56,91.2,78.0,0.238,0.397,0.215,0.278,0.481,0.267,,,,,,,,,,,,
13,2024-10-08,775321,Fielders Choice,fielders_choice,False,593428,621111,Xander Bogaerts,Walker Buehler,1,b2f9bf24-2641-4726-82f1-ef9122214364,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,0.163,0.29,0.095,0.052,-2.43,-0.74,-0.87,-5.9,95.0,90.0,94.8,82.9,0.455,0.773,0.088,0.291,0.327,0.115,0.342,0.696,0.169,0.121,0.303,0.294,1.0,2.5,0.25,100.0,98.0,105.0,103.0,103.0,100.0,0.208,0.192,1.62,-1.56,91.2,78.0,0.238,0.397,0.215,0.278,0.481,0.267,,,,,,,,,,,,
14,2024-10-08,775321,Double,double,False,444482,621111,David Peralta,Walker Buehler,1,ceeeaa29-9ff6-4274-9542-0e38d31bb382,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,0.163,0.29,0.095,0.052,-2.43,-0.74,-0.87,-5.9,95.0,90.0,94.8,82.9,0.455,0.773,0.088,0.291,0.327,0.115,0.342,0.696,0.169,0.121,0.303,0.294,1.0,2.5,0.25,100.0,98.0,105.0,103.0,103.0,100.0,0.208,0.192,1.62,-1.56,91.2,78.0,0.238,0.397,0.215,0.278,0.481,0.267,,,,,,,,,,,,
15,2024-10-08,775321,Single,single,False,630105,621111,Jake Cronenworth,Walker Buehler,1,d2c500ed-9ead-432d-bd71-e5ad72bdc018,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,0.163,0.29,0.095,0.052,-2.43,-0.74,-0.87,-5.9,95.0,90.0,94.8,82.9,0.455,0.773,0.088,0.291,0.327,0.115,0.342,0.696,0.169,0.121,0.303,0.294,1.0,2.5,0.25,100.0,98.0,105.0,103.0,103.0,100.0,0.208,0.192,1.62,-1.56,91.2,78.0,0.238,0.397,0.215,0.278,0.481,0.267,,,,,,,,,,,,
16,2024-10-08,775321,Sac Fly,sac_fly,True,543309,621111,Kyle Higashioka,Walker Buehler,1,a508e030-e485-409e-81bf-0d23538fed17,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,0.163,0.29,0.095,0.052,-2.43,-0.74,-0.87,-5.9,95.0,90.0,94.8,82.9,0.455,0.773,0.088,0.291,0.327,0.115,0.342,0.696,0.169,0.121,0.303,0.294,1.0,2.5,0.25,100.0,98.0,105.0,103.0,103.0,100.0,0.208,0.192,1.62,-1.56,91.2,78.0,0.238,0.397,0.215,0.278,0.481,0.267,,,,,,,,,,,,
17,2024-10-08,775321,Pop Out,field_out,True,650333,621111,Luis Arraez,Walker Buehler,0,2901d50b-31a5-4ee3-b5c7-b2e1e3f284fe,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,0.163,0.29,0.095,0.052,-2.43,-0.74,-0.87,-5.9,95.0,90.0,94.8,82.9,0.455,0.773,0.088,0.291,0.327,0.115,0.342,0.696,0.169,0.121,0.303,0.294,1.0,2.5,0.25,100.0,98.0,105.0,103.0,103.0,100.0,0.208,0.192,1.62,-1.56,91.2,78.0,0.238,0.397,0.215,0.278,0.481,0.267,,,,,,,,,,,,
18,2024-10-08,775321,Home Run,home_run,False,665487,621111,Fernando Tatis Jr.,Walker Buehler,1,84a9267b-ac0e-4951-9451-7deb236c945d,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,0.163,0.29,0.095,0.052,-2.43,-0.74,-0.87,-5.9,95.0,90.0,94.8,82.9,0.455,0.773,0.088,0.291,0.327,0.115,0.342,0.696,0.169,0.121,0.303,0.294,1.0,2.5,0.25,100.0,98.0,105.0,103.0,103.0,100.0,0.208,0.192,1.62,-1.56,91.2,78.0,0.238,0.397,0.215,0.278,0.481,0.267,,,,,,,,,,,,
19,2024-10-08,775321,Single,single,False,595777,621111,Jurickson Profar,Walker Buehler,0,99522ef6-ede6-4604-895b-5eea62ea82e1,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,0.163,0.29,0.095,0.052,-2.43,-0.74,-0.87,-5.9,95.0,90.0,94.8,82.9,0.455,0.773,0.088,0.291,0.327,0.115,0.342,0.696,0.169,0.121,0.303,0.294,1.0,2.5,0.25,100.0,98.0,105.0,103.0,103.0,100.0,0.208,0.192,1.62,-1.56,91.2,78.0,0.238,0.397,0.215,0.278,0.481,0.267,,,,,,,,,,,,
20,2024-10-08,775321,Flyout,field_out,True,592518,621111,Manny Machado,Walker Buehler,0,ffcbaf3b-551c-4070-b601-91b4bcaed0b0,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,0.163,0.29,0.095,0.052,-2.43,-0.74,-0.87,-5.9,95.0,90.0,94.8,82.9,0.455,0.773,0.088,0.291,0.327,0.115,0.342,0.696,0.169,0.121,0.303,0.294,1.0,2.5,0.25,100.0,98.0,105.0,103.0,103.0,100.0,0.208,0.192,1.62,-1.56,91.2,78.0,0.238,0.397,0.215,0.278,0.481,0.267,,,,,,,,,,,,
21,2024-10-08,775321,Single,single,False,500743,650633,Miguel Rojas,Michael King,0,8502f391-9d7a-4749-85fd-de12ae493ac8,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.189,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-10-08,775321,Single,single,False,660271,650633,Shohei Ohtani,Michael King,1,ada0865c-e2cf-4e06-bc44-9f2729acd5c1,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.189,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-10-08,775321,Single,single,False,605141,650633,Mookie Betts,Michael King,1,d2755c51-15ef-4d2a-ba20-f531e7690a46,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.189,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-10-08,775321,Lineout,field_out,True,518692,650633,Freddie Freeman,Michael King,0,bac7153e-f8b0-401f-b3ba-004c91e8d643,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.189,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-10-08,775321,Home Run,home_run,False,606192,650633,Teoscar Hernández,Michael King,1,fa3df91b-73e7-4320-87cf-bfcbce8f454d,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.189,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-10-08,775321,Strikeout,strikeout,True,571970,650633,Max Muncy,Michael King,0,17f8248d-fe6c-4d7c-a629-4ba2ec247ec5,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.189,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-10-08,775321,Groundout,field_out,True,669257,650633,Will Smith,Michael King,0,cb0d5713-ad83-48a6-98bc-2b4f3cf4c586,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.189,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-10-08,775321,Flyout,field_out,True,701538,621111,Jackson Merrill,Walker Buehler,0,cdef6645-d610-451e-a2fd-2dc80eea2c3f,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,0.163,0.29,0.095,0.052,-2.43,-0.74,-0.87,-5.9,95.0,90.0,94.8,82.9,0.455,0.773,0.088,0.291,0.327,0.115,0.342,0.696,0.169,0.121,0.303,0.294,1.0,2.5,0.25,100.0,98.0,105.0,103.0,103.0,100.0,0.208,0.192,1.62,-1.56,91.2,78.0,0.238,0.397,0.215,0.278,0.481,0.267,,,,,,,,,,,,
29,2024-10-08,775321,Groundout,field_out,True,593428,621111,Xander Bogaerts,Walker Buehler,0,ca4f566d-c1ea-4898-b892-98a16514cfc3,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,0.163,0.29,0.095,0.052,-2.43,-0.74,-0.87,-5.9,95.0,90.0,94.8,82.9,0.455,0.773,0.088,0.291,0.327,0.115,0.342,0.696,0.169,0.121,0.303,0.294,1.0,2.5,0.25,100.0,98.0,105.0,103.0,103.0,100.0,0.208,0.192,1.62,-1.56,91.2,78.0,0.238,0.397,0.215,0.278,0.481,0.267,,,,,,,,,,,,
30,2024-10-08,775321,Groundout,field_out,True,444482,621111,David Peralta,Walker Buehler,0,add36cbe-1d73-4ec3-9a9d-c3d2abe033a8,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,0.163,0.29,0.095,0.052,-2.43,-0.74,-0.87,-5.9,95.0,90.0,94.8,82.9,0.455,0.773,0.088,0.291,0.327,0.115,0.342,0.696,0.169,0.121,0.303,0.294,1.0,2.5,0.25,100.0,98.0,105.0,103.0,103.0,100.0,0.208,0.192,1.62,-1.56,91.2,78.0,0.238,0.397,0.215,0.278,0.481,0.267,,,,,,,,,,,,
31,2024-10-08,775321,Flyout,field_out,True,666158,650633,Gavin Lux,Michael King,0,18a231eb-0180-460f-9765-5491b931c659,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.189,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-10-08,775321,Groundout,field_out,True,669242,650633,Tommy Edman,Michael King,0,d8dd7b7b-f983-4f20-85d0-b4396d7506d7,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.189,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
