,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-17,745537,Lineout,field_out,True,592206,669022,Nick Castellanos,MacKenzie Gore,0,6027b5f9-84fc-423a-8146-bd25dcc842b0,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,,,,91.0,91.0,92.0,,,,,,0.167,0.091,,,-1.02,-2.17,,85.9,,90.8,,,,0.333,0.59,0.509,0.263,0.411,0.327,105.0,103.0,103.0,126.0,99.0,103.0,0.551,0.19,-0.15,0.19,96.1,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.444,0.667,0.263
11,2024-08-17,745537,Strikeout,strikeout,True,592663,669022,J.T. Realmuto,MacKenzie Gore,0,13fad7f0-074a-4604-8197-7d5634a31934,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,,,,91.0,91.0,92.0,,,,,,0.167,0.091,,,-1.02,-2.17,,85.9,,90.8,,,,0.333,0.59,0.509,0.263,0.411,0.327,105.0,103.0,103.0,126.0,99.0,103.0,0.551,0.19,-0.15,0.19,96.1,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.444,0.667,0.263
12,2024-08-17,745537,Groundout,field_out,True,656180,650911,Riley Adams,Cristopher Sánchez,0,f8c52dc6-0fcc-4315-b025-60d2e49330ae,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,0.471,0.001,0.169,0.359,2.6,-0.63,0.34,1.68,86.5,85.1,94.3,84.3,0.362,0.49,0.122,0.18,0.216,0.343,0.228,0.38,0.303,,,,,,,,,,,,,,,,,,,,,
13,2024-08-17,745537,Groundout,field_out,True,671277,650911,Luis García Jr.,Cristopher Sánchez,0,8519db60-210b-4e8a-86da-fb77d550de9d,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,0.471,0.001,0.169,0.359,2.6,-0.63,0.34,1.68,86.5,85.1,94.3,84.3,0.362,0.49,0.122,0.18,0.216,0.343,0.228,0.38,0.303,,,,,,,,,,,,,,,,,,,,,
14,2024-08-17,745537,Groundout,field_out,True,696285,650911,Jacob Young,Cristopher Sánchez,0,6e420d83-d50a-440f-b308-8b1aa0aa8364,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,0.471,0.001,0.169,0.359,2.6,-0.63,0.34,1.68,86.5,85.1,94.3,84.3,0.362,0.49,0.122,0.18,0.216,0.343,0.228,0.38,0.303,,,,,,,,,,,,,,,,,,,,,
15,2024-08-17,745537,Single,single,False,642215,669022,Weston Wilson,MacKenzie Gore,0,6493c238-0271-4013-bb42-63da6278ff97,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,,,,91.0,91.0,92.0,,,,,,0.167,0.091,,,-1.02,-2.17,,85.9,,90.8,,,,0.333,0.59,0.509,0.263,0.411,0.327,105.0,103.0,103.0,126.0,99.0,103.0,0.551,0.19,-0.15,0.19,96.1,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.444,0.667,0.263
16,2024-08-17,745537,Forceout,force_out,True,624641,669022,Edmundo Sosa,MacKenzie Gore,1,4b32d56c-5b04-43e2-9e89-57ca78502a07,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,,,,91.0,91.0,92.0,,,,,,0.167,0.091,,,-1.02,-2.17,,85.9,,90.8,,,,0.333,0.59,0.509,0.263,0.411,0.327,105.0,103.0,103.0,126.0,99.0,103.0,0.551,0.19,-0.15,0.19,96.1,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.444,0.667,0.263
17,2024-08-17,745537,Strikeout,strikeout,True,679032,669022,Johan Rojas,MacKenzie Gore,0,7474bd2b-985f-4402-9a6f-cd7c5f219a6c,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,,,,91.0,91.0,92.0,,,,,,0.167,0.091,,,-1.02,-2.17,,85.9,,90.8,,,,0.333,0.59,0.509,0.263,0.411,0.327,105.0,103.0,103.0,126.0,99.0,103.0,0.551,0.19,-0.15,0.19,96.1,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.444,0.667,0.263
18,2024-08-17,745537,Lineout,field_out,True,656941,669022,Kyle Schwarber,MacKenzie Gore,1,4166b135-1a86-4d4e-ad1c-57255f489336,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,,,,91.0,91.0,92.0,,,,,,0.167,0.091,,,-1.02,-2.17,,85.9,,90.8,,,,0.333,0.59,0.509,0.263,0.411,0.327,105.0,103.0,103.0,126.0,99.0,103.0,0.551,0.19,-0.15,0.19,96.1,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.444,0.667,0.263
19,2024-08-17,745537,Home Run,home_run,False,669743,650911,Alex Call,Cristopher Sánchez,0,7b155b21-a848-4fff-aff9-9b01804ce9e5,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,0.471,0.001,0.169,0.359,2.6,-0.63,0.34,1.68,86.5,85.1,94.3,84.3,0.362,0.49,0.122,0.18,0.216,0.343,0.228,0.38,0.303,,,,,,,,,,,,,,,,,,,,,
20,2024-08-17,745537,Groundout,field_out,True,682928,650911,CJ Abrams,Cristopher Sánchez,0,99406588-1c0a-487b-9f1d-ee3a4d64779d,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,0.471,0.001,0.169,0.359,2.6,-0.63,0.34,1.68,86.5,85.1,94.3,84.3,0.362,0.49,0.122,0.18,0.216,0.343,0.228,0.38,0.303,,,,,,,,,,,,,,,,,,,,,
21,2024-08-17,745537,Groundout,field_out,True,660766,650911,Juan Yepez,Cristopher Sánchez,0,7f304249-36d5-4be9-a973-c947d73064c8,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,0.471,0.001,0.169,0.359,2.6,-0.63,0.34,1.68,86.5,85.1,94.3,84.3,0.362,0.49,0.122,0.18,0.216,0.343,0.228,0.38,0.303,,,,,,,,,,,,,,,,,,,,,
22,2024-08-17,745537,Flyout,field_out,True,695578,650911,James Wood,Cristopher Sánchez,0,bc62673c-f7ec-450a-bb7c-131054177430,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,0.471,0.001,0.169,0.359,2.6,-0.63,0.34,1.68,86.5,85.1,94.3,84.3,0.362,0.49,0.122,0.18,0.216,0.343,0.228,0.38,0.303,,,,,,,,,,,,,,,,,,,,,
23,2024-08-17,745537,Walk,walk,False,607208,669022,Trea Turner,MacKenzie Gore,0,12c55076-2623-47b1-89a0-525b0595a4ee,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,,,,91.0,91.0,92.0,,,,,,0.167,0.091,,,-1.02,-2.17,,85.9,,90.8,,,,0.333,0.59,0.509,0.263,0.411,0.327,105.0,103.0,103.0,126.0,99.0,103.0,0.551,0.19,-0.15,0.19,96.1,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.444,0.667,0.263
24,2024-08-17,745537,Grounded Into DP,grounded_into_double_play,True,547180,669022,Bryce Harper,MacKenzie Gore,1,0c354b35-d341-4c3c-9251-86b52f3ccb04,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,,,,91.0,91.0,92.0,,,,,,0.167,0.091,,,-1.02,-2.17,,85.9,,90.8,,,,0.333,0.59,0.509,0.263,0.411,0.327,105.0,103.0,103.0,126.0,99.0,103.0,0.551,0.19,-0.15,0.19,96.1,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.444,0.667,0.263
25,2024-08-17,745537,Walk,walk,False,664761,669022,Alec Bohm,MacKenzie Gore,0,29485477-313c-4229-a6c5-a38cf86819f7,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,,,,91.0,91.0,92.0,,,,,,0.167,0.091,,,-1.02,-2.17,,85.9,,90.8,,,,0.333,0.59,0.509,0.263,0.411,0.327,105.0,103.0,103.0,126.0,99.0,103.0,0.551,0.19,-0.15,0.19,96.1,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.444,0.667,0.263
26,2024-08-17,745537,Double,double,False,592206,669022,Nick Castellanos,MacKenzie Gore,1,4a65a5fa-c44a-445d-9031-b559824f1be0,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,,,,91.0,91.0,92.0,,,,,,0.167,0.091,,,-1.02,-2.17,,85.9,,90.8,,,,0.333,0.59,0.509,0.263,0.411,0.327,105.0,103.0,103.0,126.0,99.0,103.0,0.551,0.19,-0.15,0.19,96.1,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.444,0.667,0.263
27,2024-08-17,745537,Strikeout,strikeout,True,592663,669022,J.T. Realmuto,MacKenzie Gore,0,9b0b1c6a-6f80-45cb-ad26-9d4a5185e2e0,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,,,,91.0,91.0,92.0,,,,,,0.167,0.091,,,-1.02,-2.17,,85.9,,90.8,,,,0.333,0.59,0.509,0.263,0.411,0.327,105.0,103.0,103.0,126.0,99.0,103.0,0.551,0.19,-0.15,0.19,96.1,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.444,0.667,0.263
28,2024-08-17,745537,Strikeout,strikeout,True,665953,650911,Andrés Chaparro,Cristopher Sánchez,0,5084b7d7-ff7a-49b4-9cf4-a171e9f1f33e,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,0.471,0.001,0.169,0.359,2.6,-0.63,0.34,1.68,86.5,85.1,94.3,84.3,0.362,0.49,0.122,0.18,0.216,0.343,0.228,0.38,0.303,,,,,,,,,,,,,,,,,,,,,
29,2024-08-17,745537,Groundout,field_out,True,545121,650911,Ildemaro Vargas,Cristopher Sánchez,0,24469d20-0faa-4494-8148-217e52a9270f,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,0.471,0.001,0.169,0.359,2.6,-0.63,0.34,1.68,86.5,85.1,94.3,84.3,0.362,0.49,0.122,0.18,0.216,0.343,0.228,0.38,0.303,,,,,,,,,,,,,,,,,,,,,
30,2024-08-17,745537,Lineout,field_out,True,656180,650911,Riley Adams,Cristopher Sánchez,0,60d6124e-5ea9-43b0-aa8c-3c3712dc6608,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,0.471,0.001,0.169,0.359,2.6,-0.63,0.34,1.68,86.5,85.1,94.3,84.3,0.362,0.49,0.122,0.18,0.216,0.343,0.228,0.38,0.303,,,,,,,,,,,,,,,,,,,,,
31,2024-08-17,745537,Single,single,False,642215,669022,Weston Wilson,MacKenzie Gore,0,88a9bc86-4648-4ba8-822a-781676de590f,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,,,,91.0,91.0,92.0,,,,,,0.167,0.091,,,-1.02,-2.17,,85.9,,90.8,,,,0.333,0.59,0.509,0.263,0.411,0.327,105.0,103.0,103.0,126.0,99.0,103.0,0.551,0.19,-0.15,0.19,96.1,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.444,0.667,0.263
32,2024-08-17,745537,Flyout,field_out,True,624641,669022,Edmundo Sosa,MacKenzie Gore,1,be14dcf4-b713-4066-a30d-5c258af30472,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,,,,91.0,91.0,92.0,,,,,,0.167,0.091,,,-1.02,-2.17,,85.9,,90.8,,,,0.333,0.59,0.509,0.263,0.411,0.327,105.0,103.0,103.0,126.0,99.0,103.0,0.551,0.19,-0.15,0.19,96.1,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.444,0.667,0.263
33,2024-08-17,745537,Strikeout,strikeout,True,679032,669022,Johan Rojas,MacKenzie Gore,0,95579513-98ef-4a7a-92b1-b63e8fb1cc21,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,,,,91.0,91.0,92.0,,,,,,0.167,0.091,,,-1.02,-2.17,,85.9,,90.8,,,,0.333,0.59,0.509,0.263,0.411,0.327,105.0,103.0,103.0,126.0,99.0,103.0,0.551,0.19,-0.15,0.19,96.1,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.444,0.667,0.263
34,2024-08-17,745537,Strikeout,strikeout,True,656941,669022,Kyle Schwarber,MacKenzie Gore,0,cbf35913-98ce-4c7a-894d-b2420f565775,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,,,,91.0,91.0,92.0,,,,,,0.167,0.091,,,-1.02,-2.17,,85.9,,90.8,,,,0.333,0.59,0.509,0.263,0.411,0.327,105.0,103.0,103.0,126.0,99.0,103.0,0.551,0.19,-0.15,0.19,96.1,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.444,0.667,0.263
35,2024-08-17,745537,Groundout,field_out,True,671277,650911,Luis García Jr.,Cristopher Sánchez,0,9e6286ca-66ee-4446-a036-fd44d4053d5c,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,0.471,0.001,0.169,0.359,2.6,-0.63,0.34,1.68,86.5,85.1,94.3,84.3,0.362,0.49,0.122,0.18,0.216,0.343,0.228,0.38,0.303,,,,,,,,,,,,,,,,,,,,,
36,2024-08-17,745537,Groundout,field_out,True,696285,650911,Jacob Young,Cristopher Sánchez,0,33f2578f-ee56-4e3b-a2eb-8f09c30332d5,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,0.471,0.001,0.169,0.359,2.6,-0.63,0.34,1.68,86.5,85.1,94.3,84.3,0.362,0.49,0.122,0.18,0.216,0.343,0.228,0.38,0.303,,,,,,,,,,,,,,,,,,,,,
