,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vKN (sc),Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,KN%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,wKN/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-15,745206,Single,single,False,677649,669923,Ezequiel Duran,George Kirby,0,507e22ea-b70c-44dc-85dc-ef29ce01cf0c,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.62,3.48,179.0,106.0,106.0,107.0,0.785,8.5,1.11,8.65,1.11,1.0,0.294,0.348,0.18,0.285,0.444,73.9,102.0,107.0,101.0,106.0,108.0,108.0,112.0,105.0,111.0,114.0,110.0,114.0,97.0,99.0,93.0,108.0,99.0,107.0,0.235,0.338,0.004,0.103,0.237,0.083,0.0,0.26,0.79,-1.82,1.5,1.26,-2.25,-3.5,96.0,92.3,85.9,96.0,87.2,83.3,0.228,0.473,0.293,0.268,0.361,0.113,0.226,0.322,0.265,0.243,0.4,0.279,0.333,0.444,0.295,,,,,,,,,,,,,,,,,,,,,
11,2024-09-15,745206,Grounded Into DP,grounded_into_double_play,True,608348,669923,Carson Kelly,George Kirby,1,6fdfa075-4766-4388-86a4-2e2851910180,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.62,3.48,179.0,106.0,106.0,107.0,0.785,8.5,1.11,8.65,1.11,1.0,0.294,0.348,0.18,0.285,0.444,73.9,102.0,107.0,101.0,106.0,108.0,108.0,112.0,105.0,111.0,114.0,110.0,114.0,97.0,99.0,93.0,108.0,99.0,107.0,0.235,0.338,0.004,0.103,0.237,0.083,0.0,0.26,0.79,-1.82,1.5,1.26,-2.25,-3.5,96.0,92.3,85.9,96.0,87.2,83.3,0.228,0.473,0.293,0.268,0.361,0.113,0.226,0.322,0.265,0.243,0.4,0.279,0.333,0.444,0.295,,,,,,,,,,,,,,,,,,,,,
12,2024-09-15,745206,Pop Out,field_out,True,649966,571760,Luis Urías,Andrew Heaney,0,69a55d97-28ca-4a5b-a050-75517fdd0b08,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.89,4.3,150.1,101.0,80.0,98.0,0.754,9.1,2.39,8.5,1.2,0.74,0.251,0.405,0.14,0.294,0.424,,77.0,101.0,98.0,34.0,83.0,74.0,80.0,100.0,102.0,,,,20.0,51.0,51.0,,,,0.015,0.505,0.001,,0.278,,,0.29,-19.11,,-4.51,-0.09,,,91.5,86.6,,92.2,82.4,,0.222,0.402,0.217,0.455,0.455,0.125,0.253,0.371,0.376,,,,0.444,1.111,0.2,84.0,101.0,94.0,123.0,106.0,104.0,0.034,0.167,-3.18,0.91,83.7,75.5,0.227,0.352,0.248,,,,,,
13,2024-09-15,745206,Flyout,field_out,True,571745,571760,Mitch Haniger,Andrew Heaney,0,587808ec-5557-485f-abed-7cab0fcda8d4,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.89,4.3,150.1,101.0,80.0,98.0,0.754,9.1,2.39,8.5,1.2,0.74,0.251,0.405,0.14,0.294,0.424,,77.0,101.0,98.0,34.0,83.0,74.0,80.0,100.0,102.0,,,,20.0,51.0,51.0,,,,0.015,0.505,0.001,,0.278,,,0.29,-19.11,,-4.51,-0.09,,,91.5,86.6,,92.2,82.4,,0.222,0.402,0.217,0.455,0.455,0.125,0.253,0.371,0.376,,,,0.444,1.111,0.2,84.0,101.0,94.0,123.0,106.0,104.0,0.034,0.167,-3.18,0.91,83.7,75.5,0.227,0.352,0.248,,,,,,
14,2024-09-15,745206,Hit By Pitch,hit_by_pitch,False,641487,571760,J.P. Crawford,Andrew Heaney,0,1d11bf63-0c79-41c1-9241-af53b1adf43c,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.89,4.3,150.1,101.0,80.0,98.0,0.754,9.1,2.39,8.5,1.2,0.74,0.251,0.405,0.14,0.294,0.424,,77.0,101.0,98.0,34.0,83.0,74.0,80.0,100.0,102.0,,,,20.0,51.0,51.0,,,,0.015,0.505,0.001,,0.278,,,0.29,-19.11,,-4.51,-0.09,,,91.5,86.6,,92.2,82.4,,0.222,0.402,0.217,0.455,0.455,0.125,0.253,0.371,0.376,,,,0.444,1.111,0.2,84.0,101.0,94.0,123.0,106.0,104.0,0.034,0.167,-3.18,0.91,83.7,75.5,0.227,0.352,0.248,,,,,,
15,2024-09-15,745206,Single,single,False,645302,571760,Victor Robles,Andrew Heaney,1,e945c183-e43e-4f7b-843b-531e84b2a3e7,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.89,4.3,150.1,101.0,80.0,98.0,0.754,9.1,2.39,8.5,1.2,0.74,0.251,0.405,0.14,0.294,0.424,,77.0,101.0,98.0,34.0,83.0,74.0,80.0,100.0,102.0,,,,20.0,51.0,51.0,,,,0.015,0.505,0.001,,0.278,,,0.29,-19.11,,-4.51,-0.09,,,91.5,86.6,,92.2,82.4,,0.222,0.402,0.217,0.455,0.455,0.125,0.253,0.371,0.376,,,,0.444,1.111,0.2,84.0,101.0,94.0,123.0,106.0,104.0,0.034,0.167,-3.18,0.91,83.7,75.5,0.227,0.352,0.248,,,,,,
16,2024-09-15,745206,Flyout,field_out,True,677594,571760,Julio Rodríguez,Andrew Heaney,0,1089f732-889a-4427-b574-b8677bfa82e9,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.89,4.3,150.1,101.0,80.0,98.0,0.754,9.1,2.39,8.5,1.2,0.74,0.251,0.405,0.14,0.294,0.424,,77.0,101.0,98.0,34.0,83.0,74.0,80.0,100.0,102.0,,,,20.0,51.0,51.0,,,,0.015,0.505,0.001,,0.278,,,0.29,-19.11,,-4.51,-0.09,,,91.5,86.6,,92.2,82.4,,0.222,0.402,0.217,0.455,0.455,0.125,0.253,0.371,0.376,,,,0.444,1.111,0.2,84.0,101.0,94.0,123.0,106.0,104.0,0.034,0.167,-3.18,0.91,83.7,75.5,0.227,0.352,0.248,,,,,,
17,2024-09-15,745206,Groundout,field_out,True,665750,669923,Leody Taveras,George Kirby,0,62fcbe07-65d0-41b7-8399-4f3520da59a5,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.62,3.48,179.0,106.0,106.0,107.0,0.785,8.5,1.11,8.65,1.11,1.0,0.294,0.348,0.18,0.285,0.444,73.9,102.0,107.0,101.0,106.0,108.0,108.0,112.0,105.0,111.0,114.0,110.0,114.0,97.0,99.0,93.0,108.0,99.0,107.0,0.235,0.338,0.004,0.103,0.237,0.083,0.0,0.26,0.79,-1.82,1.5,1.26,-2.25,-3.5,96.0,92.3,85.9,96.0,87.2,83.3,0.228,0.473,0.293,0.268,0.361,0.113,0.226,0.322,0.265,0.243,0.4,0.279,0.333,0.444,0.295,,,,,,,,,,,,,,,,,,,,,
18,2024-09-15,745206,Flyout,field_out,True,641680,669923,Jonah Heim,George Kirby,0,664e3623-4a17-4814-bd8c-4c6e68ebcc45,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.62,3.48,179.0,106.0,106.0,107.0,0.785,8.5,1.11,8.65,1.11,1.0,0.294,0.348,0.18,0.285,0.444,73.9,102.0,107.0,101.0,106.0,108.0,108.0,112.0,105.0,111.0,114.0,110.0,114.0,97.0,99.0,93.0,108.0,99.0,107.0,0.235,0.338,0.004,0.103,0.237,0.083,0.0,0.26,0.79,-1.82,1.5,1.26,-2.25,-3.5,96.0,92.3,85.9,96.0,87.2,83.3,0.228,0.473,0.293,0.268,0.361,0.113,0.226,0.322,0.265,0.243,0.4,0.279,0.333,0.444,0.295,,,,,,,,,,,,,,,,,,,,,
19,2024-09-15,745206,Pop Out,field_out,True,608671,669923,Travis Jankowski,George Kirby,0,f5f2bc8b-26d0-4d55-9c2f-37e367d57897,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.62,3.48,179.0,106.0,106.0,107.0,0.785,8.5,1.11,8.65,1.11,1.0,0.294,0.348,0.18,0.285,0.444,73.9,102.0,107.0,101.0,106.0,108.0,108.0,112.0,105.0,111.0,114.0,110.0,114.0,97.0,99.0,93.0,108.0,99.0,107.0,0.235,0.338,0.004,0.103,0.237,0.083,0.0,0.26,0.79,-1.82,1.5,1.26,-2.25,-3.5,96.0,92.3,85.9,96.0,87.2,83.3,0.228,0.473,0.293,0.268,0.361,0.113,0.226,0.322,0.265,0.243,0.4,0.279,0.333,0.444,0.295,,,,,,,,,,,,,,,,,,,,,
20,2024-09-15,745206,Flyout,field_out,True,457759,571760,Justin Turner,Andrew Heaney,0,a0322856-b357-410d-aef8-405fd5d20eaa,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.89,4.3,150.1,101.0,80.0,98.0,0.754,9.1,2.39,8.5,1.2,0.74,0.251,0.405,0.14,0.294,0.424,,77.0,101.0,98.0,34.0,83.0,74.0,80.0,100.0,102.0,,,,20.0,51.0,51.0,,,,0.015,0.505,0.001,,0.278,,,0.29,-19.11,,-4.51,-0.09,,,91.5,86.6,,92.2,82.4,,0.222,0.402,0.217,0.455,0.455,0.125,0.253,0.371,0.376,,,,0.444,1.111,0.2,84.0,101.0,94.0,123.0,106.0,104.0,0.034,0.167,-3.18,0.91,83.7,75.5,0.227,0.352,0.248,,,,,,
21,2024-09-15,745206,Strikeout,strikeout,True,668227,571760,Randy Arozarena,Andrew Heaney,0,bbe93cfc-0092-4cc9-bd6f-7c1873a9ee89,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.89,4.3,150.1,101.0,80.0,98.0,0.754,9.1,2.39,8.5,1.2,0.74,0.251,0.405,0.14,0.294,0.424,,77.0,101.0,98.0,34.0,83.0,74.0,80.0,100.0,102.0,,,,20.0,51.0,51.0,,,,0.015,0.505,0.001,,0.278,,,0.29,-19.11,,-4.51,-0.09,,,91.5,86.6,,92.2,82.4,,0.222,0.402,0.217,0.455,0.455,0.125,0.253,0.371,0.376,,,,0.444,1.111,0.2,84.0,101.0,94.0,123.0,106.0,104.0,0.034,0.167,-3.18,0.91,83.7,75.5,0.227,0.352,0.248,,,,,,
22,2024-09-15,745206,Single,single,False,641598,571760,Mitch Garver,Andrew Heaney,0,236853d5-cfab-4f34-8be7-0271d4f6d856,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.89,4.3,150.1,101.0,80.0,98.0,0.754,9.1,2.39,8.5,1.2,0.74,0.251,0.405,0.14,0.294,0.424,,77.0,101.0,98.0,34.0,83.0,74.0,80.0,100.0,102.0,,,,20.0,51.0,51.0,,,,0.015,0.505,0.001,,0.278,,,0.29,-19.11,,-4.51,-0.09,,,91.5,86.6,,92.2,82.4,,0.222,0.402,0.217,0.455,0.455,0.125,0.253,0.371,0.376,,,,0.444,1.111,0.2,84.0,101.0,94.0,123.0,106.0,104.0,0.034,0.167,-3.18,0.91,83.7,75.5,0.227,0.352,0.248,,,,,,
23,2024-09-15,745206,Single,single,False,664238,571760,Dylan Moore,Andrew Heaney,1,fb93e99e-037d-4a3c-8915-820f97e6c257,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.89,4.3,150.1,101.0,80.0,98.0,0.754,9.1,2.39,8.5,1.2,0.74,0.251,0.405,0.14,0.294,0.424,,77.0,101.0,98.0,34.0,83.0,74.0,80.0,100.0,102.0,,,,20.0,51.0,51.0,,,,0.015,0.505,0.001,,0.278,,,0.29,-19.11,,-4.51,-0.09,,,91.5,86.6,,92.2,82.4,,0.222,0.402,0.217,0.455,0.455,0.125,0.253,0.371,0.376,,,,0.444,1.111,0.2,84.0,101.0,94.0,123.0,106.0,104.0,0.034,0.167,-3.18,0.91,83.7,75.5,0.227,0.352,0.248,,,,,,
24,2024-09-15,745206,Strikeout,strikeout,True,649966,571760,Luis Urías,Andrew Heaney,0,4f7a1970-e006-417e-8444-16eba870d820,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.89,4.3,150.1,101.0,80.0,98.0,0.754,9.1,2.39,8.5,1.2,0.74,0.251,0.405,0.14,0.294,0.424,,77.0,101.0,98.0,34.0,83.0,74.0,80.0,100.0,102.0,,,,20.0,51.0,51.0,,,,0.015,0.505,0.001,,0.278,,,0.29,-19.11,,-4.51,-0.09,,,91.5,86.6,,92.2,82.4,,0.222,0.402,0.217,0.455,0.455,0.125,0.253,0.371,0.376,,,,0.444,1.111,0.2,84.0,101.0,94.0,123.0,106.0,104.0,0.034,0.167,-3.18,0.91,83.7,75.5,0.227,0.352,0.248,,,,,,
25,2024-09-15,745206,Flyout,field_out,True,543760,669923,Marcus Semien,George Kirby,0,f1dfa9d2-5375-402e-81d0-4a018d9c2111,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.62,3.48,179.0,106.0,106.0,107.0,0.785,8.5,1.11,8.65,1.11,1.0,0.294,0.348,0.18,0.285,0.444,73.9,102.0,107.0,101.0,106.0,108.0,108.0,112.0,105.0,111.0,114.0,110.0,114.0,97.0,99.0,93.0,108.0,99.0,107.0,0.235,0.338,0.004,0.103,0.237,0.083,0.0,0.26,0.79,-1.82,1.5,1.26,-2.25,-3.5,96.0,92.3,85.9,96.0,87.2,83.3,0.228,0.473,0.293,0.268,0.361,0.113,0.226,0.322,0.265,0.243,0.4,0.279,0.333,0.444,0.295,,,,,,,,,,,,,,,,,,,,,
26,2024-09-15,745206,Groundout,field_out,True,669701,669923,Josh Smith,George Kirby,0,5e7db2cc-5530-4e1b-8421-ee5f3336c11a,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.62,3.48,179.0,106.0,106.0,107.0,0.785,8.5,1.11,8.65,1.11,1.0,0.294,0.348,0.18,0.285,0.444,73.9,102.0,107.0,101.0,106.0,108.0,108.0,112.0,105.0,111.0,114.0,110.0,114.0,97.0,99.0,93.0,108.0,99.0,107.0,0.235,0.338,0.004,0.103,0.237,0.083,0.0,0.26,0.79,-1.82,1.5,1.26,-2.25,-3.5,96.0,92.3,85.9,96.0,87.2,83.3,0.228,0.473,0.293,0.268,0.361,0.113,0.226,0.322,0.265,0.243,0.4,0.279,0.333,0.444,0.295,,,,,,,,,,,,,,,,,,,,,
27,2024-09-15,745206,Groundout,field_out,True,694671,669923,Wyatt Langford,George Kirby,0,d5d5c11d-99cb-4710-a501-b069dcf2a4bb,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.62,3.48,179.0,106.0,106.0,107.0,0.785,8.5,1.11,8.65,1.11,1.0,0.294,0.348,0.18,0.285,0.444,73.9,102.0,107.0,101.0,106.0,108.0,108.0,112.0,105.0,111.0,114.0,110.0,114.0,97.0,99.0,93.0,108.0,99.0,107.0,0.235,0.338,0.004,0.103,0.237,0.083,0.0,0.26,0.79,-1.82,1.5,1.26,-2.25,-3.5,96.0,92.3,85.9,96.0,87.2,83.3,0.228,0.473,0.293,0.268,0.361,0.113,0.226,0.322,0.265,0.243,0.4,0.279,0.333,0.444,0.295,,,,,,,,,,,,,,,,,,,,,
28,2024-09-15,745206,Groundout,field_out,True,571745,571760,Mitch Haniger,Andrew Heaney,0,77737b2b-0e68-47df-914e-37b178df8425,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.89,4.3,150.1,101.0,80.0,98.0,0.754,9.1,2.39,8.5,1.2,0.74,0.251,0.405,0.14,0.294,0.424,,77.0,101.0,98.0,34.0,83.0,74.0,80.0,100.0,102.0,,,,20.0,51.0,51.0,,,,0.015,0.505,0.001,,0.278,,,0.29,-19.11,,-4.51,-0.09,,,91.5,86.6,,92.2,82.4,,0.222,0.402,0.217,0.455,0.455,0.125,0.253,0.371,0.376,,,,0.444,1.111,0.2,84.0,101.0,94.0,123.0,106.0,104.0,0.034,0.167,-3.18,0.91,83.7,75.5,0.227,0.352,0.248,,,,,,
29,2024-09-15,745206,Flyout,field_out,True,641487,571760,J.P. Crawford,Andrew Heaney,0,641b7083-54c5-40af-a224-1810bf69ec92,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.89,4.3,150.1,101.0,80.0,98.0,0.754,9.1,2.39,8.5,1.2,0.74,0.251,0.405,0.14,0.294,0.424,,77.0,101.0,98.0,34.0,83.0,74.0,80.0,100.0,102.0,,,,20.0,51.0,51.0,,,,0.015,0.505,0.001,,0.278,,,0.29,-19.11,,-4.51,-0.09,,,91.5,86.6,,92.2,82.4,,0.222,0.402,0.217,0.455,0.455,0.125,0.253,0.371,0.376,,,,0.444,1.111,0.2,84.0,101.0,94.0,123.0,106.0,104.0,0.034,0.167,-3.18,0.91,83.7,75.5,0.227,0.352,0.248,,,,,,
30,2024-09-15,745206,Groundout,field_out,True,645302,571760,Victor Robles,Andrew Heaney,0,a5db818a-3caf-4753-9703-5590fd12cc7e,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.89,4.3,150.1,101.0,80.0,98.0,0.754,9.1,2.39,8.5,1.2,0.74,0.251,0.405,0.14,0.294,0.424,,77.0,101.0,98.0,34.0,83.0,74.0,80.0,100.0,102.0,,,,20.0,51.0,51.0,,,,0.015,0.505,0.001,,0.278,,,0.29,-19.11,,-4.51,-0.09,,,91.5,86.6,,92.2,82.4,,0.222,0.402,0.217,0.455,0.455,0.125,0.253,0.371,0.376,,,,0.444,1.111,0.2,84.0,101.0,94.0,123.0,106.0,104.0,0.034,0.167,-3.18,0.91,83.7,75.5,0.227,0.352,0.248,,,,,,
