,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SL,Loc+ SL,Pit+ SL,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-09-01,746505,Walk,walk,False,596103,621389,Austin Slater,Ty Blach,0,322fb469-0770-447b-8376-cec25e95aed6,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.94,7.35,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.1,0.363,0.463,71.0,99.0,87.0,39.0,91.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,0.245,-1.63,-0.49,-5.11,-3.47,-1.06,-2.03,89.1,82.9,80.0,89.3,85.0,79.2,0.371,0.571,0.072,0.342,0.507,0.208,0.275,0.51,0.209,0.426,0.936,0.124,0.2,0.36,0.176,,,,,,,,,,,,,,,,,,,,,
1,2024-09-01,746505,Single,single,False,623993,621389,Anthony Santander,Ty Blach,1,7d44a1dc-afd4-4b23-b4ac-983f341857fc,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.94,7.35,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.1,0.363,0.463,71.0,99.0,87.0,39.0,91.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,0.245,-1.63,-0.49,-5.11,-3.47,-1.06,-2.03,89.1,82.9,80.0,89.3,85.0,79.2,0.371,0.571,0.072,0.342,0.507,0.208,0.275,0.51,0.209,0.426,0.936,0.124,0.2,0.36,0.176,,,,,,,,,,,,,,,,,,,,,
2,2024-09-01,746505,Single,single,False,683002,621389,Gunnar Henderson,Ty Blach,1,34c86a9f-4791-4265-90a2-e48ef5fba8bf,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.94,7.35,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.1,0.363,0.463,71.0,99.0,87.0,39.0,91.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,0.245,-1.63,-0.49,-5.11,-3.47,-1.06,-2.03,89.1,82.9,80.0,89.3,85.0,79.2,0.371,0.571,0.072,0.342,0.507,0.208,0.275,0.51,0.209,0.426,0.936,0.124,0.2,0.36,0.176,,,,,,,,,,,,,,,,,,,,,
3,2024-09-01,746505,Flyout,field_out,True,650391,621389,Eloy Jiménez,Ty Blach,1,f8a0eb9e-c040-4d19-af74-64de0cb3b4d3,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.94,7.35,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.1,0.363,0.463,71.0,99.0,87.0,39.0,91.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,0.245,-1.63,-0.49,-5.11,-3.47,-1.06,-2.03,89.1,82.9,80.0,89.3,85.0,79.2,0.371,0.571,0.072,0.342,0.507,0.208,0.275,0.51,0.209,0.426,0.936,0.124,0.2,0.36,0.176,,,,,,,,,,,,,,,,,,,,,
4,2024-09-01,746505,Grounded Into DP,grounded_into_double_play,True,656896,621389,Emmanuel Rivera,Ty Blach,1,ee2766f4-813f-427a-b062-7597d8ea4bb3,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.94,7.35,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.1,0.363,0.463,71.0,99.0,87.0,39.0,91.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,0.245,-1.63,-0.49,-5.11,-3.47,-1.06,-2.03,89.1,82.9,80.0,89.3,85.0,79.2,0.371,0.571,0.072,0.342,0.507,0.208,0.275,0.51,0.209,0.426,0.936,0.124,0.2,0.36,0.176,,,,,,,,,,,,,,,,,,,,,
5,2024-09-01,746505,Strikeout,strikeout,True,678662,621107,Ezequiel Tovar,Zach Eflin,0,e859e9cd-896b-404d-942b-bfdbc2c40208,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.65,3.39,148.0,108.0,93.0,103.0,0.804,7.6,1.03,9.18,1.16,1.12,0.222,0.453,0.171,0.321,0.455,84.0,100.0,99.0,109.0,113.0,109.0,61.0,106.0,95.0,91.0,109.0,106.0,86.0,105.0,97.0,0.297,0.099,0.271,0.093,0.195,0.045,-0.76,1.61,0.42,0.6,-1.06,-3.34,92.4,88.0,85.1,91.7,79.8,78.8,0.255,0.436,0.248,0.265,0.5,0.143,0.215,0.342,0.215,0.278,0.383,0.134,0.293,0.455,0.34,121.0,106.0,111.0,0.217,0.5,0.208,,,,,,,,,,,,,,,
6,2024-09-01,746505,Groundout,field_out,True,663898,621107,Brendan Rodgers,Zach Eflin,0,c6a373e7-67c9-47c3-960f-7dd7b6844fb0,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.65,3.39,148.0,108.0,93.0,103.0,0.804,7.6,1.03,9.18,1.16,1.12,0.222,0.453,0.171,0.321,0.455,84.0,100.0,99.0,109.0,113.0,109.0,61.0,106.0,95.0,91.0,109.0,106.0,86.0,105.0,97.0,0.297,0.099,0.271,0.093,0.195,0.045,-0.76,1.61,0.42,0.6,-1.06,-3.34,92.4,88.0,85.1,91.7,79.8,78.8,0.255,0.436,0.248,0.265,0.5,0.143,0.215,0.342,0.215,0.278,0.383,0.134,0.293,0.455,0.34,121.0,106.0,111.0,0.217,0.5,0.208,,,,,,,,,,,,,,,
7,2024-09-01,746505,Groundout,field_out,True,641857,621107,Ryan McMahon,Zach Eflin,0,514178a4-3c32-42cc-a371-53dc956da40d,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.65,3.39,148.0,108.0,93.0,103.0,0.804,7.6,1.03,9.18,1.16,1.12,0.222,0.453,0.171,0.321,0.455,84.0,100.0,99.0,109.0,113.0,109.0,61.0,106.0,95.0,91.0,109.0,106.0,86.0,105.0,97.0,0.297,0.099,0.271,0.093,0.195,0.045,-0.76,1.61,0.42,0.6,-1.06,-3.34,92.4,88.0,85.1,91.7,79.8,78.8,0.255,0.436,0.248,0.265,0.5,0.143,0.215,0.342,0.215,0.278,0.383,0.134,0.293,0.455,0.34,121.0,106.0,111.0,0.217,0.5,0.208,,,,,,,,,,,,,,,
8,2024-09-01,746505,Hit By Pitch,hit_by_pitch,False,691723,621389,Coby Mayo,Ty Blach,0,6108028a-0c5c-41f4-8e9d-e1788fb83193,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.94,7.35,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.1,0.363,0.463,71.0,99.0,87.0,39.0,91.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,0.245,-1.63,-0.49,-5.11,-3.47,-1.06,-2.03,89.1,82.9,80.0,89.3,85.0,79.2,0.371,0.571,0.072,0.342,0.507,0.208,0.275,0.51,0.209,0.426,0.936,0.124,0.2,0.36,0.176,,,,,,,,,,,,,,,,,,,,,
9,2024-09-01,746505,Forceout,force_out,True,656775,621389,Cedric Mullins,Ty Blach,1,ba8c2e74-c5df-44f0-babd-0465b1444bf4,621389.0,tyblach,Blach,Left,Ty Blach,COL,6.94,7.35,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.1,0.363,0.463,71.0,99.0,87.0,39.0,91.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,0.245,-1.63,-0.49,-5.11,-3.47,-1.06,-2.03,89.1,82.9,80.0,89.3,85.0,79.2,0.371,0.571,0.072,0.342,0.507,0.208,0.275,0.51,0.209,0.426,0.936,0.124,0.2,0.36,0.176,,,,,,,,,,,,,,,,,,,,,
