,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
0,2024-09-13,747069,Flyout,field_out,True,660271,680885,Shohei Ohtani,Spencer Schwellenbach,0,aeb509aa-cb46-403c-abce-e7a8f9508d00,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.73,3.38,103.2,107.0,101.0,108.0,0.733,9.81,1.74,8.16,1.13,1.02,0.245,0.413,0.178,0.294,0.457,101.0,103.0,108.0,109.0,107.0,107.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,103.0,99.0,82.0,106.0,106.0,0.073,0.277,0.171,0.136,0.197,0.146,-0.64,0.55,1.78,1.29,0.6,0.01,96.0,92.8,84.4,95.0,87.1,80.4,0.214,0.337,0.282,0.278,0.526,0.224,0.292,0.508,0.211,0.145,0.242,0.471,0.255,0.471,0.411,0.208,0.292,0.085,,,,,,,,,,,,,,,,,,,,,
1,2024-09-13,747069,Flyout,field_out,True,605141,680885,Mookie Betts,Spencer Schwellenbach,0,c1c7c04b-f0b9-4b06-93a6-e128a743dc5b,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.73,3.38,103.2,107.0,101.0,108.0,0.733,9.81,1.74,8.16,1.13,1.02,0.245,0.413,0.178,0.294,0.457,101.0,103.0,108.0,109.0,107.0,107.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,103.0,99.0,82.0,106.0,106.0,0.073,0.277,0.171,0.136,0.197,0.146,-0.64,0.55,1.78,1.29,0.6,0.01,96.0,92.8,84.4,95.0,87.1,80.4,0.214,0.337,0.282,0.278,0.526,0.224,0.292,0.508,0.211,0.145,0.242,0.471,0.255,0.471,0.411,0.208,0.292,0.085,,,,,,,,,,,,,,,,,,,,,
2,2024-09-13,747069,Walk,walk,False,518692,680885,Freddie Freeman,Spencer Schwellenbach,0,d8421bb2-01d9-4a59-ae53-dad5dffbef59,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.73,3.38,103.2,107.0,101.0,108.0,0.733,9.81,1.74,8.16,1.13,1.02,0.245,0.413,0.178,0.294,0.457,101.0,103.0,108.0,109.0,107.0,107.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,103.0,99.0,82.0,106.0,106.0,0.073,0.277,0.171,0.136,0.197,0.146,-0.64,0.55,1.78,1.29,0.6,0.01,96.0,92.8,84.4,95.0,87.1,80.4,0.214,0.337,0.282,0.278,0.526,0.224,0.292,0.508,0.211,0.145,0.242,0.471,0.255,0.471,0.411,0.208,0.292,0.085,,,,,,,,,,,,,,,,,,,,,
3,2024-09-13,747069,Strikeout,strikeout,True,606192,680885,Teoscar Hernández,Spencer Schwellenbach,1,d30ad7f5-447f-4eb3-80a8-2a0cd14726d2,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.73,3.38,103.2,107.0,101.0,108.0,0.733,9.81,1.74,8.16,1.13,1.02,0.245,0.413,0.178,0.294,0.457,101.0,103.0,108.0,109.0,107.0,107.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,103.0,99.0,82.0,106.0,106.0,0.073,0.277,0.171,0.136,0.197,0.146,-0.64,0.55,1.78,1.29,0.6,0.01,96.0,92.8,84.4,95.0,87.1,80.4,0.214,0.337,0.282,0.278,0.526,0.224,0.292,0.508,0.211,0.145,0.242,0.471,0.255,0.471,0.411,0.208,0.292,0.085,,,,,,,,,,,,,,,,,,,,,
4,2024-09-13,747069,Lineout,field_out,True,671739,689017,Michael Harris II,Landon Knack,0,4ff0f8a4-394c-4291-b62c-b3b5bf09a197,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.7,4.04,56.0,98.0,103.0,98.0,0.776,8.68,2.41,7.39,1.93,0.65,0.181,0.538,0.163,0.363,0.413,79.0,91.0,89.0,112.0,99.0,101.0,,,,120.0,107.0,105.0,,,,,,,,0.451,,,0.24,0.152,-0.5,,,,0.75,-0.24,93.3,,,,85.0,79.3,0.211,0.351,0.269,0.25,0.576,0.204,,,,,,,0.25,0.375,0.22,,,,73.0,91.0,91.0,0.157,1.24,84.1,0.132,0.263,0.267,,,,,,,,,,,,
5,2024-09-13,747069,Single,single,False,624585,689017,Jorge Soler,Landon Knack,0,418f38d4-4e51-432c-a592-f39494253426,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.7,4.04,56.0,98.0,103.0,98.0,0.776,8.68,2.41,7.39,1.93,0.65,0.181,0.538,0.163,0.363,0.413,79.0,91.0,89.0,112.0,99.0,101.0,,,,120.0,107.0,105.0,,,,,,,,0.451,,,0.24,0.152,-0.5,,,,0.75,-0.24,93.3,,,,85.0,79.3,0.211,0.351,0.269,0.25,0.576,0.204,,,,,,,0.25,0.375,0.22,,,,73.0,91.0,91.0,0.157,1.24,84.1,0.132,0.263,0.267,,,,,,,,,,,,
6,2024-09-13,747069,Single,single,False,542303,689017,Marcell Ozuna,Landon Knack,1,d4e92bb4-8816-43ab-b692-29feaea5b43d,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.7,4.04,56.0,98.0,103.0,98.0,0.776,8.68,2.41,7.39,1.93,0.65,0.181,0.538,0.163,0.363,0.413,79.0,91.0,89.0,112.0,99.0,101.0,,,,120.0,107.0,105.0,,,,,,,,0.451,,,0.24,0.152,-0.5,,,,0.75,-0.24,93.3,,,,85.0,79.3,0.211,0.351,0.269,0.25,0.576,0.204,,,,,,,0.25,0.375,0.22,,,,73.0,91.0,91.0,0.157,1.24,84.1,0.132,0.263,0.267,,,,,,,,,,,,
7,2024-09-13,747069,Double,double,False,621566,689017,Matt Olson,Landon Knack,1,81357681-2796-4c5f-815c-04089da934ab,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.7,4.04,56.0,98.0,103.0,98.0,0.776,8.68,2.41,7.39,1.93,0.65,0.181,0.538,0.163,0.363,0.413,79.0,91.0,89.0,112.0,99.0,101.0,,,,120.0,107.0,105.0,,,,,,,,0.451,,,0.24,0.152,-0.5,,,,0.75,-0.24,93.3,,,,85.0,79.3,0.211,0.351,0.269,0.25,0.576,0.204,,,,,,,0.25,0.375,0.22,,,,73.0,91.0,91.0,0.157,1.24,84.1,0.132,0.263,0.267,,,,,,,,,,,,
8,2024-09-13,747069,Strikeout,strikeout,True,518595,689017,Travis d'Arnaud,Landon Knack,0,c810d104-edfe-4dbb-8620-5e049daf8f11,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.7,4.04,56.0,98.0,103.0,98.0,0.776,8.68,2.41,7.39,1.93,0.65,0.181,0.538,0.163,0.363,0.413,79.0,91.0,89.0,112.0,99.0,101.0,,,,120.0,107.0,105.0,,,,,,,,0.451,,,0.24,0.152,-0.5,,,,0.75,-0.24,93.3,,,,85.0,79.3,0.211,0.351,0.269,0.25,0.576,0.204,,,,,,,0.25,0.375,0.22,,,,73.0,91.0,91.0,0.157,1.24,84.1,0.132,0.263,0.267,,,,,,,,,,,,
9,2024-09-13,747069,Flyout,field_out,True,657656,689017,Ramón Laureano,Landon Knack,0,0499c08e-5d38-42c1-beb9-40ed3cdf96f5,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.7,4.04,56.0,98.0,103.0,98.0,0.776,8.68,2.41,7.39,1.93,0.65,0.181,0.538,0.163,0.363,0.413,79.0,91.0,89.0,112.0,99.0,101.0,,,,120.0,107.0,105.0,,,,,,,,0.451,,,0.24,0.152,-0.5,,,,0.75,-0.24,93.3,,,,85.0,79.3,0.211,0.351,0.269,0.25,0.576,0.204,,,,,,,0.25,0.375,0.22,,,,73.0,91.0,91.0,0.157,1.24,84.1,0.132,0.263,0.267,,,,,,,,,,,,
10,2024-09-13,747069,Pop Out,field_out,True,571970,680885,Max Muncy,Spencer Schwellenbach,0,7356a8cc-fe56-42a2-a911-77216a906d13,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.73,3.38,103.2,107.0,101.0,108.0,0.733,9.81,1.74,8.16,1.13,1.02,0.245,0.413,0.178,0.294,0.457,101.0,103.0,108.0,109.0,107.0,107.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,103.0,99.0,82.0,106.0,106.0,0.073,0.277,0.171,0.136,0.197,0.146,-0.64,0.55,1.78,1.29,0.6,0.01,96.0,92.8,84.4,95.0,87.1,80.4,0.214,0.337,0.282,0.278,0.526,0.224,0.292,0.508,0.211,0.145,0.242,0.471,0.255,0.471,0.411,0.208,0.292,0.085,,,,,,,,,,,,,,,,,,,,,
11,2024-09-13,747069,Groundout,field_out,True,669242,680885,Tommy Edman,Spencer Schwellenbach,0,79a245d9-0319-45e4-9dde-92a0c0ca39d7,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.73,3.38,103.2,107.0,101.0,108.0,0.733,9.81,1.74,8.16,1.13,1.02,0.245,0.413,0.178,0.294,0.457,101.0,103.0,108.0,109.0,107.0,107.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,103.0,99.0,82.0,106.0,106.0,0.073,0.277,0.171,0.136,0.197,0.146,-0.64,0.55,1.78,1.29,0.6,0.01,96.0,92.8,84.4,95.0,87.1,80.4,0.214,0.337,0.282,0.278,0.526,0.224,0.292,0.508,0.211,0.145,0.242,0.471,0.255,0.471,0.411,0.208,0.292,0.085,,,,,,,,,,,,,,,,,,,,,
12,2024-09-13,747069,Strikeout,strikeout,True,669257,680885,Will Smith,Spencer Schwellenbach,0,16030ab3-5246-4702-9990-237282299c02,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.73,3.38,103.2,107.0,101.0,108.0,0.733,9.81,1.74,8.16,1.13,1.02,0.245,0.413,0.178,0.294,0.457,101.0,103.0,108.0,109.0,107.0,107.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,103.0,99.0,82.0,106.0,106.0,0.073,0.277,0.171,0.136,0.197,0.146,-0.64,0.55,1.78,1.29,0.6,0.01,96.0,92.8,84.4,95.0,87.1,80.4,0.214,0.337,0.282,0.278,0.526,0.224,0.292,0.508,0.211,0.145,0.242,0.471,0.255,0.471,0.411,0.208,0.292,0.085,,,,,,,,,,,,,,,,,,,,,
13,2024-09-13,747069,Walk,walk,False,606115,689017,Orlando Arcia,Landon Knack,0,e107d242-fb26-420e-a4fc-b8f445baf276,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.7,4.04,56.0,98.0,103.0,98.0,0.776,8.68,2.41,7.39,1.93,0.65,0.181,0.538,0.163,0.363,0.413,79.0,91.0,89.0,112.0,99.0,101.0,,,,120.0,107.0,105.0,,,,,,,,0.451,,,0.24,0.152,-0.5,,,,0.75,-0.24,93.3,,,,85.0,79.3,0.211,0.351,0.269,0.25,0.576,0.204,,,,,,,0.25,0.375,0.22,,,,73.0,91.0,91.0,0.157,1.24,84.1,0.132,0.263,0.267,,,,,,,,,,,,
14,2024-09-13,747069,Home Run,home_run,False,570482,689017,Gio Urshela,Landon Knack,1,2fec1af0-cea3-477a-a881-6ead3bc55a5c,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.7,4.04,56.0,98.0,103.0,98.0,0.776,8.68,2.41,7.39,1.93,0.65,0.181,0.538,0.163,0.363,0.413,79.0,91.0,89.0,112.0,99.0,101.0,,,,120.0,107.0,105.0,,,,,,,,0.451,,,0.24,0.152,-0.5,,,,0.75,-0.24,93.3,,,,85.0,79.3,0.211,0.351,0.269,0.25,0.576,0.204,,,,,,,0.25,0.375,0.22,,,,73.0,91.0,91.0,0.157,1.24,84.1,0.132,0.263,0.267,,,,,,,,,,,,
15,2024-09-13,747069,Single,single,False,593160,689017,Whit Merrifield,Landon Knack,0,c0a928f9-8287-4e62-8fca-2f9616c571c1,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.7,4.04,56.0,98.0,103.0,98.0,0.776,8.68,2.41,7.39,1.93,0.65,0.181,0.538,0.163,0.363,0.413,79.0,91.0,89.0,112.0,99.0,101.0,,,,120.0,107.0,105.0,,,,,,,,0.451,,,0.24,0.152,-0.5,,,,0.75,-0.24,93.3,,,,85.0,79.3,0.211,0.351,0.269,0.25,0.576,0.204,,,,,,,0.25,0.375,0.22,,,,73.0,91.0,91.0,0.157,1.24,84.1,0.132,0.263,0.267,,,,,,,,,,,,
16,2024-09-13,747069,Flyout,field_out,True,671739,689017,Michael Harris II,Landon Knack,0,56485d66-c1c5-40b9-a502-fc1c472dd7be,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.7,4.04,56.0,98.0,103.0,98.0,0.776,8.68,2.41,7.39,1.93,0.65,0.181,0.538,0.163,0.363,0.413,79.0,91.0,89.0,112.0,99.0,101.0,,,,120.0,107.0,105.0,,,,,,,,0.451,,,0.24,0.152,-0.5,,,,0.75,-0.24,93.3,,,,85.0,79.3,0.211,0.351,0.269,0.25,0.576,0.204,,,,,,,0.25,0.375,0.22,,,,73.0,91.0,91.0,0.157,1.24,84.1,0.132,0.263,0.267,,,,,,,,,,,,
17,2024-09-13,747069,Home Run,home_run,False,624585,689017,Jorge Soler,Landon Knack,1,e72f44c4-5f8f-404b-b032-5be6349aa019,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.7,4.04,56.0,98.0,103.0,98.0,0.776,8.68,2.41,7.39,1.93,0.65,0.181,0.538,0.163,0.363,0.413,79.0,91.0,89.0,112.0,99.0,101.0,,,,120.0,107.0,105.0,,,,,,,,0.451,,,0.24,0.152,-0.5,,,,0.75,-0.24,93.3,,,,85.0,79.3,0.211,0.351,0.269,0.25,0.576,0.204,,,,,,,0.25,0.375,0.22,,,,73.0,91.0,91.0,0.157,1.24,84.1,0.132,0.263,0.267,,,,,,,,,,,,
18,2024-09-13,747069,Single,single,False,542303,689017,Marcell Ozuna,Landon Knack,0,03019b57-22af-4faa-84e6-a792bab2e8d2,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.7,4.04,56.0,98.0,103.0,98.0,0.776,8.68,2.41,7.39,1.93,0.65,0.181,0.538,0.163,0.363,0.413,79.0,91.0,89.0,112.0,99.0,101.0,,,,120.0,107.0,105.0,,,,,,,,0.451,,,0.24,0.152,-0.5,,,,0.75,-0.24,93.3,,,,85.0,79.3,0.211,0.351,0.269,0.25,0.576,0.204,,,,,,,0.25,0.375,0.22,,,,73.0,91.0,91.0,0.157,1.24,84.1,0.132,0.263,0.267,,,,,,,,,,,,
19,2024-09-13,747069,Strikeout,strikeout,True,621566,689017,Matt Olson,Landon Knack,0,1d40de9f-9a7e-4b24-9a6e-65c257cc26d6,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.7,4.04,56.0,98.0,103.0,98.0,0.776,8.68,2.41,7.39,1.93,0.65,0.181,0.538,0.163,0.363,0.413,79.0,91.0,89.0,112.0,99.0,101.0,,,,120.0,107.0,105.0,,,,,,,,0.451,,,0.24,0.152,-0.5,,,,0.75,-0.24,93.3,,,,85.0,79.3,0.211,0.351,0.269,0.25,0.576,0.204,,,,,,,0.25,0.375,0.22,,,,73.0,91.0,91.0,0.157,1.24,84.1,0.132,0.263,0.267,,,,,,,,,,,,
20,2024-09-13,747069,Walk,walk,False,518595,689017,Travis d'Arnaud,Landon Knack,1,5f75aba8-5914-43ff-a913-cc4eb78ecda5,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.7,4.04,56.0,98.0,103.0,98.0,0.776,8.68,2.41,7.39,1.93,0.65,0.181,0.538,0.163,0.363,0.413,79.0,91.0,89.0,112.0,99.0,101.0,,,,120.0,107.0,105.0,,,,,,,,0.451,,,0.24,0.152,-0.5,,,,0.75,-0.24,93.3,,,,85.0,79.3,0.211,0.351,0.269,0.25,0.576,0.204,,,,,,,0.25,0.375,0.22,,,,73.0,91.0,91.0,0.157,1.24,84.1,0.132,0.263,0.267,,,,,,,,,,,,
21,2024-09-13,747069,Forceout,force_out,True,657656,689017,Ramón Laureano,Landon Knack,1,42c948d0-b1fc-475d-ab17-f303a71550c6,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.7,4.04,56.0,98.0,103.0,98.0,0.776,8.68,2.41,7.39,1.93,0.65,0.181,0.538,0.163,0.363,0.413,79.0,91.0,89.0,112.0,99.0,101.0,,,,120.0,107.0,105.0,,,,,,,,0.451,,,0.24,0.152,-0.5,,,,0.75,-0.24,93.3,,,,85.0,79.3,0.211,0.351,0.269,0.25,0.576,0.204,,,,,,,0.25,0.375,0.22,,,,73.0,91.0,91.0,0.157,1.24,84.1,0.132,0.263,0.267,,,,,,,,,,,,
22,2024-09-13,747069,Flyout,field_out,True,666158,680885,Gavin Lux,Spencer Schwellenbach,0,1581dc93-f2da-4f5e-a805-0afaf25f548b,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.73,3.38,103.2,107.0,101.0,108.0,0.733,9.81,1.74,8.16,1.13,1.02,0.245,0.413,0.178,0.294,0.457,101.0,103.0,108.0,109.0,107.0,107.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,103.0,99.0,82.0,106.0,106.0,0.073,0.277,0.171,0.136,0.197,0.146,-0.64,0.55,1.78,1.29,0.6,0.01,96.0,92.8,84.4,95.0,87.1,80.4,0.214,0.337,0.282,0.278,0.526,0.224,0.292,0.508,0.211,0.145,0.242,0.471,0.255,0.471,0.411,0.208,0.292,0.085,,,,,,,,,,,,,,,,,,,,,
23,2024-09-13,747069,Home Run,home_run,False,500743,680885,Miguel Rojas,Spencer Schwellenbach,0,09e8dee7-75f4-4d5b-97e9-92c1ff3b7def,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.73,3.38,103.2,107.0,101.0,108.0,0.733,9.81,1.74,8.16,1.13,1.02,0.245,0.413,0.178,0.294,0.457,101.0,103.0,108.0,109.0,107.0,107.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,103.0,99.0,82.0,106.0,106.0,0.073,0.277,0.171,0.136,0.197,0.146,-0.64,0.55,1.78,1.29,0.6,0.01,96.0,92.8,84.4,95.0,87.1,80.4,0.214,0.337,0.282,0.278,0.526,0.224,0.292,0.508,0.211,0.145,0.242,0.471,0.255,0.471,0.411,0.208,0.292,0.085,,,,,,,,,,,,,,,,,,,,,
24,2024-09-13,747069,Strikeout,strikeout,True,660271,680885,Shohei Ohtani,Spencer Schwellenbach,0,46aa5b02-8c99-444f-97f0-7170037bc0da,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.73,3.38,103.2,107.0,101.0,108.0,0.733,9.81,1.74,8.16,1.13,1.02,0.245,0.413,0.178,0.294,0.457,101.0,103.0,108.0,109.0,107.0,107.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,103.0,99.0,82.0,106.0,106.0,0.073,0.277,0.171,0.136,0.197,0.146,-0.64,0.55,1.78,1.29,0.6,0.01,96.0,92.8,84.4,95.0,87.1,80.4,0.214,0.337,0.282,0.278,0.526,0.224,0.292,0.508,0.211,0.145,0.242,0.471,0.255,0.471,0.411,0.208,0.292,0.085,,,,,,,,,,,,,,,,,,,,,
25,2024-09-13,747069,Flyout,field_out,True,605141,680885,Mookie Betts,Spencer Schwellenbach,0,4d60b6bf-392e-47f4-98a2-5cb509882bb6,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.73,3.38,103.2,107.0,101.0,108.0,0.733,9.81,1.74,8.16,1.13,1.02,0.245,0.413,0.178,0.294,0.457,101.0,103.0,108.0,109.0,107.0,107.0,93.0,106.0,105.0,112.0,113.0,118.0,94.0,103.0,99.0,82.0,106.0,106.0,0.073,0.277,0.171,0.136,0.197,0.146,-0.64,0.55,1.78,1.29,0.6,0.01,96.0,92.8,84.4,95.0,87.1,80.4,0.214,0.337,0.282,0.278,0.526,0.224,0.292,0.508,0.211,0.145,0.242,0.471,0.255,0.471,0.411,0.208,0.292,0.085,,,,,,,,,,,,,,,,,,,,,
26,2024-09-13,747069,Groundout,field_out,True,606115,675627,Orlando Arcia,Michael Grove,0,3a186a3d-60f3-4935-ae35-24246eb412c8,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,4.74,3.3,49.1,103.0,105.0,108.0,0.743,9.85,2.74,7.84,0.91,1.42,0.191,0.489,0.214,0.229,0.408,,,,84.0,106.0,102.0,83.0,107.0,100.0,115.0,104.0,116.0,104.0,99.0,97.0,,,,0.223,0.019,0.16,,0.527,,-0.74,-2.6,,0.43,1.36,,94.1,92.9,,96.1,86.8,,0.204,0.287,0.333,,,,0.36,0.64,0.15,,,,0.429,0.429,0.35,0.214,0.357,0.192,,,,,,,,,,106.0,97.0,109.0,0.072,-1.19,79.9,,,,,,
