,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-10-01,775333,Groundout,field_out,True,593428,700363,Xander Bogaerts,AJ Smith-Shawver,0,125515cb-f0b3-4125-90c3-a10a93bc7922,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,ATL,0.0,2.77,4.1,99.0,99.0,96.0,0.786,8.31,4.15,6.23,0.0,0.43,0.583,0.333,0.167,0.25,0.437,105.0,90.0,99.0,102.0,107.0,99.0,,,,,,,,0.54,,0.253,4.48,,,-1.99,96.2,86.0,,,0.25,0.25,0.375,,,,0.111,0.111,0.154,,,,,,,85.0,91.0,85.0,0.207,-2.09,76.5,0.333,0.333,0.222,,,,,,,,,
11,2024-10-01,775333,Flyout,field_out,True,657656,650633,Ramón Laureano,Michael King,0,06a5d63c-abd8-4f4c-9c09-aa5f93757c51,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.54,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.185,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,
12,2024-10-01,775333,Groundout,field_out,True,518595,650633,Travis d'Arnaud,Michael King,0,17a90feb-4510-41c8-a17e-ee9c7755f847,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.54,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.185,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,
13,2024-10-01,775333,Flyout,field_out,True,570482,650633,Gio Urshela,Michael King,0,00d98435-a82b-4004-8e0a-dcaf18ee5310,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.54,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.185,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,
14,2024-10-01,775333,Hit By Pitch,hit_by_pitch,False,630105,700363,Jake Cronenworth,AJ Smith-Shawver,0,c78d6d1d-5cd7-46ac-9d93-325da1207e6c,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,ATL,0.0,2.77,4.1,99.0,99.0,96.0,0.786,8.31,4.15,6.23,0.0,0.43,0.583,0.333,0.167,0.25,0.437,105.0,90.0,99.0,102.0,107.0,99.0,,,,,,,,0.54,,0.253,4.48,,,-1.99,96.2,86.0,,,0.25,0.25,0.375,,,,0.111,0.111,0.154,,,,,,,85.0,91.0,85.0,0.207,-2.09,76.5,0.333,0.333,0.222,,,,,,,,,
15,2024-10-01,775333,Single,single,False,456781,700363,Donovan Solano,AJ Smith-Shawver,1,9a895556-5a66-44f1-aad5-4a19968d6dfc,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,ATL,0.0,2.77,4.1,99.0,99.0,96.0,0.786,8.31,4.15,6.23,0.0,0.43,0.583,0.333,0.167,0.25,0.437,105.0,90.0,99.0,102.0,107.0,99.0,,,,,,,,0.54,,0.253,4.48,,,-1.99,96.2,86.0,,,0.25,0.25,0.375,,,,0.111,0.111,0.154,,,,,,,85.0,91.0,85.0,0.207,-2.09,76.5,0.333,0.333,0.222,,,,,,,,,
16,2024-10-01,775333,Sac Fly,sac_fly,True,543309,700363,Kyle Higashioka,AJ Smith-Shawver,1,6e7aadd8-93e9-4d65-a98a-980541926b25,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,ATL,0.0,2.77,4.1,99.0,99.0,96.0,0.786,8.31,4.15,6.23,0.0,0.43,0.583,0.333,0.167,0.25,0.437,105.0,90.0,99.0,102.0,107.0,99.0,,,,,,,,0.54,,0.253,4.48,,,-1.99,96.2,86.0,,,0.25,0.25,0.375,,,,0.111,0.111,0.154,,,,,,,85.0,91.0,85.0,0.207,-2.09,76.5,0.333,0.333,0.222,,,,,,,,,
17,2024-10-01,775333,Grounded Into DP,grounded_into_double_play,True,650333,607481,Luis Arraez,Aaron Bummer,1,ef610437-2baa-4de6-9fb2-b5a38cf52cb9,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.58,2.79,55.1,101.0,101.0,98.0,0.761,11.22,2.93,9.92,0.33,3.18,0.252,0.374,0.174,0.239,0.419,83.0,89.0,88.0,88.0,106.0,95.0,88.0,103.0,95.0,118.0,100.0,105.0,0.398,0.1,0.418,0.011,1.64,-0.22,0.58,-1.25,93.6,84.2,93.1,82.3,0.333,0.333,0.125,0.361,0.482,0.108,0.192,0.231,0.245,0.213,0.255,0.439,,,,122.0,96.0,100.0,0.023,-1.82,82.2,0.0,0.0,0.2,74.0,96.0,87.0,0.05,-4.45,87.4,0.385,0.692,0.235
18,2024-10-01,775333,Groundout,field_out,True,606115,650633,Orlando Arcia,Michael King,0,83805773-939a-47d3-9515-0aa408519944,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.54,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.185,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,
19,2024-10-01,775333,Single,single,False,671739,650633,Michael Harris II,Michael King,0,057687ab-fad3-4b45-abf3-ec39921d41c5,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.54,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.185,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,
20,2024-10-01,775333,Strikeout,strikeout,True,645277,650633,Ozzie Albies,Michael King,0,d64ac946-e8ef-462d-b1aa-d7bb10fdf7ad,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.54,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.185,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,
21,2024-10-01,775333,Single,single,False,542303,650633,Marcell Ozuna,Michael King,1,20d55542-a10f-4021-b3d0-4fe6f27c4b32,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.54,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.185,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,
22,2024-10-01,775333,Strikeout,strikeout,True,621566,650633,Matt Olson,Michael King,0,d79f5db4-310b-4f67-b667-9e66ff674936,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.54,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.185,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,
23,2024-10-01,775333,Walk,walk,False,665487,607481,Fernando Tatis Jr.,Aaron Bummer,0,d9647457-b2c7-4bab-9cbd-087163027018,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.58,2.79,55.1,101.0,101.0,98.0,0.761,11.22,2.93,9.92,0.33,3.18,0.252,0.374,0.174,0.239,0.419,83.0,89.0,88.0,88.0,106.0,95.0,88.0,103.0,95.0,118.0,100.0,105.0,0.398,0.1,0.418,0.011,1.64,-0.22,0.58,-1.25,93.6,84.2,93.1,82.3,0.333,0.333,0.125,0.361,0.482,0.108,0.192,0.231,0.245,0.213,0.255,0.439,,,,122.0,96.0,100.0,0.023,-1.82,82.2,0.0,0.0,0.2,74.0,96.0,87.0,0.05,-4.45,87.4,0.385,0.692,0.235
24,2024-10-01,775333,Flyout,field_out,True,595777,607481,Jurickson Profar,Aaron Bummer,0,d2c669fd-7a1d-4056-9165-851ed1c3025e,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.58,2.79,55.1,101.0,101.0,98.0,0.761,11.22,2.93,9.92,0.33,3.18,0.252,0.374,0.174,0.239,0.419,83.0,89.0,88.0,88.0,106.0,95.0,88.0,103.0,95.0,118.0,100.0,105.0,0.398,0.1,0.418,0.011,1.64,-0.22,0.58,-1.25,93.6,84.2,93.1,82.3,0.333,0.333,0.125,0.361,0.482,0.108,0.192,0.231,0.245,0.213,0.255,0.439,,,,122.0,96.0,100.0,0.023,-1.82,82.2,0.0,0.0,0.2,74.0,96.0,87.0,0.05,-4.45,87.4,0.385,0.692,0.235
25,2024-10-01,775333,Grounded Into DP,grounded_into_double_play,True,592518,607481,Manny Machado,Aaron Bummer,1,196c868d-26fc-4ecc-b3e3-70dc30e2c5b0,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.58,2.79,55.1,101.0,101.0,98.0,0.761,11.22,2.93,9.92,0.33,3.18,0.252,0.374,0.174,0.239,0.419,83.0,89.0,88.0,88.0,106.0,95.0,88.0,103.0,95.0,118.0,100.0,105.0,0.398,0.1,0.418,0.011,1.64,-0.22,0.58,-1.25,93.6,84.2,93.1,82.3,0.333,0.333,0.125,0.361,0.482,0.108,0.192,0.231,0.245,0.213,0.255,0.439,,,,122.0,96.0,100.0,0.023,-1.82,82.2,0.0,0.0,0.2,74.0,96.0,87.0,0.05,-4.45,87.4,0.385,0.692,0.235
26,2024-10-01,775333,Flyout,field_out,True,624585,650633,Jorge Soler,Michael King,0,d7cc7d94-3e10-493a-885f-6bc50a6adab5,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.54,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.185,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,
27,2024-10-01,775333,Strikeout,strikeout,True,657656,650633,Ramón Laureano,Michael King,0,9f75d9a5-5ec8-42e5-af5e-ef0bde3a83e7,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.54,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.185,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,
28,2024-10-01,775333,Double,double,False,518595,650633,Travis d'Arnaud,Michael King,0,57aa13fb-0775-40ca-be09-603375d70a65,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.54,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.185,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,
29,2024-10-01,775333,Strikeout,strikeout,True,570482,650633,Gio Urshela,Michael King,0,80546c5c-c4e8-4273-b7d3-09665fbf5db0,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.54,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.185,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,
30,2024-10-01,775333,Groundout,field_out,True,701538,607481,Jackson Merrill,Aaron Bummer,0,d5859ce7-0907-4722-8477-7d9a055cdd85,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.58,2.79,55.1,101.0,101.0,98.0,0.761,11.22,2.93,9.92,0.33,3.18,0.252,0.374,0.174,0.239,0.419,83.0,89.0,88.0,88.0,106.0,95.0,88.0,103.0,95.0,118.0,100.0,105.0,0.398,0.1,0.418,0.011,1.64,-0.22,0.58,-1.25,93.6,84.2,93.1,82.3,0.333,0.333,0.125,0.361,0.482,0.108,0.192,0.231,0.245,0.213,0.255,0.439,,,,122.0,96.0,100.0,0.023,-1.82,82.2,0.0,0.0,0.2,74.0,96.0,87.0,0.05,-4.45,87.4,0.385,0.692,0.235
31,2024-10-01,775333,Groundout,field_out,True,593428,607481,Xander Bogaerts,Aaron Bummer,0,7d19fe81-75cc-4d38-b995-1d36caadf810,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.58,2.79,55.1,101.0,101.0,98.0,0.761,11.22,2.93,9.92,0.33,3.18,0.252,0.374,0.174,0.239,0.419,83.0,89.0,88.0,88.0,106.0,95.0,88.0,103.0,95.0,118.0,100.0,105.0,0.398,0.1,0.418,0.011,1.64,-0.22,0.58,-1.25,93.6,84.2,93.1,82.3,0.333,0.333,0.125,0.361,0.482,0.108,0.192,0.231,0.245,0.213,0.255,0.439,,,,122.0,96.0,100.0,0.023,-1.82,82.2,0.0,0.0,0.2,74.0,96.0,87.0,0.05,-4.45,87.4,0.385,0.692,0.235
32,2024-10-01,775333,Strikeout,strikeout,True,630105,607481,Jake Cronenworth,Aaron Bummer,0,8cb3e3f9-5452-4b09-9f8c-0424877f46ee,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.58,2.79,55.1,101.0,101.0,98.0,0.761,11.22,2.93,9.92,0.33,3.18,0.252,0.374,0.174,0.239,0.419,83.0,89.0,88.0,88.0,106.0,95.0,88.0,103.0,95.0,118.0,100.0,105.0,0.398,0.1,0.418,0.011,1.64,-0.22,0.58,-1.25,93.6,84.2,93.1,82.3,0.333,0.333,0.125,0.361,0.482,0.108,0.192,0.231,0.245,0.213,0.255,0.439,,,,122.0,96.0,100.0,0.023,-1.82,82.2,0.0,0.0,0.2,74.0,96.0,87.0,0.05,-4.45,87.4,0.385,0.692,0.235
33,2024-10-01,775333,Flyout,field_out,True,606115,650633,Orlando Arcia,Michael King,0,38629908-b3a3-4267-b43c-a3a5efcf7a9c,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.54,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.185,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,
34,2024-10-01,775333,Groundout,field_out,True,671739,650633,Michael Harris II,Michael King,0,8889bd93-4ec7-4e1c-83a1-67896ff02f44,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.54,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.185,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,
35,2024-10-01,775333,Strikeout,strikeout,True,645277,650633,Ozzie Albies,Michael King,0,c2a67459-772b-44d4-a838-39fba7f8c979,650633.0,michaelking,"King, M",Right,Michael King,SDP,2.95,3.54,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,0.246,-0.15,0.68,-0.19,1.61,93.7,86.7,92.9,82.9,0.207,0.286,0.362,0.2,0.376,0.185,0.265,0.402,0.261,0.206,0.304,0.345,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,
