,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wCU/C,vFA,vFC,vFS,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,SL%,KC%,CH%,wSI/C,wSL/C,wKC/C,wCH/C,vCH,vSI,vSL,vKC,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff
0,2024-05-10,745094,Strikeout,strikeout,True,683011,671737,Anthony Volpe,Taj Bradley,0,21852c82-717e-4a56-a1d7-1f787f16e787,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-10,745094,Groundout,field_out,True,665742,671737,Juan Soto,Taj Bradley,0,3b99e751-1ddf-414e-8733-017251cf1be7,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-10,745094,Walk,walk,False,592450,671737,Aaron Judge,Taj Bradley,0,bfc8d027-f71d-492a-a4b6-966870feee7e,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-10,745094,Strikeout,strikeout,True,657077,671737,Alex Verdugo,Taj Bradley,0,b1c65b14-751f-48b2-8711-6eadd7b03ee1,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-05-10,745094,Single,single,False,650490,657376,Yandy Díaz,Clarke Schmidt,0,ac7faefd-e2e7-4cb3-8d56-38404f269a0e,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,,,,106.0,106.0,103.0,,,,,0.356,,,,0.6,,,,92.4,,,,,,,,,0.256,0.372,0.325,0.146,0.22,0.346,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,0.215,0.239,0.181,0.009,-0.42,1.58,0.69,-13.06,87.1,94.2,85.3,83.9,0.196,0.283,0.319,0.233,0.488,0.212,0.667,1.0,0.0
5,2024-05-10,745094,Forceout,force_out,True,668227,657376,Randy Arozarena,Clarke Schmidt,1,ceb1638e-ad50-4e4c-985f-bb95d9bea80d,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,,,,106.0,106.0,103.0,,,,,0.356,,,,0.6,,,,92.4,,,,,,,,,0.256,0.372,0.325,0.146,0.22,0.346,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,0.215,0.239,0.181,0.009,-0.42,1.58,0.69,-13.06,87.1,94.2,85.3,83.9,0.196,0.283,0.319,0.233,0.488,0.212,0.667,1.0,0.0
6,2024-05-10,745094,Strikeout,strikeout,True,666139,657376,Josh Lowe,Clarke Schmidt,0,N/A,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,,,,106.0,106.0,103.0,,,,,0.356,,,,0.6,,,,92.4,,,,,,,,,0.256,0.372,0.325,0.146,0.22,0.346,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,0.215,0.239,0.181,0.009,-0.42,1.58,0.69,-13.06,87.1,94.2,85.3,83.9,0.196,0.283,0.319,0.233,0.488,0.212,0.667,1.0,0.0
7,2024-05-10,745094,Lineout,field_out,True,670623,657376,Isaac Paredes,Clarke Schmidt,0,0496c3af-0fbd-4a29-b7dd-301fd7373b2c,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,,,,106.0,106.0,103.0,,,,,0.356,,,,0.6,,,,92.4,,,,,,,,,0.256,0.372,0.325,0.146,0.22,0.346,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,0.215,0.239,0.181,0.009,-0.42,1.58,0.69,-13.06,87.1,94.2,85.3,83.9,0.196,0.283,0.319,0.233,0.488,0.212,0.667,1.0,0.0
8,2024-05-10,745094,Groundout,field_out,True,519317,671737,Giancarlo Stanton,Taj Bradley,0,362421df-b457-429d-975b-82bfaa2df1b9,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-05-10,745094,Lineout,field_out,True,519203,671737,Anthony Rizzo,Taj Bradley,0,4e68fcd1-c7ce-4275-8b5b-3c029bc2c065,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-05-10,745094,Strikeout,strikeout,True,650402,671737,Gleyber Torres,Taj Bradley,0,8ca97a9e-bc99-48e3-9f27-379ecd427c74,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-10,745094,Groundout,field_out,True,623912,657376,Harold Ramírez,Clarke Schmidt,0,41296e6c-1a44-4340-9003-5f10dec53de9,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,,,,106.0,106.0,103.0,,,,,0.356,,,,0.6,,,,92.4,,,,,,,,,0.256,0.372,0.325,0.146,0.22,0.346,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,0.215,0.239,0.181,0.009,-0.42,1.58,0.69,-13.06,87.1,94.2,85.3,83.9,0.196,0.283,0.319,0.233,0.488,0.212,0.667,1.0,0.0
12,2024-05-10,745094,Flyout,field_out,True,676356,657376,Jonny DeLuca,Clarke Schmidt,0,001d8932-d7e0-41af-89d9-0fd97edcc56a,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,,,,106.0,106.0,103.0,,,,,0.356,,,,0.6,,,,92.4,,,,,,,,,0.256,0.372,0.325,0.146,0.22,0.346,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,0.215,0.239,0.181,0.009,-0.42,1.58,0.69,-13.06,87.1,94.2,85.3,83.9,0.196,0.283,0.319,0.233,0.488,0.212,0.667,1.0,0.0
13,2024-05-10,745094,Flyout,field_out,True,680700,657376,Richie Palacios,Clarke Schmidt,0,d73ab383-e42b-4fa6-952c-e2ce57169562,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,,,,106.0,106.0,103.0,,,,,0.356,,,,0.6,,,,92.4,,,,,,,,,0.256,0.372,0.325,0.146,0.22,0.346,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,0.215,0.239,0.181,0.009,-0.42,1.58,0.69,-13.06,87.1,94.2,85.3,83.9,0.196,0.283,0.319,0.233,0.488,0.212,0.667,1.0,0.0
14,2024-05-10,745094,Flyout,field_out,True,624431,671737,Jose Trevino,Taj Bradley,0,ff0c72a2-7ad9-43eb-b3e6-6b83858f3c16,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-10,745094,Strikeout,strikeout,True,542932,671737,Jon Berti,Taj Bradley,0,8914e5ee-b875-4aa8-a33a-2ec65d98b139,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-10,745094,Lineout,field_out,True,683011,671737,Anthony Volpe,Taj Bradley,0,0838618b-ded2-4302-90a7-cba40abdd1a0,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-10,745094,Single,single,False,676609,657376,José Caballero,Clarke Schmidt,0,11ca46e8-8e99-4dfe-a93a-50ab89f94215,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,,,,106.0,106.0,103.0,,,,,0.356,,,,0.6,,,,92.4,,,,,,,,,0.256,0.372,0.325,0.146,0.22,0.346,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,0.215,0.239,0.181,0.009,-0.42,1.58,0.69,-13.06,87.1,94.2,85.3,83.9,0.196,0.283,0.319,0.233,0.488,0.212,0.667,1.0,0.0
18,2024-05-10,745094,Strikeout,strikeout,True,656577,657376,Alex Jackson,Clarke Schmidt,1,c9cab1e2-b8a8-4d93-8cd7-b716f8fceb9c,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,,,,106.0,106.0,103.0,,,,,0.356,,,,0.6,,,,92.4,,,,,,,,,0.256,0.372,0.325,0.146,0.22,0.346,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,0.215,0.239,0.181,0.009,-0.42,1.58,0.69,-13.06,87.1,94.2,85.3,83.9,0.196,0.283,0.319,0.233,0.488,0.212,0.667,1.0,0.0
19,2024-05-10,745094,Strikeout,strikeout,True,650490,657376,Yandy Díaz,Clarke Schmidt,1,79e166bb-f9bd-487c-a58b-3c1c62da6b03,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,,,,106.0,106.0,103.0,,,,,0.356,,,,0.6,,,,92.4,,,,,,,,,0.256,0.372,0.325,0.146,0.22,0.346,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,0.215,0.239,0.181,0.009,-0.42,1.58,0.69,-13.06,87.1,94.2,85.3,83.9,0.196,0.283,0.319,0.233,0.488,0.212,0.667,1.0,0.0
20,2024-05-10,745094,Flyout,field_out,True,665742,671737,Juan Soto,Taj Bradley,0,1ea13d62-1b11-48c0-8381-73023a30f38a,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-10,745094,Walk,walk,False,592450,671737,Aaron Judge,Taj Bradley,0,b46553e6-ec6f-4914-abca-a548c2c90276,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-10,745094,Strikeout,strikeout,True,657077,671737,Alex Verdugo,Taj Bradley,0,efa942cc-637a-4e58-a488-5690d8397ec3,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-10,745094,Single,single,False,519317,671737,Giancarlo Stanton,Taj Bradley,1,e90e9414-8db4-4f54-8993-809a98b29985,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-10,745094,Single,single,False,519203,671737,Anthony Rizzo,Taj Bradley,1,851917e7-d8d9-4565-aff7-4a8f79db6510,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-05-10,745094,Flyout,field_out,True,650402,671737,Gleyber Torres,Taj Bradley,0,6736e9d4-90e0-41f1-bcb2-31bc877361a6,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-10,745094,Strikeout,strikeout,True,668227,657376,Randy Arozarena,Clarke Schmidt,0,5be6a4df-2b3c-45a8-99fd-b733c1be2c15,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,,,,106.0,106.0,103.0,,,,,0.356,,,,0.6,,,,92.4,,,,,,,,,0.256,0.372,0.325,0.146,0.22,0.346,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,0.215,0.239,0.181,0.009,-0.42,1.58,0.69,-13.06,87.1,94.2,85.3,83.9,0.196,0.283,0.319,0.233,0.488,0.212,0.667,1.0,0.0
27,2024-05-10,745094,Single,single,False,666139,657376,Josh Lowe,Clarke Schmidt,0,3171a208-a158-44b5-a3de-d4891945b676,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,,,,106.0,106.0,103.0,,,,,0.356,,,,0.6,,,,92.4,,,,,,,,,0.256,0.372,0.325,0.146,0.22,0.346,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,0.215,0.239,0.181,0.009,-0.42,1.58,0.69,-13.06,87.1,94.2,85.3,83.9,0.196,0.283,0.319,0.233,0.488,0.212,0.667,1.0,0.0
28,2024-05-10,745094,Grounded Into DP,grounded_into_double_play,True,670623,657376,Isaac Paredes,Clarke Schmidt,1,26cfbf84-bf2e-42c4-ba24-a0b8d28d87b4,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,,,,106.0,106.0,103.0,,,,,0.356,,,,0.6,,,,92.4,,,,,,,,,0.256,0.372,0.325,0.146,0.22,0.346,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,0.215,0.239,0.181,0.009,-0.42,1.58,0.69,-13.06,87.1,94.2,85.3,83.9,0.196,0.283,0.319,0.233,0.488,0.212,0.667,1.0,0.0
29,2024-05-10,745094,Single,single,False,624431,671737,Jose Trevino,Taj Bradley,0,49c95891-a4d1-4024-82e8-15826be15b0c,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-10,745094,Flyout,field_out,True,542932,671737,Jon Berti,Taj Bradley,0,c5d9293b-47c1-4850-b653-aba616f821a5,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-10,745094,Strikeout,strikeout,True,683011,671737,Anthony Volpe,Taj Bradley,0,c960c13e-57c7-495f-8647-0d457763a065,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
