,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wCU/C,vFA,vFC,vFS,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
10,2024-09-21,745038,Strikeout,strikeout,True,676914,671737,Davis Schneider,Taj Bradley,1,85111b9f-0acc-4218-a23f-5285a1139d67,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.3,4.2,132.0,98.0,116.0,104.0,0.748,10.02,3.14,8.11,1.5,1.04,0.244,0.392,0.1,0.386,0.426,100.0,91.0,93.0,129.0,96.0,102.0,91.0,100.0,99.0,122.0,101.0,113.0,0.415,0.221,0.272,0.092,-0.02,0.86,0.24,-1.48,96.3,90.8,90.8,79.1,0.266,0.503,0.212,0.22,0.329,0.325,0.217,0.377,0.325,0.241,0.483,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-21,745038,Groundout,field_out,True,677870,671737,Leo Jiménez,Taj Bradley,1,968237c0-4b7b-42b5-bfc6-d1755ef7d43d,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.3,4.2,132.0,98.0,116.0,104.0,0.748,10.02,3.14,8.11,1.5,1.04,0.244,0.392,0.1,0.386,0.426,100.0,91.0,93.0,129.0,96.0,102.0,91.0,100.0,99.0,122.0,101.0,113.0,0.415,0.221,0.272,0.092,-0.02,0.86,0.24,-1.48,96.3,90.8,90.8,79.1,0.266,0.503,0.212,0.22,0.329,0.325,0.217,0.377,0.325,0.241,0.483,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-21,745038,Groundout,field_out,True,694388,671737,Joey Loperfido,Taj Bradley,0,f0acfec3-6120-4c0f-b2dc-8ac53ba58758,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.3,4.2,132.0,98.0,116.0,104.0,0.748,10.02,3.14,8.11,1.5,1.04,0.244,0.392,0.1,0.386,0.426,100.0,91.0,93.0,129.0,96.0,102.0,91.0,100.0,99.0,122.0,101.0,113.0,0.415,0.221,0.272,0.092,-0.02,0.86,0.24,-1.48,96.3,90.8,90.8,79.1,0.266,0.503,0.212,0.22,0.329,0.325,0.217,0.377,0.325,0.241,0.483,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-21,745038,Walk,walk,False,666018,684320,Jonathan Aranda,Yariel Rodríguez,0,888ec4e7-9dc2-4182-b28a-7a55057ed937,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.41,4.09,81.2,97.0,97.0,97.0,0.764,8.82,4.19,7.71,1.21,0.89,0.253,0.4,0.182,0.271,0.393,97.0,93.0,97.0,86.0,93.0,88.0,,,,84.0,103.0,103.0,0.412,,0.099,0.101,0.01,,-1.22,-3.33,93.9,,88.9,78.2,0.25,0.435,0.218,0.2,0.314,0.219,,,,0.389,0.833,0.26,85.0,94.0,93.0,119.0,103.0,110.0,0.104,0.284,3.06,0.53,93.4,84.6,0.218,0.368,0.34,0.154,0.154,0.119,,,,,,,,,,,,,,,,,,
14,2024-09-21,745038,Single,single,False,666624,684320,Christopher Morel,Yariel Rodríguez,1,c1a7712c-82b4-4fc6-9ef2-01980d421421,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.41,4.09,81.2,97.0,97.0,97.0,0.764,8.82,4.19,7.71,1.21,0.89,0.253,0.4,0.182,0.271,0.393,97.0,93.0,97.0,86.0,93.0,88.0,,,,84.0,103.0,103.0,0.412,,0.099,0.101,0.01,,-1.22,-3.33,93.9,,88.9,78.2,0.25,0.435,0.218,0.2,0.314,0.219,,,,0.389,0.833,0.26,85.0,94.0,93.0,119.0,103.0,110.0,0.104,0.284,3.06,0.53,93.4,84.6,0.218,0.368,0.34,0.154,0.154,0.119,,,,,,,,,,,,,,,,,,
15,2024-09-21,745038,Flyout,field_out,True,666139,684320,Josh Lowe,Yariel Rodríguez,1,6ced3895-7dfb-48ca-b468-4473a54e4b26,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.41,4.09,81.2,97.0,97.0,97.0,0.764,8.82,4.19,7.71,1.21,0.89,0.253,0.4,0.182,0.271,0.393,97.0,93.0,97.0,86.0,93.0,88.0,,,,84.0,103.0,103.0,0.412,,0.099,0.101,0.01,,-1.22,-3.33,93.9,,88.9,78.2,0.25,0.435,0.218,0.2,0.314,0.219,,,,0.389,0.833,0.26,85.0,94.0,93.0,119.0,103.0,110.0,0.104,0.284,3.06,0.53,93.4,84.6,0.218,0.368,0.34,0.154,0.154,0.119,,,,,,,,,,,,,,,,,,
16,2024-09-21,745038,Strikeout,strikeout,True,642350,684320,Jose Siri,Yariel Rodríguez,0,e35b1aea-3b0f-461a-a21a-fdb6c33d76ff,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.41,4.09,81.2,97.0,97.0,97.0,0.764,8.82,4.19,7.71,1.21,0.89,0.253,0.4,0.182,0.271,0.393,97.0,93.0,97.0,86.0,93.0,88.0,,,,84.0,103.0,103.0,0.412,,0.099,0.101,0.01,,-1.22,-3.33,93.9,,88.9,78.2,0.25,0.435,0.218,0.2,0.314,0.219,,,,0.389,0.833,0.26,85.0,94.0,93.0,119.0,103.0,110.0,0.104,0.284,3.06,0.53,93.4,84.6,0.218,0.368,0.34,0.154,0.154,0.119,,,,,,,,,,,,,,,,,,
17,2024-09-21,745038,Single,single,False,666163,684320,Ben Rortvedt,Yariel Rodríguez,1,d3820861-db4a-4fb9-992b-1d8a7b903ef0,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.41,4.09,81.2,97.0,97.0,97.0,0.764,8.82,4.19,7.71,1.21,0.89,0.253,0.4,0.182,0.271,0.393,97.0,93.0,97.0,86.0,93.0,88.0,,,,84.0,103.0,103.0,0.412,,0.099,0.101,0.01,,-1.22,-3.33,93.9,,88.9,78.2,0.25,0.435,0.218,0.2,0.314,0.219,,,,0.389,0.833,0.26,85.0,94.0,93.0,119.0,103.0,110.0,0.104,0.284,3.06,0.53,93.4,84.6,0.218,0.368,0.34,0.154,0.154,0.119,,,,,,,,,,,,,,,,,,
18,2024-09-21,745038,Groundout,field_out,True,670764,684320,Taylor Walls,Yariel Rodríguez,0,c2570017-56f1-44fd-805f-611385c45b2d,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.41,4.09,81.2,97.0,97.0,97.0,0.764,8.82,4.19,7.71,1.21,0.89,0.253,0.4,0.182,0.271,0.393,97.0,93.0,97.0,86.0,93.0,88.0,,,,84.0,103.0,103.0,0.412,,0.099,0.101,0.01,,-1.22,-3.33,93.9,,88.9,78.2,0.25,0.435,0.218,0.2,0.314,0.219,,,,0.389,0.833,0.26,85.0,94.0,93.0,119.0,103.0,110.0,0.104,0.284,3.06,0.53,93.4,84.6,0.218,0.368,0.34,0.154,0.154,0.119,,,,,,,,,,,,,,,,,,
19,2024-09-21,745038,Groundout,field_out,True,543807,671737,George Springer,Taj Bradley,0,02c8df46-a993-486d-a6f8-604c3442e5ce,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.3,4.2,132.0,98.0,116.0,104.0,0.748,10.02,3.14,8.11,1.5,1.04,0.244,0.392,0.1,0.386,0.426,100.0,91.0,93.0,129.0,96.0,102.0,91.0,100.0,99.0,122.0,101.0,113.0,0.415,0.221,0.272,0.092,-0.02,0.86,0.24,-1.48,96.3,90.8,90.8,79.1,0.266,0.503,0.212,0.22,0.329,0.325,0.217,0.377,0.325,0.241,0.483,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-21,745038,Single,single,False,664770,671737,Nathan Lukes,Taj Bradley,0,685055f5-57cf-4345-9fea-87f2263f548d,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.3,4.2,132.0,98.0,116.0,104.0,0.748,10.02,3.14,8.11,1.5,1.04,0.244,0.392,0.1,0.386,0.426,100.0,91.0,93.0,129.0,96.0,102.0,91.0,100.0,99.0,122.0,101.0,113.0,0.415,0.221,0.272,0.092,-0.02,0.86,0.24,-1.48,96.3,90.8,90.8,79.1,0.266,0.503,0.212,0.22,0.329,0.325,0.217,0.377,0.325,0.241,0.483,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-21,745038,Single,single,False,665489,671737,Vladimir Guerrero Jr.,Taj Bradley,1,b8e947f1-b996-40fd-847f-da3c9ea527e7,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.3,4.2,132.0,98.0,116.0,104.0,0.748,10.02,3.14,8.11,1.5,1.04,0.244,0.392,0.1,0.386,0.426,100.0,91.0,93.0,129.0,96.0,102.0,91.0,100.0,99.0,122.0,101.0,113.0,0.415,0.221,0.272,0.092,-0.02,0.86,0.24,-1.48,96.3,90.8,90.8,79.1,0.266,0.503,0.212,0.22,0.329,0.325,0.217,0.377,0.325,0.241,0.483,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-21,745038,Strikeout,strikeout,True,687462,671737,Spencer Horwitz,Taj Bradley,0,251f9e95-5441-4c9e-8b96-efe80ed3d76e,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.3,4.2,132.0,98.0,116.0,104.0,0.748,10.02,3.14,8.11,1.5,1.04,0.244,0.392,0.1,0.386,0.426,100.0,91.0,93.0,129.0,96.0,102.0,91.0,100.0,99.0,122.0,101.0,113.0,0.415,0.221,0.272,0.092,-0.02,0.86,0.24,-1.48,96.3,90.8,90.8,79.1,0.266,0.503,0.212,0.22,0.329,0.325,0.217,0.377,0.325,0.241,0.483,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-21,745038,Groundout,field_out,True,672386,671737,Alejandro Kirk,Taj Bradley,0,4f281c4f-8260-4071-a365-8e43c07d80ac,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.3,4.2,132.0,98.0,116.0,104.0,0.748,10.02,3.14,8.11,1.5,1.04,0.244,0.392,0.1,0.386,0.426,100.0,91.0,93.0,129.0,96.0,102.0,91.0,100.0,99.0,122.0,101.0,113.0,0.415,0.221,0.272,0.092,-0.02,0.86,0.24,-1.48,96.3,90.8,90.8,79.1,0.266,0.503,0.212,0.22,0.329,0.325,0.217,0.377,0.325,0.241,0.483,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-21,745038,Walk,walk,False,650490,684320,Yandy Díaz,Yariel Rodríguez,0,d960a4af-1e64-4fb9-9a1d-c16336505a95,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.41,4.09,81.2,97.0,97.0,97.0,0.764,8.82,4.19,7.71,1.21,0.89,0.253,0.4,0.182,0.271,0.393,97.0,93.0,97.0,86.0,93.0,88.0,,,,84.0,103.0,103.0,0.412,,0.099,0.101,0.01,,-1.22,-3.33,93.9,,88.9,78.2,0.25,0.435,0.218,0.2,0.314,0.219,,,,0.389,0.833,0.26,85.0,94.0,93.0,119.0,103.0,110.0,0.104,0.284,3.06,0.53,93.4,84.6,0.218,0.368,0.34,0.154,0.154,0.119,,,,,,,,,,,,,,,,,,
25,2024-09-21,745038,Flyout,field_out,True,664040,684320,Brandon Lowe,Yariel Rodríguez,1,15052ca3-8e43-405c-9da8-36ad038e33c7,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.41,4.09,81.2,97.0,97.0,97.0,0.764,8.82,4.19,7.71,1.21,0.89,0.253,0.4,0.182,0.271,0.393,97.0,93.0,97.0,86.0,93.0,88.0,,,,84.0,103.0,103.0,0.412,,0.099,0.101,0.01,,-1.22,-3.33,93.9,,88.9,78.2,0.25,0.435,0.218,0.2,0.314,0.219,,,,0.389,0.833,0.26,85.0,94.0,93.0,119.0,103.0,110.0,0.104,0.284,3.06,0.53,93.4,84.6,0.218,0.368,0.34,0.154,0.154,0.119,,,,,,,,,,,,,,,,,,
26,2024-09-21,745038,Groundout,field_out,True,691406,684320,Junior Caminero,Yariel Rodríguez,0,ca63ee4e-d04f-48e0-9dd0-3e53f8b019fe,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.41,4.09,81.2,97.0,97.0,97.0,0.764,8.82,4.19,7.71,1.21,0.89,0.253,0.4,0.182,0.271,0.393,97.0,93.0,97.0,86.0,93.0,88.0,,,,84.0,103.0,103.0,0.412,,0.099,0.101,0.01,,-1.22,-3.33,93.9,,88.9,78.2,0.25,0.435,0.218,0.2,0.314,0.219,,,,0.389,0.833,0.26,85.0,94.0,93.0,119.0,103.0,110.0,0.104,0.284,3.06,0.53,93.4,84.6,0.218,0.368,0.34,0.154,0.154,0.119,,,,,,,,,,,,,,,,,,
27,2024-09-21,745038,Home Run,home_run,False,666018,684320,Jonathan Aranda,Yariel Rodríguez,1,cb8ae22f-59b6-4cfb-8114-c4aa229718fe,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.41,4.09,81.2,97.0,97.0,97.0,0.764,8.82,4.19,7.71,1.21,0.89,0.253,0.4,0.182,0.271,0.393,97.0,93.0,97.0,86.0,93.0,88.0,,,,84.0,103.0,103.0,0.412,,0.099,0.101,0.01,,-1.22,-3.33,93.9,,88.9,78.2,0.25,0.435,0.218,0.2,0.314,0.219,,,,0.389,0.833,0.26,85.0,94.0,93.0,119.0,103.0,110.0,0.104,0.284,3.06,0.53,93.4,84.6,0.218,0.368,0.34,0.154,0.154,0.119,,,,,,,,,,,,,,,,,,
28,2024-09-21,745038,Groundout,field_out,True,666624,684320,Christopher Morel,Yariel Rodríguez,0,ed8598c2-0909-49fe-bbd2-da6be9a17f73,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.41,4.09,81.2,97.0,97.0,97.0,0.764,8.82,4.19,7.71,1.21,0.89,0.253,0.4,0.182,0.271,0.393,97.0,93.0,97.0,86.0,93.0,88.0,,,,84.0,103.0,103.0,0.412,,0.099,0.101,0.01,,-1.22,-3.33,93.9,,88.9,78.2,0.25,0.435,0.218,0.2,0.314,0.219,,,,0.389,0.833,0.26,85.0,94.0,93.0,119.0,103.0,110.0,0.104,0.284,3.06,0.53,93.4,84.6,0.218,0.368,0.34,0.154,0.154,0.119,,,,,,,,,,,,,,,,,,
29,2024-09-21,745038,Lineout,field_out,True,680718,671737,Addison Barger,Taj Bradley,0,103d9f46-f104-4917-874d-4f4021419fe4,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.3,4.2,132.0,98.0,116.0,104.0,0.748,10.02,3.14,8.11,1.5,1.04,0.244,0.392,0.1,0.386,0.426,100.0,91.0,93.0,129.0,96.0,102.0,91.0,100.0,99.0,122.0,101.0,113.0,0.415,0.221,0.272,0.092,-0.02,0.86,0.24,-1.48,96.3,90.8,90.8,79.1,0.266,0.503,0.212,0.22,0.329,0.325,0.217,0.377,0.325,0.241,0.483,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-21,745038,Flyout,field_out,True,676914,671737,Davis Schneider,Taj Bradley,0,c4d1f9fe-d34e-4e44-a858-793a10e69025,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.3,4.2,132.0,98.0,116.0,104.0,0.748,10.02,3.14,8.11,1.5,1.04,0.244,0.392,0.1,0.386,0.426,100.0,91.0,93.0,129.0,96.0,102.0,91.0,100.0,99.0,122.0,101.0,113.0,0.415,0.221,0.272,0.092,-0.02,0.86,0.24,-1.48,96.3,90.8,90.8,79.1,0.266,0.503,0.212,0.22,0.329,0.325,0.217,0.377,0.325,0.241,0.483,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-21,745038,Groundout,field_out,True,677870,671737,Leo Jiménez,Taj Bradley,0,b1543080-38d6-4185-9108-b579f5b9459f,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.3,4.2,132.0,98.0,116.0,104.0,0.748,10.02,3.14,8.11,1.5,1.04,0.244,0.392,0.1,0.386,0.426,100.0,91.0,93.0,129.0,96.0,102.0,91.0,100.0,99.0,122.0,101.0,113.0,0.415,0.221,0.272,0.092,-0.02,0.86,0.24,-1.48,96.3,90.8,90.8,79.1,0.266,0.503,0.212,0.22,0.329,0.325,0.217,0.377,0.325,0.241,0.483,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-21,745038,Walk,walk,False,666139,684320,Josh Lowe,Yariel Rodríguez,0,2b397d1c-e678-4eeb-b22d-5d6afc9705c8,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.41,4.09,81.2,97.0,97.0,97.0,0.764,8.82,4.19,7.71,1.21,0.89,0.253,0.4,0.182,0.271,0.393,97.0,93.0,97.0,86.0,93.0,88.0,,,,84.0,103.0,103.0,0.412,,0.099,0.101,0.01,,-1.22,-3.33,93.9,,88.9,78.2,0.25,0.435,0.218,0.2,0.314,0.219,,,,0.389,0.833,0.26,85.0,94.0,93.0,119.0,103.0,110.0,0.104,0.284,3.06,0.53,93.4,84.6,0.218,0.368,0.34,0.154,0.154,0.119,,,,,,,,,,,,,,,,,,
