,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-10,745708,Strikeout,strikeout,True,665750,543037,Leody Taveras,Gerrit Cole,0,dc3bd3d5-c74d-4c4c-a4c0-8bcc69e62822,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-10,745708,Lineout,field_out,True,519317,674003,Giancarlo Stanton,Cody Bradford,0,56aa940f-2387-4c21-a75f-e52990bbb265,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,92.0,107.0,94.0,51.0,112.0,109.0,,,,52.0,116.0,98.0,0.523,0.007,0.051,,0.276,2.13,-0.66,4.85,,0.96,90.1,85.9,81.0,83.4,,0.173,0.316,0.231,0.32,0.64,0.133,0.154,0.154,0.217,,,,0.229,0.313,0.353,91.0,108.0,108.0,0.143,-2.71,75.3,,,,,,,,,,,,,,,,,,,,,
12,2024-08-10,745708,Single,single,False,665862,674003,Jazz Chisholm Jr.,Cody Bradford,0,409d7dcd-0ff6-49d8-a334-a657f1b4cc78,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,92.0,107.0,94.0,51.0,112.0,109.0,,,,52.0,116.0,98.0,0.523,0.007,0.051,,0.276,2.13,-0.66,4.85,,0.96,90.1,85.9,81.0,83.4,,0.173,0.316,0.231,0.32,0.64,0.133,0.154,0.154,0.217,,,,0.229,0.313,0.353,91.0,108.0,108.0,0.143,-2.71,75.3,,,,,,,,,,,,,,,,,,,,,
13,2024-08-10,745708,Single,single,False,650402,674003,Gleyber Torres,Cody Bradford,1,06be40f6-9070-4fc3-b431-c5157cdb7311,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,92.0,107.0,94.0,51.0,112.0,109.0,,,,52.0,116.0,98.0,0.523,0.007,0.051,,0.276,2.13,-0.66,4.85,,0.96,90.1,85.9,81.0,83.4,,0.173,0.316,0.231,0.32,0.64,0.133,0.154,0.154,0.217,,,,0.229,0.313,0.353,91.0,108.0,108.0,0.143,-2.71,75.3,,,,,,,,,,,,,,,,,,,,,
14,2024-08-10,745708,Strikeout,strikeout,True,683011,674003,Anthony Volpe,Cody Bradford,0,1cf1e607-5304-418f-82c7-83d90c8c05f8,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,92.0,107.0,94.0,51.0,112.0,109.0,,,,52.0,116.0,98.0,0.523,0.007,0.051,,0.276,2.13,-0.66,4.85,,0.96,90.1,85.9,81.0,83.4,,0.173,0.316,0.231,0.32,0.64,0.133,0.154,0.154,0.217,,,,0.229,0.313,0.353,91.0,108.0,108.0,0.143,-2.71,75.3,,,,,,,,,,,,,,,,,,,,,
15,2024-08-10,745708,Strikeout,strikeout,True,665966,674003,Carlos Narvaez,Cody Bradford,0,6e08571f-1edf-4058-a988-55e32a2ad3e6,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,92.0,107.0,94.0,51.0,112.0,109.0,,,,52.0,116.0,98.0,0.523,0.007,0.051,,0.276,2.13,-0.66,4.85,,0.96,90.1,85.9,81.0,83.4,,0.173,0.316,0.231,0.32,0.64,0.133,0.154,0.154,0.217,,,,0.229,0.313,0.353,91.0,108.0,108.0,0.143,-2.71,75.3,,,,,,,,,,,,,,,,,,,,,
16,2024-08-10,745708,Strikeout,strikeout,True,608348,543037,Carson Kelly,Gerrit Cole,0,fc32cc26-fc86-4535-a354-4e2f08b27dc1,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-10,745708,Strikeout,strikeout,True,669701,543037,Josh Smith,Gerrit Cole,0,9ffde04f-55eb-4c7f-bfe6-83c4c366f824,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-10,745708,Single,single,False,608369,543037,Corey Seager,Gerrit Cole,0,49a8eaab-6d39-4efd-9bb7-f7d904916ece,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-10,745708,Single,single,False,543760,543037,Marcus Semien,Gerrit Cole,1,aef951b8-5f44-42e3-bb81-6d73bdb92106,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-10,745708,Strikeout,strikeout,True,673962,543037,Josh Jung,Gerrit Cole,0,288da690-e490-4bac-893a-64ff74763f98,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-10,745708,Groundout,field_out,True,518934,674003,DJ LeMahieu,Cody Bradford,0,85ed3f59-db45-45e2-b6b1-40eea40f0376,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,92.0,107.0,94.0,51.0,112.0,109.0,,,,52.0,116.0,98.0,0.523,0.007,0.051,,0.276,2.13,-0.66,4.85,,0.96,90.1,85.9,81.0,83.4,,0.173,0.316,0.231,0.32,0.64,0.133,0.154,0.154,0.217,,,,0.229,0.313,0.353,91.0,108.0,108.0,0.143,-2.71,75.3,,,,,,,,,,,,,,,,,,,,,
22,2024-08-10,745708,Single,single,False,657077,674003,Alex Verdugo,Cody Bradford,0,561a2a89-779c-4775-9850-27921ae311a6,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,92.0,107.0,94.0,51.0,112.0,109.0,,,,52.0,116.0,98.0,0.523,0.007,0.051,,0.276,2.13,-0.66,4.85,,0.96,90.1,85.9,81.0,83.4,,0.173,0.316,0.231,0.32,0.64,0.133,0.154,0.154,0.217,,,,0.229,0.313,0.353,91.0,108.0,108.0,0.143,-2.71,75.3,,,,,,,,,,,,,,,,,,,,,
23,2024-08-10,745708,Fielders Choice,fielders_choice,False,665742,674003,Juan Soto,Cody Bradford,1,5dc0334b-7547-4592-aa90-2600bfbc30c6,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,92.0,107.0,94.0,51.0,112.0,109.0,,,,52.0,116.0,98.0,0.523,0.007,0.051,,0.276,2.13,-0.66,4.85,,0.96,90.1,85.9,81.0,83.4,,0.173,0.316,0.231,0.32,0.64,0.133,0.154,0.154,0.217,,,,0.229,0.313,0.353,91.0,108.0,108.0,0.143,-2.71,75.3,,,,,,,,,,,,,,,,,,,,,
24,2024-08-10,745708,Grounded Into DP,grounded_into_double_play,True,592450,674003,Aaron Judge,Cody Bradford,1,252fdfc6-9c67-4bbe-b882-422ab5dca67e,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,92.0,107.0,94.0,51.0,112.0,109.0,,,,52.0,116.0,98.0,0.523,0.007,0.051,,0.276,2.13,-0.66,4.85,,0.96,90.1,85.9,81.0,83.4,,0.173,0.316,0.231,0.32,0.64,0.133,0.154,0.154,0.217,,,,0.229,0.313,0.353,91.0,108.0,108.0,0.143,-2.71,75.3,,,,,,,,,,,,,,,,,,,,,
25,2024-08-10,745708,Single,single,False,694671,543037,Wyatt Langford,Gerrit Cole,0,aa221e4c-bea3-4ce1-8755-98bc04cdaf51,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-10,745708,Walk,walk,False,663993,543037,Nathaniel Lowe,Gerrit Cole,1,b1e8ae2a-9727-4211-9d37-da39222ee1b2,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-10,745708,Single,single,False,666969,543037,Adolis García,Gerrit Cole,1,a709ad12-1e9e-491f-bcd4-833ca6d793e5,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-10,745708,Strikeout,strikeout,True,665750,543037,Leody Taveras,Gerrit Cole,0,9a3503f9-621f-4ded-b237-5cd33fc47a55,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-10,745708,Strikeout,strikeout,True,608348,543037,Carson Kelly,Gerrit Cole,0,d00545b0-a258-4452-9a28-b81eb44eef1b,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-10,745708,Strikeout,strikeout,True,669701,543037,Josh Smith,Gerrit Cole,0,4934ec54-b5e4-4c62-a9b2-06378c892ea6,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,118.0,97.0,103.0,127.0,107.0,112.0,103.0,99.0,106.0,100.0,105.0,105.0,0.457,0.169,0.147,0.19,0.038,-0.79,-1.7,0.58,2.48,-5.03,96.0,91.2,88.3,88.3,82.9,0.239,0.478,0.217,0.163,0.186,0.366,0.238,0.286,0.301,0.378,0.703,0.233,0.4,0.8,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-10,745708,Lineout,field_out,True,519317,674003,Giancarlo Stanton,Cody Bradford,0,a31b39bd-c34a-4753-965a-7412ed9354f5,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,92.0,107.0,94.0,51.0,112.0,109.0,,,,52.0,116.0,98.0,0.523,0.007,0.051,,0.276,2.13,-0.66,4.85,,0.96,90.1,85.9,81.0,83.4,,0.173,0.316,0.231,0.32,0.64,0.133,0.154,0.154,0.217,,,,0.229,0.313,0.353,91.0,108.0,108.0,0.143,-2.71,75.3,,,,,,,,,,,,,,,,,,,,,
32,2024-08-10,745708,Strikeout,strikeout,True,665862,674003,Jazz Chisholm Jr.,Cody Bradford,0,5d8445db-2d44-41a9-94a0-90eed130b23e,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,92.0,107.0,94.0,51.0,112.0,109.0,,,,52.0,116.0,98.0,0.523,0.007,0.051,,0.276,2.13,-0.66,4.85,,0.96,90.1,85.9,81.0,83.4,,0.173,0.316,0.231,0.32,0.64,0.133,0.154,0.154,0.217,,,,0.229,0.313,0.353,91.0,108.0,108.0,0.143,-2.71,75.3,,,,,,,,,,,,,,,,,,,,,
