,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff
10,2024-03-31,745035,Groundout,field_out,True,663538,592351,Nico Hoerner,Jon Gray,0,24f0bb1b-cdf2-4702-9f56-f5825b97fc8d,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-03-31,745035,Lineout,field_out,True,643565,592351,Mike Tauchman,Jon Gray,0,a31fe759-c1e3-449f-8758-8a81ef421fe2,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-03-31,745035,Single,single,False,665804,592351,Miguel Amaya,Jon Gray,0,a5271b7e-d377-4d3a-91d2-098cfe885c5b,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-03-31,745035,Single,single,False,664023,592351,Ian Happ,Jon Gray,1,005210b4-9585-44a8-a81f-0ac5f2a71aea,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-03-31,745035,Flyout,field_out,True,673548,592351,Seiya Suzuki,Jon Gray,0,063ec696-c921-4c0c-9fe1-dfba5e355c18,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-03-31,745035,Groundout,field_out,True,677649,696136,Ezequiel Duran,Jordan Wicks,0,a6e8bea5-3df7-4346-b489-ee4a2af0de0e,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,126.0,92.0,97.0,0.461,0.081,0.062,0.262,0.11,-3.7,-3.75,1.62,92.9,82.5,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.176,0.294,0.506,0.667,1.0,0.222,76.0,100.0,89.0,71.0,118.0,92.0,0.131,0.004,-19.26,-1.19,90.6,92.2,0.357,0.429,0.182,,,,,,,,,,,,
16,2024-03-31,745035,Field Error,field_error,False,668800,696136,Andrew Knizner,Jordan Wicks,1,471576f7-7fc2-439c-9e0b-41e325253499,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,126.0,92.0,97.0,0.461,0.081,0.062,0.262,0.11,-3.7,-3.75,1.62,92.9,82.5,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.176,0.294,0.506,0.667,1.0,0.222,76.0,100.0,89.0,71.0,118.0,92.0,0.131,0.004,-19.26,-1.19,90.6,92.2,0.357,0.429,0.182,,,,,,,,,,,,
17,2024-03-31,745035,Groundout,field_out,True,665120,696136,Jared Walsh,Jordan Wicks,1,630ca965-830e-4ead-8857-c16523c88db1,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,126.0,92.0,97.0,0.461,0.081,0.062,0.262,0.11,-3.7,-3.75,1.62,92.9,82.5,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.176,0.294,0.506,0.667,1.0,0.222,76.0,100.0,89.0,71.0,118.0,92.0,0.131,0.004,-19.26,-1.19,90.6,92.2,0.357,0.429,0.182,,,,,,,,,,,,
18,2024-03-31,745035,Walk,walk,False,694497,696136,Evan Carter,Jordan Wicks,0,f7a06305-a6f7-4194-bd4a-db9871d4050a,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,126.0,92.0,97.0,0.461,0.081,0.062,0.262,0.11,-3.7,-3.75,1.62,92.9,82.5,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.176,0.294,0.506,0.667,1.0,0.222,76.0,100.0,89.0,71.0,118.0,92.0,0.131,0.004,-19.26,-1.19,90.6,92.2,0.357,0.429,0.182,,,,,,,,,,,,
19,2024-03-31,745035,Walk,walk,False,665750,696136,Leody Taveras,Jordan Wicks,1,d89957ba-7515-42f6-86dd-ff720453f7e5,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,126.0,92.0,97.0,0.461,0.081,0.062,0.262,0.11,-3.7,-3.75,1.62,92.9,82.5,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.176,0.294,0.506,0.667,1.0,0.222,76.0,100.0,89.0,71.0,118.0,92.0,0.131,0.004,-19.26,-1.19,90.6,92.2,0.357,0.429,0.182,,,,,,,,,,,,
20,2024-03-31,745035,Single,single,False,543760,696136,Marcus Semien,Jordan Wicks,1,33678694-68a8-44cb-80fa-a779ddc6596d,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,126.0,92.0,97.0,0.461,0.081,0.062,0.262,0.11,-3.7,-3.75,1.62,92.9,82.5,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.176,0.294,0.506,0.667,1.0,0.222,76.0,100.0,89.0,71.0,118.0,92.0,0.131,0.004,-19.26,-1.19,90.6,92.2,0.357,0.429,0.182,,,,,,,,,,,,
21,2024-03-31,745035,Strikeout,strikeout,True,694671,696136,Wyatt Langford,Jordan Wicks,0,faca1b93-ed42-4b5c-a87c-e5f6f08a320e,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,126.0,92.0,97.0,0.461,0.081,0.062,0.262,0.11,-3.7,-3.75,1.62,92.9,82.5,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.176,0.294,0.506,0.667,1.0,0.222,76.0,100.0,89.0,71.0,118.0,92.0,0.131,0.004,-19.26,-1.19,90.6,92.2,0.357,0.429,0.182,,,,,,,,,,,,
22,2024-03-31,745035,Flyout,field_out,True,641355,592351,Cody Bellinger,Jon Gray,0,2ab47d97-93d8-4c8c-b683-f797fbd28c87,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-03-31,745035,Flyout,field_out,True,666624,592351,Christopher Morel,Jon Gray,0,e81b41a9-3bb2-42ac-bc25-05d7e89db936,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-03-31,745035,Double,double,False,621020,592351,Dansby Swanson,Jon Gray,0,43996839-c33e-44ed-8f89-38c5a704e3ec,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-03-31,745035,Flyout,field_out,True,683737,592351,Michael Busch,Jon Gray,0,310499c3-2023-4aa1-b14c-7110e58317f9,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-03-31,745035,Flyout,field_out,True,673962,696136,Josh Jung,Jordan Wicks,0,294c003e-9a31-4913-9750-9ec03a4439c8,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,126.0,92.0,97.0,0.461,0.081,0.062,0.262,0.11,-3.7,-3.75,1.62,92.9,82.5,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.176,0.294,0.506,0.667,1.0,0.222,76.0,100.0,89.0,71.0,118.0,92.0,0.131,0.004,-19.26,-1.19,90.6,92.2,0.357,0.429,0.182,,,,,,,,,,,,
27,2024-03-31,745035,Flyout,field_out,True,666969,696136,Adolis García,Jordan Wicks,0,213aa33c-8666-46bd-bc13-f90137acb5c2,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,126.0,92.0,97.0,0.461,0.081,0.062,0.262,0.11,-3.7,-3.75,1.62,92.9,82.5,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.176,0.294,0.506,0.667,1.0,0.222,76.0,100.0,89.0,71.0,118.0,92.0,0.131,0.004,-19.26,-1.19,90.6,92.2,0.357,0.429,0.182,,,,,,,,,,,,
28,2024-03-31,745035,Single,single,False,677649,696136,Ezequiel Duran,Jordan Wicks,0,5eb71a68-4455-4eed-b602-40d8cd8a2774,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,126.0,92.0,97.0,0.461,0.081,0.062,0.262,0.11,-3.7,-3.75,1.62,92.9,82.5,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.176,0.294,0.506,0.667,1.0,0.222,76.0,100.0,89.0,71.0,118.0,92.0,0.131,0.004,-19.26,-1.19,90.6,92.2,0.357,0.429,0.182,,,,,,,,,,,,
29,2024-03-31,745035,Strikeout,strikeout,True,668800,696136,Andrew Knizner,Jordan Wicks,0,5d080cf5-ea12-4151-9101-0beb094e20cb,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,126.0,92.0,97.0,0.461,0.081,0.062,0.262,0.11,-3.7,-3.75,1.62,92.9,82.5,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.176,0.294,0.506,0.667,1.0,0.222,76.0,100.0,89.0,71.0,118.0,92.0,0.131,0.004,-19.26,-1.19,90.6,92.2,0.357,0.429,0.182,,,,,,,,,,,,
30,2024-03-31,745035,Flyout,field_out,True,663538,592351,Nico Hoerner,Jon Gray,0,cfe86b47-945a-415a-b05e-158b01906092,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-03-31,745035,Walk,walk,False,643565,592351,Mike Tauchman,Jon Gray,0,b3bd6255-a3d9-432b-9b95-7ea4192673f2,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-03-31,745035,Single,single,False,665804,592351,Miguel Amaya,Jon Gray,1,a059dc65-fa1c-4c16-9d88-6e6e01bbf988,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-03-31,745035,Double,double,False,664023,592351,Ian Happ,Jon Gray,1,b6dc0341-e787-42cc-a305-770f9887fa81,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-03-31,745035,Flyout,field_out,True,673548,592351,Seiya Suzuki,Jon Gray,0,85f3c787-7911-416f-8dc0-09d4f3a9e00e,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,0.447,0.438,0.045,0.069,-0.49,0.93,-1.3,-2.38,94.8,88.6,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,0.308,0.654,0.235,0.5,0.5,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
