,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,KC%,wFC/C,wFS/C,wCU/C,wKC/C,vFC,vFS,vCU,vKC,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff
0,2024-05-19,747120,Lineout,field_out,True,650333,693821,Luis Arraez,Bryce Elder,0,e8f60b46-df56-4361-8f2b-2642c50225fe,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-19,747120,Groundout,field_out,True,665487,693821,Fernando Tatis Jr.,Bryce Elder,0,ad9c3678-5736-44f3-a635-dc9184abf6b2,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-19,747120,Walk,walk,False,595777,693821,Jurickson Profar,Bryce Elder,0,5ef8d670-ff8c-48c6-b9c5-e248fac30b52,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-19,747120,Home Run,home_run,False,630105,693821,Jake Cronenworth,Bryce Elder,1,922a62b2-a003-42d8-b360-1e83db5c761f,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-05-19,747120,Single,single,False,592518,693821,Manny Machado,Bryce Elder,0,2b08bc45-e4b5-442d-8994-a64c2d0c9d9c,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-05-19,747120,Single,single,False,593428,693821,Xander Bogaerts,Bryce Elder,1,7e3d10ae-ebb7-42db-b065-e74fa4d4f67a,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-05-19,747120,Single,single,False,701538,693821,Jackson Merrill,Bryce Elder,1,509e021f-8057-4b1d-aeea-779257e87450,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-05-19,747120,Strikeout,strikeout,True,669134,693821,Luis Campusano,Bryce Elder,0,748b04f2-51d5-4e92-a2f0-b86035f15a93,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,47.0,95.0,82.0,56.0,98.0,89.0,134.0,104.0,117.0,0.433,0.138,0.295,0.133,-4.59,-0.14,-0.67,0.58,91.2,84.9,89.9,83.4,0.329,0.37,0.078,0.25,0.5,0.392,0.2,0.2,0.294,0.438,0.875,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-05-19,747120,Groundout,field_out,True,660670,506433,Ronald Acuña Jr.,Yu Darvish,0,82f55ddd-fc0f-4076-9750-d153c55dc9cc,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.2,3.54,56.1,103.0,99.0,102.0,0.771,8.47,2.4,7.19,0.96,0.92,0.169,0.494,0.119,0.344,0.494,,,,93.0,104.0,99.0,86.0,112.0,102.0,115.0,97.0,103.0,0.154,0.22,0.358,,0.42,-1.23,1.23,,94.0,,93.4,84.6,0.308,0.538,0.132,0.2,0.3,0.186,,,,0.192,0.346,0.17,97.0,89.0,99.0,91.0,112.0,110.0,84.0,107.0,100.0,107.0,104.0,106.0,0.056,0.082,0.064,0.065,3.56,0.42,-2.94,2.79,90.7,87.5,73.3,78.5,0.182,0.318,0.368,0.182,0.409,0.385,0.0,0.0,0.36
9,2024-05-19,747120,Flyout,field_out,True,645277,506433,Ozzie Albies,Yu Darvish,0,601f156b-2fe0-4839-950b-0835f7d04dd8,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.2,3.54,56.1,103.0,99.0,102.0,0.771,8.47,2.4,7.19,0.96,0.92,0.169,0.494,0.119,0.344,0.494,,,,93.0,104.0,99.0,86.0,112.0,102.0,115.0,97.0,103.0,0.154,0.22,0.358,,0.42,-1.23,1.23,,94.0,,93.4,84.6,0.308,0.538,0.132,0.2,0.3,0.186,,,,0.192,0.346,0.17,97.0,89.0,99.0,91.0,112.0,110.0,84.0,107.0,100.0,107.0,104.0,106.0,0.056,0.082,0.064,0.065,3.56,0.42,-2.94,2.79,90.7,87.5,73.3,78.5,0.182,0.318,0.368,0.182,0.409,0.385,0.0,0.0,0.36
