,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-09-06,744967,Strikeout,strikeout,True,666969,691951,Adolis García,Samuel Aldegheri,0,e448e844-1ca3-4605-98da-2e83143d4888,691951.0,samuelaldegheri,Aldegheri,Left,Samuel Aldegheri,LAA,2.45,3.15,11.0,91.0,73.0,88.0,0.795,8.18,4.09,7.36,0.82,0.33,0.265,0.382,0.147,0.353,0.402,81.0,85.0,83.0,49.0,82.0,89.0,68.0,93.0,86.0,,,,90.0,100.0,101.0,,0.55,0.148,0.089,0.213,-1.7,,3.54,0.21,0.52,92.4,82.1,,84.3,75.5,,,,0.269,0.423,0.22,0.143,0.143,0.111,,,,0.111,0.222,0.5,,,,,,,,,
11,2024-09-06,744967,Walk,walk,False,663993,691951,Nathaniel Lowe,Samuel Aldegheri,0,87777266-b4d4-4698-b27a-4160819a4d31,691951.0,samuelaldegheri,Aldegheri,Left,Samuel Aldegheri,LAA,2.45,3.15,11.0,91.0,73.0,88.0,0.795,8.18,4.09,7.36,0.82,0.33,0.265,0.382,0.147,0.353,0.402,81.0,85.0,83.0,49.0,82.0,89.0,68.0,93.0,86.0,,,,90.0,100.0,101.0,,0.55,0.148,0.089,0.213,-1.7,,3.54,0.21,0.52,92.4,82.1,,84.3,75.5,,,,0.269,0.423,0.22,0.143,0.143,0.111,,,,0.111,0.222,0.5,,,,,,,,,
12,2024-09-06,744967,Single,single,False,677649,691951,Ezequiel Duran,Samuel Aldegheri,1,ac7836bb-c01a-47d5-8c0f-d29b061bf06b,691951.0,samuelaldegheri,Aldegheri,Left,Samuel Aldegheri,LAA,2.45,3.15,11.0,91.0,73.0,88.0,0.795,8.18,4.09,7.36,0.82,0.33,0.265,0.382,0.147,0.353,0.402,81.0,85.0,83.0,49.0,82.0,89.0,68.0,93.0,86.0,,,,90.0,100.0,101.0,,0.55,0.148,0.089,0.213,-1.7,,3.54,0.21,0.52,92.4,82.1,,84.3,75.5,,,,0.269,0.423,0.22,0.143,0.143,0.111,,,,0.111,0.222,0.5,,,,,,,,,
13,2024-09-06,744967,Flyout,field_out,True,660758,691951,Sandro Fabian,Samuel Aldegheri,0,332b7fd8-0f5e-49f8-ab0f-da575a67c1be,691951.0,samuelaldegheri,Aldegheri,Left,Samuel Aldegheri,LAA,2.45,3.15,11.0,91.0,73.0,88.0,0.795,8.18,4.09,7.36,0.82,0.33,0.265,0.382,0.147,0.353,0.402,81.0,85.0,83.0,49.0,82.0,89.0,68.0,93.0,86.0,,,,90.0,100.0,101.0,,0.55,0.148,0.089,0.213,-1.7,,3.54,0.21,0.52,92.4,82.1,,84.3,75.5,,,,0.269,0.423,0.22,0.143,0.143,0.111,,,,0.111,0.222,0.5,,,,,,,,,
14,2024-09-06,744967,Forceout,force_out,True,608348,691951,Carson Kelly,Samuel Aldegheri,1,3c7b593e-a79f-4817-9cdc-afa67397b4df,691951.0,samuelaldegheri,Aldegheri,Left,Samuel Aldegheri,LAA,2.45,3.15,11.0,91.0,73.0,88.0,0.795,8.18,4.09,7.36,0.82,0.33,0.265,0.382,0.147,0.353,0.402,81.0,85.0,83.0,49.0,82.0,89.0,68.0,93.0,86.0,,,,90.0,100.0,101.0,,0.55,0.148,0.089,0.213,-1.7,,3.54,0.21,0.52,92.4,82.1,,84.3,75.5,,,,0.269,0.423,0.22,0.143,0.143,0.111,,,,0.111,0.222,0.5,,,,,,,,,
15,2024-09-06,744967,Single,single,False,592273,642520,Brandon Drury,Gerson Garabito,0,4473aaf6-9e0f-40c1-bcaa-9fdc4781fb7e,642520.0,gersongarabito,Garabito,Right,Gerson Garabito,TEX,3.1,6.36,20.1,99.0,97.0,99.0,0.796,6.64,3.98,5.75,0.89,1.0,0.196,0.482,0.143,0.339,0.411,74.0,88.0,82.0,109.0,108.0,111.0,101.0,97.0,96.0,78.0,107.0,109.0,93.0,67.0,77.0,0.097,0.386,0.049,0.329,0.14,-0.49,1.38,-2.58,4.6,-2.11,93.4,86.5,91.9,88.6,82.2,0.103,0.103,0.32,0.286,0.524,0.129,0.167,0.5,0.238,0.286,0.286,0.091,0.0,0.0,0.125,,,,,,,,,
16,2024-09-06,744967,Single,single,False,694359,642520,Niko Kavadas,Gerson Garabito,1,1051bc21-eaa2-4fcf-b939-489c608c4fbe,642520.0,gersongarabito,Garabito,Right,Gerson Garabito,TEX,3.1,6.36,20.1,99.0,97.0,99.0,0.796,6.64,3.98,5.75,0.89,1.0,0.196,0.482,0.143,0.339,0.411,74.0,88.0,82.0,109.0,108.0,111.0,101.0,97.0,96.0,78.0,107.0,109.0,93.0,67.0,77.0,0.097,0.386,0.049,0.329,0.14,-0.49,1.38,-2.58,4.6,-2.11,93.4,86.5,91.9,88.6,82.2,0.103,0.103,0.32,0.286,0.524,0.129,0.167,0.5,0.238,0.286,0.286,0.091,0.0,0.0,0.125,,,,,,,,,
17,2024-09-06,744967,Walk,walk,False,621493,642520,Taylor Ward,Gerson Garabito,1,1da0a317-fe44-4339-b86a-916222e0bff8,642520.0,gersongarabito,Garabito,Right,Gerson Garabito,TEX,3.1,6.36,20.1,99.0,97.0,99.0,0.796,6.64,3.98,5.75,0.89,1.0,0.196,0.482,0.143,0.339,0.411,74.0,88.0,82.0,109.0,108.0,111.0,101.0,97.0,96.0,78.0,107.0,109.0,93.0,67.0,77.0,0.097,0.386,0.049,0.329,0.14,-0.49,1.38,-2.58,4.6,-2.11,93.4,86.5,91.9,88.6,82.2,0.103,0.103,0.32,0.286,0.524,0.129,0.167,0.5,0.238,0.286,0.286,0.091,0.0,0.0,0.125,,,,,,,,,
18,2024-09-06,744967,Grounded Into DP,grounded_into_double_play,True,687263,642520,Zach Neto,Gerson Garabito,1,e8f68f5d-a221-411e-af57-5732beb9a765,642520.0,gersongarabito,Garabito,Right,Gerson Garabito,TEX,3.1,6.36,20.1,99.0,97.0,99.0,0.796,6.64,3.98,5.75,0.89,1.0,0.196,0.482,0.143,0.339,0.411,74.0,88.0,82.0,109.0,108.0,111.0,101.0,97.0,96.0,78.0,107.0,109.0,93.0,67.0,77.0,0.097,0.386,0.049,0.329,0.14,-0.49,1.38,-2.58,4.6,-2.11,93.4,86.5,91.9,88.6,82.2,0.103,0.103,0.32,0.286,0.524,0.129,0.167,0.5,0.238,0.286,0.286,0.091,0.0,0.0,0.125,,,,,,,,,
19,2024-09-06,744967,Single,single,False,694384,679156,Nolan Schanuel,Walter Pennington,1,871c7551-53ea-419b-b85f-8aa79f14f5f1,679156.0,walterpennington,Pennington,Left,Walter Pennington,- - -,2.25,4.19,12.0,91.0,78.0,86.0,0.75,9.0,6.75,9.75,0.75,1.55,0.25,0.472,0.083,0.139,0.376,,,,,,,61.0,94.0,72.0,64.0,91.0,79.0,83.0,94.0,94.0,0.33,0.041,0.376,,,1.5,1.24,-2.11,,,90.8,,91.6,83.7,,,,,,,,,,,0.231,0.308,0.107,0.273,0.409,0.513,90.0,86.0,86.0,0.252,-0.66,89.7,0.333,0.417,0.12
20,2024-09-06,744967,Flyout,field_out,True,543685,679156,Anthony Rendon,Walter Pennington,0,d164458c-4d5c-48c1-bd95-7587d0ff6d3a,679156.0,walterpennington,Pennington,Left,Walter Pennington,- - -,2.25,4.19,12.0,91.0,78.0,86.0,0.75,9.0,6.75,9.75,0.75,1.55,0.25,0.472,0.083,0.139,0.376,,,,,,,61.0,94.0,72.0,64.0,91.0,79.0,83.0,94.0,94.0,0.33,0.041,0.376,,,1.5,1.24,-2.11,,,90.8,,91.6,83.7,,,,,,,,,,,0.231,0.308,0.107,0.273,0.409,0.513,90.0,86.0,86.0,0.252,-0.66,89.7,0.333,0.417,0.12
21,2024-09-06,744967,Walk,walk,False,679822,691951,Justin Foscue,Samuel Aldegheri,0,71ac6f65-dcb7-4842-a7d4-7c0782b1a88b,691951.0,samuelaldegheri,Aldegheri,Left,Samuel Aldegheri,LAA,2.45,3.15,11.0,91.0,73.0,88.0,0.795,8.18,4.09,7.36,0.82,0.33,0.265,0.382,0.147,0.353,0.402,81.0,85.0,83.0,49.0,82.0,89.0,68.0,93.0,86.0,,,,90.0,100.0,101.0,,0.55,0.148,0.089,0.213,-1.7,,3.54,0.21,0.52,92.4,82.1,,84.3,75.5,,,,0.269,0.423,0.22,0.143,0.143,0.111,,,,0.111,0.222,0.5,,,,,,,,,
22,2024-09-06,744967,Flyout,field_out,True,543760,691951,Marcus Semien,Samuel Aldegheri,0,4d37d083-ceae-4d23-9b85-6df15ca0fe00,691951.0,samuelaldegheri,Aldegheri,Left,Samuel Aldegheri,LAA,2.45,3.15,11.0,91.0,73.0,88.0,0.795,8.18,4.09,7.36,0.82,0.33,0.265,0.382,0.147,0.353,0.402,81.0,85.0,83.0,49.0,82.0,89.0,68.0,93.0,86.0,,,,90.0,100.0,101.0,,0.55,0.148,0.089,0.213,-1.7,,3.54,0.21,0.52,92.4,82.1,,84.3,75.5,,,,0.269,0.423,0.22,0.143,0.143,0.111,,,,0.111,0.222,0.5,,,,,,,,,
23,2024-09-06,744967,Flyout,field_out,True,694671,691951,Wyatt Langford,Samuel Aldegheri,0,5e5bbffe-618d-46cb-9bea-a6e8808489ab,691951.0,samuelaldegheri,Aldegheri,Left,Samuel Aldegheri,LAA,2.45,3.15,11.0,91.0,73.0,88.0,0.795,8.18,4.09,7.36,0.82,0.33,0.265,0.382,0.147,0.353,0.402,81.0,85.0,83.0,49.0,82.0,89.0,68.0,93.0,86.0,,,,90.0,100.0,101.0,,0.55,0.148,0.089,0.213,-1.7,,3.54,0.21,0.52,92.4,82.1,,84.3,75.5,,,,0.269,0.423,0.22,0.143,0.143,0.111,,,,0.111,0.222,0.5,,,,,,,,,
24,2024-09-06,744967,Strikeout,strikeout,True,673962,691951,Josh Jung,Samuel Aldegheri,1,5fb13e9a-e215-469f-9720-cac459efa453,691951.0,samuelaldegheri,Aldegheri,Left,Samuel Aldegheri,LAA,2.45,3.15,11.0,91.0,73.0,88.0,0.795,8.18,4.09,7.36,0.82,0.33,0.265,0.382,0.147,0.353,0.402,81.0,85.0,83.0,49.0,82.0,89.0,68.0,93.0,86.0,,,,90.0,100.0,101.0,,0.55,0.148,0.089,0.213,-1.7,,3.54,0.21,0.52,92.4,82.1,,84.3,75.5,,,,0.269,0.423,0.22,0.143,0.143,0.111,,,,0.111,0.222,0.5,,,,,,,,,
25,2024-09-06,744967,Groundout,field_out,True,666160,679156,Mickey Moniak,Walter Pennington,0,e0e24dc4-dbef-4409-a39d-bea9c9cb9d5b,679156.0,walterpennington,Pennington,Left,Walter Pennington,- - -,2.25,4.19,12.0,91.0,78.0,86.0,0.75,9.0,6.75,9.75,0.75,1.55,0.25,0.472,0.083,0.139,0.376,,,,,,,61.0,94.0,72.0,64.0,91.0,79.0,83.0,94.0,94.0,0.33,0.041,0.376,,,1.5,1.24,-2.11,,,90.8,,91.6,83.7,,,,,,,,,,,0.231,0.308,0.107,0.273,0.409,0.513,90.0,86.0,86.0,0.252,-0.66,89.7,0.333,0.417,0.12
26,2024-09-06,744967,Groundout,field_out,True,681351,570632,Logan O'Hoppe,José Ureña,0,e167e0d4-3a2e-4f4f-a031-a5846ad027f6,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,76.0,95.0,88.0,,,,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,0.408,0.063,0.342,,0.187,-1.71,0.78,-0.26,,-0.55,96.4,88.7,96.0,87.0,,,,,0.333,0.667,0.17,0.2,0.471,0.321,0.27,0.373,0.121,0.246,0.369,0.326,,,,,,,,,
27,2024-09-06,744967,Walk,walk,False,607680,570632,Kevin Pillar,José Ureña,0,edd8b7fb-f813-49ac-89fa-c91384f7e619,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,76.0,95.0,88.0,,,,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,0.408,0.063,0.342,,0.187,-1.71,0.78,-0.26,,-0.55,96.4,88.7,96.0,87.0,,,,,0.333,0.667,0.17,0.2,0.471,0.321,0.27,0.373,0.121,0.246,0.369,0.326,,,,,,,,,
28,2024-09-06,744967,Groundout,field_out,True,592273,570632,Brandon Drury,José Ureña,0,a0aa76ab-b5e5-4ae7-a237-d7e902bb4b61,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,76.0,95.0,88.0,,,,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,0.408,0.063,0.342,,0.187,-1.71,0.78,-0.26,,-0.55,96.4,88.7,96.0,87.0,,,,,0.333,0.667,0.17,0.2,0.471,0.321,0.27,0.373,0.121,0.246,0.369,0.326,,,,,,,,,
29,2024-09-06,744967,Strikeout,strikeout,True,666969,691951,Adolis García,Samuel Aldegheri,0,7d417ac6-0ab7-4244-86c1-555f8f78c328,691951.0,samuelaldegheri,Aldegheri,Left,Samuel Aldegheri,LAA,2.45,3.15,11.0,91.0,73.0,88.0,0.795,8.18,4.09,7.36,0.82,0.33,0.265,0.382,0.147,0.353,0.402,81.0,85.0,83.0,49.0,82.0,89.0,68.0,93.0,86.0,,,,90.0,100.0,101.0,,0.55,0.148,0.089,0.213,-1.7,,3.54,0.21,0.52,92.4,82.1,,84.3,75.5,,,,0.269,0.423,0.22,0.143,0.143,0.111,,,,0.111,0.222,0.5,,,,,,,,,
30,2024-09-06,744967,Walk,walk,False,663993,691951,Nathaniel Lowe,Samuel Aldegheri,0,690fc7ec-a1ca-44b5-ac7d-84288cc9c3f4,691951.0,samuelaldegheri,Aldegheri,Left,Samuel Aldegheri,LAA,2.45,3.15,11.0,91.0,73.0,88.0,0.795,8.18,4.09,7.36,0.82,0.33,0.265,0.382,0.147,0.353,0.402,81.0,85.0,83.0,49.0,82.0,89.0,68.0,93.0,86.0,,,,90.0,100.0,101.0,,0.55,0.148,0.089,0.213,-1.7,,3.54,0.21,0.52,92.4,82.1,,84.3,75.5,,,,0.269,0.423,0.22,0.143,0.143,0.111,,,,0.111,0.222,0.5,,,,,,,,,
31,2024-09-06,744967,Strikeout,strikeout,True,677649,691951,Ezequiel Duran,Samuel Aldegheri,0,8940109f-927f-44a5-b42b-050c5ec91c5e,691951.0,samuelaldegheri,Aldegheri,Left,Samuel Aldegheri,LAA,2.45,3.15,11.0,91.0,73.0,88.0,0.795,8.18,4.09,7.36,0.82,0.33,0.265,0.382,0.147,0.353,0.402,81.0,85.0,83.0,49.0,82.0,89.0,68.0,93.0,86.0,,,,90.0,100.0,101.0,,0.55,0.148,0.089,0.213,-1.7,,3.54,0.21,0.52,92.4,82.1,,84.3,75.5,,,,0.269,0.423,0.22,0.143,0.143,0.111,,,,0.111,0.222,0.5,,,,,,,,,
32,2024-09-06,744967,Pop Out,field_out,True,660758,691951,Sandro Fabian,Samuel Aldegheri,0,76c15060-dced-487d-b7d1-f248200a4427,691951.0,samuelaldegheri,Aldegheri,Left,Samuel Aldegheri,LAA,2.45,3.15,11.0,91.0,73.0,88.0,0.795,8.18,4.09,7.36,0.82,0.33,0.265,0.382,0.147,0.353,0.402,81.0,85.0,83.0,49.0,82.0,89.0,68.0,93.0,86.0,,,,90.0,100.0,101.0,,0.55,0.148,0.089,0.213,-1.7,,3.54,0.21,0.52,92.4,82.1,,84.3,75.5,,,,0.269,0.423,0.22,0.143,0.143,0.111,,,,0.111,0.222,0.5,,,,,,,,,
33,2024-09-06,744967,Walk,walk,False,694359,570632,Niko Kavadas,José Ureña,0,888cb0f5-213f-4c43-a56c-8694ee2b03f8,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,76.0,95.0,88.0,,,,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,0.408,0.063,0.342,,0.187,-1.71,0.78,-0.26,,-0.55,96.4,88.7,96.0,87.0,,,,,0.333,0.667,0.17,0.2,0.471,0.321,0.27,0.373,0.121,0.246,0.369,0.326,,,,,,,,,
34,2024-09-06,744967,Strikeout,strikeout,True,621493,570632,Taylor Ward,José Ureña,0,315a3076-3933-4838-8955-50a5f5f12348,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,76.0,95.0,88.0,,,,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,0.408,0.063,0.342,,0.187,-1.71,0.78,-0.26,,-0.55,96.4,88.7,96.0,87.0,,,,,0.333,0.667,0.17,0.2,0.471,0.321,0.27,0.373,0.121,0.246,0.369,0.326,,,,,,,,,
35,2024-09-06,744967,Strikeout,strikeout,True,687263,570632,Zach Neto,José Ureña,0,2dc4df42-1241-45a3-bf24-478705739877,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,76.0,95.0,88.0,,,,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,0.408,0.063,0.342,,0.187,-1.71,0.78,-0.26,,-0.55,96.4,88.7,96.0,87.0,,,,,0.333,0.667,0.17,0.2,0.471,0.321,0.27,0.373,0.121,0.246,0.369,0.326,,,,,,,,,
36,2024-09-06,744967,Flyout,field_out,True,694384,570632,Nolan Schanuel,José Ureña,0,b401d270-0b46-4505-b42f-b49d102f72f8,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,76.0,95.0,88.0,,,,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,0.408,0.063,0.342,,0.187,-1.71,0.78,-0.26,,-0.55,96.4,88.7,96.0,87.0,,,,,0.333,0.667,0.17,0.2,0.471,0.321,0.27,0.373,0.121,0.246,0.369,0.326,,,,,,,,,
