,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff
0,2024-06-01,746952,Double,double,False,663837,681867,Matt Vierling,Cooper Criswell,0,85150d83-ca18-4da9-bf4f-6f21094e8aea,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,
1,2024-06-01,746952,Single,single,False,682985,681867,Riley Greene,Cooper Criswell,1,e68bda3f-bb4a-42b8-a344-e4e726e7aed7,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,
2,2024-06-01,746952,Grounded Into DP,grounded_into_double_play,True,672761,681867,Wenceel Pérez,Cooper Criswell,1,e06b220f-218a-4a29-a921-3c660438f715,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,
3,2024-06-01,746952,Groundout,field_out,True,570482,681867,Gio Urshela,Cooper Criswell,0,5747ab80-e7af-4a21-9a3a-9dfd546a6600,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,
4,2024-06-01,746952,Groundout,field_out,True,680776,681857,Jarren Duran,Reese Olson,0,3fe3c403-2a02-4134-88c7-87b79ec68c96,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,76.0,104.0,97.0,112.0,97.0,103.0,,,,0.2,,0.278,0.225,,1.57,1.72,0.11,,86.4,94.2,84.8,0.221,0.349,0.436,0.153,0.212,0.429,0.271,0.375,0.086,,,,92.0,92.0,91.0,71.0,94.0,87.0,0.239,0.059,-0.34,-2.03,94.1,79.1,0.287,0.415,0.101,0.263,0.526,0.282
5,2024-06-01,746952,Groundout,field_out,True,677800,681857,Wilyer Abreu,Reese Olson,0,01c4cb1a-6a3b-4e65-9964-75b403a0c420,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,76.0,104.0,97.0,112.0,97.0,103.0,,,,0.2,,0.278,0.225,,1.57,1.72,0.11,,86.4,94.2,84.8,0.221,0.349,0.436,0.153,0.212,0.429,0.271,0.375,0.086,,,,92.0,92.0,91.0,71.0,94.0,87.0,0.239,0.059,-0.34,-2.03,94.1,79.1,0.287,0.415,0.101,0.263,0.526,0.282
6,2024-06-01,746952,Single,single,False,642086,681857,Dominic Smith,Reese Olson,0,7f2fcd48-4651-4b5f-bdd9-fed9339a0d5c,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,76.0,104.0,97.0,112.0,97.0,103.0,,,,0.2,,0.278,0.225,,1.57,1.72,0.11,,86.4,94.2,84.8,0.221,0.349,0.436,0.153,0.212,0.429,0.271,0.375,0.086,,,,92.0,92.0,91.0,71.0,94.0,87.0,0.239,0.059,-0.34,-2.03,94.1,79.1,0.287,0.415,0.101,0.263,0.526,0.282
7,2024-06-01,746952,Forceout,force_out,True,646240,681857,Rafael Devers,Reese Olson,1,a249bbf1-5cb1-4a50-9e40-18b28086fc09,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,76.0,104.0,97.0,112.0,97.0,103.0,,,,0.2,,0.278,0.225,,1.57,1.72,0.11,,86.4,94.2,84.8,0.221,0.349,0.436,0.153,0.212,0.429,0.271,0.375,0.086,,,,92.0,92.0,91.0,71.0,94.0,87.0,0.239,0.059,-0.34,-2.03,94.1,79.1,0.287,0.415,0.101,0.263,0.526,0.282
8,2024-06-01,746952,Groundout,field_out,True,690993,681867,Colt Keith,Cooper Criswell,0,05f880c4-f578-48b8-9ea2-df08c09d9c4a,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,
9,2024-06-01,746952,Strikeout,strikeout,True,679529,681867,Spencer Torkelson,Cooper Criswell,0,f93b6541-2ce1-4b40-b063-48287f7b87d9,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,
