,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-05-18,745744,Single,single,False,502054,661563,Tommy Pham,Luis Gil,0,f1817550-aad4-487a-bacd-63655080f3d1,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-18,745744,Single,single,False,657757,661563,Gavin Sheets,Luis Gil,1,ba55a019-cc1c-4787-8093-d3d31bfae82d,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-18,745744,Strikeout,strikeout,True,683734,661563,Andrew Vaughn,Luis Gil,0,26a61e4a-f2f9-4371-935e-bbc8321bf1dc,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-18,745744,Lineout,field_out,True,650391,661563,Eloy Jiménez,Luis Gil,0,ad9c76f2-3ded-438b-9211-4356bde9dd4e,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-05-18,745744,Double,double,False,643217,661563,Andrew Benintendi,Luis Gil,1,227cacac-915e-4df9-83f0-f28a8f53ec8f,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-05-18,745744,Walk,walk,False,657557,661563,Paul DeJong,Luis Gil,0,043fc106-bcaa-4578-b5b0-f8345bc28dc0,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-05-18,745744,Strikeout,strikeout,True,686676,661563,Korey Lee,Luis Gil,0,25baf490-3308-4b92-82d7-8bf2c31abe2a,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-05-18,745744,Flyout,field_out,True,683011,641745,Anthony Volpe,Brad Keller,0,d16498d1-f1b1-41ea-9223-02d40e160fe0,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,0.374,0.416,0.16,-1.0,-0.72,1.04,93.6,88.6,85.8,0.279,0.426,0.12,0.071,0.071,0.378,0.255,0.491,0.223,89.0,90.0,102.0,73.0,86.0,87.0,0.029,0.022,-8.19,-7.7,92.5,81.3,0.5,1.0,0.25,,,,,,,,,,,,
8,2024-05-18,745744,Home Run,home_run,False,665742,641745,Juan Soto,Brad Keller,0,2dbee0ff-136c-4c5e-8720-bd10ed5cf556,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,0.374,0.416,0.16,-1.0,-0.72,1.04,93.6,88.6,85.8,0.279,0.426,0.12,0.071,0.071,0.378,0.255,0.491,0.223,89.0,90.0,102.0,73.0,86.0,87.0,0.029,0.022,-8.19,-7.7,92.5,81.3,0.5,1.0,0.25,,,,,,,,,,,,
9,2024-05-18,745744,Single,single,False,592450,641745,Aaron Judge,Brad Keller,0,f829c900-bb26-44cf-90a2-40f1999ce394,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,0.374,0.416,0.16,-1.0,-0.72,1.04,93.6,88.6,85.8,0.279,0.426,0.12,0.071,0.071,0.378,0.255,0.491,0.223,89.0,90.0,102.0,73.0,86.0,87.0,0.029,0.022,-8.19,-7.7,92.5,81.3,0.5,1.0,0.25,,,,,,,,,,,,
10,2024-05-18,745744,Forceout,force_out,True,657077,641745,Alex Verdugo,Brad Keller,1,d2b99700-d2f5-437a-97aa-b154eb475a75,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,0.374,0.416,0.16,-1.0,-0.72,1.04,93.6,88.6,85.8,0.279,0.426,0.12,0.071,0.071,0.378,0.255,0.491,0.223,89.0,90.0,102.0,73.0,86.0,87.0,0.029,0.022,-8.19,-7.7,92.5,81.3,0.5,1.0,0.25,,,,,,,,,,,,
11,2024-05-18,745744,Double,double,False,519317,641745,Giancarlo Stanton,Brad Keller,1,d44c898e-fa05-4968-a16a-e4ee747e646c,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,0.374,0.416,0.16,-1.0,-0.72,1.04,93.6,88.6,85.8,0.279,0.426,0.12,0.071,0.071,0.378,0.255,0.491,0.223,89.0,90.0,102.0,73.0,86.0,87.0,0.029,0.022,-8.19,-7.7,92.5,81.3,0.5,1.0,0.25,,,,,,,,,,,,
12,2024-05-18,745744,Groundout,field_out,True,519203,641745,Anthony Rizzo,Brad Keller,0,883ccfe1-2561-4c09-b79d-342c5a1ecd4d,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,0.374,0.416,0.16,-1.0,-0.72,1.04,93.6,88.6,85.8,0.279,0.426,0.12,0.071,0.071,0.378,0.255,0.491,0.223,89.0,90.0,102.0,73.0,86.0,87.0,0.029,0.022,-8.19,-7.7,92.5,81.3,0.5,1.0,0.25,,,,,,,,,,,,
13,2024-05-18,745744,Strikeout,strikeout,True,670032,661563,Nicky Lopez,Luis Gil,0,4c1a2b04-176c-4f6c-80e9-6aed183c7840,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-18,745744,Strikeout,strikeout,True,664901,661563,Danny Mendick,Luis Gil,0,be3f5391-e44a-49c5-82d8-93adab0840b6,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-18,745744,Double,double,False,502054,661563,Tommy Pham,Luis Gil,0,c7cf79eb-ff45-44e0-bbc3-3121fb902c9e,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-18,745744,Groundout,field_out,True,657757,661563,Gavin Sheets,Luis Gil,0,ae8895ed-6bd5-4035-a8e8-01906c6a4ba4,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-18,745744,Groundout,field_out,True,650402,641745,Gleyber Torres,Brad Keller,0,63b0040d-2575-41fd-ba17-02bdf9a701b2,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,0.374,0.416,0.16,-1.0,-0.72,1.04,93.6,88.6,85.8,0.279,0.426,0.12,0.071,0.071,0.378,0.255,0.491,0.223,89.0,90.0,102.0,73.0,86.0,87.0,0.029,0.022,-8.19,-7.7,92.5,81.3,0.5,1.0,0.25,,,,,,,,,,,,
18,2024-05-18,745744,Home Run,home_run,False,624431,641745,Jose Trevino,Brad Keller,0,86b56ca9-31d0-4ba2-b6a1-23143e27d2b5,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,0.374,0.416,0.16,-1.0,-0.72,1.04,93.6,88.6,85.8,0.279,0.426,0.12,0.071,0.071,0.378,0.255,0.491,0.223,89.0,90.0,102.0,73.0,86.0,87.0,0.029,0.022,-8.19,-7.7,92.5,81.3,0.5,1.0,0.25,,,,,,,,,,,,
19,2024-05-18,745744,Field Error,field_error,False,542932,641745,Jon Berti,Brad Keller,0,a13e197b-a264-4c1c-adbb-c96a1d3a39bd,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,0.374,0.416,0.16,-1.0,-0.72,1.04,93.6,88.6,85.8,0.279,0.426,0.12,0.071,0.071,0.378,0.255,0.491,0.223,89.0,90.0,102.0,73.0,86.0,87.0,0.029,0.022,-8.19,-7.7,92.5,81.3,0.5,1.0,0.25,,,,,,,,,,,,
20,2024-05-18,745744,Groundout,field_out,True,683011,641745,Anthony Volpe,Brad Keller,1,e31180a6-56c7-4b35-89a4-e16702497790,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,0.374,0.416,0.16,-1.0,-0.72,1.04,93.6,88.6,85.8,0.279,0.426,0.12,0.071,0.071,0.378,0.255,0.491,0.223,89.0,90.0,102.0,73.0,86.0,87.0,0.029,0.022,-8.19,-7.7,92.5,81.3,0.5,1.0,0.25,,,,,,,,,,,,
21,2024-05-18,745744,Single,single,False,665742,641745,Juan Soto,Brad Keller,1,5ce18361-5df9-4dea-974c-50c679bb120e,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,0.374,0.416,0.16,-1.0,-0.72,1.04,93.6,88.6,85.8,0.279,0.426,0.12,0.071,0.071,0.378,0.255,0.491,0.223,89.0,90.0,102.0,73.0,86.0,87.0,0.029,0.022,-8.19,-7.7,92.5,81.3,0.5,1.0,0.25,,,,,,,,,,,,
22,2024-05-18,745744,Strikeout,strikeout,True,592450,641745,Aaron Judge,Brad Keller,1,8ae002cc-6bac-49ac-a466-1f387ae4b991,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,0.374,0.416,0.16,-1.0,-0.72,1.04,93.6,88.6,85.8,0.279,0.426,0.12,0.071,0.071,0.378,0.255,0.491,0.223,89.0,90.0,102.0,73.0,86.0,87.0,0.029,0.022,-8.19,-7.7,92.5,81.3,0.5,1.0,0.25,,,,,,,,,,,,
23,2024-05-18,745744,Strikeout,strikeout,True,683734,661563,Andrew Vaughn,Luis Gil,0,09dec4fe-d5d1-4144-a914-325025d321cf,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-18,745744,Pop Out,field_out,True,650391,661563,Eloy Jiménez,Luis Gil,0,c3ebeeb1-4ac0-4b7e-89a3-4f2d0e4f8888,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-05-18,745744,Flyout,field_out,True,643217,661563,Andrew Benintendi,Luis Gil,0,6532b110-4ead-4858-bbec-8fff2cc45b3b,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-18,745744,Strikeout,strikeout,True,657077,641745,Alex Verdugo,Brad Keller,0,c4b52c71-8502-4fc0-8be1-f37b7dc9f7c4,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,0.374,0.416,0.16,-1.0,-0.72,1.04,93.6,88.6,85.8,0.279,0.426,0.12,0.071,0.071,0.378,0.255,0.491,0.223,89.0,90.0,102.0,73.0,86.0,87.0,0.029,0.022,-8.19,-7.7,92.5,81.3,0.5,1.0,0.25,,,,,,,,,,,,
27,2024-05-18,745744,Home Run,home_run,False,519317,641745,Giancarlo Stanton,Brad Keller,0,1ea0f5a1-fff5-4bdd-bdc7-4d39882de9e0,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,0.374,0.416,0.16,-1.0,-0.72,1.04,93.6,88.6,85.8,0.279,0.426,0.12,0.071,0.071,0.378,0.255,0.491,0.223,89.0,90.0,102.0,73.0,86.0,87.0,0.029,0.022,-8.19,-7.7,92.5,81.3,0.5,1.0,0.25,,,,,,,,,,,,
28,2024-05-18,745744,Strikeout,strikeout,True,519203,641745,Anthony Rizzo,Brad Keller,0,c33e494c-5442-4db5-82d6-58aa2aecadb7,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,0.374,0.416,0.16,-1.0,-0.72,1.04,93.6,88.6,85.8,0.279,0.426,0.12,0.071,0.071,0.378,0.255,0.491,0.223,89.0,90.0,102.0,73.0,86.0,87.0,0.029,0.022,-8.19,-7.7,92.5,81.3,0.5,1.0,0.25,,,,,,,,,,,,
29,2024-05-18,745744,Groundout,field_out,True,650402,641745,Gleyber Torres,Brad Keller,0,953e0543-d005-4e61-a860-37e1312cee1a,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,0.374,0.416,0.16,-1.0,-0.72,1.04,93.6,88.6,85.8,0.279,0.426,0.12,0.071,0.071,0.378,0.255,0.491,0.223,89.0,90.0,102.0,73.0,86.0,87.0,0.029,0.022,-8.19,-7.7,92.5,81.3,0.5,1.0,0.25,,,,,,,,,,,,
30,2024-05-18,745744,Strikeout,strikeout,True,657557,661563,Paul DeJong,Luis Gil,0,3a185331-ddb1-406b-8093-dee27478c963,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-18,745744,Strikeout,strikeout,True,686676,661563,Korey Lee,Luis Gil,0,119702f9-5d21-459e-80a4-3ec8d01ce2ea,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-18,745744,Strikeout,strikeout,True,670032,661563,Nicky Lopez,Luis Gil,0,28dc8e55-7161-42df-83e1-8edb49c8749f,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-05-18,745744,Strikeout,strikeout,True,624431,641745,Jose Trevino,Brad Keller,0,0fe59543-a4c1-4be6-8997-ae31d3a5392b,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,0.374,0.416,0.16,-1.0,-0.72,1.04,93.6,88.6,85.8,0.279,0.426,0.12,0.071,0.071,0.378,0.255,0.491,0.223,89.0,90.0,102.0,73.0,86.0,87.0,0.029,0.022,-8.19,-7.7,92.5,81.3,0.5,1.0,0.25,,,,,,,,,,,,
34,2024-05-18,745744,Groundout,field_out,True,542932,641745,Jon Berti,Brad Keller,0,45ec7030-a441-4d43-bb51-aade2bcf3918,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,0.374,0.416,0.16,-1.0,-0.72,1.04,93.6,88.6,85.8,0.279,0.426,0.12,0.071,0.071,0.378,0.255,0.491,0.223,89.0,90.0,102.0,73.0,86.0,87.0,0.029,0.022,-8.19,-7.7,92.5,81.3,0.5,1.0,0.25,,,,,,,,,,,,
