,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FS%,wFS/C,vFS
10,2024-05-14,747124,Groundout,field_out,True,671739,592791,Michael Harris II,Jameson Taillon,0,cfec4d52-e7ee-46ed-9bb1-44ac4ca0a254,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,0.079,0.325,0.168,0.029,0.37,-0.39,-0.43,-3.72,92.5,85.9,93.0,80.8,0.224,0.395,0.315,0.263,0.434,0.128,0.273,0.818,0.087,0.318,0.5,0.13,106.0,113.0,113.0,92.0,105.0,99.0,0.234,0.165,2.55,-0.02,86.8,80.0,0.256,0.267,0.187,0.227,0.303,0.227,,,
11,2024-05-14,747124,Flyout,field_out,True,663611,519242,Nick Madrigal,Chris Sale,0,9588188b-2015-4a9e-a48b-3e92bedfe6da,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,
12,2024-05-14,747124,Strikeout,strikeout,True,665804,519242,Miguel Amaya,Chris Sale,0,57fce6b4-b8ec-49c9-892f-d9ea5a40aa6d,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,
13,2024-05-14,747124,Groundout,field_out,True,670156,519242,Miles Mastrobuoni,Chris Sale,0,ec2ddef3-a280-4bb3-9bb6-3b2837c0d799,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,
14,2024-05-14,747124,Groundout,field_out,True,606115,592791,Orlando Arcia,Jameson Taillon,0,3a9139bc-eaa0-43f4-b1ee-6d944ea76313,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,0.079,0.325,0.168,0.029,0.37,-0.39,-0.43,-3.72,92.5,85.9,93.0,80.8,0.224,0.395,0.315,0.263,0.434,0.128,0.273,0.818,0.087,0.318,0.5,0.13,106.0,113.0,113.0,92.0,105.0,99.0,0.234,0.165,2.55,-0.02,86.8,80.0,0.256,0.267,0.187,0.227,0.303,0.227,,,
15,2024-05-14,747124,Strikeout,strikeout,True,672284,592791,Jarred Kelenic,Jameson Taillon,0,b316c1ee-f4a4-4377-b2f1-ad111cc51b0d,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,0.079,0.325,0.168,0.029,0.37,-0.39,-0.43,-3.72,92.5,85.9,93.0,80.8,0.224,0.395,0.315,0.263,0.434,0.128,0.273,0.818,0.087,0.318,0.5,0.13,106.0,113.0,113.0,92.0,105.0,99.0,0.234,0.165,2.55,-0.02,86.8,80.0,0.256,0.267,0.187,0.227,0.303,0.227,,,
16,2024-05-14,747124,Single,single,False,670097,592791,Zack Short,Jameson Taillon,0,e3985397-4da3-436a-afef-cc8a2cb745dc,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,0.079,0.325,0.168,0.029,0.37,-0.39,-0.43,-3.72,92.5,85.9,93.0,80.8,0.224,0.395,0.315,0.263,0.434,0.128,0.273,0.818,0.087,0.318,0.5,0.13,106.0,113.0,113.0,92.0,105.0,99.0,0.234,0.165,2.55,-0.02,86.8,80.0,0.256,0.267,0.187,0.227,0.303,0.227,,,
17,2024-05-14,747124,Forceout,force_out,True,660670,592791,Ronald Acuña Jr.,Jameson Taillon,1,3a0f4cb5-ea8d-4db2-9048-84ad79858d2b,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,0.079,0.325,0.168,0.029,0.37,-0.39,-0.43,-3.72,92.5,85.9,93.0,80.8,0.224,0.395,0.315,0.263,0.434,0.128,0.273,0.818,0.087,0.318,0.5,0.13,106.0,113.0,113.0,92.0,105.0,99.0,0.234,0.165,2.55,-0.02,86.8,80.0,0.256,0.267,0.187,0.227,0.303,0.227,,,
18,2024-05-14,747124,Hit By Pitch,hit_by_pitch,False,691718,519242,Pete Crow-Armstrong,Chris Sale,0,3fcab2cf-8327-4a79-9a09-3c268569f8ad,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,
19,2024-05-14,747124,Strikeout,strikeout,True,621550,519242,Patrick Wisdom,Chris Sale,0,2baf6651-988b-47a0-8779-c58ccd35be81,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,
20,2024-05-14,747124,Forceout,force_out,True,673548,519242,Seiya Suzuki,Chris Sale,1,bdf842a9-0170-4c89-b593-54384a6f7255,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,
21,2024-05-14,747124,Flyout,field_out,True,641355,519242,Cody Bellinger,Chris Sale,0,a3bb0711-1fee-4d2b-9bda-aa084390f281,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,
22,2024-05-14,747124,Flyout,field_out,True,645277,592791,Ozzie Albies,Jameson Taillon,0,3c3fbe85-1de1-4e9d-8cc9-f5be2409d0bb,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,0.079,0.325,0.168,0.029,0.37,-0.39,-0.43,-3.72,92.5,85.9,93.0,80.8,0.224,0.395,0.315,0.263,0.434,0.128,0.273,0.818,0.087,0.318,0.5,0.13,106.0,113.0,113.0,92.0,105.0,99.0,0.234,0.165,2.55,-0.02,86.8,80.0,0.256,0.267,0.187,0.227,0.303,0.227,,,
23,2024-05-14,747124,Strikeout,strikeout,True,542303,592791,Marcell Ozuna,Jameson Taillon,0,3bc60336-05d1-42b9-a7ba-f20d0e7f9e0e,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,0.079,0.325,0.168,0.029,0.37,-0.39,-0.43,-3.72,92.5,85.9,93.0,80.8,0.224,0.395,0.315,0.263,0.434,0.128,0.273,0.818,0.087,0.318,0.5,0.13,106.0,113.0,113.0,92.0,105.0,99.0,0.234,0.165,2.55,-0.02,86.8,80.0,0.256,0.267,0.187,0.227,0.303,0.227,,,
24,2024-05-14,747124,Walk,walk,False,621566,592791,Matt Olson,Jameson Taillon,0,f6d4625a-f20c-4b6b-ac17-438305f1b91d,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,0.079,0.325,0.168,0.029,0.37,-0.39,-0.43,-3.72,92.5,85.9,93.0,80.8,0.224,0.395,0.315,0.263,0.434,0.128,0.273,0.818,0.087,0.318,0.5,0.13,106.0,113.0,113.0,92.0,105.0,99.0,0.234,0.165,2.55,-0.02,86.8,80.0,0.256,0.267,0.187,0.227,0.303,0.227,,,
25,2024-05-14,747124,Flyout,field_out,True,518595,592791,Travis d'Arnaud,Jameson Taillon,0,7be2fdd0-fede-478b-9f96-c99a317ea1e8,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,0.079,0.325,0.168,0.029,0.37,-0.39,-0.43,-3.72,92.5,85.9,93.0,80.8,0.224,0.395,0.315,0.263,0.434,0.128,0.273,0.818,0.087,0.318,0.5,0.13,106.0,113.0,113.0,92.0,105.0,99.0,0.234,0.165,2.55,-0.02,86.8,80.0,0.256,0.267,0.187,0.227,0.303,0.227,,,
26,2024-05-14,747124,Groundout,field_out,True,666624,519242,Christopher Morel,Chris Sale,0,b9d6cab1-938b-43be-b47f-c2dd7117a2f6,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,
27,2024-05-14,747124,Strikeout,strikeout,True,643565,519242,Mike Tauchman,Chris Sale,0,c9c66422-cbe5-4780-bc2a-e7aee82663a6,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,
28,2024-05-14,747124,Groundout,field_out,True,663611,519242,Nick Madrigal,Chris Sale,0,a90143d6-d83c-49a1-814d-dd0eeffa85d3,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,
29,2024-05-14,747124,Home Run,home_run,False,671739,592791,Michael Harris II,Jameson Taillon,0,394bd031-a796-4164-a2dc-319cef244343,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,0.079,0.325,0.168,0.029,0.37,-0.39,-0.43,-3.72,92.5,85.9,93.0,80.8,0.224,0.395,0.315,0.263,0.434,0.128,0.273,0.818,0.087,0.318,0.5,0.13,106.0,113.0,113.0,92.0,105.0,99.0,0.234,0.165,2.55,-0.02,86.8,80.0,0.256,0.267,0.187,0.227,0.303,0.227,,,
30,2024-05-14,747124,Field Error,field_error,False,606115,592791,Orlando Arcia,Jameson Taillon,0,f563c0c6-57a5-4c50-8d84-a81b28477dd4,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,0.079,0.325,0.168,0.029,0.37,-0.39,-0.43,-3.72,92.5,85.9,93.0,80.8,0.224,0.395,0.315,0.263,0.434,0.128,0.273,0.818,0.087,0.318,0.5,0.13,106.0,113.0,113.0,92.0,105.0,99.0,0.234,0.165,2.55,-0.02,86.8,80.0,0.256,0.267,0.187,0.227,0.303,0.227,,,
31,2024-05-14,747124,Single,single,False,672284,592791,Jarred Kelenic,Jameson Taillon,1,483e19b2-7f58-4f7f-84e7-53cb141dec29,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,0.079,0.325,0.168,0.029,0.37,-0.39,-0.43,-3.72,92.5,85.9,93.0,80.8,0.224,0.395,0.315,0.263,0.434,0.128,0.273,0.818,0.087,0.318,0.5,0.13,106.0,113.0,113.0,92.0,105.0,99.0,0.234,0.165,2.55,-0.02,86.8,80.0,0.256,0.267,0.187,0.227,0.303,0.227,,,
32,2024-05-14,747124,Walk,walk,False,670097,592791,Zack Short,Jameson Taillon,1,7ee78a13-ae09-4689-997a-00fe408c48a0,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,0.079,0.325,0.168,0.029,0.37,-0.39,-0.43,-3.72,92.5,85.9,93.0,80.8,0.224,0.395,0.315,0.263,0.434,0.128,0.273,0.818,0.087,0.318,0.5,0.13,106.0,113.0,113.0,92.0,105.0,99.0,0.234,0.165,2.55,-0.02,86.8,80.0,0.256,0.267,0.187,0.227,0.303,0.227,,,
33,2024-05-14,747124,Fielders Choice Out,fielders_choice_out,True,660670,592791,Ronald Acuña Jr.,Jameson Taillon,1,4ca0344a-314c-4adf-947b-108ae718608c,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,0.079,0.325,0.168,0.029,0.37,-0.39,-0.43,-3.72,92.5,85.9,93.0,80.8,0.224,0.395,0.315,0.263,0.434,0.128,0.273,0.818,0.087,0.318,0.5,0.13,106.0,113.0,113.0,92.0,105.0,99.0,0.234,0.165,2.55,-0.02,86.8,80.0,0.256,0.267,0.187,0.227,0.303,0.227,,,
