,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-23,745702,Groundout,field_out,True,665862,607536,Jazz Chisholm Jr.,Kyle Freeland,0,cab50f90-b5e9-4974-8339-bfeee0993e18,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,,,,0.208,,0.228,,0.103,-0.56,,-1.76,,-2.53,91.9,,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,,,,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
11,2024-08-23,745702,Groundout,field_out,True,624431,607536,Jose Trevino,Kyle Freeland,0,22f318a9-b375-48f7-ae55-d0368549429e,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,,,,0.208,,0.228,,0.103,-0.56,,-1.76,,-2.53,91.9,,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,,,,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
12,2024-08-23,745702,Groundout,field_out,True,683011,607536,Anthony Volpe,Kyle Freeland,0,04ded9e4-d208-40df-8056-a174c58753e7,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,,,,0.208,,0.228,,0.103,-0.56,,-1.76,,-2.53,91.9,,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,,,,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
13,2024-08-23,745702,Single,single,False,666134,607074,Nolan Jones,Carlos Rodón,0,c45f7e23-f287-4ea6-8885-6cf4c6f8563b,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
14,2024-08-23,745702,Strikeout,strikeout,True,687597,607074,Jordan Beck,Carlos Rodón,0,74670ba5-6148-4aba-909e-5864ea396aad,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
15,2024-08-23,745702,Strikeout,strikeout,True,668845,607074,Aaron Schunk,Carlos Rodón,0,59cd5d76-e1c9-4bc1-b88f-c114f5332145,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
16,2024-08-23,745702,Double,double,False,678662,607074,Ezequiel Tovar,Carlos Rodón,1,7de3b5b2-c109-4a8c-b406-984bca6b0b32,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
17,2024-08-23,745702,Strikeout,strikeout,True,663898,607074,Brendan Rodgers,Carlos Rodón,0,a510ba3a-bf3b-439c-8aae-7ce6d618f60f,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
18,2024-08-23,745702,Lineout,field_out,True,657077,607536,Alex Verdugo,Kyle Freeland,0,f79d341f-945f-4424-a9d7-75e1b209b943,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,,,,0.208,,0.228,,0.103,-0.56,,-1.76,,-2.53,91.9,,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,,,,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
19,2024-08-23,745702,Strikeout,strikeout,True,700250,607536,Ben Rice,Kyle Freeland,0,c7269e78-c1b4-416d-be88-c8a373f35569,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,,,,0.208,,0.228,,0.103,-0.56,,-1.76,,-2.53,91.9,,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,,,,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
20,2024-08-23,745702,Pop Out,field_out,True,650402,607536,Gleyber Torres,Kyle Freeland,0,46aceb49-5e34-4539-9037-5081cb4c81d4,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,,,,0.208,,0.228,,0.103,-0.56,,-1.76,,-2.53,91.9,,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,,,,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
21,2024-08-23,745702,Lineout,field_out,True,686668,607074,Brenton Doyle,Carlos Rodón,0,af7013dc-d1b0-4d01-ac23-e86d0b668d72,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
22,2024-08-23,745702,Flyout,field_out,True,641857,607074,Ryan McMahon,Carlos Rodón,0,f2bee59d-f3e6-4355-ada4-758b40d9ce61,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
23,2024-08-23,745702,Single,single,False,669911,607074,Michael Toglia,Carlos Rodón,0,5482215d-05b7-4019-a6f7-fd69b434c07b,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
24,2024-08-23,745702,Groundout,field_out,True,607732,607074,Jacob Stallings,Carlos Rodón,0,1747f807-4747-4d4a-8d6a-1acb6addffdc,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
25,2024-08-23,745702,Groundout,field_out,True,665742,607536,Juan Soto,Kyle Freeland,0,385d188c-8ccd-4119-afd8-bfb1a09f6671,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,,,,0.208,,0.228,,0.103,-0.56,,-1.76,,-2.53,91.9,,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,,,,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
26,2024-08-23,745702,Lineout,field_out,True,592450,607536,Aaron Judge,Kyle Freeland,0,8c356241-be24-4091-a1e4-e3c964a0e060,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,,,,0.208,,0.228,,0.103,-0.56,,-1.76,,-2.53,91.9,,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,,,,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
27,2024-08-23,745702,Home Run,home_run,False,519317,607536,Giancarlo Stanton,Kyle Freeland,0,c11ef6c7-ac20-43f2-b62d-c12db683c7b5,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,,,,0.208,,0.228,,0.103,-0.56,,-1.76,,-2.53,91.9,,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,,,,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
28,2024-08-23,745702,Groundout,field_out,True,665862,607536,Jazz Chisholm Jr.,Kyle Freeland,0,fe81c39a-9e7b-40f2-bbd0-6a4aa3c50e3c,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,,,,0.208,,0.228,,0.103,-0.56,,-1.76,,-2.53,91.9,,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,,,,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
29,2024-08-23,745702,Flyout,field_out,True,666134,607074,Nolan Jones,Carlos Rodón,0,bd4db80a-eb93-474b-8afb-a51f71c073b6,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
30,2024-08-23,745702,Single,single,False,687597,607074,Jordan Beck,Carlos Rodón,0,44a05d77-2928-4f5f-a4a4-99ce4df95f20,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
31,2024-08-23,745702,Strikeout,strikeout,True,668845,607074,Aaron Schunk,Carlos Rodón,0,a16b7ae3-1c7c-499f-9400-9f2097e748b9,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
32,2024-08-23,745702,Walk,walk,False,678662,607074,Ezequiel Tovar,Carlos Rodón,1,050a0133-a884-4b83-9ff0-f48dc8cc1d93,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
33,2024-08-23,745702,Groundout,field_out,True,663898,607074,Brendan Rodgers,Carlos Rodón,0,bd6c8263-a254-4a81-9921-63f49494e550,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.31,4.17,146.1,97.0,123.0,103.0,0.719,9.9,2.89,8.36,1.54,0.66,0.267,0.389,0.146,0.329,0.396,129.0,91.0,103.0,103.0,86.0,93.0,115.0,99.0,102.0,145.0,104.0,113.0,100.0,83.0,83.0,0.492,0.041,0.26,0.082,0.125,0.12,-3.06,-0.91,-0.76,1.72,95.5,91.8,85.5,86.9,81.0,0.264,0.524,0.211,0.219,0.393,0.386,0.172,0.188,0.479,0.269,0.423,0.297,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
