,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,wFC/C,wSL/C,vFC,vSL,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff,FS%,wFS/C,vFS,Stf+ FS,Loc+ FS,Pit+ FS
10,2024-07-31,746678,Single,single,False,542194,666157,Christian Bethancourt,Nick Lodolo,1,eb7c1bc6-21f7-42b2-b60d-b75186b0317f,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-31,746678,Strikeout,strikeout,True,691718,666157,Pete Crow-Armstrong,Nick Lodolo,0,22f18638-c37a-41f2-8852-dc20b3e656e9,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-31,746678,Groundout,field_out,True,670770,543294,TJ Friedl,Kyle Hendricks,0,5ea0cb6f-b579-40f0-86de-b30bf714454f,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.36,0.84,0.138,0.22,0.317,0.288,0.277,0.441,0.244,0.339,0.526,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-31,746678,Strikeout,strikeout,True,663886,543294,Tyler Stephenson,Kyle Hendricks,0,9181990c-83d9-42d4-b278-a3262df617d8,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.36,0.84,0.138,0.22,0.317,0.288,0.277,0.441,0.244,0.339,0.526,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-31,746678,Strikeout,strikeout,True,600869,543294,Jeimer Candelario,Kyle Hendricks,0,719941ed-6c9f-4999-8d7f-5679f7ee6fb6,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.36,0.84,0.138,0.22,0.317,0.288,0.277,0.441,0.244,0.339,0.526,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-31,746678,Single,single,False,664023,666157,Ian Happ,Nick Lodolo,0,b3b0ae42-824a-40d3-9dd1-e32b5737b667,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-31,746678,Hit By Pitch,hit_by_pitch,False,670623,666157,Isaac Paredes,Nick Lodolo,1,1a744023-b330-48d4-93ed-0c2b46f0a372,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-31,746678,Double,double,False,673548,666157,Seiya Suzuki,Nick Lodolo,1,3002b807-33f9-4e2d-a44a-5c8c68cecd4e,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-31,746678,Single,single,False,641355,666157,Cody Bellinger,Nick Lodolo,1,7eb375d5-8691-494b-b4c7-3dd4f1599bd3,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-31,746678,Double,double,True,621550,666157,Patrick Wisdom,Nick Lodolo,1,59cbaa35-c40b-4fe8-b386-debb61ddb17b,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-31,746678,Pop Out,field_out,True,663538,666157,Nico Hoerner,Nick Lodolo,0,3b6ba3f1-9075-44a1-94d3-c08d7ee4a960,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-31,746678,Double,double,False,621020,666157,Dansby Swanson,Nick Lodolo,0,8566e3e5-0ea6-4549-a8c7-18afdae23ee3,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-31,746678,Strikeout,strikeout,True,542194,666157,Christian Bethancourt,Nick Lodolo,0,722b93d7-e2f6-404d-8432-1342ad46e2ca,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-31,746678,Groundout,field_out,True,641584,543294,Jake Fraley,Kyle Hendricks,0,ae7d7dea-acd9-4ff8-b12a-bd236d642ff2,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.36,0.84,0.138,0.22,0.317,0.288,0.277,0.441,0.244,0.339,0.526,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-31,746678,Groundout,field_out,True,669289,543294,Santiago Espinal,Kyle Hendricks,0,2c9baebc-ed6a-4671-b246-c7cd9730b22b,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.36,0.84,0.138,0.22,0.317,0.288,0.277,0.441,0.244,0.339,0.526,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-31,746678,Strikeout,strikeout,True,666181,543294,Will Benson,Kyle Hendricks,0,1974ee84-fb82-4117-80ea-593d0da3b85e,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.36,0.84,0.138,0.22,0.317,0.288,0.277,0.441,0.244,0.339,0.526,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-31,746678,Strikeout,strikeout,True,691718,666157,Pete Crow-Armstrong,Nick Lodolo,0,e008c70a-e07a-4402-aa59-825079ae31c8,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-31,746678,Double,double,False,664023,666157,Ian Happ,Nick Lodolo,0,d7afe867-4ada-45b9-80f2-ec741fb37b34,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-31,746678,Pop Out,field_out,True,670623,666157,Isaac Paredes,Nick Lodolo,0,05042845-541c-4fef-94ee-299822178069,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-31,746678,Flyout,field_out,True,673548,666157,Seiya Suzuki,Nick Lodolo,0,c5b48960-804c-4c71-9e3a-9404536e75c7,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-31,746678,Strikeout,strikeout,True,663697,543294,Jonathan India,Kyle Hendricks,0,fc5ca9de-42bf-4c13-8255-c028455bb895,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.36,0.84,0.138,0.22,0.317,0.288,0.277,0.441,0.244,0.339,0.526,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-31,746678,Double,double,False,682829,543294,Elly De La Cruz,Kyle Hendricks,0,c8b8a422-9661-464e-becd-757233d32ab3,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.36,0.84,0.138,0.22,0.317,0.288,0.277,0.441,0.244,0.339,0.526,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-31,746678,Flyout,field_out,True,668715,543294,Spencer Steer,Kyle Hendricks,0,507416b8-c37a-4591-981a-0bc0d6bca834,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.36,0.84,0.138,0.22,0.317,0.288,0.277,0.441,0.244,0.339,0.526,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-31,746678,Walk,walk,True,670770,543294,TJ Friedl,Kyle Hendricks,1,400f4e7c-3fc5-4101-b34a-ec672bd1a805,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,0.367,0.121,0.132,0.379,-2.68,-1.07,0.28,-1.17,87.9,80.9,87.7,74.4,0.36,0.84,0.138,0.22,0.317,0.288,0.277,0.441,0.244,0.339,0.526,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-31,746678,Flyout,field_out,True,641355,666157,Cody Bellinger,Nick Lodolo,0,b28fadd3-6743-46b0-97cf-9956d3e8c99b,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
