,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-03-30,746818,Triple,triple,False,678009,647336,Parker Meadows,Michael Soroka,0,28c38919-6b1c-4a00-9239-b57aa6ff7e13,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,CHW,5.23,4.92,72.1,95.0,95.0,94.0,0.792,8.83,5.23,7.96,1.62,0.99,0.268,0.478,0.176,0.298,0.402,112.0,84.0,92.0,93.0,97.0,94.0,77.0,93.0,89.0,102.0,99.0,97.0,0.229,0.306,0.36,0.105,-0.14,-1.48,0.1,-3.67,93.3,82.1,92.3,81.9,0.185,0.348,0.408,0.289,0.518,0.08,0.206,0.382,0.177,0.333,0.667,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-03-30,746818,Single,single,False,679529,647336,Spencer Torkelson,Michael Soroka,1,25587321-5775-4853-a61f-17078d245ad6,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,CHW,5.23,4.92,72.1,95.0,95.0,94.0,0.792,8.83,5.23,7.96,1.62,0.99,0.268,0.478,0.176,0.298,0.402,112.0,84.0,92.0,93.0,97.0,94.0,77.0,93.0,89.0,102.0,99.0,97.0,0.229,0.306,0.36,0.105,-0.14,-1.48,0.1,-3.67,93.3,82.1,92.3,81.9,0.185,0.348,0.408,0.289,0.518,0.08,0.206,0.382,0.177,0.333,0.667,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-03-30,746818,Walk,walk,False,682985,647336,Riley Greene,Michael Soroka,1,36a5192a-55bc-4c93-92d3-27d8574188d0,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,CHW,5.23,4.92,72.1,95.0,95.0,94.0,0.792,8.83,5.23,7.96,1.62,0.99,0.268,0.478,0.176,0.298,0.402,112.0,84.0,92.0,93.0,97.0,94.0,77.0,93.0,89.0,102.0,99.0,97.0,0.229,0.306,0.36,0.105,-0.14,-1.48,0.1,-3.67,93.3,82.1,92.3,81.9,0.185,0.348,0.408,0.289,0.518,0.08,0.206,0.382,0.177,0.333,0.667,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-03-30,746818,Single,single,False,681481,647336,Kerry Carpenter,Michael Soroka,1,3f42a53b-fdf5-439f-85c6-883e63b01b19,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,CHW,5.23,4.92,72.1,95.0,95.0,94.0,0.792,8.83,5.23,7.96,1.62,0.99,0.268,0.478,0.176,0.298,0.402,112.0,84.0,92.0,93.0,97.0,94.0,77.0,93.0,89.0,102.0,99.0,97.0,0.229,0.306,0.36,0.105,-0.14,-1.48,0.1,-3.67,93.3,82.1,92.3,81.9,0.185,0.348,0.408,0.289,0.518,0.08,0.206,0.382,0.177,0.333,0.667,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-03-30,746818,Single,single,True,592192,647336,Mark Canha,Michael Soroka,1,e392d567-857b-4225-940e-95789908b38b,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,CHW,5.23,4.92,72.1,95.0,95.0,94.0,0.792,8.83,5.23,7.96,1.62,0.99,0.268,0.478,0.176,0.298,0.402,112.0,84.0,92.0,93.0,97.0,94.0,77.0,93.0,89.0,102.0,99.0,97.0,0.229,0.306,0.36,0.105,-0.14,-1.48,0.1,-3.67,93.3,82.1,92.3,81.9,0.185,0.348,0.408,0.289,0.518,0.08,0.206,0.382,0.177,0.333,0.667,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-03-30,746818,Groundout,field_out,True,690993,647336,Colt Keith,Michael Soroka,1,85440e25-e3d5-41a8-8b3a-4b7f8a35cf2a,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,CHW,5.23,4.92,72.1,95.0,95.0,94.0,0.792,8.83,5.23,7.96,1.62,0.99,0.268,0.478,0.176,0.298,0.402,112.0,84.0,92.0,93.0,97.0,94.0,77.0,93.0,89.0,102.0,99.0,97.0,0.229,0.306,0.36,0.105,-0.14,-1.48,0.1,-3.67,93.3,82.1,92.3,81.9,0.185,0.348,0.408,0.289,0.518,0.08,0.206,0.382,0.177,0.333,0.667,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-03-30,746818,Pop Out,field_out,True,608348,647336,Carson Kelly,Michael Soroka,1,4746f947-fc01-4047-b056-bb94c365c8f8,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,CHW,5.23,4.92,72.1,95.0,95.0,94.0,0.792,8.83,5.23,7.96,1.62,0.99,0.268,0.478,0.176,0.298,0.402,112.0,84.0,92.0,93.0,97.0,94.0,77.0,93.0,89.0,102.0,99.0,97.0,0.229,0.306,0.36,0.105,-0.14,-1.48,0.1,-3.67,93.3,82.1,92.3,81.9,0.185,0.348,0.408,0.289,0.518,0.08,0.206,0.382,0.177,0.333,0.667,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-03-30,746818,Single,single,False,643217,628317,Andrew Benintendi,Kenta Maeda,0,51661b48-e5f9-4bcb-bc5a-41abda0c9b16,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,0.069,0.251,0.355,,-2.92,-0.54,-0.92,,90.5,,90.4,81.6,0.24,0.32,0.267,0.3,0.35,0.143,0.362,0.707,0.125,,,,80.0,77.0,79.0,109.0,104.0,107.0,0.301,0.023,0.11,-5.16,83.7,76.5,0.2,0.388,0.273,0.667,1.0,0.0,,,,,,,,,,,,,,,
8,2024-03-30,746818,Forceout,force_out,True,660162,628317,Yoán Moncada,Kenta Maeda,1,f8399745-2597-4b40-bb0d-fba247df60fd,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,0.069,0.251,0.355,,-2.92,-0.54,-0.92,,90.5,,90.4,81.6,0.24,0.32,0.267,0.3,0.35,0.143,0.362,0.707,0.125,,,,80.0,77.0,79.0,109.0,104.0,107.0,0.301,0.023,0.11,-5.16,83.7,76.5,0.2,0.388,0.273,0.667,1.0,0.0,,,,,,,,,,,,,,,
9,2024-03-30,746818,Home Run,home_run,False,673357,628317,Luis Robert Jr.,Kenta Maeda,1,001cf557-3c82-4713-802d-781fdd31102d,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,0.069,0.251,0.355,,-2.92,-0.54,-0.92,,90.5,,90.4,81.6,0.24,0.32,0.267,0.3,0.35,0.143,0.362,0.707,0.125,,,,80.0,77.0,79.0,109.0,104.0,107.0,0.301,0.023,0.11,-5.16,83.7,76.5,0.2,0.388,0.273,0.667,1.0,0.0,,,,,,,,,,,,,,,
