,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-04-27,746245,Walk,walk,False,571657,667755,Kyle Farmer,José Soriano,1,bef665ee-9615-413c-8138-7a48bc7af233,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-27,746245,Groundout,field_out,True,668885,667755,Austin Martin,José Soriano,1,d828871c-ee10-407d-aed2-934b059d77f2,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-27,746245,Sac Fly,sac_fly,True,666135,667755,Alex Kirilloff,José Soriano,1,b6067a58-813d-4270-b143-12ec4d98632a,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-27,746245,Single,single,False,666397,667755,Edouard Julien,José Soriano,1,f7a3fcda-f7c5-449c-b20c-e29b3deafef8,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-27,746245,Single,single,False,680777,667755,Ryan Jeffers,José Soriano,1,de082a4f-5160-40e8-b072-6bfb88898cd0,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-27,746245,Single,single,True,663616,660761,Trevor Larnach,José Suarez,1,eaf6d5a3-ce8d-4505-bf2a-45776a6e9d93,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,0.001,0.242,-2.43,-0.87,82.7,74.1,0.255,0.431,0.329,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143
16,2024-04-27,746245,Groundout,field_out,True,592273,663978,Brandon Drury,Chris Paddack,0,84a9176c-05e3-4424-963f-59fdd6f03e19,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,,,,0.429,,0.177,,0.61,,,-0.22,,93.3,,,85.9,,,,,0.326,0.435,0.19,0.277,0.4,0.243,,,,0.264,0.434,0.254,108.0,107.0,112.0,106.0,102.0,103.0,0.136,0.259,-1.7,-1.54,82.9,78.2,0.283,0.519,0.248,,,,,,,,,
17,2024-04-27,746245,Strikeout,strikeout,True,543305,663978,Aaron Hicks,Chris Paddack,0,f7b8648d-5983-40ed-a3da-48ef994eb222,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,,,,0.429,,0.177,,0.61,,,-0.22,,93.3,,,85.9,,,,,0.326,0.435,0.19,0.277,0.4,0.243,,,,0.264,0.434,0.254,108.0,107.0,112.0,106.0,102.0,103.0,0.136,0.259,-1.7,-1.54,82.9,78.2,0.283,0.519,0.248,,,,,,,,,
18,2024-04-27,746245,Single,single,False,642136,663978,Matt Thaiss,Chris Paddack,0,9da44403-0667-4d8e-b16c-c1292ab861ad,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,,,,0.429,,0.177,,0.61,,,-0.22,,93.3,,,85.9,,,,,0.326,0.435,0.19,0.277,0.4,0.243,,,,0.264,0.434,0.254,108.0,107.0,112.0,106.0,102.0,103.0,0.136,0.259,-1.7,-1.54,82.9,78.2,0.283,0.519,0.248,,,,,,,,,
19,2024-04-27,746245,Home Run,home_run,False,666176,663978,Jo Adell,Chris Paddack,1,fcc39daf-56d7-4bca-9224-8f11173f2f70,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,,,,0.429,,0.177,,0.61,,,-0.22,,93.3,,,85.9,,,,,0.326,0.435,0.19,0.277,0.4,0.243,,,,0.264,0.434,0.254,108.0,107.0,112.0,106.0,102.0,103.0,0.136,0.259,-1.7,-1.54,82.9,78.2,0.283,0.519,0.248,,,,,,,,,
20,2024-04-27,746245,Single,single,False,650859,663978,Luis Rengifo,Chris Paddack,0,7716065a-85c4-4f60-a908-b3b49b92512c,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,,,,0.429,,0.177,,0.61,,,-0.22,,93.3,,,85.9,,,,,0.326,0.435,0.19,0.277,0.4,0.243,,,,0.264,0.434,0.254,108.0,107.0,112.0,106.0,102.0,103.0,0.136,0.259,-1.7,-1.54,82.9,78.2,0.283,0.519,0.248,,,,,,,,,
21,2024-04-27,746245,Single,single,False,694384,663978,Nolan Schanuel,Chris Paddack,1,ec6f3a53-391d-4fc1-95df-77be49b273ff,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,,,,0.429,,0.177,,0.61,,,-0.22,,93.3,,,85.9,,,,,0.326,0.435,0.19,0.277,0.4,0.243,,,,0.264,0.434,0.254,108.0,107.0,112.0,106.0,102.0,103.0,0.136,0.259,-1.7,-1.54,82.9,78.2,0.283,0.519,0.248,,,,,,,,,
22,2024-04-27,746245,Flyout,field_out,True,545361,663978,Mike Trout,Chris Paddack,0,f812ca4d-31c1-403f-9623-2454e9f3e497,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,,,,0.429,,0.177,,0.61,,,-0.22,,93.3,,,85.9,,,,,0.326,0.435,0.19,0.277,0.4,0.243,,,,0.264,0.434,0.254,108.0,107.0,112.0,106.0,102.0,103.0,0.136,0.259,-1.7,-1.54,82.9,78.2,0.283,0.519,0.248,,,,,,,,,
23,2024-04-27,746245,Single,single,False,596146,660761,Max Kepler,José Suarez,0,114bd826-8aa2-4b3b-a3c4-b25fae87994b,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,0.001,0.242,-2.43,-0.87,82.7,74.1,0.255,0.431,0.329,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143
24,2024-04-27,746245,Single,single,False,650489,660761,Willi Castro,José Suarez,1,7c318b08-e07d-4614-a398-651b87f1fc0e,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,0.001,0.242,-2.43,-0.87,82.7,74.1,0.255,0.431,0.329,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143
25,2024-04-27,746245,Double,double,False,467793,660761,Carlos Santana,José Suarez,1,0833439d-c415-4629-843e-aae3051a784a,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,0.001,0.242,-2.43,-0.87,82.7,74.1,0.255,0.431,0.329,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143
26,2024-04-27,746245,Double,double,False,571657,660761,Kyle Farmer,José Suarez,1,bec99937-8d0c-49d0-83dc-2631201e7790,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,0.001,0.242,-2.43,-0.87,82.7,74.1,0.255,0.431,0.329,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143
27,2024-04-27,746245,Lineout,field_out,True,668885,660761,Austin Martin,José Suarez,0,3ea594e8-68d9-4b03-9883-50a0f2816165,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,0.001,0.242,-2.43,-0.87,82.7,74.1,0.255,0.431,0.329,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143
28,2024-04-27,746245,Pop Out,field_out,True,666135,660761,Alex Kirilloff,José Suarez,0,b215ae3f-6b80-4341-9a01-5a1800efbdc1,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,0.001,0.242,-2.43,-0.87,82.7,74.1,0.255,0.431,0.329,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143
29,2024-04-27,746245,Strikeout,strikeout,True,666397,660761,Edouard Julien,José Suarez,0,4b313a21-2230-4fee-86d5-37b3a679adc2,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,0.001,0.242,-2.43,-0.87,82.7,74.1,0.255,0.431,0.329,111.0,93.0,94.0,0.02,-8.06,88.7,0.5,1.0,0.143
30,2024-04-27,746245,Lineout,field_out,True,687263,663978,Zach Neto,Chris Paddack,0,7332f51f-4bf9-413f-ad88-54ca1c1705d7,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,,,,0.429,,0.177,,0.61,,,-0.22,,93.3,,,85.9,,,,,0.326,0.435,0.19,0.277,0.4,0.243,,,,0.264,0.434,0.254,108.0,107.0,112.0,106.0,102.0,103.0,0.136,0.259,-1.7,-1.54,82.9,78.2,0.283,0.519,0.248,,,,,,,,,
31,2024-04-27,746245,Double,double,False,621493,663978,Taylor Ward,Chris Paddack,0,f5fedd24-6a39-4b8b-b85b-29216be2233f,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,,,,0.429,,0.177,,0.61,,,-0.22,,93.3,,,85.9,,,,,0.326,0.435,0.19,0.277,0.4,0.243,,,,0.264,0.434,0.254,108.0,107.0,112.0,106.0,102.0,103.0,0.136,0.259,-1.7,-1.54,82.9,78.2,0.283,0.519,0.248,,,,,,,,,
32,2024-04-27,746245,Pop Out,field_out,True,592273,663978,Brandon Drury,Chris Paddack,0,f33b1b62-b6f8-46db-886c-1b69170f8060,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,,,,0.429,,0.177,,0.61,,,-0.22,,93.3,,,85.9,,,,,0.326,0.435,0.19,0.277,0.4,0.243,,,,0.264,0.434,0.254,108.0,107.0,112.0,106.0,102.0,103.0,0.136,0.259,-1.7,-1.54,82.9,78.2,0.283,0.519,0.248,,,,,,,,,
33,2024-04-27,746245,Single,single,False,543305,663978,Aaron Hicks,Chris Paddack,1,04313b14-c253-460e-9500-25508cbb57ce,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,,,,0.429,,0.177,,0.61,,,-0.22,,93.3,,,85.9,,,,,0.326,0.435,0.19,0.277,0.4,0.243,,,,0.264,0.434,0.254,108.0,107.0,112.0,106.0,102.0,103.0,0.136,0.259,-1.7,-1.54,82.9,78.2,0.283,0.519,0.248,,,,,,,,,
