,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff
10,2024-06-03,747194,Home Run,home_run,False,666971,675921,Lourdes Gurriel Jr.,Spencer Howard,0,3afc6e69-f7e6-47f1-9525-1d7375c3cc0b,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,,,,0.222,0.389,0.323,0.394,0.606,0.338,0.333,0.333,0.0,,,,,,,,,,,,,,,
11,2024-06-03,747194,Flyout,field_out,True,664983,675921,Jake McCarthy,Spencer Howard,0,1145a650-ee07-46b1-8e03-41f0a4f571a1,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,,,,0.222,0.389,0.323,0.394,0.606,0.338,0.333,0.333,0.0,,,,,,,,,,,,,,,
12,2024-06-03,747194,Triple,triple,False,553993,675921,Eugenio Suárez,Spencer Howard,0,bfc2b913-75cc-40ac-ae39-4ff029e0ef78,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,,,,0.222,0.389,0.323,0.394,0.606,0.338,0.333,0.333,0.0,,,,,,,,,,,,,,,
13,2024-06-03,747194,Flyout,field_out,True,682998,675921,Corbin Carroll,Spencer Howard,0,bed356b3-1ddf-41da-8629-68cceccdb317,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,,,,0.222,0.389,0.323,0.394,0.606,0.338,0.333,0.333,0.0,,,,,,,,,,,,,,,
14,2024-06-03,747194,Single,single,False,677942,675921,Blaze Alexander,Spencer Howard,1,25eb6d6b-544b-47cf-b1c5-e8f9357fad7d,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,,,,0.222,0.389,0.323,0.394,0.606,0.338,0.333,0.333,0.0,,,,,,,,,,,,,,,
15,2024-06-03,747194,Strikeout,strikeout,True,606466,675921,Ketel Marte,Spencer Howard,0,c2d63542-fd96-4764-8fe6-cd4c53a2b74a,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,,,,0.222,0.389,0.323,0.394,0.606,0.338,0.333,0.333,0.0,,,,,,,,,,,,,,,
16,2024-06-03,747194,Flyout,field_out,True,573262,669194,Mike Yastrzemski,Ryne Nelson,0,5971e30c-813b-448e-a7bc-fc197e7e7a82,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,
17,2024-06-03,747194,Pop Out,field_out,True,669477,669194,Casey Schmitt,Ryne Nelson,0,14984a2d-43bb-4e2d-bd2f-8e5e50a33149,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,
18,2024-06-03,747194,Flyout,field_out,True,670092,669194,Trenton Brooks,Ryne Nelson,0,7ff0b14b-be8a-4d0b-a7c5-863e08334468,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,
19,2024-06-03,747194,Groundout,field_out,True,672515,675921,Gabriel Moreno,Spencer Howard,0,79a63f38-4b26-405b-9ae0-e7f6c8ecd508,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,,,,0.222,0.389,0.323,0.394,0.606,0.338,0.333,0.333,0.0,,,,,,,,,,,,,,,
20,2024-06-03,747194,Strikeout,strikeout,True,592626,675921,Joc Pederson,Spencer Howard,0,c656528f-f694-4755-9d73-3b71918a2bc5,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,,,,0.222,0.389,0.323,0.394,0.606,0.338,0.333,0.333,0.0,,,,,,,,,,,,,,,
21,2024-06-03,747194,Double,double,False,572233,675921,Christian Walker,Spencer Howard,0,f1a56567-1fe8-4a07-9e82-459ea837c7b4,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,,,,0.222,0.389,0.323,0.394,0.606,0.338,0.333,0.333,0.0,,,,,,,,,,,,,,,
22,2024-06-03,747194,Lineout,field_out,True,666971,675921,Lourdes Gurriel Jr.,Spencer Howard,0,b277465c-c6b7-4662-9c5f-895c45a0b5c8,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,,,,0.222,0.389,0.323,0.394,0.606,0.338,0.333,0.333,0.0,,,,,,,,,,,,,,,
23,2024-06-03,747194,Single,single,False,689172,669194,Brett Wisely,Ryne Nelson,0,d970087d-34f7-414b-bdec-494e902e3b03,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,
24,2024-06-03,747194,Groundout,field_out,True,672275,669194,Patrick Bailey,Ryne Nelson,1,0ffe3eac-fc4f-411a-9b13-139b1402e0ae,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,
25,2024-06-03,747194,Double,double,False,656305,669194,Matt Chapman,Ryne Nelson,1,a376ef5e-4d16-4588-8537-5b4ca3ee7bc3,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,
26,2024-06-03,747194,Pop Out,field_out,True,624424,669194,Michael Conforto,Ryne Nelson,0,f04b8f87-0084-485e-a3f6-3162e1073c2c,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,
27,2024-06-03,747194,Groundout,field_out,True,671218,669194,Heliot Ramos,Ryne Nelson,0,5bda0510-c7a1-4425-89bc-e594f14003ef,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,
28,2024-06-03,747194,Flyout,field_out,True,664983,675921,Jake McCarthy,Spencer Howard,0,c3f7ef12-43e1-4350-b174-ac811763d4f0,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,,,,0.222,0.389,0.323,0.394,0.606,0.338,0.333,0.333,0.0,,,,,,,,,,,,,,,
29,2024-06-03,747194,Flyout,field_out,True,553993,675921,Eugenio Suárez,Spencer Howard,0,cc5f818a-9d7d-48b3-ab2c-402f2b307035,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,,,,0.222,0.389,0.323,0.394,0.606,0.338,0.333,0.333,0.0,,,,,,,,,,,,,,,
30,2024-06-03,747194,Flyout,field_out,True,682998,675921,Corbin Carroll,Spencer Howard,0,f079d59d-0fa8-4a08-a619-11aee8c51c8f,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,,,,0.222,0.389,0.323,0.394,0.606,0.338,0.333,0.333,0.0,,,,,,,,,,,,,,,
31,2024-06-03,747194,Single,single,False,624585,669194,Jorge Soler,Ryne Nelson,0,45aecf28-96ab-4a7f-a994-669d9943cd8b,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,
32,2024-06-03,747194,Grounded Into DP,grounded_into_double_play,True,573262,669194,Mike Yastrzemski,Ryne Nelson,1,58e086bf-6a81-43c3-aa42-6766a5a34514,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,
33,2024-06-03,747194,Flyout,field_out,True,669477,669194,Casey Schmitt,Ryne Nelson,0,a3646464-fb23-41f9-85f6-9c4e601d6748,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,
34,2024-06-03,747194,Strikeout,strikeout,True,677942,675921,Blaze Alexander,Spencer Howard,0,05a2dd9e-7d74-482c-8a5c-134de4a7bbc8,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,,,,0.222,0.389,0.323,0.394,0.606,0.338,0.333,0.333,0.0,,,,,,,,,,,,,,,
35,2024-06-03,747194,Groundout,field_out,True,606466,675921,Ketel Marte,Spencer Howard,0,96409afd-818b-48f9-bc99-0b34680324db,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,76.0,106.0,97.0,75.0,106.0,96.0,102.0,105.0,101.0,,,,0.513,,0.263,0.063,0.161,-1.44,,-2.33,-1.72,-1.96,93.9,,80.2,85.4,75.7,0.349,0.508,0.201,,,,0.222,0.389,0.323,0.394,0.606,0.338,0.333,0.333,0.0,,,,,,,,,,,,,,,
