,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-04-17,747212,Pop Out,field_out,True,663538,694297,Nico Hoerner,Brandon Pfaadt,0,ee8520ad-cfcd-4948-8dd9-05ec756513b1,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,
11,2024-04-17,747212,Strikeout,strikeout,True,643565,694297,Mike Tauchman,Brandon Pfaadt,0,cd93875d-a2a7-45ac-9b33-d9602231fc75,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,
12,2024-04-17,747212,Strikeout,strikeout,True,543228,694297,Yan Gomes,Brandon Pfaadt,0,6bcd8e59-e524-41ad-80bc-23bb48dc9142,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,
13,2024-04-17,747212,Groundout,field_out,True,545341,696136,Randal Grichuk,Jordan Wicks,0,0d53d1ae-2bb9-483b-95dd-fb220eff4f7d,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,0.131,0.461,,0.081,0.062,0.262,0.11,,-1.19,-3.7,-3.75,1.62,92.9,,82.5,92.2,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.357,0.429,0.182,0.176,0.294,0.506,0.667,1.0,0.222,,,,71.0,118.0,92.0,0.004,-19.26,90.6,,,,,,,,,,,,
14,2024-04-17,747212,Single,single,False,677942,696136,Blaze Alexander,Jordan Wicks,0,604588f7-1ea9-4786-9d19-2a4667b7676a,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,0.131,0.461,,0.081,0.062,0.262,0.11,,-1.19,-3.7,-3.75,1.62,92.9,,82.5,92.2,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.357,0.429,0.182,0.176,0.294,0.506,0.667,1.0,0.222,,,,71.0,118.0,92.0,0.004,-19.26,90.6,,,,,,,,,,,,
15,2024-04-17,747212,Strikeout,strikeout,True,571466,696136,Tucker Barnhart,Jordan Wicks,0,a3240214-4bc8-4bbd-96a9-a97a4daa8862,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,0.131,0.461,,0.081,0.062,0.262,0.11,,-1.19,-3.7,-3.75,1.62,92.9,,82.5,92.2,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.357,0.429,0.182,0.176,0.294,0.506,0.667,1.0,0.222,,,,71.0,118.0,92.0,0.004,-19.26,90.6,,,,,,,,,,,,
16,2024-04-17,747212,Groundout,field_out,True,621028,696136,Kevin Newman,Jordan Wicks,0,609cbec2-ed5c-434d-b0dc-69cdf70b3cd9,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,0.131,0.461,,0.081,0.062,0.262,0.11,,-1.19,-3.7,-3.75,1.62,92.9,,82.5,92.2,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.357,0.429,0.182,0.176,0.294,0.506,0.667,1.0,0.222,,,,71.0,118.0,92.0,0.004,-19.26,90.6,,,,,,,,,,,,
17,2024-04-17,747212,Groundout,field_out,True,670156,694297,Miles Mastrobuoni,Brandon Pfaadt,0,f9d15be5-0cd0-4f41-8314-18b14aa57715,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,
18,2024-04-17,747212,Flyout,field_out,True,664023,694297,Ian Happ,Brandon Pfaadt,0,b39aa191-2752-433c-ad3d-f4757ca3e740,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,
19,2024-04-17,747212,Flyout,field_out,True,621020,694297,Dansby Swanson,Brandon Pfaadt,0,83d9e1c1-209d-4901-97bd-20c6a284ea82,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,
20,2024-04-17,747212,Double,double,False,606466,696136,Ketel Marte,Jordan Wicks,0,cbbcb34b-f826-4ee7-b0d2-fb019467d44e,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,0.131,0.461,,0.081,0.062,0.262,0.11,,-1.19,-3.7,-3.75,1.62,92.9,,82.5,92.2,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.357,0.429,0.182,0.176,0.294,0.506,0.667,1.0,0.222,,,,71.0,118.0,92.0,0.004,-19.26,90.6,,,,,,,,,,,,
21,2024-04-17,747212,Walk,walk,False,682998,696136,Corbin Carroll,Jordan Wicks,0,6a8ca32a-6c7f-4bc3-99d4-ef148ff33882,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,0.131,0.461,,0.081,0.062,0.262,0.11,,-1.19,-3.7,-3.75,1.62,92.9,,82.5,92.2,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.357,0.429,0.182,0.176,0.294,0.506,0.667,1.0,0.222,,,,71.0,118.0,92.0,0.004,-19.26,90.6,,,,,,,,,,,,
22,2024-04-17,747212,Flyout,field_out,True,666971,696136,Lourdes Gurriel Jr.,Jordan Wicks,0,99f47051-c873-47f7-9f86-77916257a5e6,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,0.131,0.461,,0.081,0.062,0.262,0.11,,-1.19,-3.7,-3.75,1.62,92.9,,82.5,92.2,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.357,0.429,0.182,0.176,0.294,0.506,0.667,1.0,0.222,,,,71.0,118.0,92.0,0.004,-19.26,90.6,,,,,,,,,,,,
23,2024-04-17,747212,Grounded Into DP,grounded_into_double_play,True,572233,696136,Christian Walker,Jordan Wicks,1,dc7e8025-d9d7-4133-869b-1d3c478f99c7,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,0.131,0.461,,0.081,0.062,0.262,0.11,,-1.19,-3.7,-3.75,1.62,92.9,,82.5,92.2,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.357,0.429,0.182,0.176,0.294,0.506,0.667,1.0,0.222,,,,71.0,118.0,92.0,0.004,-19.26,90.6,,,,,,,,,,,,
24,2024-04-17,747212,Groundout,field_out,True,641355,694297,Cody Bellinger,Brandon Pfaadt,0,d9edf7e1-be2a-4ea7-9b8e-ee2a63207604,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,
25,2024-04-17,747212,Strikeout,strikeout,True,666624,694297,Christopher Morel,Brandon Pfaadt,0,ca3af874-c1d5-407a-9e9b-5a8179c4774a,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,
26,2024-04-17,747212,Strikeout,strikeout,True,683737,694297,Michael Busch,Brandon Pfaadt,0,14fdde05-1182-49c3-a504-40b6df240bd4,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,
27,2024-04-17,747212,Strikeout,strikeout,True,553993,696136,Eugenio Suárez,Jordan Wicks,0,da141612-b839-4dc3-a1dd-699a1eaff375,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,0.131,0.461,,0.081,0.062,0.262,0.11,,-1.19,-3.7,-3.75,1.62,92.9,,82.5,92.2,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.357,0.429,0.182,0.176,0.294,0.506,0.667,1.0,0.222,,,,71.0,118.0,92.0,0.004,-19.26,90.6,,,,,,,,,,,,
28,2024-04-17,747212,Flyout,field_out,True,545341,696136,Randal Grichuk,Jordan Wicks,0,01430bc4-9a66-498b-959f-91f7a4a72a3c,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,0.131,0.461,,0.081,0.062,0.262,0.11,,-1.19,-3.7,-3.75,1.62,92.9,,82.5,92.2,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.357,0.429,0.182,0.176,0.294,0.506,0.667,1.0,0.222,,,,71.0,118.0,92.0,0.004,-19.26,90.6,,,,,,,,,,,,
29,2024-04-17,747212,Strikeout,strikeout,True,677942,696136,Blaze Alexander,Jordan Wicks,0,29574bdb-ef48-48bb-96df-a0e45e148002,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,0.131,0.461,,0.081,0.062,0.262,0.11,,-1.19,-3.7,-3.75,1.62,92.9,,82.5,92.2,83.2,78.7,0.259,0.397,0.176,0.4,0.6,0.333,0.357,0.429,0.182,0.176,0.294,0.506,0.667,1.0,0.222,,,,71.0,118.0,92.0,0.004,-19.26,90.6,,,,,,,,,,,,
30,2024-04-17,747212,Field Error,field_error,False,663538,694297,Nico Hoerner,Brandon Pfaadt,0,5bbdce45-d689-45d0-8381-3b2233557628,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,
