,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-06-14,744924,Flyout,field_out,True,677587,592332,Brayan Rocchio,Kevin Gausman,0,7d64f58e-7b90-4739-8630-efd49578197e,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-14,744924,Strikeout,strikeout,True,666310,592332,Bo Naylor,Kevin Gausman,0,3e37bb96-2098-4e8f-9576-3aed93c85522,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-14,744924,Walk,walk,False,666182,671106,Bo Bichette,Logan Allen,0,6e0c23aa-1a3e-4a9a-8e53-581a84cdc170,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,61.0,98.0,88.0,,,,91.0,98.0,86.0,,,,,0.483,,0.183,-1.5,,,-2.18,91.2,,,78.6,0.329,0.593,0.159,,,,0.263,0.509,0.355,,,,101.0,94.0,97.0,92.0,99.0,97.0,0.15,0.183,0.37,-1.11,85.4,81.6,0.254,0.479,0.278,0.245,0.449,0.196,,,,,,,,,,,,,,,
13,2024-06-14,744924,Strikeout,strikeout,True,457759,671106,Justin Turner,Logan Allen,0,9bdfd224-9608-453d-8de9-2c84a17d00d9,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,61.0,98.0,88.0,,,,91.0,98.0,86.0,,,,,0.483,,0.183,-1.5,,,-2.18,91.2,,,78.6,0.329,0.593,0.159,,,,0.263,0.509,0.355,,,,101.0,94.0,97.0,92.0,99.0,97.0,0.15,0.183,0.37,-1.11,85.4,81.6,0.254,0.479,0.278,0.245,0.449,0.196,,,,,,,,,,,,,,,
14,2024-06-14,744924,Walk,walk,False,543807,671106,George Springer,Logan Allen,1,c53085ef-c280-49c7-bed3-f96f29159deb,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,61.0,98.0,88.0,,,,91.0,98.0,86.0,,,,,0.483,,0.183,-1.5,,,-2.18,91.2,,,78.6,0.329,0.593,0.159,,,,0.263,0.509,0.355,,,,101.0,94.0,97.0,92.0,99.0,97.0,0.15,0.183,0.37,-1.11,85.4,81.6,0.254,0.479,0.278,0.245,0.449,0.196,,,,,,,,,,,,,,,
15,2024-06-14,744924,Grounded Into DP,grounded_into_double_play,True,643396,671106,Isiah Kiner-Falefa,Logan Allen,1,690f7fc6-d43a-43ae-a54b-020ccfb594d5,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,61.0,98.0,88.0,,,,91.0,98.0,86.0,,,,,0.483,,0.183,-1.5,,,-2.18,91.2,,,78.6,0.329,0.593,0.159,,,,0.263,0.509,0.355,,,,101.0,94.0,97.0,92.0,99.0,97.0,0.15,0.183,0.37,-1.11,85.4,81.6,0.254,0.479,0.278,0.245,0.449,0.196,,,,,,,,,,,,,,,
16,2024-06-14,744924,Pop Out,field_out,True,680757,592332,Steven Kwan,Kevin Gausman,0,27d601fd-2140-4ca1-b1e5-517a5d149e09,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-14,744924,Pop Out,field_out,True,665926,592332,Andrés Giménez,Kevin Gausman,0,d011b7eb-426d-4218-a672-006c901c8c29,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-14,744924,Strikeout,strikeout,True,608070,592332,José Ramírez,Kevin Gausman,0,0e08deeb-a141-42e6-b294-6c1a9431eace,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-14,744924,Groundout,field_out,True,662139,671106,Daulton Varsho,Logan Allen,0,5d6cb283-e6e0-4e99-8a21-c083d4509f77,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,61.0,98.0,88.0,,,,91.0,98.0,86.0,,,,,0.483,,0.183,-1.5,,,-2.18,91.2,,,78.6,0.329,0.593,0.159,,,,0.263,0.509,0.355,,,,101.0,94.0,97.0,92.0,99.0,97.0,0.15,0.183,0.37,-1.11,85.4,81.6,0.254,0.479,0.278,0.245,0.449,0.196,,,,,,,,,,,,,,,
20,2024-06-14,744924,Double,double,False,676391,671106,Ernie Clement,Logan Allen,0,768d3d1e-3170-4ce3-b473-fec23acb2dd3,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,61.0,98.0,88.0,,,,91.0,98.0,86.0,,,,,0.483,,0.183,-1.5,,,-2.18,91.2,,,78.6,0.329,0.593,0.159,,,,0.263,0.509,0.355,,,,101.0,94.0,97.0,92.0,99.0,97.0,0.15,0.183,0.37,-1.11,85.4,81.6,0.254,0.479,0.278,0.245,0.449,0.196,,,,,,,,,,,,,,,
21,2024-06-14,744924,Strikeout,strikeout,True,676914,671106,Davis Schneider,Logan Allen,0,a2e903f6-a14e-4de6-89de-1bcae943fef8,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,61.0,98.0,88.0,,,,91.0,98.0,86.0,,,,,0.483,,0.183,-1.5,,,-2.18,91.2,,,78.6,0.329,0.593,0.159,,,,0.263,0.509,0.355,,,,101.0,94.0,97.0,92.0,99.0,97.0,0.15,0.183,0.37,-1.11,85.4,81.6,0.254,0.479,0.278,0.245,0.449,0.196,,,,,,,,,,,,,,,
22,2024-06-14,744924,Flyout,field_out,True,643376,671106,Danny Jansen,Logan Allen,0,a1a60010-885a-4a92-ac47-5bf250de1a23,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,61.0,98.0,88.0,,,,91.0,98.0,86.0,,,,,0.483,,0.183,-1.5,,,-2.18,91.2,,,78.6,0.329,0.593,0.159,,,,0.263,0.509,0.355,,,,101.0,94.0,97.0,92.0,99.0,97.0,0.15,0.183,0.37,-1.11,85.4,81.6,0.254,0.479,0.278,0.245,0.449,0.196,,,,,,,,,,,,,,,
23,2024-06-14,744924,Single,single,False,647304,592332,Josh Naylor,Kevin Gausman,0,537b4fc8-20fb-4783-90ea-d83eb2e924e1,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-14,744924,Grounded Into DP,grounded_into_double_play,True,681807,592332,David Fry,Kevin Gausman,1,6f6282d9-1a1a-42c2-867b-4be07657db89,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-14,744924,Home Run,home_run,False,686823,592332,Will Brennan,Kevin Gausman,0,fdb3da1c-01b5-450f-b2d1-dc562d450456,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-14,744924,Strikeout,strikeout,True,682177,592332,Daniel Schneemann,Kevin Gausman,0,b499e836-30b5-4327-8913-42ae68acf711,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-14,744924,Walk,walk,False,665489,671106,Vladimir Guerrero Jr.,Logan Allen,0,a338293e-ba90-43ce-9def-2ccb0a917eb6,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,61.0,98.0,88.0,,,,91.0,98.0,86.0,,,,,0.483,,0.183,-1.5,,,-2.18,91.2,,,78.6,0.329,0.593,0.159,,,,0.263,0.509,0.355,,,,101.0,94.0,97.0,92.0,99.0,97.0,0.15,0.183,0.37,-1.11,85.4,81.6,0.254,0.479,0.278,0.245,0.449,0.196,,,,,,,,,,,,,,,
28,2024-06-14,744924,Lineout,field_out,True,666182,671106,Bo Bichette,Logan Allen,0,116b8090-b013-4c1b-8e62-bd1548e75249,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,61.0,98.0,88.0,,,,91.0,98.0,86.0,,,,,0.483,,0.183,-1.5,,,-2.18,91.2,,,78.6,0.329,0.593,0.159,,,,0.263,0.509,0.355,,,,101.0,94.0,97.0,92.0,99.0,97.0,0.15,0.183,0.37,-1.11,85.4,81.6,0.254,0.479,0.278,0.245,0.449,0.196,,,,,,,,,,,,,,,
29,2024-06-14,744924,Grounded Into DP,grounded_into_double_play,True,457759,671106,Justin Turner,Logan Allen,1,a69f8c77-1d80-4803-bfb0-a09f23777449,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,61.0,98.0,88.0,,,,91.0,98.0,86.0,,,,,0.483,,0.183,-1.5,,,-2.18,91.2,,,78.6,0.329,0.593,0.159,,,,0.263,0.509,0.355,,,,101.0,94.0,97.0,92.0,99.0,97.0,0.15,0.183,0.37,-1.11,85.4,81.6,0.254,0.479,0.278,0.245,0.449,0.196,,,,,,,,,,,,,,,
30,2024-06-14,744924,Double,double,False,677587,592332,Brayan Rocchio,Kevin Gausman,0,017bc892-c5f1-4b77-94a6-448ad6549ee3,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-14,744924,Strikeout,strikeout,True,666310,592332,Bo Naylor,Kevin Gausman,0,6c860dec-bbf1-4e0f-b1ae-b428034c3de1,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-14,744924,Lineout,field_out,True,680757,592332,Steven Kwan,Kevin Gausman,0,352aedfc-f0c0-47ff-a9a0-d3522c1a2ac7,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-06-14,744924,Single,single,False,665926,592332,Andrés Giménez,Kevin Gausman,1,2002cb9a-5bcc-4ea3-9f5c-ca64ae8f9059,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-06-14,744924,Flyout,field_out,True,608070,592332,José Ramírez,Kevin Gausman,1,5a297daa-ad66-42d6-b09c-db616bb52c57,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
