,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,CH%,wFC/C,wSI/C,wCU/C,wCH/C,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,FO%,wFO/C,vFO
0,2024-06-04,746550,Single,single,False,656413,621389,Stuart Fairchild,Ty Blach,0,85cc1039-8d96-4ef0-a3d7-1cb08bd11857,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-06-04,746550,Sac Bunt,sac_bunt,True,682829,621389,Elly De La Cruz,Ty Blach,1,2ed24ab1-059f-4f90-b12e-c7ddabb35802,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-06-04,746550,Groundout,field_out,True,600869,621389,Jeimer Candelario,Ty Blach,0,2a27c2c3-38d2-496b-9f79-b3a3d8d06df3,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-06-04,746550,Double,double,False,668715,621389,Spencer Steer,Ty Blach,1,4f3eaa30-556f-4874-bf6c-8c4b15616125,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-06-04,746550,Groundout,field_out,True,663886,621389,Tyler Stephenson,Ty Blach,0,8ad7ebeb-d5bf-458d-abc2-e38304d85a45,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-06-04,746550,Lineout,field_out,True,453568,593423,Charlie Blackmon,Frankie Montas,0,ad5fcfd7-bf3d-485d-96ae-06034710f658,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,,,,85.0,101.0,97.0,106.0,94.0,92.0,0.155,0.173,,,-2.54,1.59,,,90.2,,94.3,,0.221,0.338,0.121,,,,0.378,0.711,0.209,,,,85.0,104.0,98.0,117.0,98.0,100.0,120.0,97.0,106.0,0.344,0.218,0.11,-0.34,-0.21,-0.61,95.3,85.7,84.9,0.231,0.433,0.19,0.214,0.329,0.426,0.217,0.435,0.294,,,
6,2024-06-04,746550,Strikeout,strikeout,True,678662,593423,Ezequiel Tovar,Frankie Montas,0,86b26d6a-f172-4be0-98f3-161036b53bec,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,,,,85.0,101.0,97.0,106.0,94.0,92.0,0.155,0.173,,,-2.54,1.59,,,90.2,,94.3,,0.221,0.338,0.121,,,,0.378,0.711,0.209,,,,85.0,104.0,98.0,117.0,98.0,100.0,120.0,97.0,106.0,0.344,0.218,0.11,-0.34,-0.21,-0.61,95.3,85.7,84.9,0.231,0.433,0.19,0.214,0.329,0.426,0.217,0.435,0.294,,,
7,2024-06-04,746550,Strikeout,strikeout,True,641857,593423,Ryan McMahon,Frankie Montas,0,d9f5d37f-470e-41b4-b7a5-5a5441a32a87,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,,,,85.0,101.0,97.0,106.0,94.0,92.0,0.155,0.173,,,-2.54,1.59,,,90.2,,94.3,,0.221,0.338,0.121,,,,0.378,0.711,0.209,,,,85.0,104.0,98.0,117.0,98.0,100.0,120.0,97.0,106.0,0.344,0.218,0.11,-0.34,-0.21,-0.61,95.3,85.7,84.9,0.231,0.433,0.19,0.214,0.329,0.426,0.217,0.435,0.294,,,
8,2024-06-04,746550,Strikeout,strikeout,True,663697,621389,Jonathan India,Ty Blach,0,33f4481a-add6-4c33-8604-0018b91e0589,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-06-04,746550,Single,single,False,670770,621389,TJ Friedl,Ty Blach,0,93404980-ef5a-44f5-91a8-7f09f19c3e17,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
