,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
0,2024-04-23,745754,Strikeout,strikeout,True,665923,573186,Esteury Ruiz,Marcus Stroman,0,afb3d36a-d08c-49a0-9af7-15022106ded5,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,92.0,80.0,90.0,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,107.0,98.0,97.0,82.0,99.0,94.0,0.363,0.034,0.192,0.105,0.177,0.128,-4.6,0.65,1.17,-0.02,-0.84,-0.91,89.9,88.0,83.1,89.9,85.5,81.8,0.285,0.469,0.14,0.204,0.296,0.292,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.5,0.7,0.333,0.0,0.0,0.429,,,,,,,,,
1,2024-04-23,745754,Groundout,field_out,True,676116,573186,Ryan Noda,Marcus Stroman,0,7feb672d-97ca-4a34-9c34-adfdae04b9c7,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,92.0,80.0,90.0,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,107.0,98.0,97.0,82.0,99.0,94.0,0.363,0.034,0.192,0.105,0.177,0.128,-4.6,0.65,1.17,-0.02,-0.84,-0.91,89.9,88.0,83.1,89.9,85.5,81.8,0.285,0.469,0.14,0.204,0.296,0.292,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.5,0.7,0.333,0.0,0.0,0.429,,,,,,,,,
2,2024-04-23,745754,Walk,walk,False,667670,573186,Brent Rooker,Marcus Stroman,0,660f3333-ff4b-4fdd-8563-def1e4034f8a,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,92.0,80.0,90.0,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,107.0,98.0,97.0,82.0,99.0,94.0,0.363,0.034,0.192,0.105,0.177,0.128,-4.6,0.65,1.17,-0.02,-0.84,-0.91,89.9,88.0,83.1,89.9,85.5,81.8,0.285,0.469,0.14,0.204,0.296,0.292,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.5,0.7,0.333,0.0,0.0,0.429,,,,,,,,,
3,2024-04-23,745754,Double,double,False,664913,573186,Seth Brown,Marcus Stroman,1,acfd9401-b177-4f0b-b927-6054db6dd5f9,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,92.0,80.0,90.0,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,107.0,98.0,97.0,82.0,99.0,94.0,0.363,0.034,0.192,0.105,0.177,0.128,-4.6,0.65,1.17,-0.02,-0.84,-0.91,89.9,88.0,83.1,89.9,85.5,81.8,0.285,0.469,0.14,0.204,0.296,0.292,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.5,0.7,0.333,0.0,0.0,0.429,,,,,,,,,
4,2024-04-23,745754,Strikeout,strikeout,True,663527,573186,Tyler Nevin,Marcus Stroman,0,21cd5192-277b-4be8-9f9a-4e35b898d942,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,92.0,80.0,90.0,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,107.0,98.0,97.0,82.0,99.0,94.0,0.363,0.034,0.192,0.105,0.177,0.128,-4.6,0.65,1.17,-0.02,-0.84,-0.91,89.9,88.0,83.1,89.9,85.5,81.8,0.285,0.469,0.14,0.204,0.296,0.292,0.222,0.472,0.192,0.108,0.216,0.271,0.27,0.514,0.306,0.5,0.7,0.333,0.0,0.0,0.429,,,,,,,,,
5,2024-04-23,745754,Groundout,field_out,True,683011,621112,Anthony Volpe,Paul Blackburn,0,082a700c-05f8-4c30-9f37-32fd0a170063,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,94.0,107.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,104.0,107.0,100.0,,,,0.102,0.221,0.199,,0.173,0.112,-1.7,0.5,,-1.74,1.33,1.8,92.1,89.2,,91.4,81.6,79.6,0.409,0.545,0.086,0.129,0.258,0.288,0.316,0.421,0.272,,,,,,,0.233,0.7,0.18,0.125,0.25,0.324,90.0,108.0,107.0,0.191,2.4,85.5,0.162,0.189,0.317
6,2024-04-23,745754,Single,single,False,665742,621112,Juan Soto,Paul Blackburn,0,9ec24e40-aa12-42a8-bbff-adfe738b3046,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,94.0,107.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,104.0,107.0,100.0,,,,0.102,0.221,0.199,,0.173,0.112,-1.7,0.5,,-1.74,1.33,1.8,92.1,89.2,,91.4,81.6,79.6,0.409,0.545,0.086,0.129,0.258,0.288,0.316,0.421,0.272,,,,,,,0.233,0.7,0.18,0.125,0.25,0.324,90.0,108.0,107.0,0.191,2.4,85.5,0.162,0.189,0.317
7,2024-04-23,745754,Double,double,False,592450,621112,Aaron Judge,Paul Blackburn,1,6f1d04fd-82ef-4421-b268-7e48f402db3f,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,94.0,107.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,104.0,107.0,100.0,,,,0.102,0.221,0.199,,0.173,0.112,-1.7,0.5,,-1.74,1.33,1.8,92.1,89.2,,91.4,81.6,79.6,0.409,0.545,0.086,0.129,0.258,0.288,0.316,0.421,0.272,,,,,,,0.233,0.7,0.18,0.125,0.25,0.324,90.0,108.0,107.0,0.191,2.4,85.5,0.162,0.189,0.317
8,2024-04-23,745754,Double,double,False,519317,621112,Giancarlo Stanton,Paul Blackburn,1,1cae7dd3-34e5-4312-a1fd-f4cddbe64dc2,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,94.0,107.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,104.0,107.0,100.0,,,,0.102,0.221,0.199,,0.173,0.112,-1.7,0.5,,-1.74,1.33,1.8,92.1,89.2,,91.4,81.6,79.6,0.409,0.545,0.086,0.129,0.258,0.288,0.316,0.421,0.272,,,,,,,0.233,0.7,0.18,0.125,0.25,0.324,90.0,108.0,107.0,0.191,2.4,85.5,0.162,0.189,0.317
9,2024-04-23,745754,Home Run,home_run,False,519203,621112,Anthony Rizzo,Paul Blackburn,1,7d6fa5dd-ff76-45c4-9d50-45ffd00d9f5e,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,94.0,107.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,104.0,107.0,100.0,,,,0.102,0.221,0.199,,0.173,0.112,-1.7,0.5,,-1.74,1.33,1.8,92.1,89.2,,91.4,81.6,79.6,0.409,0.545,0.086,0.129,0.258,0.288,0.316,0.421,0.272,,,,,,,0.233,0.7,0.18,0.125,0.25,0.324,90.0,108.0,107.0,0.191,2.4,85.5,0.162,0.189,0.317
