,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff
10,2024-04-13,746405,Walk,walk,False,665161,571760,Jeremy Peña,Andrew Heaney,1,e833fb4a-c2be-4c9a-8a48-44ed6c57d7b3,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,0.522,0.29,0.032,0.154,-0.05,-0.02,-7.71,1.0,91.5,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,20.0,51.0,51.0,0.002,-19.18,86.6,,,,,,,,,,,,
11,2024-04-13,746405,Groundout,field_out,True,572138,571760,Jon Singleton,Andrew Heaney,0,bee53081-e04d-4307-b3d8-bcd74cad2d64,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,0.522,0.29,0.032,0.154,-0.05,-0.02,-7.71,1.0,91.5,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,20.0,51.0,51.0,0.002,-19.18,86.6,,,,,,,,,,,,
12,2024-04-13,746405,Strikeout,strikeout,True,641680,669854,Jonah Heim,Ronel Blanco,0,2d173523-7aa9-42ed-893f-a55565b03d97,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
13,2024-04-13,746405,Strikeout,strikeout,True,665120,669854,Jared Walsh,Ronel Blanco,0,4e1fb0ef-b80b-4a47-a211-4990649731ca,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
14,2024-04-13,746405,Walk,walk,False,665750,669854,Leody Taveras,Ronel Blanco,0,86ea24f4-f076-4b4b-8f8c-ee11f14d1d8c,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
15,2024-04-13,746405,Flyout,field_out,True,543760,669854,Marcus Semien,Ronel Blanco,0,90268040-30c8-496e-af84-d00b9da4fb5f,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
16,2024-04-13,746405,Groundout,field_out,True,547989,571760,José Abreu,Andrew Heaney,0,10ba3787-41d3-4123-a140-cab3adecd5ce,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,0.522,0.29,0.032,0.154,-0.05,-0.02,-7.71,1.0,91.5,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,20.0,51.0,51.0,0.002,-19.18,86.6,,,,,,,,,,,,
17,2024-04-13,746405,Flyout,field_out,True,676694,571760,Jake Meyers,Andrew Heaney,0,009f59ef-6ecb-4185-a1e6-a082e07af797,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,0.522,0.29,0.032,0.154,-0.05,-0.02,-7.71,1.0,91.5,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,20.0,51.0,51.0,0.002,-19.18,86.6,,,,,,,,,,,,
18,2024-04-13,746405,Flyout,field_out,True,643289,571760,Mauricio Dubón,Andrew Heaney,0,1b977e06-666b-491a-8efa-8debadd821f0,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,0.522,0.29,0.032,0.154,-0.05,-0.02,-7.71,1.0,91.5,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,20.0,51.0,51.0,0.002,-19.18,86.6,,,,,,,,,,,,
19,2024-04-13,746405,Strikeout,strikeout,True,608369,669854,Corey Seager,Ronel Blanco,0,1c3e7c40-a2e1-44d8-905d-913fde5fabe6,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
20,2024-04-13,746405,Single,single,False,694497,669854,Evan Carter,Ronel Blanco,0,4c42a726-0087-427c-8e1d-566b12fbdc61,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
21,2024-04-13,746405,Grounded Into DP,grounded_into_double_play,True,666969,669854,Adolis García,Ronel Blanco,1,99ef5eaa-f894-49f4-8c25-7367587a8930,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
22,2024-04-13,746405,Single,single,False,514888,571760,Jose Altuve,Andrew Heaney,0,28dc648b-36cb-43c5-a9b0-6489f288ff3e,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,0.522,0.29,0.032,0.154,-0.05,-0.02,-7.71,1.0,91.5,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,20.0,51.0,51.0,0.002,-19.18,86.6,,,,,,,,,,,,
23,2024-04-13,746405,Single,single,False,670541,571760,Yordan Alvarez,Andrew Heaney,1,ddb2759e-f8ef-41a6-9979-287d2dd64b46,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,0.522,0.29,0.032,0.154,-0.05,-0.02,-7.71,1.0,91.5,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,20.0,51.0,51.0,0.002,-19.18,86.6,,,,,,,,,,,,
24,2024-04-13,746405,Flyout,field_out,True,663656,571760,Kyle Tucker,Andrew Heaney,1,e1ff1c3d-6bce-4836-827b-f76f90697369,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,0.522,0.29,0.032,0.154,-0.05,-0.02,-7.71,1.0,91.5,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,20.0,51.0,51.0,0.002,-19.18,86.6,,,,,,,,,,,,
25,2024-04-13,746405,Walk,walk,False,673237,571760,Yainer Diaz,Andrew Heaney,1,04004def-f07d-4e78-816c-317c57caaf3a,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,0.522,0.29,0.032,0.154,-0.05,-0.02,-7.71,1.0,91.5,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,20.0,51.0,51.0,0.002,-19.18,86.6,,,,,,,,,,,,
26,2024-04-13,746405,Flyout,field_out,True,665161,571760,Jeremy Peña,Andrew Heaney,0,f05a9eb9-c9fa-4a2e-ae94-5194a08a374a,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,0.522,0.29,0.032,0.154,-0.05,-0.02,-7.71,1.0,91.5,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,20.0,51.0,51.0,0.002,-19.18,86.6,,,,,,,,,,,,
27,2024-04-13,746405,Strikeout,strikeout,True,572138,571760,Jon Singleton,Andrew Heaney,0,b19a4c84-f6c6-44e5-8880-37641a0201d6,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,0.522,0.29,0.032,0.154,-0.05,-0.02,-7.71,1.0,91.5,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,20.0,51.0,51.0,0.002,-19.18,86.6,,,,,,,,,,,,
28,2024-04-13,746405,Flyout,field_out,True,669701,669854,Josh Smith,Ronel Blanco,0,a2fbec35-a504-46c4-99f3-46a96c52a50a,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
29,2024-04-13,746405,Single,single,False,694671,669854,Wyatt Langford,Ronel Blanco,0,d9a2f626-cb0d-4278-8df2-33a603b6ec57,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
30,2024-04-13,746405,Strikeout,strikeout,True,641680,669854,Jonah Heim,Ronel Blanco,0,199460f6-456d-41d5-b66b-8ada14fc5335,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
31,2024-04-13,746405,Strikeout,strikeout,True,665120,669854,Jared Walsh,Ronel Blanco,0,fc6cc9f7-8d11-44dd-b9a4-a680bb5ba281,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,
32,2024-04-13,746405,Double,double,False,547989,571760,José Abreu,Andrew Heaney,0,e104eeba-5a25-47e2-97ab-effc2aabaf23,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,0.522,0.29,0.032,0.154,-0.05,-0.02,-7.71,1.0,91.5,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,20.0,51.0,51.0,0.002,-19.18,86.6,,,,,,,,,,,,
33,2024-04-13,746405,Groundout,field_out,True,676694,571760,Jake Meyers,Andrew Heaney,1,d9a4bfac-b825-4782-9eef-dcf23af77900,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,0.522,0.29,0.032,0.154,-0.05,-0.02,-7.71,1.0,91.5,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,20.0,51.0,51.0,0.002,-19.18,86.6,,,,,,,,,,,,
34,2024-04-13,746405,Groundout,field_out,True,643289,571760,Mauricio Dubón,Andrew Heaney,1,83f8178d-8d1f-47e3-8d94-9e4d4412f528,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,0.522,0.29,0.032,0.154,-0.05,-0.02,-7.71,1.0,91.5,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,20.0,51.0,51.0,0.002,-19.18,86.6,,,,,,,,,,,,
35,2024-04-13,746405,Hit By Pitch,hit_by_pitch,False,514888,571760,Jose Altuve,Andrew Heaney,0,3bb22e2b-eb2f-4ad3-9bd7-e16a11629c4d,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,0.522,0.29,0.032,0.154,-0.05,-0.02,-7.71,1.0,91.5,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,20.0,51.0,51.0,0.002,-19.18,86.6,,,,,,,,,,,,
36,2024-04-13,746405,Walk,walk,False,670541,571760,Yordan Alvarez,Andrew Heaney,1,edd5d8eb-1f79-4f5b-b434-53c4b59a735c,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,0.522,0.29,0.032,0.154,-0.05,-0.02,-7.71,1.0,91.5,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,20.0,51.0,51.0,0.002,-19.18,86.6,,,,,,,,,,,,
