,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,vFA,vFC,vFS,vSI,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SL%,KC%,CH%,wSL/C,wKC/C,wCH/C,vCH,vSL,vKC,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff
10,2024-08-14,747000,Single,single,False,671277,665152,Luis García Jr.,Dean Kremer,0,321b21e7-383b-42f0-a7bc-184a6a0796a2,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-14,747000,Flyout,field_out,True,660688,665152,Keibert Ruiz,Dean Kremer,0,a07fffc8-45dd-4bf3-8396-59ddb5a2e29c,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-14,747000,Double,double,False,669743,665152,Alex Call,Dean Kremer,1,036915f8-d8b4-4628-96a7-9468c608a519,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-14,747000,Groundout,field_out,True,545121,665152,Ildemaro Vargas,Dean Kremer,0,eb621313-91da-4703-9aca-a97e7ddf8e12,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-14,747000,Groundout,field_out,True,681297,687792,Colton Cowser,DJ Herz,0,a803ddf6-1b9f-4fe2-bf94-cde8dc93ceb7,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,,,,91.0,99.0,97.0,,,,,,,,,,,0.543,,,,0.36,,,,,93.5,,,,,0.254,0.377,0.322,,,,,,,,,,0.25,0.25,0.615,106.0,100.0,99.0,106.0,93.0,98.0,98.0,66.0,79.0,0.177,0.035,0.244,-2.29,0.97,0.85,83.5,86.2,81.0,0.181,0.347,0.261,0.26,0.54,0.268
15,2024-08-14,747000,Lineout,field_out,True,691723,687792,Coby Mayo,DJ Herz,0,76c6cb4c-371d-4acd-bf23-b03a42572d1c,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,,,,91.0,99.0,97.0,,,,,,,,,,,0.543,,,,0.36,,,,,93.5,,,,,0.254,0.377,0.322,,,,,,,,,,0.25,0.25,0.615,106.0,100.0,99.0,106.0,93.0,98.0,98.0,66.0,79.0,0.177,0.035,0.244,-2.29,0.97,0.85,83.5,86.2,81.0,0.181,0.347,0.261,0.26,0.54,0.268
16,2024-08-14,747000,Strikeout,strikeout,True,702616,687792,Jackson Holliday,DJ Herz,0,9162e0c3-cb69-4072-8fe4-9a038258d190,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,,,,91.0,99.0,97.0,,,,,,,,,,,0.543,,,,0.36,,,,,93.5,,,,,0.254,0.377,0.322,,,,,,,,,,0.25,0.25,0.615,106.0,100.0,99.0,106.0,93.0,98.0,98.0,66.0,79.0,0.177,0.035,0.244,-2.29,0.97,0.85,83.5,86.2,81.0,0.181,0.347,0.261,0.26,0.54,0.268
17,2024-08-14,747000,Groundout,field_out,True,696285,665152,Jacob Young,Dean Kremer,0,eff9ce94-5864-437a-ae9b-525e575c31be,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-14,747000,Walk,walk,False,682928,665152,CJ Abrams,Dean Kremer,0,5267b2f4-c7c4-40cc-b169-8b2737e7372e,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-14,747000,Groundout,field_out,True,660766,665152,Juan Yepez,Dean Kremer,1,d288501b-1e27-4e53-ad47-5cbbec023cc2,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-14,747000,Strikeout,strikeout,True,695578,665152,James Wood,Dean Kremer,0,30ef3a0d-d4e5-43e2-be26-aeddaf6f4c56,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-14,747000,Groundout,field_out,True,596103,687792,Austin Slater,DJ Herz,0,a834ca4e-b47a-4566-9c97-8ef854951e84,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,,,,91.0,99.0,97.0,,,,,,,,,,,0.543,,,,0.36,,,,,93.5,,,,,0.254,0.377,0.322,,,,,,,,,,0.25,0.25,0.615,106.0,100.0,99.0,106.0,93.0,98.0,98.0,66.0,79.0,0.177,0.035,0.244,-2.29,0.97,0.85,83.5,86.2,81.0,0.181,0.347,0.261,0.26,0.54,0.268
22,2024-08-14,747000,Single,single,False,668939,687792,Adley Rutschman,DJ Herz,0,1c196ec9-90b3-4eb0-b6ea-caccce77580f,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,,,,91.0,99.0,97.0,,,,,,,,,,,0.543,,,,0.36,,,,,93.5,,,,,0.254,0.377,0.322,,,,,,,,,,0.25,0.25,0.615,106.0,100.0,99.0,106.0,93.0,98.0,98.0,66.0,79.0,0.177,0.035,0.244,-2.29,0.97,0.85,83.5,86.2,81.0,0.181,0.347,0.261,0.26,0.54,0.268
23,2024-08-14,747000,Strikeout,strikeout,True,683002,687792,Gunnar Henderson,DJ Herz,0,9542d323-6563-4168-a9dd-61cd81323c93,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,,,,91.0,99.0,97.0,,,,,,,,,,,0.543,,,,0.36,,,,,93.5,,,,,0.254,0.377,0.322,,,,,,,,,,0.25,0.25,0.615,106.0,100.0,99.0,106.0,93.0,98.0,98.0,66.0,79.0,0.177,0.035,0.244,-2.29,0.97,0.85,83.5,86.2,81.0,0.181,0.347,0.261,0.26,0.54,0.268
24,2024-08-14,747000,Groundout,field_out,True,663624,687792,Ryan Mountcastle,DJ Herz,0,0f4ff12a-1f9b-4dff-87cd-c8b3e55c065b,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,,,,91.0,99.0,97.0,,,,,,,,,,,0.543,,,,0.36,,,,,93.5,,,,,0.254,0.377,0.322,,,,,,,,,,0.25,0.25,0.615,106.0,100.0,99.0,106.0,93.0,98.0,98.0,66.0,79.0,0.177,0.035,0.244,-2.29,0.97,0.85,83.5,86.2,81.0,0.181,0.347,0.261,0.26,0.54,0.268
25,2024-08-14,747000,Groundout,field_out,True,665953,665152,Andrés Chaparro,Dean Kremer,0,1d4aa519-2e92-4ae4-89af-ed084da12256,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-14,747000,Flyout,field_out,True,671277,665152,Luis García Jr.,Dean Kremer,0,35a9a041-0d9c-4f09-9272-54ba44282630,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-14,747000,Single,single,False,660688,665152,Keibert Ruiz,Dean Kremer,0,828e97bc-da66-4555-8cde-a7834c9589e5,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-14,747000,Double,double,False,669743,665152,Alex Call,Dean Kremer,1,2e0c1f15-95fe-4b84-90c8-400b08ad49b9,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-14,747000,Groundout,field_out,True,545121,665152,Ildemaro Vargas,Dean Kremer,0,12a915f6-72a7-4f83-872a-513e29e319de,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-14,747000,Strikeout,strikeout,True,623993,687792,Anthony Santander,DJ Herz,0,1178300e-2058-40ba-b2ec-f2f066371e49,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,,,,91.0,99.0,97.0,,,,,,,,,,,0.543,,,,0.36,,,,,93.5,,,,,0.254,0.377,0.322,,,,,,,,,,0.25,0.25,0.615,106.0,100.0,99.0,106.0,93.0,98.0,98.0,66.0,79.0,0.177,0.035,0.244,-2.29,0.97,0.85,83.5,86.2,81.0,0.181,0.347,0.261,0.26,0.54,0.268
31,2024-08-14,747000,Strikeout,strikeout,True,650391,687792,Eloy Jiménez,DJ Herz,0,681e8594-04c3-41a6-987d-f2f28271178e,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,,,,91.0,99.0,97.0,,,,,,,,,,,0.543,,,,0.36,,,,,93.5,,,,,0.254,0.377,0.322,,,,,,,,,,0.25,0.25,0.615,106.0,100.0,99.0,106.0,93.0,98.0,98.0,66.0,79.0,0.177,0.035,0.244,-2.29,0.97,0.85,83.5,86.2,81.0,0.181,0.347,0.261,0.26,0.54,0.268
32,2024-08-14,747000,Flyout,field_out,True,681297,687792,Colton Cowser,DJ Herz,0,b9968095-ab57-4113-aff1-2b04b73ad30c,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,,,,91.0,99.0,97.0,,,,,,,,,,,0.543,,,,0.36,,,,,93.5,,,,,0.254,0.377,0.322,,,,,,,,,,0.25,0.25,0.615,106.0,100.0,99.0,106.0,93.0,98.0,98.0,66.0,79.0,0.177,0.035,0.244,-2.29,0.97,0.85,83.5,86.2,81.0,0.181,0.347,0.261,0.26,0.54,0.268
33,2024-08-14,747000,Groundout,field_out,True,696285,665152,Jacob Young,Dean Kremer,0,d334365d-e12f-44ea-bba9-d1e4cf72eb06,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-14,747000,Strikeout,strikeout,True,682928,665152,CJ Abrams,Dean Kremer,0,fc519221-e2df-453d-9e5f-98b9472f88ab,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.31,4.97,102.1,101.0,87.0,98.0,0.816,8.44,3.78,7.65,1.32,0.94,0.25,0.387,0.237,0.293,0.418,89.0,100.0,97.0,91.0,99.0,98.0,79.0,104.0,96.0,99.0,103.0,99.0,72.0,99.0,98.0,0.155,0.308,0.242,0.18,0.114,-0.53,0.3,0.25,0.5,0.74,93.4,86.9,84.0,92.3,77.1,0.252,0.561,0.202,0.26,0.356,0.223,0.23,0.351,0.079,0.135,0.243,0.342,0.194,0.226,0.159,,,,,,,,,,,,,,,,,,,,,,,,
