,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-07-26,745315,Strikeout,strikeout,True,681584,607536,David Villar,Kyle Freeland,0,7615e83e-7643-482e-a9a6-593d1337db87,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.23,5.2,52.0,101.0,82.0,97.0,0.82,7.27,2.6,11.77,1.38,1.08,0.215,0.435,0.13,0.316,0.433,60.0,96.0,83.0,,,,69.0,98.0,91.0,63.0,101.0,101.0,0.225,0.233,,0.094,0.34,-3.14,,-1.53,91.9,87.1,87.0,,0.224,0.347,0.071,0.375,0.438,0.176,,,,0.413,0.804,0.196,86.0,105.0,97.0,127.0,102.0,107.0,0.249,0.199,-3.5,-0.03,91.8,83.7,0.386,0.684,0.072,0.208,0.25,0.458,,,,,,,,,,,,
11,2024-07-26,745315,Walk,walk,False,573262,607536,Mike Yastrzemski,Kyle Freeland,0,f3dfd126-ee4b-412f-b7a7-703d33df0f16,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.23,5.2,52.0,101.0,82.0,97.0,0.82,7.27,2.6,11.77,1.38,1.08,0.215,0.435,0.13,0.316,0.433,60.0,96.0,83.0,,,,69.0,98.0,91.0,63.0,101.0,101.0,0.225,0.233,,0.094,0.34,-3.14,,-1.53,91.9,87.1,87.0,,0.224,0.347,0.071,0.375,0.438,0.176,,,,0.413,0.804,0.196,86.0,105.0,97.0,127.0,102.0,107.0,0.249,0.199,-3.5,-0.03,91.8,83.7,0.386,0.684,0.072,0.208,0.25,0.458,,,,,,,,,,,,
12,2024-07-26,745315,Single,single,False,672275,607536,Patrick Bailey,Kyle Freeland,1,ffef37b6-02fa-4d20-a9dd-451a48a71465,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.23,5.2,52.0,101.0,82.0,97.0,0.82,7.27,2.6,11.77,1.38,1.08,0.215,0.435,0.13,0.316,0.433,60.0,96.0,83.0,,,,69.0,98.0,91.0,63.0,101.0,101.0,0.225,0.233,,0.094,0.34,-3.14,,-1.53,91.9,87.1,87.0,,0.224,0.347,0.071,0.375,0.438,0.176,,,,0.413,0.804,0.196,86.0,105.0,97.0,127.0,102.0,107.0,0.249,0.199,-3.5,-0.03,91.8,83.7,0.386,0.684,0.072,0.208,0.25,0.458,,,,,,,,,,,,
13,2024-07-26,745315,Sac Fly,sac_fly,True,669477,607536,Casey Schmitt,Kyle Freeland,1,4608c95c-a272-4945-b7cb-efb357827136,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.23,5.2,52.0,101.0,82.0,97.0,0.82,7.27,2.6,11.77,1.38,1.08,0.215,0.435,0.13,0.316,0.433,60.0,96.0,83.0,,,,69.0,98.0,91.0,63.0,101.0,101.0,0.225,0.233,,0.094,0.34,-3.14,,-1.53,91.9,87.1,87.0,,0.224,0.347,0.071,0.375,0.438,0.176,,,,0.413,0.804,0.196,86.0,105.0,97.0,127.0,102.0,107.0,0.249,0.199,-3.5,-0.03,91.8,83.7,0.386,0.684,0.072,0.208,0.25,0.458,,,,,,,,,,,,
14,2024-07-26,745315,Single,single,False,656537,607536,Derek Hill,Kyle Freeland,1,3aefe08c-cda9-4275-825f-a014f8707fe8,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.23,5.2,52.0,101.0,82.0,97.0,0.82,7.27,2.6,11.77,1.38,1.08,0.215,0.435,0.13,0.316,0.433,60.0,96.0,83.0,,,,69.0,98.0,91.0,63.0,101.0,101.0,0.225,0.233,,0.094,0.34,-3.14,,-1.53,91.9,87.1,87.0,,0.224,0.347,0.071,0.375,0.438,0.176,,,,0.413,0.804,0.196,86.0,105.0,97.0,127.0,102.0,107.0,0.249,0.199,-3.5,-0.03,91.8,83.7,0.386,0.684,0.072,0.208,0.25,0.458,,,,,,,,,,,,
15,2024-07-26,745315,Single,single,False,624585,607536,Jorge Soler,Kyle Freeland,1,fcd284af-f198-4fa8-8bb3-f9dc95a9f9d0,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.23,5.2,52.0,101.0,82.0,97.0,0.82,7.27,2.6,11.77,1.38,1.08,0.215,0.435,0.13,0.316,0.433,60.0,96.0,83.0,,,,69.0,98.0,91.0,63.0,101.0,101.0,0.225,0.233,,0.094,0.34,-3.14,,-1.53,91.9,87.1,87.0,,0.224,0.347,0.071,0.375,0.438,0.176,,,,0.413,0.804,0.196,86.0,105.0,97.0,127.0,102.0,107.0,0.249,0.199,-3.5,-0.03,91.8,83.7,0.386,0.684,0.072,0.208,0.25,0.458,,,,,,,,,,,,
16,2024-07-26,745315,Strikeout,strikeout,True,666149,607536,Tyler Fitzgerald,Kyle Freeland,0,d251f7be-a5e7-4cf6-954d-07e068f51b17,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.23,5.2,52.0,101.0,82.0,97.0,0.82,7.27,2.6,11.77,1.38,1.08,0.215,0.435,0.13,0.316,0.433,60.0,96.0,83.0,,,,69.0,98.0,91.0,63.0,101.0,101.0,0.225,0.233,,0.094,0.34,-3.14,,-1.53,91.9,87.1,87.0,,0.224,0.347,0.071,0.375,0.438,0.176,,,,0.413,0.804,0.196,86.0,105.0,97.0,127.0,102.0,107.0,0.249,0.199,-3.5,-0.03,91.8,83.7,0.386,0.684,0.072,0.208,0.25,0.458,,,,,,,,,,,,
17,2024-07-26,745315,Single,single,False,669911,690986,Michael Toglia,Kyle Harrison,0,8bdc44ff-0a35-43b5-b32a-1e284095a966,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.69,4.62,97.2,98.0,90.0,92.0,0.799,8.29,3.04,8.48,0.92,1.05,0.277,0.34,0.149,0.348,0.428,73.0,95.0,89.0,86.0,93.0,93.0,97.0,100.0,92.0,93.0,107.0,97.0,0.605,0.004,0.197,0.195,0.92,-11.76,-0.26,-2.08,92.7,85.3,88.2,81.2,0.227,0.358,0.221,0.295,0.455,0.222,0.277,0.447,0.308,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-26,745315,Walk,walk,False,607732,690986,Jacob Stallings,Kyle Harrison,1,561c6f1a-5a13-4f9e-a520-3eab8f97c206,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.69,4.62,97.2,98.0,90.0,92.0,0.799,8.29,3.04,8.48,0.92,1.05,0.277,0.34,0.149,0.348,0.428,73.0,95.0,89.0,86.0,93.0,93.0,97.0,100.0,92.0,93.0,107.0,97.0,0.605,0.004,0.197,0.195,0.92,-11.76,-0.26,-2.08,92.7,85.3,88.2,81.2,0.227,0.358,0.221,0.295,0.455,0.222,0.277,0.447,0.308,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-26,745315,Strikeout,strikeout,True,696100,690986,Hunter Goodman,Kyle Harrison,0,bdb21b9e-12f2-438e-939c-7434c9e46c57,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.69,4.62,97.2,98.0,90.0,92.0,0.799,8.29,3.04,8.48,0.92,1.05,0.277,0.34,0.149,0.348,0.428,73.0,95.0,89.0,86.0,93.0,93.0,97.0,100.0,92.0,93.0,107.0,97.0,0.605,0.004,0.197,0.195,0.92,-11.76,-0.26,-2.08,92.7,85.3,88.2,81.2,0.227,0.358,0.221,0.295,0.455,0.222,0.277,0.447,0.308,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-26,745315,Sac Fly,sac_fly,True,678662,690986,Ezequiel Tovar,Kyle Harrison,1,647831c5-8285-4b5c-9419-c02edd21cf5f,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.69,4.62,97.2,98.0,90.0,92.0,0.799,8.29,3.04,8.48,0.92,1.05,0.277,0.34,0.149,0.348,0.428,73.0,95.0,89.0,86.0,93.0,93.0,97.0,100.0,92.0,93.0,107.0,97.0,0.605,0.004,0.197,0.195,0.92,-11.76,-0.26,-2.08,92.7,85.3,88.2,81.2,0.227,0.358,0.221,0.295,0.455,0.222,0.277,0.447,0.308,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-26,745315,Flyout,field_out,True,686668,690986,Brenton Doyle,Kyle Harrison,0,d17c96ba-8c8f-4064-8b60-458cec35ebbc,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.69,4.62,97.2,98.0,90.0,92.0,0.799,8.29,3.04,8.48,0.92,1.05,0.277,0.34,0.149,0.348,0.428,73.0,95.0,89.0,86.0,93.0,93.0,97.0,100.0,92.0,93.0,107.0,97.0,0.605,0.004,0.197,0.195,0.92,-11.76,-0.26,-2.08,92.7,85.3,88.2,81.2,0.227,0.358,0.221,0.295,0.455,0.222,0.277,0.447,0.308,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-26,745315,Triple,triple,False,671218,607536,Heliot Ramos,Kyle Freeland,0,fd598825-0d94-4d82-adb1-ac074ace0f39,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.23,5.2,52.0,101.0,82.0,97.0,0.82,7.27,2.6,11.77,1.38,1.08,0.215,0.435,0.13,0.316,0.433,60.0,96.0,83.0,,,,69.0,98.0,91.0,63.0,101.0,101.0,0.225,0.233,,0.094,0.34,-3.14,,-1.53,91.9,87.1,87.0,,0.224,0.347,0.071,0.375,0.438,0.176,,,,0.413,0.804,0.196,86.0,105.0,97.0,127.0,102.0,107.0,0.249,0.199,-3.5,-0.03,91.8,83.7,0.386,0.684,0.072,0.208,0.25,0.458,,,,,,,,,,,,
23,2024-07-26,745315,Strikeout,strikeout,True,656305,607536,Matt Chapman,Kyle Freeland,0,1af186fb-73f6-435e-ba69-2d5a3e77dd97,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.23,5.2,52.0,101.0,82.0,97.0,0.82,7.27,2.6,11.77,1.38,1.08,0.215,0.435,0.13,0.316,0.433,60.0,96.0,83.0,,,,69.0,98.0,91.0,63.0,101.0,101.0,0.225,0.233,,0.094,0.34,-3.14,,-1.53,91.9,87.1,87.0,,0.224,0.347,0.071,0.375,0.438,0.176,,,,0.413,0.804,0.196,86.0,105.0,97.0,127.0,102.0,107.0,0.249,0.199,-3.5,-0.03,91.8,83.7,0.386,0.684,0.072,0.208,0.25,0.458,,,,,,,,,,,,
24,2024-07-26,745315,Strikeout,strikeout,True,681584,607536,David Villar,Kyle Freeland,0,0099f723-2cfd-4c9c-9884-2bc8900b03a5,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.23,5.2,52.0,101.0,82.0,97.0,0.82,7.27,2.6,11.77,1.38,1.08,0.215,0.435,0.13,0.316,0.433,60.0,96.0,83.0,,,,69.0,98.0,91.0,63.0,101.0,101.0,0.225,0.233,,0.094,0.34,-3.14,,-1.53,91.9,87.1,87.0,,0.224,0.347,0.071,0.375,0.438,0.176,,,,0.413,0.804,0.196,86.0,105.0,97.0,127.0,102.0,107.0,0.249,0.199,-3.5,-0.03,91.8,83.7,0.386,0.684,0.072,0.208,0.25,0.458,,,,,,,,,,,,
25,2024-07-26,745315,Strikeout,strikeout,True,573262,607536,Mike Yastrzemski,Kyle Freeland,0,fa96563c-43b5-446d-b5fb-77eb2f077118,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.23,5.2,52.0,101.0,82.0,97.0,0.82,7.27,2.6,11.77,1.38,1.08,0.215,0.435,0.13,0.316,0.433,60.0,96.0,83.0,,,,69.0,98.0,91.0,63.0,101.0,101.0,0.225,0.233,,0.094,0.34,-3.14,,-1.53,91.9,87.1,87.0,,0.224,0.347,0.071,0.375,0.438,0.176,,,,0.413,0.804,0.196,86.0,105.0,97.0,127.0,102.0,107.0,0.249,0.199,-3.5,-0.03,91.8,83.7,0.386,0.684,0.072,0.208,0.25,0.458,,,,,,,,,,,,
26,2024-07-26,745315,Groundout,field_out,True,641857,690986,Ryan McMahon,Kyle Harrison,0,1699cf2b-daed-4033-985e-fabce1290da5,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.69,4.62,97.2,98.0,90.0,92.0,0.799,8.29,3.04,8.48,0.92,1.05,0.277,0.34,0.149,0.348,0.428,73.0,95.0,89.0,86.0,93.0,93.0,97.0,100.0,92.0,93.0,107.0,97.0,0.605,0.004,0.197,0.195,0.92,-11.76,-0.26,-2.08,92.7,85.3,88.2,81.2,0.227,0.358,0.221,0.295,0.455,0.222,0.277,0.447,0.308,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-26,745315,Strikeout,strikeout,True,592178,690986,Kris Bryant,Kyle Harrison,0,3b37667d-6c05-4567-a526-ab647b4c9b29,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.69,4.62,97.2,98.0,90.0,92.0,0.799,8.29,3.04,8.48,0.92,1.05,0.277,0.34,0.149,0.348,0.428,73.0,95.0,89.0,86.0,93.0,93.0,97.0,100.0,92.0,93.0,107.0,97.0,0.605,0.004,0.197,0.195,0.92,-11.76,-0.26,-2.08,92.7,85.3,88.2,81.2,0.227,0.358,0.221,0.295,0.455,0.222,0.277,0.447,0.308,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-26,745315,Lineout,field_out,True,663898,690986,Brendan Rodgers,Kyle Harrison,0,f95dd802-c3d2-4c0e-960a-030f2fc36be1,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.69,4.62,97.2,98.0,90.0,92.0,0.799,8.29,3.04,8.48,0.92,1.05,0.277,0.34,0.149,0.348,0.428,73.0,95.0,89.0,86.0,93.0,93.0,97.0,100.0,92.0,93.0,107.0,97.0,0.605,0.004,0.197,0.195,0.92,-11.76,-0.26,-2.08,92.7,85.3,88.2,81.2,0.227,0.358,0.221,0.295,0.455,0.222,0.277,0.447,0.308,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-26,745315,Strikeout,strikeout,True,672275,607536,Patrick Bailey,Kyle Freeland,0,85cbefc7-c0ff-4f4c-a9df-d87ddbaa8eed,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.23,5.2,52.0,101.0,82.0,97.0,0.82,7.27,2.6,11.77,1.38,1.08,0.215,0.435,0.13,0.316,0.433,60.0,96.0,83.0,,,,69.0,98.0,91.0,63.0,101.0,101.0,0.225,0.233,,0.094,0.34,-3.14,,-1.53,91.9,87.1,87.0,,0.224,0.347,0.071,0.375,0.438,0.176,,,,0.413,0.804,0.196,86.0,105.0,97.0,127.0,102.0,107.0,0.249,0.199,-3.5,-0.03,91.8,83.7,0.386,0.684,0.072,0.208,0.25,0.458,,,,,,,,,,,,
30,2024-07-26,745315,Triple,triple,False,669477,607536,Casey Schmitt,Kyle Freeland,0,33674e5a-d8d0-40d1-a0d7-ce6d72afac48,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.23,5.2,52.0,101.0,82.0,97.0,0.82,7.27,2.6,11.77,1.38,1.08,0.215,0.435,0.13,0.316,0.433,60.0,96.0,83.0,,,,69.0,98.0,91.0,63.0,101.0,101.0,0.225,0.233,,0.094,0.34,-3.14,,-1.53,91.9,87.1,87.0,,0.224,0.347,0.071,0.375,0.438,0.176,,,,0.413,0.804,0.196,86.0,105.0,97.0,127.0,102.0,107.0,0.249,0.199,-3.5,-0.03,91.8,83.7,0.386,0.684,0.072,0.208,0.25,0.458,,,,,,,,,,,,
31,2024-07-26,745315,Strikeout,strikeout,True,656537,607536,Derek Hill,Kyle Freeland,0,a41f8b36-3efe-4153-a10e-62687c09d38b,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.23,5.2,52.0,101.0,82.0,97.0,0.82,7.27,2.6,11.77,1.38,1.08,0.215,0.435,0.13,0.316,0.433,60.0,96.0,83.0,,,,69.0,98.0,91.0,63.0,101.0,101.0,0.225,0.233,,0.094,0.34,-3.14,,-1.53,91.9,87.1,87.0,,0.224,0.347,0.071,0.375,0.438,0.176,,,,0.413,0.804,0.196,86.0,105.0,97.0,127.0,102.0,107.0,0.249,0.199,-3.5,-0.03,91.8,83.7,0.386,0.684,0.072,0.208,0.25,0.458,,,,,,,,,,,,
32,2024-07-26,745315,Single,single,False,624585,607536,Jorge Soler,Kyle Freeland,1,b8d04049-2887-499e-a97c-62f373ad404e,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.23,5.2,52.0,101.0,82.0,97.0,0.82,7.27,2.6,11.77,1.38,1.08,0.215,0.435,0.13,0.316,0.433,60.0,96.0,83.0,,,,69.0,98.0,91.0,63.0,101.0,101.0,0.225,0.233,,0.094,0.34,-3.14,,-1.53,91.9,87.1,87.0,,0.224,0.347,0.071,0.375,0.438,0.176,,,,0.413,0.804,0.196,86.0,105.0,97.0,127.0,102.0,107.0,0.249,0.199,-3.5,-0.03,91.8,83.7,0.386,0.684,0.072,0.208,0.25,0.458,,,,,,,,,,,,
33,2024-07-26,745315,Home Run,home_run,False,666149,607536,Tyler Fitzgerald,Kyle Freeland,1,b4c5858b-5bdb-4a6e-9f24-d48973c8903f,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.23,5.2,52.0,101.0,82.0,97.0,0.82,7.27,2.6,11.77,1.38,1.08,0.215,0.435,0.13,0.316,0.433,60.0,96.0,83.0,,,,69.0,98.0,91.0,63.0,101.0,101.0,0.225,0.233,,0.094,0.34,-3.14,,-1.53,91.9,87.1,87.0,,0.224,0.347,0.071,0.375,0.438,0.176,,,,0.413,0.804,0.196,86.0,105.0,97.0,127.0,102.0,107.0,0.249,0.199,-3.5,-0.03,91.8,83.7,0.386,0.684,0.072,0.208,0.25,0.458,,,,,,,,,,,,
