,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-07-21,744991,Single,single,False,681297,571760,Colton Cowser,Andrew Heaney,1,5dc72b00-6851-4e63-96af-3ad17eb86935,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.16,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-21,744991,Flyout,field_out,True,622761,571760,Jorge Mateo,Andrew Heaney,1,56cf53f0-9673-4371-ad44-db93c00818df,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.16,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-21,744991,Strikeout,strikeout,True,543510,571760,James McCann,Andrew Heaney,1,9a7747e3-064d-468d-9c17-b9e804b057a3,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.16,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-21,744991,Groundout,field_out,True,666969,665152,Adolis García,Dean Kremer,0,c0331160-9c0a-4605-a5f7-23477f3b92da,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,89.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,,,,99.0,104.0,100.0,0.338,0.273,,0.112,,-0.75,0.87,,-0.21,,93.4,86.9,,,77.4,0.247,0.644,0.242,,,,,,,0.211,0.263,0.243,81.0,103.0,97.0,74.0,92.0,91.0,0.124,0.153,0.0,0.91,83.9,92.0,0.23,0.338,0.245,0.211,0.342,0.061,0.114,0.229,0.364,,,,,,
14,2024-07-21,744991,Lineout,field_out,True,663993,665152,Nathaniel Lowe,Dean Kremer,0,d2595702-7c6d-4e99-a76a-8be03401ae8d,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,89.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,,,,99.0,104.0,100.0,0.338,0.273,,0.112,,-0.75,0.87,,-0.21,,93.4,86.9,,,77.4,0.247,0.644,0.242,,,,,,,0.211,0.263,0.243,81.0,103.0,97.0,74.0,92.0,91.0,0.124,0.153,0.0,0.91,83.9,92.0,0.23,0.338,0.245,0.211,0.342,0.061,0.114,0.229,0.364,,,,,,
15,2024-07-21,744991,Groundout,field_out,True,641680,665152,Jonah Heim,Dean Kremer,0,d9e7fbf2-7252-4503-a4b3-9dc859b9f00e,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,89.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,,,,99.0,104.0,100.0,0.338,0.273,,0.112,,-0.75,0.87,,-0.21,,93.4,86.9,,,77.4,0.247,0.644,0.242,,,,,,,0.211,0.263,0.243,81.0,103.0,97.0,74.0,92.0,91.0,0.124,0.153,0.0,0.91,83.9,92.0,0.23,0.338,0.245,0.211,0.342,0.061,0.114,0.229,0.364,,,,,,
16,2024-07-21,744991,Pop Out,field_out,True,683002,571760,Gunnar Henderson,Andrew Heaney,0,f7ccba3e-f3a6-4f2d-aaec-2995a06d6750,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.16,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-21,744991,Pop Out,field_out,True,668939,571760,Adley Rutschman,Andrew Heaney,0,77ebcae8-31c3-4e99-a04e-971cca3f3b3a,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.16,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-21,744991,Flyout,field_out,True,623993,571760,Anthony Santander,Andrew Heaney,0,6b79d9ca-bcc2-4180-b703-45d7b14c510b,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.16,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-21,744991,Strikeout,strikeout,True,679822,665152,Justin Foscue,Dean Kremer,0,87155fac-6ba0-4b19-984a-d89534aeed25,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,89.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,,,,99.0,104.0,100.0,0.338,0.273,,0.112,,-0.75,0.87,,-0.21,,93.4,86.9,,,77.4,0.247,0.644,0.242,,,,,,,0.211,0.263,0.243,81.0,103.0,97.0,74.0,92.0,91.0,0.124,0.153,0.0,0.91,83.9,92.0,0.23,0.338,0.245,0.211,0.342,0.061,0.114,0.229,0.364,,,,,,
20,2024-07-21,744991,Groundout,field_out,True,665750,665152,Leody Taveras,Dean Kremer,0,85c00b7c-e2e5-4235-a525-ca26b56559c1,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,89.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,,,,99.0,104.0,100.0,0.338,0.273,,0.112,,-0.75,0.87,,-0.21,,93.4,86.9,,,77.4,0.247,0.644,0.242,,,,,,,0.211,0.263,0.243,81.0,103.0,97.0,74.0,92.0,91.0,0.124,0.153,0.0,0.91,83.9,92.0,0.23,0.338,0.245,0.211,0.342,0.061,0.114,0.229,0.364,,,,,,
21,2024-07-21,744991,Single,single,False,543760,665152,Marcus Semien,Dean Kremer,0,d8295a0d-42dc-40be-89a9-f5e39f2052a7,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,89.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,,,,99.0,104.0,100.0,0.338,0.273,,0.112,,-0.75,0.87,,-0.21,,93.4,86.9,,,77.4,0.247,0.644,0.242,,,,,,,0.211,0.263,0.243,81.0,103.0,97.0,74.0,92.0,91.0,0.124,0.153,0.0,0.91,83.9,92.0,0.23,0.338,0.245,0.211,0.342,0.061,0.114,0.229,0.364,,,,,,
22,2024-07-21,744991,Lineout,field_out,True,608369,665152,Corey Seager,Dean Kremer,0,578f4c05-7078-481a-a220-ec9f52741d0e,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,89.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,,,,99.0,104.0,100.0,0.338,0.273,,0.112,,-0.75,0.87,,-0.21,,93.4,86.9,,,77.4,0.247,0.644,0.242,,,,,,,0.211,0.263,0.243,81.0,103.0,97.0,74.0,92.0,91.0,0.124,0.153,0.0,0.91,83.9,92.0,0.23,0.338,0.245,0.211,0.342,0.061,0.114,0.229,0.364,,,,,,
23,2024-07-21,744991,Strikeout,strikeout,True,663624,571760,Ryan Mountcastle,Andrew Heaney,0,5448d7e4-2679-4854-a805-641e727d79c5,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.16,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-21,744991,Walk,walk,False,676059,571760,Jordan Westburg,Andrew Heaney,0,2f0020a6-2578-4cd5-ae1f-2cd84ceb8e46,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.16,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-21,744991,Sac Bunt,sac_bunt,True,669720,571760,Austin Hays,Andrew Heaney,1,f64c4d7b-0755-4c56-9f31-54d8f2bb6c83,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.16,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-21,744991,Strikeout,strikeout,True,681297,571760,Colton Cowser,Andrew Heaney,0,237f8b0e-6e23-4bee-a3db-93a816ee95e2,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.16,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-21,744991,Strikeout,strikeout,True,669701,665152,Josh Smith,Dean Kremer,0,b15a57fc-cbd0-413a-aff2-503366bd5e4b,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,89.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,,,,99.0,104.0,100.0,0.338,0.273,,0.112,,-0.75,0.87,,-0.21,,93.4,86.9,,,77.4,0.247,0.644,0.242,,,,,,,0.211,0.263,0.243,81.0,103.0,97.0,74.0,92.0,91.0,0.124,0.153,0.0,0.91,83.9,92.0,0.23,0.338,0.245,0.211,0.342,0.061,0.114,0.229,0.364,,,,,,
28,2024-07-21,744991,Walk,walk,False,694671,665152,Wyatt Langford,Dean Kremer,0,d287ec65-0ce3-4034-8c5a-91964312bde4,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,89.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,,,,99.0,104.0,100.0,0.338,0.273,,0.112,,-0.75,0.87,,-0.21,,93.4,86.9,,,77.4,0.247,0.644,0.242,,,,,,,0.211,0.263,0.243,81.0,103.0,97.0,74.0,92.0,91.0,0.124,0.153,0.0,0.91,83.9,92.0,0.23,0.338,0.245,0.211,0.342,0.061,0.114,0.229,0.364,,,,,,
29,2024-07-21,744991,Flyout,field_out,True,666969,665152,Adolis García,Dean Kremer,0,e3c786cd-b99b-4ab9-9aec-b6e4af8abe84,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,89.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,,,,99.0,104.0,100.0,0.338,0.273,,0.112,,-0.75,0.87,,-0.21,,93.4,86.9,,,77.4,0.247,0.644,0.242,,,,,,,0.211,0.263,0.243,81.0,103.0,97.0,74.0,92.0,91.0,0.124,0.153,0.0,0.91,83.9,92.0,0.23,0.338,0.245,0.211,0.342,0.061,0.114,0.229,0.364,,,,,,
30,2024-07-21,744991,Walk,walk,False,663993,665152,Nathaniel Lowe,Dean Kremer,1,2f7e1837-0912-4091-9af5-5c932b00f1c0,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,89.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,,,,99.0,104.0,100.0,0.338,0.273,,0.112,,-0.75,0.87,,-0.21,,93.4,86.9,,,77.4,0.247,0.644,0.242,,,,,,,0.211,0.263,0.243,81.0,103.0,97.0,74.0,92.0,91.0,0.124,0.153,0.0,0.91,83.9,92.0,0.23,0.338,0.245,0.211,0.342,0.061,0.114,0.229,0.364,,,,,,
31,2024-07-21,744991,Home Run,home_run,False,641680,665152,Jonah Heim,Dean Kremer,1,364fb845-f629-4666-8855-4860d7c54d38,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,89.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,,,,99.0,104.0,100.0,0.338,0.273,,0.112,,-0.75,0.87,,-0.21,,93.4,86.9,,,77.4,0.247,0.644,0.242,,,,,,,0.211,0.263,0.243,81.0,103.0,97.0,74.0,92.0,91.0,0.124,0.153,0.0,0.91,83.9,92.0,0.23,0.338,0.245,0.211,0.342,0.061,0.114,0.229,0.364,,,,,,
32,2024-07-21,744991,Flyout,field_out,True,679822,665152,Justin Foscue,Dean Kremer,0,54b95ca2-fab0-443b-8214-8178b9a1582a,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,89.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,,,,99.0,104.0,100.0,0.338,0.273,,0.112,,-0.75,0.87,,-0.21,,93.4,86.9,,,77.4,0.247,0.644,0.242,,,,,,,0.211,0.263,0.243,81.0,103.0,97.0,74.0,92.0,91.0,0.124,0.153,0.0,0.91,83.9,92.0,0.23,0.338,0.245,0.211,0.342,0.061,0.114,0.229,0.364,,,,,,
