,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
10,2024-08-07,746521,Strikeout,strikeout,True,682626,663562,Francisco Alvarez,Noah Davis,0,1b614efc-d3d7-42e7-b364-2232cbfeb9f5,663562.0,noahdavis,Davis,Right,Noah Davis,COL,5.75,4.32,20.1,100.0,86.0,98.0,0.852,6.64,3.1,13.72,1.33,1.15,0.203,0.405,0.189,0.324,0.43,86.0,76.0,81.0,107.0,112.0,114.0,,,,80.0,101.0,96.0,108.0,197.0,149.0,0.47,,0.003,0.249,0.039,,-1.09,12.23,-1.68,-0.45,,85.5,93.9,85.0,79.8,,,,,,,0.4,0.467,0.082,,,,0.296,0.481,0.235,,,,81.0,90.0,86.0,0.207,-2.13,88.7,0.273,0.909,0.222,85.3,0.033,-3.86,0.5,0.5,0.5
11,2024-08-07,746521,Single,single,False,592325,663562,Ben Gamel,Noah Davis,1,0fa07f59-2542-4a5a-8648-154f07732ecb,663562.0,noahdavis,Davis,Right,Noah Davis,COL,5.75,4.32,20.1,100.0,86.0,98.0,0.852,6.64,3.1,13.72,1.33,1.15,0.203,0.405,0.189,0.324,0.43,86.0,76.0,81.0,107.0,112.0,114.0,,,,80.0,101.0,96.0,108.0,197.0,149.0,0.47,,0.003,0.249,0.039,,-1.09,12.23,-1.68,-0.45,,85.5,93.9,85.0,79.8,,,,,,,0.4,0.467,0.082,,,,0.296,0.481,0.235,,,,81.0,90.0,86.0,0.207,-2.13,88.7,0.273,0.909,0.222,85.3,0.033,-3.86,0.5,0.5,0.5
12,2024-08-07,746521,Single,single,False,621438,663562,Tyrone Taylor,Noah Davis,1,33aa65fb-c7bb-438b-90df-2a030828c858,663562.0,noahdavis,Davis,Right,Noah Davis,COL,5.75,4.32,20.1,100.0,86.0,98.0,0.852,6.64,3.1,13.72,1.33,1.15,0.203,0.405,0.189,0.324,0.43,86.0,76.0,81.0,107.0,112.0,114.0,,,,80.0,101.0,96.0,108.0,197.0,149.0,0.47,,0.003,0.249,0.039,,-1.09,12.23,-1.68,-0.45,,85.5,93.9,85.0,79.8,,,,,,,0.4,0.467,0.082,,,,0.296,0.481,0.235,,,,81.0,90.0,86.0,0.207,-2.13,88.7,0.273,0.909,0.222,85.3,0.033,-3.86,0.5,0.5,0.5
13,2024-08-07,746521,Forceout,force_out,True,596019,663562,Francisco Lindor,Noah Davis,1,a3aa5722-f0f1-4ea9-897c-8784367f4041,663562.0,noahdavis,Davis,Right,Noah Davis,COL,5.75,4.32,20.1,100.0,86.0,98.0,0.852,6.64,3.1,13.72,1.33,1.15,0.203,0.405,0.189,0.324,0.43,86.0,76.0,81.0,107.0,112.0,114.0,,,,80.0,101.0,96.0,108.0,197.0,149.0,0.47,,0.003,0.249,0.039,,-1.09,12.23,-1.68,-0.45,,85.5,93.9,85.0,79.8,,,,,,,0.4,0.467,0.082,,,,0.296,0.481,0.235,,,,81.0,90.0,86.0,0.207,-2.13,88.7,0.273,0.909,0.222,85.3,0.033,-3.86,0.5,0.5,0.5
14,2024-08-07,746521,Caught Stealing 2B,caught_stealing_2b,True,607043,663562,Brandon Nimmo,Noah Davis,0,aedfdf24-e53d-4d29-8ee2-e8ba09a036c1,663562.0,noahdavis,Davis,Right,Noah Davis,COL,5.75,4.32,20.1,100.0,86.0,98.0,0.852,6.64,3.1,13.72,1.33,1.15,0.203,0.405,0.189,0.324,0.43,86.0,76.0,81.0,107.0,112.0,114.0,,,,80.0,101.0,96.0,108.0,197.0,149.0,0.47,,0.003,0.249,0.039,,-1.09,12.23,-1.68,-0.45,,85.5,93.9,85.0,79.8,,,,,,,0.4,0.467,0.082,,,,0.296,0.481,0.235,,,,81.0,90.0,86.0,0.207,-2.13,88.7,0.273,0.909,0.222,85.3,0.033,-3.86,0.5,0.5,0.5
15,2024-08-07,746521,Strikeout,strikeout,True,663898,621112,Brendan Rodgers,Paul Blackburn,0,7beab583-895d-412b-83f1-c54b5845afd5,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,0.136,0.195,0.167,0.101,0.181,-2.26,-4.01,1.38,2.08,1.58,91.9,85.7,91.2,81.3,79.4,0.286,0.694,0.125,0.163,0.245,0.284,0.478,0.674,0.095,0.164,0.236,0.339,0.125,0.208,0.25,,,,105.0,106.0,99.0,0.22,-0.17,89.1,0.299,0.493,0.244,,,,,,
16,2024-08-07,746521,Groundout,field_out,True,592178,621112,Kris Bryant,Paul Blackburn,0,df717245-d015-4913-8951-4f56970e5d34,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,0.136,0.195,0.167,0.101,0.181,-2.26,-4.01,1.38,2.08,1.58,91.9,85.7,91.2,81.3,79.4,0.286,0.694,0.125,0.163,0.245,0.284,0.478,0.674,0.095,0.164,0.236,0.339,0.125,0.208,0.25,,,,105.0,106.0,99.0,0.22,-0.17,89.1,0.299,0.493,0.244,,,,,,
17,2024-08-07,746521,Walk,walk,False,669911,621112,Michael Toglia,Paul Blackburn,0,a5375fb7-df62-474b-b2db-337a50478127,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,0.136,0.195,0.167,0.101,0.181,-2.26,-4.01,1.38,2.08,1.58,91.9,85.7,91.2,81.3,79.4,0.286,0.694,0.125,0.163,0.245,0.284,0.478,0.674,0.095,0.164,0.236,0.339,0.125,0.208,0.25,,,,105.0,106.0,99.0,0.22,-0.17,89.1,0.299,0.493,0.244,,,,,,
18,2024-08-07,746521,Groundout,field_out,True,553869,621112,Elias Díaz,Paul Blackburn,0,69adb3dd-98b7-4ff9-acdf-65f47b3826b4,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,0.136,0.195,0.167,0.101,0.181,-2.26,-4.01,1.38,2.08,1.58,91.9,85.7,91.2,81.3,79.4,0.286,0.694,0.125,0.163,0.245,0.284,0.478,0.674,0.095,0.164,0.236,0.339,0.125,0.208,0.25,,,,105.0,106.0,99.0,0.22,-0.17,89.1,0.299,0.493,0.244,,,,,,
19,2024-08-07,746521,Groundout,field_out,True,607043,663562,Brandon Nimmo,Noah Davis,0,c78b0495-b295-44c5-a91a-ce44d976b0b7,663562.0,noahdavis,Davis,Right,Noah Davis,COL,5.75,4.32,20.1,100.0,86.0,98.0,0.852,6.64,3.1,13.72,1.33,1.15,0.203,0.405,0.189,0.324,0.43,86.0,76.0,81.0,107.0,112.0,114.0,,,,80.0,101.0,96.0,108.0,197.0,149.0,0.47,,0.003,0.249,0.039,,-1.09,12.23,-1.68,-0.45,,85.5,93.9,85.0,79.8,,,,,,,0.4,0.467,0.082,,,,0.296,0.481,0.235,,,,81.0,90.0,86.0,0.207,-2.13,88.7,0.273,0.909,0.222,85.3,0.033,-3.86,0.5,0.5,0.5
20,2024-08-07,746521,Single,single,False,608385,663562,Jesse Winker,Noah Davis,0,83174e0c-cb8e-4fbf-8d49-b1a4024f6a69,663562.0,noahdavis,Davis,Right,Noah Davis,COL,5.75,4.32,20.1,100.0,86.0,98.0,0.852,6.64,3.1,13.72,1.33,1.15,0.203,0.405,0.189,0.324,0.43,86.0,76.0,81.0,107.0,112.0,114.0,,,,80.0,101.0,96.0,108.0,197.0,149.0,0.47,,0.003,0.249,0.039,,-1.09,12.23,-1.68,-0.45,,85.5,93.9,85.0,79.8,,,,,,,0.4,0.467,0.082,,,,0.296,0.481,0.235,,,,81.0,90.0,86.0,0.207,-2.13,88.7,0.273,0.909,0.222,85.3,0.033,-3.86,0.5,0.5,0.5
21,2024-08-07,746521,Strikeout,strikeout,True,624413,663562,Pete Alonso,Noah Davis,0,d9c4701a-4091-4876-902e-4c0a4075ec80,663562.0,noahdavis,Davis,Right,Noah Davis,COL,5.75,4.32,20.1,100.0,86.0,98.0,0.852,6.64,3.1,13.72,1.33,1.15,0.203,0.405,0.189,0.324,0.43,86.0,76.0,81.0,107.0,112.0,114.0,,,,80.0,101.0,96.0,108.0,197.0,149.0,0.47,,0.003,0.249,0.039,,-1.09,12.23,-1.68,-0.45,,85.5,93.9,85.0,79.8,,,,,,,0.4,0.467,0.082,,,,0.296,0.481,0.235,,,,81.0,90.0,86.0,0.207,-2.13,88.7,0.273,0.909,0.222,85.3,0.033,-3.86,0.5,0.5,0.5
22,2024-08-07,746521,Flyout,field_out,True,643446,663562,Jeff McNeil,Noah Davis,0,ef01f53e-a23f-4e3f-a607-e8485409ad14,663562.0,noahdavis,Davis,Right,Noah Davis,COL,5.75,4.32,20.1,100.0,86.0,98.0,0.852,6.64,3.1,13.72,1.33,1.15,0.203,0.405,0.189,0.324,0.43,86.0,76.0,81.0,107.0,112.0,114.0,,,,80.0,101.0,96.0,108.0,197.0,149.0,0.47,,0.003,0.249,0.039,,-1.09,12.23,-1.68,-0.45,,85.5,93.9,85.0,79.8,,,,,,,0.4,0.467,0.082,,,,0.296,0.481,0.235,,,,81.0,90.0,86.0,0.207,-2.13,88.7,0.273,0.909,0.222,85.3,0.033,-3.86,0.5,0.5,0.5
23,2024-08-07,746521,Double,double,False,595909,621112,Jake Cave,Paul Blackburn,0,15f0602c-1c62-4305-9af3-320f9644e477,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,0.136,0.195,0.167,0.101,0.181,-2.26,-4.01,1.38,2.08,1.58,91.9,85.7,91.2,81.3,79.4,0.286,0.694,0.125,0.163,0.245,0.284,0.478,0.674,0.095,0.164,0.236,0.339,0.125,0.208,0.25,,,,105.0,106.0,99.0,0.22,-0.17,89.1,0.299,0.493,0.244,,,,,,
24,2024-08-07,746521,Strikeout,strikeout,True,453568,621112,Charlie Blackmon,Paul Blackburn,0,752b35a6-77da-4313-a3c3-5b1bfedfb895,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,0.136,0.195,0.167,0.101,0.181,-2.26,-4.01,1.38,2.08,1.58,91.9,85.7,91.2,81.3,79.4,0.286,0.694,0.125,0.163,0.245,0.284,0.478,0.674,0.095,0.164,0.236,0.339,0.125,0.208,0.25,,,,105.0,106.0,99.0,0.22,-0.17,89.1,0.299,0.493,0.244,,,,,,
25,2024-08-07,746521,Groundout,field_out,True,678662,621112,Ezequiel Tovar,Paul Blackburn,1,346186ac-d5fa-4144-907f-d2be11876333,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,0.136,0.195,0.167,0.101,0.181,-2.26,-4.01,1.38,2.08,1.58,91.9,85.7,91.2,81.3,79.4,0.286,0.694,0.125,0.163,0.245,0.284,0.478,0.674,0.095,0.164,0.236,0.339,0.125,0.208,0.25,,,,105.0,106.0,99.0,0.22,-0.17,89.1,0.299,0.493,0.244,,,,,,
26,2024-08-07,746521,Walk,walk,False,686668,621112,Brenton Doyle,Paul Blackburn,0,a20ffa81-dd1d-48ee-bc18-0f1078663f22,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,0.136,0.195,0.167,0.101,0.181,-2.26,-4.01,1.38,2.08,1.58,91.9,85.7,91.2,81.3,79.4,0.286,0.694,0.125,0.163,0.245,0.284,0.478,0.674,0.095,0.164,0.236,0.339,0.125,0.208,0.25,,,,105.0,106.0,99.0,0.22,-0.17,89.1,0.299,0.493,0.244,,,,,,
27,2024-08-07,746521,Groundout,field_out,True,641857,621112,Ryan McMahon,Paul Blackburn,0,d708b59a-57b8-4794-ac8e-1e608da80ae1,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,0.136,0.195,0.167,0.101,0.181,-2.26,-4.01,1.38,2.08,1.58,91.9,85.7,91.2,81.3,79.4,0.286,0.694,0.125,0.163,0.245,0.284,0.478,0.674,0.095,0.164,0.236,0.339,0.125,0.208,0.25,,,,105.0,106.0,99.0,0.22,-0.17,89.1,0.299,0.493,0.244,,,,,,
28,2024-08-07,746521,Flyout,field_out,True,578428,663562,Jose Iglesias,Noah Davis,0,03622c34-63a7-4ddd-b2a5-e4e9f7416097,663562.0,noahdavis,Davis,Right,Noah Davis,COL,5.75,4.32,20.1,100.0,86.0,98.0,0.852,6.64,3.1,13.72,1.33,1.15,0.203,0.405,0.189,0.324,0.43,86.0,76.0,81.0,107.0,112.0,114.0,,,,80.0,101.0,96.0,108.0,197.0,149.0,0.47,,0.003,0.249,0.039,,-1.09,12.23,-1.68,-0.45,,85.5,93.9,85.0,79.8,,,,,,,0.4,0.467,0.082,,,,0.296,0.481,0.235,,,,81.0,90.0,86.0,0.207,-2.13,88.7,0.273,0.909,0.222,85.3,0.033,-3.86,0.5,0.5,0.5
29,2024-08-07,746521,Strikeout,strikeout,True,682626,663562,Francisco Alvarez,Noah Davis,0,51f3bef1-e65e-4696-9fcc-71c3e31cef7c,663562.0,noahdavis,Davis,Right,Noah Davis,COL,5.75,4.32,20.1,100.0,86.0,98.0,0.852,6.64,3.1,13.72,1.33,1.15,0.203,0.405,0.189,0.324,0.43,86.0,76.0,81.0,107.0,112.0,114.0,,,,80.0,101.0,96.0,108.0,197.0,149.0,0.47,,0.003,0.249,0.039,,-1.09,12.23,-1.68,-0.45,,85.5,93.9,85.0,79.8,,,,,,,0.4,0.467,0.082,,,,0.296,0.481,0.235,,,,81.0,90.0,86.0,0.207,-2.13,88.7,0.273,0.909,0.222,85.3,0.033,-3.86,0.5,0.5,0.5
30,2024-08-07,746521,Lineout,field_out,True,592325,663562,Ben Gamel,Noah Davis,0,0f28c232-494f-44e3-8014-c3e13c90dacf,663562.0,noahdavis,Davis,Right,Noah Davis,COL,5.75,4.32,20.1,100.0,86.0,98.0,0.852,6.64,3.1,13.72,1.33,1.15,0.203,0.405,0.189,0.324,0.43,86.0,76.0,81.0,107.0,112.0,114.0,,,,80.0,101.0,96.0,108.0,197.0,149.0,0.47,,0.003,0.249,0.039,,-1.09,12.23,-1.68,-0.45,,85.5,93.9,85.0,79.8,,,,,,,0.4,0.467,0.082,,,,0.296,0.481,0.235,,,,81.0,90.0,86.0,0.207,-2.13,88.7,0.273,0.909,0.222,85.3,0.033,-3.86,0.5,0.5,0.5
31,2024-08-07,746521,Double,double,False,663898,621112,Brendan Rodgers,Paul Blackburn,0,5f2c94a1-400f-4543-b67b-ac096746c816,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,0.136,0.195,0.167,0.101,0.181,-2.26,-4.01,1.38,2.08,1.58,91.9,85.7,91.2,81.3,79.4,0.286,0.694,0.125,0.163,0.245,0.284,0.478,0.674,0.095,0.164,0.236,0.339,0.125,0.208,0.25,,,,105.0,106.0,99.0,0.22,-0.17,89.1,0.299,0.493,0.244,,,,,,
32,2024-08-07,746521,Single,single,False,592178,621112,Kris Bryant,Paul Blackburn,1,f0525030-6a77-4ef1-920c-6467d174febf,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,0.136,0.195,0.167,0.101,0.181,-2.26,-4.01,1.38,2.08,1.58,91.9,85.7,91.2,81.3,79.4,0.286,0.694,0.125,0.163,0.245,0.284,0.478,0.674,0.095,0.164,0.236,0.339,0.125,0.208,0.25,,,,105.0,106.0,99.0,0.22,-0.17,89.1,0.299,0.493,0.244,,,,,,
