,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-03-30,746168,Strikeout,strikeout,True,680977,808967,Brendan Donovan,Yoshinobu Yamamoto,0,01f02241-7a2f-442b-ad04-edcb48f240f2,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,,,,,,,
1,2024-03-30,746168,Strikeout,strikeout,True,502671,808967,Paul Goldschmidt,Yoshinobu Yamamoto,0,da4fe462-6a24-4023-98f3-cc0d363a2d5c,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,,,,,,,
2,2024-03-30,746168,Strikeout,strikeout,True,669357,808967,Nolan Gorman,Yoshinobu Yamamoto,0,f2907fea-bff8-46cd-9983-1a1f590a9f46,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,,,,,,,
3,2024-03-30,746168,Single,single,False,605141,458681,Mookie Betts,Lance Lynn,0,d99e3f1a-a81c-40a3-abde-232858b30da4,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,,,,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,,,,0.163,0.468,0.238,,0.081,,0.69,-1.16,,-1.19,-2.24,,92.4,88.2,,91.2,80.7,,0.206,0.394,0.312,,,,,,,0.25,0.25,0.0,0.311,0.433,0.27,0.292,0.523,0.106,61.0,91.0,83.0,0.05,-3.31,85.0,0.375,0.375,0.2,,,,,,
4,2024-03-30,746168,Single,single,False,660271,458681,Shohei Ohtani,Lance Lynn,1,b86572f7-840f-4d17-b8b6-6786ceda10c4,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,,,,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,,,,0.163,0.468,0.238,,0.081,,0.69,-1.16,,-1.19,-2.24,,92.4,88.2,,91.2,80.7,,0.206,0.394,0.312,,,,,,,0.25,0.25,0.0,0.311,0.433,0.27,0.292,0.523,0.106,61.0,91.0,83.0,0.05,-3.31,85.0,0.375,0.375,0.2,,,,,,
5,2024-03-30,746168,Single,single,False,518692,458681,Freddie Freeman,Lance Lynn,1,de7fe3c2-362e-42a6-838b-981abcdf7aff,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,,,,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,,,,0.163,0.468,0.238,,0.081,,0.69,-1.16,,-1.19,-2.24,,92.4,88.2,,91.2,80.7,,0.206,0.394,0.312,,,,,,,0.25,0.25,0.0,0.311,0.433,0.27,0.292,0.523,0.106,61.0,91.0,83.0,0.05,-3.31,85.0,0.375,0.375,0.2,,,,,,
6,2024-03-30,746168,Strikeout,strikeout,True,669257,458681,Will Smith,Lance Lynn,0,79003646-a7c6-46d4-b9da-31a333d50f56,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,,,,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,,,,0.163,0.468,0.238,,0.081,,0.69,-1.16,,-1.19,-2.24,,92.4,88.2,,91.2,80.7,,0.206,0.394,0.312,,,,,,,0.25,0.25,0.0,0.311,0.433,0.27,0.292,0.523,0.106,61.0,91.0,83.0,0.05,-3.31,85.0,0.375,0.375,0.2,,,,,,
7,2024-03-30,746168,Strikeout,strikeout,True,571970,458681,Max Muncy,Lance Lynn,0,237917ae-1f11-4df1-9c67-72deb1954e0a,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,,,,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,,,,0.163,0.468,0.238,,0.081,,0.69,-1.16,,-1.19,-2.24,,92.4,88.2,,91.2,80.7,,0.206,0.394,0.312,,,,,,,0.25,0.25,0.0,0.311,0.433,0.27,0.292,0.523,0.106,61.0,91.0,83.0,0.05,-3.31,85.0,0.375,0.375,0.2,,,,,,
8,2024-03-30,746168,Strikeout,strikeout,True,606192,458681,Teoscar Hernández,Lance Lynn,0,28845c80-7855-4d53-ae14-9646b99222b6,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,,,,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,,,,0.163,0.468,0.238,,0.081,,0.69,-1.16,,-1.19,-2.24,,92.4,88.2,,91.2,80.7,,0.206,0.394,0.312,,,,,,,0.25,0.25,0.0,0.311,0.433,0.27,0.292,0.523,0.106,61.0,91.0,83.0,0.05,-3.31,85.0,0.375,0.375,0.2,,,,,,
9,2024-03-30,746168,Flyout,field_out,True,571448,808967,Nolan Arenado,Yoshinobu Yamamoto,0,660a8315-af53-4e9c-a604-f04e46fa1ce8,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,,,,,,,
10,2024-03-30,746168,Single,single,False,572761,808967,Matt Carpenter,Yoshinobu Yamamoto,0,5698475d-49b3-45fe-8b99-0a87a1059e77,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,,,,,,,
11,2024-03-30,746168,Groundout,field_out,True,671056,808967,Iván Herrera,Yoshinobu Yamamoto,1,1ef89f65-d0df-490e-9744-5de4efd6150f,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,,,,,,,
12,2024-03-30,746168,Strikeout,strikeout,True,676475,808967,Alec Burleson,Yoshinobu Yamamoto,0,9f1dc595-2f6d-4c17-bd1c-418d55f97b49,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,,,,,,,
13,2024-03-30,746168,Walk,walk,False,681546,458681,James Outman,Lance Lynn,0,588ca441-4839-4ddc-a8a3-99ee8e280cad,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,,,,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,,,,0.163,0.468,0.238,,0.081,,0.69,-1.16,,-1.19,-2.24,,92.4,88.2,,91.2,80.7,,0.206,0.394,0.312,,,,,,,0.25,0.25,0.0,0.311,0.433,0.27,0.292,0.523,0.106,61.0,91.0,83.0,0.05,-3.31,85.0,0.375,0.375,0.2,,,,,,
