,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,KC%,CH%,wKC/C,wCH/C,vCH,vKC,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-25,745706,Groundout,field_out,True,665862,596295,Jazz Chisholm Jr.,Austin Gomber,0,1cad7ec9-2bce-4882-a3e6-171b991abe32,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,,,,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,,,,0.001,0.412,,,0.155,,-1.03,,,-42.81,0.05,,90.5,,,90.1,83.9,,,,,0.266,0.489,0.18,,,,,,,,,,0.298,0.574,0.096,0.211,0.381,0.263,84.0,104.0,100.0,90.0,110.0,107.0,0.223,0.209,-0.11,-0.1,81.1,77.6,0.261,0.414,0.285,,,
11,2024-08-25,745706,Lineout,field_out,True,595909,573186,Jake Cave,Marcus Stroman,0,c74aa809-6171-4741-99fe-b11c0c9501b7,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
12,2024-08-25,745706,Walk,walk,False,666134,573186,Nolan Jones,Marcus Stroman,0,bab7ddc2-ac91-473f-8ec5-05e3a0881c8b,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
13,2024-08-25,745706,Strikeout,strikeout,True,691011,573186,Drew Romo,Marcus Stroman,1,1c14f7ce-bf3a-4428-9cd7-ace264caf840,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
14,2024-08-25,745706,Lineout,field_out,True,453568,573186,Charlie Blackmon,Marcus Stroman,0,cf24d9d8-215c-4acc-bf8b-19c83d28dc3e,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
15,2024-08-25,745706,Lineout,field_out,True,683011,596295,Anthony Volpe,Austin Gomber,0,d9ffc979-4645-4c60-b356-6ad6f7c7b6b9,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,,,,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,,,,0.001,0.412,,,0.155,,-1.03,,,-42.81,0.05,,90.5,,,90.1,83.9,,,,,0.266,0.489,0.18,,,,,,,,,,0.298,0.574,0.096,0.211,0.381,0.263,84.0,104.0,100.0,90.0,110.0,107.0,0.223,0.209,-0.11,-0.1,81.1,77.6,0.261,0.414,0.285,,,
16,2024-08-25,745706,Lineout,field_out,True,624431,596295,Jose Trevino,Austin Gomber,0,b5917540-0b72-431f-b6a4-9aa0d16b553f,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,,,,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,,,,0.001,0.412,,,0.155,,-1.03,,,-42.81,0.05,,90.5,,,90.1,83.9,,,,,0.266,0.489,0.18,,,,,,,,,,0.298,0.574,0.096,0.211,0.381,0.263,84.0,104.0,100.0,90.0,110.0,107.0,0.223,0.209,-0.11,-0.1,81.1,77.6,0.261,0.414,0.285,,,
17,2024-08-25,745706,Single,single,False,657077,596295,Alex Verdugo,Austin Gomber,0,d65183c8-4b7c-44ad-a2e4-810a01133f3a,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,,,,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,,,,0.001,0.412,,,0.155,,-1.03,,,-42.81,0.05,,90.5,,,90.1,83.9,,,,,0.266,0.489,0.18,,,,,,,,,,0.298,0.574,0.096,0.211,0.381,0.263,84.0,104.0,100.0,90.0,110.0,107.0,0.223,0.209,-0.11,-0.1,81.1,77.6,0.261,0.414,0.285,,,
18,2024-08-25,745706,Single,single,False,518934,596295,DJ LeMahieu,Austin Gomber,1,2d20d630-43f8-4324-9bee-be7126254f87,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,,,,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,,,,0.001,0.412,,,0.155,,-1.03,,,-42.81,0.05,,90.5,,,90.1,83.9,,,,,0.266,0.489,0.18,,,,,,,,,,0.298,0.574,0.096,0.211,0.381,0.263,84.0,104.0,100.0,90.0,110.0,107.0,0.223,0.209,-0.11,-0.1,81.1,77.6,0.261,0.414,0.285,,,
19,2024-08-25,745706,Single,single,False,650402,596295,Gleyber Torres,Austin Gomber,1,5e2076c7-9426-4ace-82d2-cd832d6550e7,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,,,,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,,,,0.001,0.412,,,0.155,,-1.03,,,-42.81,0.05,,90.5,,,90.1,83.9,,,,,0.266,0.489,0.18,,,,,,,,,,0.298,0.574,0.096,0.211,0.381,0.263,84.0,104.0,100.0,90.0,110.0,107.0,0.223,0.209,-0.11,-0.1,81.1,77.6,0.261,0.414,0.285,,,
20,2024-08-25,745706,Single,single,False,665742,596295,Juan Soto,Austin Gomber,1,35a8def9-3a7c-4969-a28c-3d968b88aae9,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,,,,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,,,,0.001,0.412,,,0.155,,-1.03,,,-42.81,0.05,,90.5,,,90.1,83.9,,,,,0.266,0.489,0.18,,,,,,,,,,0.298,0.574,0.096,0.211,0.381,0.263,84.0,104.0,100.0,90.0,110.0,107.0,0.223,0.209,-0.11,-0.1,81.1,77.6,0.261,0.414,0.285,,,
21,2024-08-25,745706,Flyout,field_out,True,592450,596295,Aaron Judge,Austin Gomber,0,7187d3be-d614-4576-a468-01f6dc8be6b4,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,,,,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,,,,0.001,0.412,,,0.155,,-1.03,,,-42.81,0.05,,90.5,,,90.1,83.9,,,,,0.266,0.489,0.18,,,,,,,,,,0.298,0.574,0.096,0.211,0.381,0.263,84.0,104.0,100.0,90.0,110.0,107.0,0.223,0.209,-0.11,-0.1,81.1,77.6,0.261,0.414,0.285,,,
22,2024-08-25,745706,Strikeout,strikeout,True,678662,573186,Ezequiel Tovar,Marcus Stroman,0,ae3257cb-23ad-45cd-8bb9-fbf5dd695830,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
23,2024-08-25,745706,Double,double,False,686668,573186,Brenton Doyle,Marcus Stroman,0,2f6d5e11-c37e-4c5d-bbc1-55741d3a2e07,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
24,2024-08-25,745706,Groundout,field_out,True,641857,573186,Ryan McMahon,Marcus Stroman,0,88900a80-d0ec-44d5-9ac5-90fd85d242c6,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
25,2024-08-25,745706,Groundout,field_out,True,663898,573186,Brendan Rodgers,Marcus Stroman,0,34f9e42f-4b2e-47f7-b98d-6b9e1914c68f,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
26,2024-08-25,745706,Hit By Pitch,hit_by_pitch,False,519317,596295,Giancarlo Stanton,Austin Gomber,0,bbf5be4b-bf6d-49cc-ac9d-fe4f6330eb40,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,,,,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,,,,0.001,0.412,,,0.155,,-1.03,,,-42.81,0.05,,90.5,,,90.1,83.9,,,,,0.266,0.489,0.18,,,,,,,,,,0.298,0.574,0.096,0.211,0.381,0.263,84.0,104.0,100.0,90.0,110.0,107.0,0.223,0.209,-0.11,-0.1,81.1,77.6,0.261,0.414,0.285,,,
27,2024-08-25,745706,Grounded Into DP,grounded_into_double_play,True,665862,596295,Jazz Chisholm Jr.,Austin Gomber,1,88c24e58-6c02-4317-9b20-f2e0a49b02dc,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,,,,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,,,,0.001,0.412,,,0.155,,-1.03,,,-42.81,0.05,,90.5,,,90.1,83.9,,,,,0.266,0.489,0.18,,,,,,,,,,0.298,0.574,0.096,0.211,0.381,0.263,84.0,104.0,100.0,90.0,110.0,107.0,0.223,0.209,-0.11,-0.1,81.1,77.6,0.261,0.414,0.285,,,
28,2024-08-25,745706,Strikeout,strikeout,True,683011,596295,Anthony Volpe,Austin Gomber,0,4c670dd1-1e2c-4844-aa1d-8c2b783f3b84,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,,,,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,,,,0.001,0.412,,,0.155,,-1.03,,,-42.81,0.05,,90.5,,,90.1,83.9,,,,,0.266,0.489,0.18,,,,,,,,,,0.298,0.574,0.096,0.211,0.381,0.263,84.0,104.0,100.0,90.0,110.0,107.0,0.223,0.209,-0.11,-0.1,81.1,77.6,0.261,0.414,0.285,,,
29,2024-08-25,745706,Strikeout,strikeout,True,669911,573186,Michael Toglia,Marcus Stroman,0,977b291b-bbb1-41d7-9e90-2560b5d24b7e,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
30,2024-08-25,745706,Single,single,False,595909,573186,Jake Cave,Marcus Stroman,0,7196391c-5afa-4133-b68c-094414a7551f,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
