,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-05-14,745821,Pop Out,field_out,True,624413,605400,Pete Alonso,Aaron Nola,0,ddf8d7b8-8784-4b7b-862e-76efb2792619,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.212,0.259,,0.103,1.43,-0.12,,-2.18,92.3,85.4,91.4,,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,,,,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.324,-2.53,2.0,87.4,79.2,0.194,0.306,0.35,0.389,0.75,0.143,,,,,,
11,2024-05-14,745821,Strikeout,strikeout,True,502110,605400,J.D. Martinez,Aaron Nola,0,d44d87e6-dfe3-4263-bd4f-d31b8cb4e635,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.212,0.259,,0.103,1.43,-0.12,,-2.18,92.3,85.4,91.4,,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,,,,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.324,-2.53,2.0,87.4,79.2,0.194,0.306,0.35,0.389,0.75,0.143,,,,,,
12,2024-05-14,745821,Pop Out,field_out,True,683146,605400,Brett Baty,Aaron Nola,0,bb34ef32-2ca0-4940-8af5-e2da3d9b6b41,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.212,0.259,,0.103,1.43,-0.12,,-2.18,92.3,85.4,91.4,,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,,,,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.324,-2.53,2.0,87.4,79.2,0.194,0.306,0.35,0.389,0.75,0.143,,,,,,
13,2024-05-14,745821,Single,single,False,679032,676130,Johan Rojas,José Buttó,0,69e7ee60-8285-4a86-959e-4eed98c6ec91,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-14,745821,Strikeout,strikeout,True,596117,676130,Garrett Stubbs,José Buttó,0,25648159-49c3-4eee-87f0-18d092c46358,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-14,745821,Walk,walk,False,656941,676130,Kyle Schwarber,José Buttó,1,eb83e397-9eaf-487a-ab9d-f018bc83c3ce,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-14,745821,Groundout,field_out,True,592206,676130,Nick Castellanos,José Buttó,1,de04ba36-98aa-42f7-8b4a-c6f5f1617472,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-14,745821,Walk,walk,False,681082,676130,Bryson Stott,José Buttó,0,23113289-7a3c-4200-abbd-c8b62669cef4,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-14,745821,Hit By Pitch,hit_by_pitch,False,664761,676130,Alec Bohm,José Buttó,1,96b6b44f-76d4-4df1-9e80-5c49e1d89d22,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-14,745821,Walk,walk,False,669016,676130,Brandon Marsh,José Buttó,1,50681e62-5de5-48fc-9620-35d83069ba12,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-14,745821,Flyout,field_out,True,593160,676130,Whit Merrifield,José Buttó,0,24f313a0-df70-4156-8f7e-c14e7403ca83,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-14,745821,Groundout,field_out,True,621438,605400,Tyrone Taylor,Aaron Nola,0,5ac8b3c7-52bc-4404-a073-0351c602679e,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.212,0.259,,0.103,1.43,-0.12,,-2.18,92.3,85.4,91.4,,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,,,,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.324,-2.53,2.0,87.4,79.2,0.194,0.306,0.35,0.389,0.75,0.143,,,,,,
22,2024-05-14,745821,Groundout,field_out,True,621563,605400,Joey Wendle,Aaron Nola,0,98855986-1a43-45af-8d26-a4b4bbd27528,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.212,0.259,,0.103,1.43,-0.12,,-2.18,92.3,85.4,91.4,,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,,,,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.324,-2.53,2.0,87.4,79.2,0.194,0.306,0.35,0.389,0.75,0.143,,,,,,
23,2024-05-14,745821,Flyout,field_out,True,553882,605400,Omar Narváez,Aaron Nola,0,14bffe0e-de75-4b26-a4fc-0f771cca316a,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.212,0.259,,0.103,1.43,-0.12,,-2.18,92.3,85.4,91.4,,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,,,,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.324,-2.53,2.0,87.4,79.2,0.194,0.306,0.35,0.389,0.75,0.143,,,,,,
24,2024-05-14,745821,Flyout,field_out,True,665019,676130,Kody Clemens,José Buttó,0,fe13c721-9c01-4507-9d34-4f8b605da808,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-05-14,745821,Groundout,field_out,True,679032,676130,Johan Rojas,José Buttó,0,72367e5a-bb28-4c61-8d81-0ccc059c9e81,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-14,745821,Strikeout,strikeout,True,596117,676130,Garrett Stubbs,José Buttó,0,9f4ddf8c-7d00-4197-86cc-17a9119c0aae,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-14,745821,Strikeout,strikeout,True,607043,605400,Brandon Nimmo,Aaron Nola,0,43c6b24f-8982-4127-9e90-c36feb5990d3,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.212,0.259,,0.103,1.43,-0.12,,-2.18,92.3,85.4,91.4,,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,,,,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.324,-2.53,2.0,87.4,79.2,0.194,0.306,0.35,0.389,0.75,0.143,,,,,,
28,2024-05-14,745821,Groundout,field_out,True,516782,605400,Starling Marte,Aaron Nola,0,acfdef27-496e-4873-86ed-f21a227f00e8,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.212,0.259,,0.103,1.43,-0.12,,-2.18,92.3,85.4,91.4,,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,,,,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.324,-2.53,2.0,87.4,79.2,0.194,0.306,0.35,0.389,0.75,0.143,,,,,,
29,2024-05-14,745821,Groundout,field_out,True,596019,605400,Francisco Lindor,Aaron Nola,0,795501e7-5b79-4879-89d7-e426b2d8d313,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.212,0.259,,0.103,1.43,-0.12,,-2.18,92.3,85.4,91.4,,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,,,,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.324,-2.53,2.0,87.4,79.2,0.194,0.306,0.35,0.389,0.75,0.143,,,,,,
30,2024-05-14,745821,Strikeout,strikeout,True,656941,676130,Kyle Schwarber,José Buttó,0,b5cf8b52-8c6b-4efb-83ad-414e4af27c4a,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-14,745821,Strikeout,strikeout,True,592206,676130,Nick Castellanos,José Buttó,0,de5d12e2-704c-46f5-bd38-c8d0bdb93cf4,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-14,745821,Lineout,field_out,True,681082,676130,Bryson Stott,José Buttó,0,ef752a17-bf8d-4aab-935f-f58b8c67dbb4,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-05-14,745821,Strikeout,strikeout,True,624413,605400,Pete Alonso,Aaron Nola,0,89189538-8ba1-47eb-9a75-10207ea8f83f,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.212,0.259,,0.103,1.43,-0.12,,-2.18,92.3,85.4,91.4,,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,,,,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.324,-2.53,2.0,87.4,79.2,0.194,0.306,0.35,0.389,0.75,0.143,,,,,,
34,2024-05-14,745821,Groundout,field_out,True,502110,605400,J.D. Martinez,Aaron Nola,0,2d863fcd-ebbd-4ae4-969c-4aac91d86157,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.212,0.259,,0.103,1.43,-0.12,,-2.18,92.3,85.4,91.4,,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,,,,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.324,-2.53,2.0,87.4,79.2,0.194,0.306,0.35,0.389,0.75,0.143,,,,,,
35,2024-05-14,745821,Strikeout,strikeout,True,683146,605400,Brett Baty,Aaron Nola,0,e4bb2a2a-2960-4cc1-bc7c-e1b55f2da442,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.212,0.259,,0.103,1.43,-0.12,,-2.18,92.3,85.4,91.4,,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,,,,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.324,-2.53,2.0,87.4,79.2,0.194,0.306,0.35,0.389,0.75,0.143,,,,,,
